UNITID,FTE12MN,UNDUP,UNDUPUG,E12FT,E12PT,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12GRADFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,E12GRADPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON
198710,1444,2583,2583,896,1687,393,352,893,945,0,896,253,115,384,144,0,1687,140,237,509,801,0,0,1,10,9,0,71,5,3,1,63,0,1,10,9,0,71,5,3,1,63,,,,,,,,,,,46,39,16,46,39,16,,,
198729,1000,1715,1715,464,1251,167,110,658,780,0,464,93,35,224,112,0,1251,74,75,434,668,0,0,0,23,30,0,42,3,2,1,66,0,0,23,30,0,42,3,2,1,66,,,,,,,,,,,52,34,15,52,34,15,,,
198756,1131,1346,1293,1133,213,420,132,723,18,53,1080,291,118,668,3,53,213,129,14,55,15,0,0,0,77,0,0,1,0,19,2,51,0,0,76,0,0,1,0,20,2,50,0,0,91,0,0,0,0,9,0,87,12,58,30,12,60,27,0,0,100
198774,3930,6884,6884,1925,4959,1454,533,2217,2680,0,1925,830,177,717,201,0,4959,624,356,1500,2479,0,1,1,16,19,0,58,3,2,0,64,1,1,16,19,0,58,3,2,0,64,,,,,,,,,,,45,39,16,45,39,16,,,
198808,861,888,862,857,31,206,143,512,1,26,834,205,137,492,0,23,28,1,6,20,1,3,1,2,9,5,0,73,2,5,4,67,1,2,9,5,0,73,2,5,4,66,0,0,15,4,0,81,0,0,0,69,22,2,76,19,2,79,100,0,0
198817,1546,3293,3293,731,2562,322,229,1132,1610,0,731,123,66,332,210,0,2562,199,163,800,1400,0,1,1,31,14,0,51,2,0,0,66,1,1,31,14,0,51,2,0,0,66,,,,,,,,,,,52,37,11,52,37,11,,,
198835,2049,2488,1578,1867,621,399,115,916,148,910,1346,384,97,850,15,521,232,15,18,66,133,389,0,2,12,6,0,67,4,3,6,63,1,2,12,8,0,62,5,3,7,56,0,1,11,3,0,75,3,2,4,75,9,66,25,3,70,26,19,59,22
198844,168,201,201,201,0,130,0,71,0,0,201,130,0,71,0,0,0,0,0,0,0,0,0,0,15,15,0,64,1,1,3,97,0,0,15,15,0,64,1,1,3,97,,,,,,,,,,,0,0,100,0,0,100,,,
198862,810,896,875,893,3,271,67,537,0,21,872,270,67,535,0,21,3,1,0,2,0,0,0,0,88,0,0,2,5,1,3,42,0,0,88,0,0,2,5,1,3,42,0,0,95,0,0,0,0,0,5,52,0,66,34,0,68,32,0,0,100
198871,412,513,513,510,3,231,20,262,0,0,510,230,20,260,0,0,3,1,0,2,0,0,1,1,71,5,0,18,2,1,1,20,1,1,71,5,0,18,2,1,1,20,,,,,,,,,,,0,0,100,0,0,100,,,
198899,1007,1114,1059,1013,101,329,94,628,8,55,984,324,78,581,1,29,75,5,16,47,7,26,1,1,18,9,0,63,1,2,5,49,1,1,18,10,0,63,1,2,5,49,0,0,15,4,2,71,0,0,9,49,9,55,36,7,57,36,47,16,36
198905,502,1037,1037,263,774,46,60,272,659,0,263,33,25,144,61,0,774,13,35,128,598,0,0,1,42,3,0,53,0,1,0,63,0,1,42,3,0,53,0,1,0,63,,,,,,,,,,,51,40,8,51,40,8,,,
198914,680,1131,1131,306,825,108,54,270,699,0,306,64,18,120,104,0,825,44,36,150,595,0,1,1,1,7,0,86,0,3,0,55,1,1,1,7,0,86,0,3,0,55,,,,,,,,,,,32,48,19,32,48,19,,,
198923,771,1578,1578,328,1250,177,60,524,817,0,328,54,6,137,131,0,1250,123,54,387,686,0,0,1,4,11,0,75,2,6,0,62,0,1,4,11,0,75,2,6,0,62,,,,,,,,,,,52,35,13,52,35,13,,,
198950,1545,1705,1375,1415,290,332,62,921,60,330,1271,332,62,876,1,144,104,0,0,45,59,186,0,5,10,15,0,62,3,2,3,98,0,5,9,17,0,62,3,1,2,100,0,4,12,8,0,61,4,5,5,88,2,0,98,0,0,100,11,0,89
198969,1727,1966,1617,1764,202,358,211,1021,27,349,1469,354,184,925,6,295,148,4,27,96,21,54,2,1,19,10,0,44,3,15,5,50,1,1,21,11,0,45,3,12,6,45,5,1,12,9,0,42,3,28,0,70,16,31,53,17,37,46,14,0,86
198978,206,192,192,186,6,11,42,139,0,0,186,11,40,135,0,0,6,0,2,4,0,0,1,1,54,7,0,31,6,1,0,91,1,1,54,7,0,31,6,1,0,91,,,,,,,,,,,24,61,14,24,61,14,,,
198987,2608,4567,4567,1187,3380,589,193,1405,2380,0,1187,334,60,589,204,0,3380,255,133,816,2176,0,1,3,11,13,0,67,5,0,0,60,1,3,11,13,0,67,5,0,0,60,,,,,,,,,,,53,30,17,53,30,17,,,
199023,496,1251,1251,458,793,85,18,510,638,0,458,42,8,237,171,0,793,43,10,273,467,0,1,3,18,25,0,48,1,3,1,55,1,3,18,25,0,48,1,3,1,55,,,,,,,,,,,22,46,32,22,46,32,,,
199032,993,1287,991,916,371,243,141,598,9,296,717,206,94,415,2,199,274,37,47,183,7,97,2,1,14,1,1,57,1,22,2,51,2,1,13,1,1,60,1,20,2,46,2,1,20,0,0,46,2,29,1,69,36,36,29,27,36,37,64,36,0
199069,2176,2726,2478,1420,1306,296,289,1635,258,248,1268,277,140,833,18,152,1210,19,149,802,240,96,1,1,28,9,0,52,5,1,4,70,1,0,28,9,0,51,5,1,4,69,0,1,27,9,0,57,4,0,2,79,63,24,13,59,26,15,98,2,0
199078,132,236,236,230,6,38,0,198,0,0,230,37,0,193,0,0,6,1,0,5,0,0,0,1,16,6,0,57,0,19,0,93,0,1,16,6,0,57,0,19,0,93,,,,,,,,,,,0,0,100,0,0,100,,,
199087,1666,3653,3653,985,2668,575,530,1078,1470,0,985,328,124,431,102,0,2668,247,406,647,1368,0,2,2,35,12,0,44,2,3,0,62,2,2,35,12,0,44,2,3,0,62,,,,,,,,,,,59,35,6,59,35,6,,,
199102,13077,15413,13493,12685,2728,3023,926,9087,457,1920,11650,2982,769,7817,82,1035,1843,41,157,1270,375,885,0,1,80,4,0,5,4,2,3,61,0,1,84,5,0,4,4,2,0,62,0,3,57,3,0,10,2,2,23,59,13,68,19,10,74,16,32,27,41
199111,2697,3339,3319,2727,612,658,391,2028,242,20,2708,654,333,1698,23,19,611,4,58,330,219,1,0,2,5,9,0,74,5,3,2,60,0,2,5,9,0,74,5,3,2,59,0,10,5,5,0,30,15,25,10,80,3,30,67,3,30,67,0,0,100
199120,30607,34640,21906,30477,4163,4733,1228,15317,628,12734,20239,4720,1182,14321,16,10238,1667,13,46,996,612,2496,0,13,9,9,0,54,5,2,8,60,0,15,9,10,0,54,5,2,5,60,0,9,10,8,0,55,4,2,12,61,6,38,56,1,46,53,14,24,62
199139,26922,34158,26495,25764,8394,4859,3496,17328,812,7663,21907,4561,2653,14592,101,3857,4588,298,843,2736,711,3806,0,9,18,13,0,46,4,2,8,52,0,10,18,15,0,47,5,2,2,49,0,4,16,7,0,42,3,1,27,61,12,63,26,6,70,25,32,38,31
199148,15649,19903,15744,14374,5529,2691,2378,10125,550,4159,12449,2631,1604,8071,143,1925,3295,60,774,2054,407,2234,0,5,28,14,0,42,5,3,4,67,0,6,30,16,0,39,5,3,2,66,0,4,20,6,0,53,3,3,11,70,26,57,17,21,65,13,44,27,29
199157,7276,9008,6800,6685,2323,1662,771,3641,726,2208,5258,1550,501,3014,193,1427,1542,112,270,627,533,781,0,2,74,7,0,10,4,2,1,71,0,2,79,7,0,5,4,2,0,70,1,2,60,6,0,23,4,1,2,74,23,57,19,18,67,15,39,28,33
199184,1057,1085,912,1068,17,223,47,641,1,173,898,223,46,628,1,170,14,0,1,13,0,3,0,3,10,14,0,60,5,2,5,60,0,3,11,15,0,60,6,2,3,61,0,5,7,8,0,60,3,2,15,55,0,30,70,0,35,65,0,3,97
199193,32880,41029,29839,33344,7685,6054,1939,19847,1999,11190,25947,5918,1740,17987,302,7397,3892,136,199,1860,1697,3793,0,8,6,8,0,60,4,3,10,50,0,10,6,9,0,65,5,3,3,50,0,5,7,5,0,46,3,3,29,49,10,52,37,5,64,31,25,21,54
199209,1428,1772,1523,1368,404,276,261,858,128,249,1187,266,200,716,5,181,336,10,61,142,123,68,2,0,41,3,0,23,4,17,10,56,1,0,39,3,0,22,4,18,12,54,3,0,49,1,0,30,4,12,0,67,40,26,34,30,30,40,100,0,0
199218,16392,20709,16274,15044,5665,2759,2215,10799,501,4435,13161,2751,1715,8426,269,1883,3113,8,500,2373,232,2552,0,2,6,8,0,75,3,2,2,66,0,2,5,9,0,77,3,1,2,64,1,3,11,7,0,66,2,6,3,72,29,57,14,17,69,15,75,14,11
199263,226,554,554,93,461,42,107,120,285,0,93,11,19,29,34,0,461,31,88,91,251,0,1,2,31,8,0,50,3,5,0,59,1,2,31,8,0,50,3,5,0,59,,,,,,,,,,,64,24,12,64,24,12,,,
199272,693,1075,1075,618,457,161,156,440,318,0,618,161,105,346,6,0,457,0,51,94,312,0,0,2,21,11,0,52,5,9,1,56,0,2,21,11,0,52,5,9,1,56,,,,,,,,,,,40,3,57,40,3,57,,,
199281,6364,9501,6567,5051,4450,990,1215,4139,223,2934,4316,932,700,2675,9,735,2251,58,515,1464,214,2199,12,1,30,9,0,38,6,1,2,66,14,1,28,11,0,35,7,1,3,63,8,2,34,6,0,44,4,1,1,74,55,32,13,41,41,18,87,11,2
199306,848,1042,688,751,291,200,70,418,0,354,645,200,64,381,0,106,43,0,6,37,0,248,0,2,25,8,0,57,4,0,3,56,0,0,20,11,0,59,6,0,3,48,0,5,34,4,1,53,0,0,3,73,23,58,19,6,70,23,57,34,10
199324,863,1716,1716,518,1198,234,242,604,636,0,518,92,49,178,199,0,1198,142,193,426,437,0,1,1,29,8,0,57,2,3,0,66,1,1,29,8,0,57,2,3,0,66,,,,,,,,,,,28,48,24,28,48,24,,,
199333,5795,11182,11182,3119,8063,1527,1215,4594,3846,0,3119,660,425,1707,327,0,8063,867,790,2887,3519,0,1,1,33,11,0,47,3,3,0,62,1,1,33,11,0,47,3,3,0,62,,,,,,,,,,,49,26,24,49,26,24,,,
199412,1739,2103,1470,1495,608,410,200,841,19,633,1384,405,182,792,5,111,86,5,18,49,14,522,0,3,18,11,0,52,0,5,10,65,0,3,15,13,0,51,0,4,12,63,0,4,23,7,0,53,1,7,5,72,21,58,20,2,71,26,65,28,7
199421,1717,3411,3411,835,2576,661,94,1117,1539,0,835,263,29,479,64,0,2576,398,65,638,1475,0,1,2,7,21,0,63,2,4,0,65,1,2,7,21,0,63,2,4,0,65,,,,,,,,,,,53,38,10,53,38,10,,,
199449,1823,3141,3141,724,2417,348,329,1056,1408,0,724,137,98,278,211,0,2417,211,231,778,1197,0,10,1,31,7,0,43,3,5,0,68,10,1,31,7,0,43,3,5,0,68,,,,,,,,,,,36,29,34,36,29,34,,,
199458,123,186,186,141,45,50,16,111,9,0,141,49,16,76,0,0,45,1,0,35,9,0,2,1,34,6,0,52,6,0,1,32,2,1,34,6,0,52,6,0,1,32,,,,,,,,,,,15,45,40,15,45,40,,,
199467,408,854,854,200,654,74,68,226,486,0,200,35,19,94,52,0,654,39,49,132,434,0,1,1,64,3,0,29,1,1,0,66,1,1,64,3,0,29,1,1,0,66,,,,,,,,,,,49,41,10,49,41,10,,,
199476,1434,2715,2715,1086,1629,370,293,1240,812,0,1086,192,132,577,185,0,1629,178,161,663,627,0,41,1,21,13,0,19,0,5,0,72,41,1,21,13,0,19,0,5,0,72,,,,,,,,,,,52,26,22,52,26,22,,,
199485,1450,2202,2202,527,1675,320,35,1082,765,0,527,186,7,271,63,0,1675,134,28,811,702,0,1,1,16,10,0,63,4,5,1,64,1,1,16,10,0,63,4,5,1,64,,,,,,,,,,,56,38,6,56,38,6,,,
199494,3929,8806,8806,1919,6887,872,758,3641,3535,0,1919,309,156,1118,336,0,6887,563,602,2523,3199,0,1,4,19,16,0,51,3,4,2,62,1,4,19,16,0,51,3,4,2,62,,,,,,,,,,,36,41,23,36,41,23,,,
199582,762,975,960,838,137,158,67,568,167,15,830,149,60,522,99,8,130,9,7,46,68,7,2,1,81,5,0,5,0,0,6,50,2,1,81,5,0,5,0,0,6,51,0,0,100,0,0,0,0,0,0,47,11,86,3,10,87,3,87,0,13
199607,453,559,461,424,135,149,13,238,61,98,361,147,13,193,8,63,100,2,0,45,53,35,1,2,19,15,0,43,7,12,2,98,1,2,17,17,0,40,8,13,2,99,1,4,28,4,0,56,2,5,0,91,15,61,25,3,72,25,71,7,21
199625,1234,2273,2273,742,1531,301,255,678,1039,0,742,206,79,330,127,0,1531,95,176,348,912,0,2,1,19,30,0,44,3,1,1,68,2,1,19,30,0,44,3,1,1,68,,,,,,,,,,,64,29,6,64,29,6,,,
199634,3220,4903,4903,1403,3500,668,432,1861,1942,0,1403,369,149,676,209,0,3500,299,283,1185,1733,0,2,1,16,14,0,53,5,7,0,63,2,1,16,14,0,53,5,7,0,63,,,,,,,,,,,42,35,23,42,35,23,,,
199643,864,1078,941,871,207,215,94,613,19,137,813,204,83,524,2,58,128,11,11,89,17,79,0,0,65,3,0,2,4,15,9,53,0,1,64,4,0,3,5,14,10,52,0,0,72,0,0,0,1,26,1,57,14,61,25,14,60,26,11,74,15
199689,214,253,253,217,36,40,0,213,0,0,217,32,0,185,0,0,36,8,0,28,0,0,3,1,42,9,0,41,1,2,0,97,3,1,42,9,0,41,1,2,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
199698,783,845,817,733,112,229,92,496,0,28,708,229,82,397,0,25,109,0,10,99,0,3,2,1,18,9,0,26,3,36,4,53,2,1,18,9,0,26,3,37,4,53,4,7,21,11,0,32,4,7,14,46,30,62,8,28,64,8,89,0,11
199722,929,1813,1813,488,1325,145,41,922,705,0,488,74,12,331,71,0,1325,71,29,591,634,0,4,0,24,8,0,51,8,5,0,65,4,0,24,8,0,51,8,5,0,65,,,,,,,,,,,27,44,29,27,44,29,,,
199731,1267,2860,2860,790,2070,182,207,1855,616,0,790,57,68,644,21,0,2070,125,139,1211,595,0,8,2,2,11,0,73,3,1,0,63,8,2,2,11,0,73,3,1,0,63,,,,,,,,,,,36,45,20,36,45,20,,,
199740,1523,3346,3346,759,2587,565,195,1253,1333,0,759,206,49,336,168,0,2587,359,146,917,1165,0,0,3,17,5,0,64,3,6,1,71,0,3,17,5,0,64,3,6,1,71,,,,,,,,,,,56,33,12,56,33,12,,,
199759,1760,4118,1324,1545,2573,124,99,355,746,2794,328,45,59,204,20,1217,996,79,40,151,726,1577,1,5,4,8,0,77,0,5,0,33,1,4,3,7,0,78,0,7,0,45,1,6,4,8,0,77,0,4,0,27,35,22,43,18,18,63,43,24,33
199768,1759,3576,3576,907,2669,544,160,1147,1725,0,907,276,57,386,188,0,2669,268,103,761,1537,0,0,1,3,19,0,71,3,4,0,61,0,1,3,19,0,71,3,4,0,61,,,,,,,,,,,23,44,33,23,44,33,,,
199786,2951,5774,5774,1596,4178,598,137,2956,2083,0,1596,286,40,963,307,0,4178,312,97,1993,1776,0,1,2,19,20,0,51,2,2,2,62,1,2,19,20,0,51,2,2,2,62,,,,,,,,,,,56,33,11,56,33,11,,,
199795,697,1342,1342,495,847,148,148,335,711,0,495,68,60,162,205,0,847,80,88,173,506,0,2,1,2,8,0,81,3,3,0,60,2,1,2,8,0,81,3,3,0,60,,,,,,,,,,,47,42,11,47,42,11,,,
199838,2078,3868,3868,954,2914,293,233,1656,1686,0,954,112,40,417,385,0,2914,181,193,1239,1301,0,1,3,34,11,0,41,3,6,0,67,1,3,34,11,0,41,3,6,0,67,,,,,,,,,,,54,33,13,54,33,13,,,
199847,9121,9843,5610,8133,1710,1403,48,4099,60,4233,5456,1403,48,4004,1,2677,154,0,0,95,59,1556,0,6,9,9,0,61,4,3,8,57,0,5,7,9,0,63,6,2,8,55,0,6,12,9,0,57,3,5,8,60,15,25,60,1,33,66,33,14,53
199856,16533,32902,32902,10065,22837,6104,3784,15519,7495,0,10065,2923,1380,5303,459,0,22837,3181,2404,10216,7036,0,0,9,21,16,0,45,4,3,2,55,0,9,21,16,0,45,4,3,2,55,,,,,,,,,,,45,39,16,45,39,16,,,
199865,794,861,793,825,36,202,52,499,40,68,757,201,52,496,8,68,36,1,0,3,32,0,0,2,5,7,0,76,4,2,4,67,0,1,5,7,0,77,4,2,4,67,0,4,6,3,0,71,3,10,3,68,0,14,86,0,6,94,0,100,0
199883,159,159,159,159,0,0,59,100,0,0,159,0,59,100,0,0,0,0,0,0,0,0,1,9,25,3,0,52,3,8,0,79,1,9,25,3,0,52,3,8,0,79,,,,,,,,,,,0,0,100,0,0,100,,,
199892,2259,4198,4198,1202,2996,594,643,1455,1506,0,1202,316,183,560,143,0,2996,278,460,895,1363,0,0,1,24,19,0,52,2,1,0,62,0,1,24,19,0,52,2,1,0,62,,,,,,,,,,,46,39,15,46,39,15,,,
199908,1051,2334,2334,770,1564,393,25,1026,890,0,770,196,6,408,160,0,1564,197,19,618,730,0,1,6,6,15,0,71,0,0,0,62,1,6,6,15,0,71,0,0,0,62,,,,,,,,,,,27,49,24,27,49,24,,,
199926,1690,3096,3096,1083,2013,567,34,1082,1413,0,1083,400,18,522,143,0,2013,167,16,560,1270,0,0,1,3,13,0,78,2,2,0,58,0,1,3,13,0,78,2,2,0,58,,,,,,,,,,,37,44,19,37,44,19,,,
199953,979,2559,2559,565,1994,263,374,568,1354,0,565,154,112,216,83,0,1994,109,262,352,1271,0,0,1,33,16,0,40,2,6,0,67,0,1,33,16,0,40,2,6,0,67,,,,,,,,,,,64,29,8,64,29,8,,,
199962,3304,3594,2656,3279,315,771,211,1649,25,938,2554,759,195,1599,1,725,102,12,16,50,24,213,0,3,22,9,0,47,7,5,8,61,0,2,24,10,0,41,8,4,10,58,1,4,15,5,0,63,3,6,2,68,8,36,56,4,44,51,19,12,69
199971,58,96,71,96,0,35,16,20,0,25,71,35,16,20,0,25,0,0,0,0,0,0,0,0,80,9,1,1,7,0,1,27,0,0,75,13,0,1,10,0,1,18,0,0,96,0,4,0,0,0,0,52,0,79,21,0,72,28,0,100,0
199980,216,216,216,216,0,133,0,83,0,0,216,133,0,83,0,0,0,0,0,0,0,0,0,1,65,13,0,16,0,5,0,19,0,1,65,13,0,16,0,5,0,19,,,,,,,,,,,0,0,100,0,0,100,,,
199999,4591,5324,4711,4298,1026,902,552,3206,51,613,3937,898,358,2680,1,361,774,4,194,526,50,252,0,1,79,5,0,9,4,1,1,75,0,1,82,5,0,7,4,1,1,75,0,2,60,5,0,23,3,2,4,80,19,74,8,13,79,8,64,31,6
200004,10629,13206,11291,9520,3686,2169,1604,7299,219,1915,8663,2132,954,5530,47,857,2628,37,650,1769,172,1058,1,1,7,8,0,76,4,1,2,59,1,1,7,8,0,76,4,1,2,58,1,1,9,6,0,75,3,0,5,69,29,41,30,27,42,31,39,39,22
200013,307,477,477,229,248,16,132,328,1,0,229,8,63,158,0,0,248,8,69,170,1,0,2,2,34,4,0,48,2,9,0,85,2,2,34,4,0,48,2,9,0,85,,,,,,,,,,,46,42,11,46,42,11,,,
200022,2791,5401,5401,2074,3327,848,420,1881,2252,0,2074,740,246,1037,51,0,3327,108,174,844,2201,0,1,1,3,4,0,76,4,10,1,49,1,1,3,4,0,76,4,10,1,49,,,,,,,,,,,37,19,44,37,19,44,,,
200059,1141,1759,1683,1018,741,240,188,805,450,76,1008,223,161,621,3,10,675,17,27,184,447,66,1,1,3,6,0,74,4,8,3,59,1,1,3,6,0,74,4,8,3,59,0,3,5,4,1,74,8,0,5,47,31,31,38,28,32,40,87,11,3
200086,141,354,354,127,227,42,5,140,167,0,127,36,4,85,2,0,227,6,1,55,165,0,63,13,1,7,1,10,5,0,0,69,63,13,1,7,1,10,5,0,0,69,,,,,,,,,,,0,0,100,0,0,100,,,
200110,77,77,77,77,0,27,0,50,0,0,77,27,0,50,0,0,0,0,0,0,0,0,10,0,1,14,0,73,0,1,0,97,10,0,1,14,0,73,0,1,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
200156,1325,1484,1097,1327,157,278,92,660,67,387,952,268,74,608,2,375,145,10,18,52,65,12,0,1,3,7,0,64,2,17,5,51,0,0,3,8,0,64,3,15,6,45,1,2,3,4,0,65,1,22,2,66,24,26,50,9,32,59,66,7,26
200192,905,2625,2625,491,2134,233,152,357,1883,0,491,210,77,179,25,0,2134,23,75,178,1858,0,2,1,3,4,0,75,4,7,3,61,2,1,3,4,0,75,4,7,3,61,,,,,,,,,,,52,11,38,52,11,38,,,
200208,138,475,475,188,287,73,35,300,67,0,188,45,20,122,1,0,287,28,15,178,66,0,82,0,0,2,0,12,3,0,0,67,82,0,0,2,0,12,3,0,0,67,,,,,,,,,,,2,26,72,2,26,72,,,
200217,3710,4626,3022,2743,1883,564,152,1774,532,1604,2045,559,117,1368,1,698,977,5,35,406,531,906,3,2,2,6,0,74,3,3,7,61,2,2,2,7,0,77,3,3,4,59,6,2,2,5,0,68,2,1,14,65,32,37,30,15,44,41,65,25,10
200226,793,1403,1320,607,796,101,166,577,476,83,583,94,104,381,4,24,737,7,62,196,472,59,1,1,4,6,0,78,6,1,2,65,2,1,4,6,0,78,6,1,2,64,0,2,2,5,0,88,2,0,0,81,62,11,27,60,12,28,100,0,0
200253,2227,3264,2956,1951,1313,392,345,1593,626,308,1828,378,253,1194,3,123,1128,14,92,399,623,185,2,2,5,9,0,64,6,3,9,62,2,1,5,9,0,65,7,3,8,60,3,2,6,5,0,62,2,3,17,75,29,37,34,25,39,36,59,23,18
200280,11960,18449,13613,9483,8966,1832,1506,7083,3192,4836,7466,1764,712,4970,20,2017,6147,68,794,2113,3172,2819,2,4,3,6,0,71,4,4,6,49,1,5,3,6,0,72,4,5,4,44,3,2,4,4,0,70,4,1,11,63,46,28,26,43,33,24,55,16,29
200305,2176,4056,4056,1580,2476,757,199,1004,2096,0,1580,679,134,730,37,0,2476,78,65,274,2059,0,1,1,5,3,0,74,4,12,0,48,1,1,5,3,0,74,4,12,0,48,,,,,,,,,,,17,15,67,17,15,67,,,
200314,589,1513,1513,338,1175,118,100,275,1020,0,338,106,61,158,13,0,1175,12,39,117,1007,0,2,1,3,4,0,76,6,3,5,64,2,1,3,4,0,76,6,3,5,64,,,,,,,,,,,65,16,18,65,16,18,,,
200332,10726,13041,10508,10052,2989,2247,638,7213,410,2533,9058,2219,517,6281,41,994,1450,28,121,932,369,1539,1,2,3,3,0,78,4,1,7,52,1,2,4,3,0,84,4,1,1,51,1,3,3,2,0,54,2,3,32,53,11,48,41,8,55,36,19,20,61
200341,676,1268,1268,572,696,320,91,374,483,0,572,269,58,244,1,0,696,51,33,130,482,0,2,1,4,14,0,60,9,5,6,62,2,1,4,14,0,60,9,5,6,62,,,,,,,,,,,31,39,30,31,39,30,,,
200466,211,422,359,270,152,57,25,251,26,63,259,50,14,192,3,11,100,7,11,59,23,52,87,0,0,1,0,12,0,0,0,66,90,0,0,1,0,9,0,0,0,63,68,0,2,0,0,30,0,0,0,84,20,30,49,12,30,58,67,33,0
200484,230,363,158,302,61,46,13,90,9,205,124,42,8,74,0,178,34,4,5,16,9,27,2,2,4,5,1,57,3,26,1,40,3,3,4,9,0,72,6,4,0,56,1,1,3,1,1,45,0,43,2,28,14,48,37,15,17,68,14,73,14
200527,551,915,891,622,293,203,16,583,89,24,622,189,14,419,0,0,269,14,2,164,89,24,94,0,0,2,0,2,0,1,0,62,94,0,0,2,0,2,0,1,0,62,92,0,0,0,0,8,0,0,0,63,12,57,30,13,59,28,0,0,100
200554,532,727,727,649,78,167,122,402,36,0,649,167,113,368,1,0,78,0,9,34,35,0,96,0,1,0,0,2,0,0,0,67,96,0,1,0,0,2,0,0,0,67,,,,,,,,,,,28,37,35,28,37,35,,,
200572,1216,2193,2024,902,1291,203,173,655,993,169,900,179,118,480,123,2,1124,24,55,175,870,167,1,1,2,4,0,83,4,4,2,61,1,1,2,4,0,83,4,4,2,60,1,1,2,2,0,88,4,1,2,67,31,24,45,25,26,48,99,1,0
200590,301,323,323,323,0,64,122,137,0,0,323,64,122,137,0,0,0,0,0,0,0,0,0,1,34,2,0,61,2,1,0,80,0,1,34,2,0,61,2,1,0,80,,,,,,,,,,,11,74,14,11,74,14,,,
200697,847,1491,0,528,963,0,0,0,0,1491,0,0,0,0,0,528,0,0,0,0,0,963,0,6,4,6,0,50,0,32,1,18,,,,,,,,,,,0,6,4,6,0,50,0,32,1,18,45,12,43,,,,45,12,43
200785,382,755,755,385,370,249,100,397,9,0,385,109,65,211,0,0,370,140,35,186,9,0,0,1,40,3,0,48,5,3,0,92,0,1,40,3,0,48,5,3,0,92,,,,,,,,,,,53,35,13,53,35,13,,,
200800,11077,15195,12664,10182,5013,2169,621,7522,2352,2531,8855,2110,487,6064,194,1327,3809,59,134,1458,2158,1204,0,4,11,4,0,69,4,3,4,50,0,4,12,4,0,70,5,3,2,49,0,3,6,2,0,64,2,8,15,58,16,46,38,13,50,37,27,28,45
200846,724,1512,1512,468,1044,140,38,360,974,0,468,128,22,254,64,0,1044,12,16,106,910,0,0,2,1,4,0,86,2,5,0,59,0,2,1,4,0,86,2,5,0,59,,,,,,,,,,,14,28,59,14,28,59,,,
200873,46,74,74,43,31,13,2,35,24,0,43,13,2,28,0,0,31,0,0,7,24,0,7,1,3,0,1,88,0,0,0,58,7,1,3,0,1,88,0,0,0,58,,,,,,,,,,,14,28,58,14,28,58,,,
201034,217,1296,1296,237,1059,389,0,694,213,0,237,103,0,134,0,0,1059,286,0,560,213,0,0,1,15,4,0,73,4,2,0,49,0,1,15,4,0,73,4,2,0,49,,,,,,,,,,,0,0,100,0,0,100,,,
201061,226,262,258,240,22,63,17,177,1,4,238,62,16,160,0,2,20,1,1,17,1,2,0,1,17,6,0,65,8,3,0,75,0,1,17,6,0,65,8,3,0,75,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100
201098,26,44,44,21,23,29,0,15,0,0,21,15,0,6,0,0,23,14,0,9,0,0,0,0,2,0,0,98,0,0,0,59,0,0,2,0,0,98,0,0,0,59,,,,,,,,,,,0,0,100,0,0,100,,,
201104,3238,5217,3839,2999,2218,579,205,1841,1214,1378,2145,538,144,1333,130,854,1694,41,61,508,1084,524,1,1,10,3,0,74,3,3,4,56,1,1,9,4,0,77,3,3,2,55,0,2,15,3,0,66,2,3,10,59,27,38,35,17,43,40,58,24,19
201131,233,304,304,147,157,293,0,11,0,0,147,141,0,6,0,0,157,152,0,5,0,0,1,1,5,4,0,85,2,2,0,71,1,1,5,4,0,85,2,2,0,71,,,,,,,,,,,0,0,100,0,0,100,,,
201140,121,187,51,91,96,14,0,25,12,136,0,0,0,0,0,91,51,14,0,25,12,45,0,3,1,4,0,88,0,1,3,11,0,0,0,0,0,96,0,4,0,18,0,4,1,6,0,85,0,0,4,8,3,16,81,0,25,75,4,13,84
