UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07
166683,R,30692919000,R,5016660000,R,0,R,38637992000,R,6455021000,R,4484462000,R,13999705000,R,18183266000,R,4355728000,R,13827538000,R,32182971000,R,236575000,R,6183878000,R,474069000,R,584065000,R,0,R,7478587000,R,2461927000,R,3167064000,R,4338274000,R,123650000,R,-1047560000,R,33230531000,R,0,R,32182971000,R,4851000,R,4040000,R,212000,R,0,R,216078000,R,236500000,R,461681000,R,452578000,R,0,R,452578000,R,4851000,R,4851000,R,0,R,4040000,R,4040000,R,0,R,212000,R,212000,R,0,R,0,R,0,R,0,R,172147000,R,172147000,R,0,R,271328000,R,271328000,R,0,R,409031000,R,409031000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1657341000,R,1657341000,R,0,R,0,R,26729000,R,26729000,R,0,R,0,R,0,R,0,R,0,R,0,R,932219000,R,760801000,R,19478000,R,151940000,R,553279000,R,381861000,R,19478000,R,151940000,R,378940000,R,378940000,R,0,R,0,R,0,R,0,R,0,R,0,R,-282724000,R,671295000,R,-961142000,R,7123000,R,0,R,0,R,157333000,R,157333000,R,0,R,0,R,0,R,0,R,0,R,0,R,267135000,R,267135000,R,0,R,0,R,3167064000,R,3949665000,R,-941664000,R,159063000,R,0,R,0,Z,0,Z,0,R,3167064000,R,3949665000,R,-941664000,R,159063000,R,1093628000,R,577715000,R,1981425000,R,837148000,R,1618000,R,742000,R,555385000,R,164251000,R,117353000,R,55144000,R,367476000,R,161383000,R,221389000,R,43614000,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,4338274000,R,1839997000,R,434058000,R,515601000,R,244168000,R,170760000,R,1133690000,1,R,24600809000,R,23453446000,R,-1147363000,R,129034000,R,-262537000,R,-1233685000,R,219825000,R,-295888000,R,4639203000,R,-1047560000,R,33230531000,R,8567565000,R,4484462000,R,4338274000
166717,R,16828479,R,24591180,R,0,R,50394484,R,26146197,R,18670022,R,22837867,R,1410420,R,642986,R,767434,R,24248287,R,4618064,R,23632770,R,3962250,R,1491939,R,0,R,33705023,R,9113843,R,40455300,R,40121495,R,0,R,333805,R,23914482,R,0,R,24248287,R,41681,R,1562778,R,13550,R,0,R,788487,R,1418512,R,3825008,R,3747002,R,0,R,3747002,R,41681,R,41681,R,0,R,1517177,R,1517177,R,0,R,13550,R,13550,R,0,R,0,R,0,R,0,R,788487,R,788487,R,0,R,1386107,R,1386107,R,0,R,26864457,R,26864457,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4309291,R,4309291,R,0,R,0,R,2527273,R,2527273,R,0,R,0,R,0,R,0,R,0,R,0,R,1872608,R,219824,R,1650284,R,2500,R,1872608,R,219824,R,1650284,R,2500,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,-108971,R,-94967,R,-14004,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,125047,R,125047,R,0,R,0,R,4865595,R,4865595,R,0,R,0,R,40455300,R,38816520,R,1636280,R,2500,R,0,R,1919246,R,-1919246,R,0,R,40455300,R,40735766,R,-282966,R,2500,R,15741172,R,11773491,R,0,R,0,R,0,R,0,R,15423425,R,9859271,R,4396315,R,1635978,R,4560583,R,2313674,R,0,Z,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,40121495,R,25582414,R,4518187,R,932832,R,1441200,R,439811,R,7207051,1,R,990297,R,927410,R,-62887,R,2500,R,-14004,R,-51383,R,0,R,614271,R,40735766,R,333805,R,23914482,R,17899121,R,18885000,R,40121495
166850,R,78930552,R,200116904,R,0,R,380055246,R,191994601,R,156592340,R,115084596,R,72976049,R,40749074,R,32226975,R,188060645,R,35180371,R,244197895,R,61388057,R,1556452,R,1620732,R,343943507,R,143826603,R,185552270,R,166993759,R,-291083,R,18267428,R,169793217,R,0,R,188060645,R,3299573,R,601475,R,1062700,R,0,R,2260810,R,107500806,R,114725364,R,111425791,R,0,R,111425791,R,3299573,R,3299573,R,0,R,553362,R,553362,R,0,R,1062700,R,1062700,R,0,R,0,R,0,R,0,R,2260810,R,2260810,R,0,R,104249346,R,104249346,R,0,R,107329702,R,107329702,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,2066846,R,2066846,R,0,R,0,R,1409450,R,1409450,Z,0,Z,0,R,86801,R,86801,Z,0,Z,0,R,9506296,R,970892,R,1743799,R,6791605,R,9210123,R,674719,R,1743799,R,6791605,R,296173,R,296173,R,0,R,0,R,0,R,0,R,0,R,0,R,7322812,R,1724639,R,5598173,R,0,R,0,R,0,R,52983261,R,52983261,R,0,R,0,R,0,R,0,R,0,R,0,R,4847102,R,4847102,R,0,R,0,R,185552270,R,171418693,R,7341972,R,6791605,R,0,R,4084722,R,-4084722,R,0,R,185552270,R,175503415,R,3257250,R,6791605,R,51772977,R,33841102,R,1502368,R,444145,R,1797320,R,747503,R,17432859,R,4145725,R,41182519,R,12326512,R,20902891,R,10166593,R,32402825,R,141641,R,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,166993759,R,61813221,R,16244787,R,16493926,R,8968041,R,5315831,R,58157953,1,R,65709445,R,76251129,R,10541684,R,6499476,R,7317545,R,-3275337,R,0,R,8168106,R,174549548,R,18267428,R,169793217,R,103817194,R,156592340,R,166993759
166869,R,48102000,R,24051000,R,0,R,169342000,R,65329000,R,8736000,R,79617000,R,24396000,R,15006000,R,9390000,R,104013000,R,0,R,41958000,R,6685000,R,1132000,R,0,R,49775000,R,25724000,R,75792000,R,69689000,R,0,R,6103000,R,97910000,R,0,R,104013000,R,0,R,13603,R,0,R,0,R,934000,R,7379000,R,8326603,R,7379000,R,0,R,7379000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,934000,R,934000,R,0,R,6445000,R,6445000,R,0,R,56622000,R,56622000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7794000,R,7794000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1687944,R,1399000,R,-4275,R,293219,R,1687944,R,1399000,R,-4275,R,293219,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8793000,R,7799000,R,994000,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,895056,R,1200000,R,-384725,R,79781,R,75792000,R,74814000,R,605000,R,373000,R,0,R,0,Z,0,Z,0,R,75792000,R,74814000,R,605000,R,373000,R,39322000,R,23689676,R,6662000,R,2998483,R,0,R,0,R,8860000,R,5133215,R,4499000,R,1724994,R,10244000,R,3545829,Z,0,R,0,Z,0,Z,0,R,0,Z,0,R,0,R,102000,R,0,R,69689000,R,37092197,R,11129074,R,7319286,R,2851000,R,281000,R,11016443,1,R,47462000,R,50511000,R,3049000,R,506691,R,4413805,R,-2078433,R,206937,R,5126000,R,70573000,R,6103000,R,97910000,R,73692000,R,8736000,R,69689000
166911,R,4335759,R,10595443,R,0,R,21311238,R,11773589,R,6099423,R,6536376,R,3001273,R,2119016,R,882257,R,9537649,R,1129346,R,13967443,R,2721722,R,1519633,R,54208,R,19392352,R,8796909,R,10942764,R,11309093,R,360000,R,-6329,R,9543978,R,0,R,9537649,R,527471,R,31709,R,168400,R,0,R,52024,R,4866921,R,5646525,R,4852903,R,95547,R,4948450,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,52024,R,52024,R,0,R,4896426,R,4800879,R,95547,R,6292198,R,6292198,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3060,R,3060,R,0,R,0,R,1547358,R,698237,R,584010,R,265111,R,1547358,R,698237,R,584010,R,265111,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,435334,R,226671,R,208663,R,0,R,155065,R,155065,R,2509749,R,2509749,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10942764,R,9884980,R,792673,R,265111,R,0,R,558517,R,-558517,R,0,R,10942764,R,10443497,R,234156,R,265111,R,3078313,R,1987984,R,0,R,0,R,0,R,0,R,851980,R,592860,R,1985495,R,1002715,R,4001286,R,1369444,R,1392019,R,64866,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11309093,R,5017869,R,1106709,R,1397635,R,552212,R,211868,R,3022800,1,R,2858176,R,3510374,R,652198,R,265111,R,387087,R,-30489,R,30489,R,-1092267,R,10216826,R,-6329,R,9543978,R,5100017,R,6157811,R,11309093
166939,R,1069433136,R,222919309,R,0,R,1439736977,R,276205716,R,223491574,R,242884356,R,920646905,R,391694319,R,528952586,R,1163531261,R,31742611,R,345895311,R,110520034,R,10271280,R,0,R,498429236,R,275509927,R,201403859,R,162534759,R,2955218,R,41824318,R,1121706943,R,0,R,1163531261,R,2395632,R,331910,R,487960,R,0,R,15875092,R,50586912,R,69677506,R,64940056,R,1094172,R,66034228,R,0,R,0,R,0,R,331910,R,331910,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,15118561,R,15118561,R,0,R,50583757,R,49489585,R,1094172,R,61508427,R,61508427,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4521770,R,4521770,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,23032158,R,10233434,R,3268847,R,9529877,R,22449659,R,10233434,R,2686348,R,9529877,R,582499,R,0,R,582499,R,0,R,0,R,0,R,0,R,0,R,69682752,R,16952714,R,52984705,R,-254667,R,3463244,R,3463244,R,38024662,R,38024662,R,0,R,0,R,0,R,0,R,0,R,0,R,1170846,R,1102251,R,68595,R,0,R,201403859,R,135806502,R,56322147,R,9275210,R,0,R,39141939,R,-39141939,Z,0,R,201403859,R,174948441,R,17180208,R,9275210,R,60141684,R,30716445,R,2097972,R,899570,R,0,R,0,R,22125211,R,8427817,R,22196072,R,9360586,R,28432068,R,10785918,R,26728070,R,6896657,R,813682,R,0,R,0,R,0,R,0,R,0,R,0,R,162534759,R,67086993,R,22529099,R,20277443,R,11726632,R,5319404,R,35595188,1,R,1002548528,R,1036214880,R,33666352,R,10418475,R,65862893,R,-43404095,R,789079,R,14879845,R,163185547,R,41824318,R,1121706943,R,725682829,R,223491574,R,162534759
167057,R,150989507,R,100442643,R,0,R,276521711,R,43573697,R,36856674,R,74940769,R,158007245,R,91447286,R,66559959,R,232948014,R,1269497,R,137123505,R,27294183,R,575060,R,0,R,166262245,R,65819602,R,74698974,R,57154495,R,0,R,17544479,R,215403535,R,0,R,232948014,R,170910,R,97173,R,24000,R,0,R,3186698,R,15195553,R,18674334,R,18382251,R,0,R,18382251,R,170910,R,170910,R,0,R,97173,R,97173,R,0,R,24000,R,24000,R,0,R,0,Z,0,R,0,R,3186698,R,3186698,R,0,R,14903470,R,14903470,R,0,R,29769900,R,29769900,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,268083,R,268083,R,0,R,0,R,24000,R,24000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,34220853,R,4299492,R,16583609,R,13337752,R,34220853,R,4299492,R,16583609,R,13337752,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5098256,R,656881,R,4441375,R,0,R,0,R,0,R,3978518,R,3978518,R,0,R,0,R,1339364,R,1327359,R,12005,R,0,R,0,R,0,R,0,R,0,R,74698974,R,40324233,R,21036989,R,13337752,R,0,R,8083394,R,-8083394,R,0,R,74698974,R,48407627,R,12953595,R,13337752,R,26759714,R,16958697,R,0,R,0,R,0,R,0,R,5754242,R,2235486,R,5993532,R,2471736,R,13908673,R,4445417,R,4698742,R,399468,R,0,R,0,R,0,R,0,R,0,R,39592,R,0,R,57154495,R,26510804,R,6165182,R,17287541,R,6133090,R,1057878,R,0,1,R,138423418,R,150987507,R,12564089,R,13662833,R,5098256,R,-6197000,R,0,R,-8746868,R,48603568,R,17544479,R,215403535,R,51353021,R,36856674,R,57154495
167093,R,53273824,R,9093959,R,0,R,81831761,R,15516335,R,0,R,52732344,R,13583082,R,4784253,R,8798829,R,66315426,R,160658,R,28674203,R,14025481,R,63481,R,81097,R,43004920,R,33910961,R,35106065,R,28116887,R,-107301,R,6881877,R,59433549,R,0,R,66315426,R,0,R,0,R,0,R,0,R,613436,R,984082,R,1597518,R,1597518,R,0,R,1597518,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,613436,R,613436,R,0,R,984082,R,984082,R,0,R,22799000,R,22799000,R,0,R,0,R,117803,R,117803,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1445814,R,1445814,R,0,R,0,R,68673,R,68673,R,0,R,0,R,0,R,0,R,0,R,0,R,1441902,R,678264,R,700263,R,63375,R,961243,R,197605,R,700263,R,63375,R,480659,R,480659,R,0,R,0,R,0,R,0,R,0,R,0,R,3795265,R,3017705,R,777560,R,0,R,0,R,0,R,124045,R,124045,R,5089771,R,5089771,R,0,R,0,R,0,R,0,R,223792,R,223792,R,0,R,0,R,35106065,R,33564867,R,1477823,R,63375,R,0,R,1009442,R,-1009442,R,0,R,35106065,R,34574309,R,468381,R,63375,R,13827002,R,7902132,R,1836263,R,712960,R,0,R,0,R,3051391,R,1224388,R,2195052,R,1218309,R,6955910,R,4278694,R,251269,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,28116887,R,15336483,R,3776095,R,1832671,R,1670075,R,109033,R,5392530,1,R,10679228,R,11019273,R,340045,R,68752,R,777560,R,-396267,R,-110000,R,6350121,R,31787387,R,6881877,R,59433549,R,55802214,R,0,R,28116887
167215,R,82739563,R,13692358,R,0,R,107906623,R,2084899,R,0,R,102174594,R,3647130,R,262647,R,3384483,R,105821724,R,1917039,R,21476580,R,23460652,R,0,R,0,R,46854271,R,33161913,R,30086814,R,21381865,R,0,R,8704949,R,97116775,R,0,R,105821724,R,0,R,0,R,0,R,0,R,0,R,33747486,R,33747486,R,33747486,R,0,R,33747486,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,33747486,R,33747486,R,0,R,21650375,R,21650375,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,299449,R,299449,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1200912,R,1114812,R,86100,R,0,R,1200912,R,1114812,R,86100,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6099466,R,5964247,R,135219,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,836612,R,836612,R,0,R,0,R,30086814,R,29865495,R,221319,R,0,R,0,R,0,R,0,R,0,R,30086814,R,29865495,R,221319,R,0,R,6670557,R,5390916,R,0,R,0,R,144187,R,87600,R,2595410,R,1995364,R,3050773,R,1409949,R,6162083,R,2552391,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2758855,R,0,R,21381865,R,11436220,R,2850273,R,1717685,R,1041170,R,0,R,4336517,1,R,77529583,R,86373261,R,8843678,R,91100,R,6099466,R,0,R,2653112,R,8483630,R,23901248,R,8704949,R,97116775,R,105821724,R,0,R,21381865
167260,R,41926715,R,67229649,Z,0,R,118318760,R,31026297,R,26077768,R,49635240,R,37657223,R,20347476,R,17309747,R,87292463,R,14590278,R,94103807,R,9401597,R,3117435,Z,0,R,121213117,R,53983468,R,42342405,R,42861133,R,250515,R,-268213,R,87560676,R,0,R,87292463,R,1130735,R,103427,R,796597,Z,0,R,944447,R,20928767,R,23903973,R,20928767,R,0,R,20928767,R,1130735,R,1130735,R,0,R,911116,R,911116,R,0,R,796797,R,796797,R,0,R,0,Z,0,R,0,R,654720,R,654720,R,0,R,17435399,R,17435399,R,0,R,21965231,R,21965231,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,171851,R,171851,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4478278,R,1528780,R,2152563,R,796935,R,4478278,R,1528780,R,2152563,R,796935,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3799995,R,539763,R,3260232,R,0,R,0,R,0,R,10990055,R,10990055,R,0,R,0,R,0,R,0,R,0,R,0,R,936995,R,0,R,936995,R,0,R,42342405,R,35195680,R,6349790,R,796935,R,0,R,0,Z,0,Z,0,R,42342405,R,35195680,R,6349790,R,796935,R,9219736,R,5264330,R,227447,R,152140,R,4900,R,0,R,3934756,R,1895152,R,11910907,R,4886245,R,7831007,R,2817475,R,9077660,R,170213,R,654720,R,0,R,0,R,0,R,0,R,0,R,0,R,42861133,R,15185555,R,4122083,R,4269205,R,4768214,R,921269,R,13594807,1,R,27334716,R,30234512,R,2899796,R,589696,R,2917599,R,-607499,R,0,R,-3773801,R,36868819,R,-268213,R,87560676,R,0,R,26077768,R,42861133
167297,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,122393,R,0,R,0,R,0,R,374699,R,755000,R,1252092,R,1129699,R,0,R,1129699,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,1129699,R,1129699,R,0,R,0,R,0,R,0,R,2562751,R,2562751,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2534234,R,1351216,R,0,R,1183018,R,2534234,R,1351216,R,0,R,1183018,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3538642,R,1744321,R,385004,R,1409317,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,8635627,R,5658288,R,385004,R,2592335,R,0,R,-132500,R,132500,Z,0,R,8635627,R,5525788,R,517504,R,2592335,R,4488357,R,2590086,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3014707,R,1670737,A,,A,,Z,0,A,,A,,A,,A,,R,20,R,0,R,7503084,R,4260823,R,0,R,494041,R,812110,R,0,R,1936110,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
167358,R,2058371000,R,2706606000,R,6569000,R,6009640000,R,2268273000,R,1291973000,R,2517413000,R,1223954000,R,559902000,R,664052000,R,3741367000,R,205498000,R,2744634000,R,563124000,R,341531000,R,37928000,R,3892715000,R,1186109000,R,2216793000,R,1951852000,R,5172000,R,270113000,R,3471254000,R,0,R,3741367000,R,18237000,R,30573000,R,2593000,R,0,R,22677000,R,477257000,R,551337000,R,505746000,R,0,R,505746000,R,0,R,0,R,0,R,4698000,R,4698000,R,0,R,1114000,R,1114000,R,0,R,0,R,0,R,0,R,7556616,R,7556616,R,0,R,492377384,R,492377384,R,0,R,1456996000,R,1456996000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,229945000,R,229945000,R,0,R,0,R,13521000,R,13521000,R,0,R,0,R,0,R,0,R,0,R,0,R,96478000,R,25317000,R,31525000,R,39636000,R,77727000,R,6566000,R,31525000,R,39636000,R,18751000,R,18751000,R,0,R,0,R,0,R,0,R,0,R,0,R,134945000,R,78203000,R,56557000,R,185000,R,97000,R,97000,R,189545000,R,189545000,R,0,R,0,R,0,R,0,R,0,R,0,R,95266000,R,95266000,R,0,R,0,R,2216793000,R,2088890000,R,88082000,R,39821000,R,0,R,-22237000,R,22237000,R,0,R,2216793000,R,2066653000,R,110319000,R,39821000,R,629297000,R,360787000,R,274521000,R,97382000,R,3982000,R,2965000,R,327072000,R,128939000,R,229114000,R,79914000,R,308270000,R,117116000,R,179596000,R,16544000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1951852000,R,803647000,R,196801000,R,138018000,R,111413000,R,39693000,R,662280000,1,R,1541365000,R,1681982000,R,140617000,R,61679000,R,112850000,R,-48064000,R,14152000,R,161761000,R,2050507000,R,270113000,R,3471254000,R,1350667000,R,1291973000,R,1951852000
167394,R,21699764,R,35114886,R,0,R,79290502,R,18150584,R,14354089,R,41055293,R,20084625,R,13765803,R,6318822,R,61139918,R,144370,R,52170559,R,23641856,R,1289274,R,0,R,77246059,R,42131173,R,33579227,R,29834311,R,1123249,R,4868165,R,56271753,R,0,R,61139918,R,2168924,R,311326,R,953457,R,0,R,1373214,R,13818915,R,18625836,R,15192129,R,0,R,15192129,R,0,R,0,R,0,R,25000,R,25000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1348214,R,1348214,R,0,R,13818915,R,13818915,R,0,R,19987130,R,19987130,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3041202,R,0,R,3041202,R,0,R,5000,R,0,R,5000,R,0,R,0,R,0,R,0,R,0,R,4530710,R,779810,R,1362919,R,2387981,R,4430875,R,779810,R,1263084,R,2387981,R,99835,R,0,R,99835,R,0,R,0,R,0,R,0,R,0,R,2460456,R,997378,R,1324666,R,138412,R,0,R,0,R,3265404,R,3265404,R,0,R,0,R,0,R,0,R,0,R,0,R,289325,R,289325,R,0,R,0,R,33579227,R,25319047,R,5733787,R,2526393,R,0,R,5401554,R,-5401554,Z,0,R,33579227,R,30720601,R,332233,R,2526393,R,10934507,R,7915280,R,0,R,0,R,0,R,0,R,761737,R,354797,R,5650144,R,3176889,R,11102428,R,2427404,R,1221878,R,21640,R,0,R,0,R,0,R,0,R,0,R,163617,R,0,R,29834311,R,13896010,R,2883190,R,3405986,R,2605866,R,511862,R,6531397,1,R,17361311,R,20988104,R,3626793,R,2340290,R,1999974,R,-713471,R,0,R,2009539,R,30135776,R,4868165,R,56271753,R,26613318,R,14354089,R,29834311
167464,R,5280505,R,8444424,R,0,R,13724929,R,218137,R,0,R,7355906,R,6150886,R,4744281,R,1406605,R,13506792,R,120097,R,10897282,R,2158892,R,0,R,0,R,13176271,R,4731847,R,3758942,R,3807412,R,151,R,-48319,R,13555111,R,0,R,13506792,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1742000,R,1742000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,1236987,R,1236987,R,0,R,0,R,1236987,R,1236987,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,485754,R,485754,Z,0,Z,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,294201,R,294201,R,0,R,0,R,3758942,R,3758942,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,3758942,R,3758942,R,0,R,0,R,913593,R,470419,Z,0,Z,0,Z,0,Z,0,R,60377,R,24070,R,0,R,0,R,2833442,R,1007636,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,3807412,R,1502125,R,453116,R,532317,R,349552,R,0,R,970302,1,R,4642372,R,5138126,R,495754,R,10000,R,485754,R,0,R,0,R,-640887,R,3315877,R,-48319,R,13555111,R,11327580,R,0,R,3807412
