UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07
480824,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,3322411,R,23100,R,0,R,0,R,0,R,52353,R,3397864,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5001480,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,3397864,R,8399344,R,2406149,R,1273131,R,0,R,0,R,0,R,0,R,0,R,0,R,1225904,R,770847,R,2843098,R,248607,R,0,R,0,R,0,A,,A,,R,0,R,0,R,6475151,R,2292585,R,400418,R,19241,R,145912,R,0,R,3616995,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
480833,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,4644528,R,60150,R,0,R,0,R,0,R,161697,R,4866375,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8925225,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,4866375,R,13791600,R,4330371,R,2354213,R,0,R,0,R,0,R,0,R,0,R,0,R,1579745,R,915548,R,4612074,R,252773,R,0,R,0,R,0,A,,A,,R,0,R,0,R,10522190,R,3522534,R,657163,R,379665,R,91412,R,0,R,5871416,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
480842,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,101966,R,0,R,0,R,0,R,0,R,0,R,101966,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,278367,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,17578,A,,A,,R,8,R,295953,R,32443,R,26000,R,0,R,0,R,0,R,0,R,40000,R,0,R,25000,R,0,R,75000,R,65000,A,,A,,R,0,A,,A,,R,104984,R,0,R,277427,R,91000,R,0,R,38000,R,0,R,0,R,148427,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
480851,R,1558690,R,0,R,8409,R,0,R,725408,R,0,R,833282,R,1558690,R,0,R,0,R,133204,R,0,R,4536,R,137740,R,129331,R,8409,R,2093040,R,2020556,R,0,R,72484,R,-144686,R,905484,R,0,R,833282,R,531693,R,7470,R,83804,R,83804,R,0,R,54165,R,677132,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2088455,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,4585,R,2093040,R,514431,R,460525,R,0,R,0,R,0,R,0,R,27569,R,24680,R,143130,R,104616,R,14740,R,12848,R,0,R,0,R,0,A,,A,,R,1320686,R,0,R,2020556,R,602669,R,70544,R,334063,R,17103,R,10088,R,986089,A,,A,,-2,R,0,R,2093040,R,833282,R,1558690,R,824873,R,249168,R,2020556
480879,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,263575,Z,0,Z,0,Z,0,Z,0,Z,0,R,263575,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,813808,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,355135,A,,A,,R,0,R,1168943,R,508799,R,241474,Z,0,Z,0,Z,0,Z,0,R,50000,R,50000,R,101367,R,69623,R,356165,R,58999,A,,A,,Z,0,A,,A,,R,24368,R,0,R,1040699,R,420096,R,0,R,8739,R,24368,Z,0,R,587496,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
480888,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1367923,R,0,R,0,R,0,R,0,R,124142,R,1492065,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8035113,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,88089,R,0,A,,A,,R,0,R,8123202,R,3139706,R,1342164,R,0,R,0,R,0,R,0,R,585303,R,251176,R,145381,R,145381,R,4222639,R,1400985,A,,A,,R,0,A,,A,,R,0,R,0,R,8093029,R,3139706,R,0,R,4747867,R,149428,R,56028,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
480903,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2848960,Z,0,Z,0,Z,0,Z,0,Z,0,R,2848960,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,8788429,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,R,0,R,8788429,R,2499932,R,1640987,Z,0,Z,0,Z,0,Z,0,R,794076,R,568440,R,531255,R,491450,R,1098848,R,95626,A,,A,,Z,0,A,,A,,R,1325899,R,0,R,6250010,R,2796503,R,296441,R,446641,R,84980,R,0,R,2625445,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
480921,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,432478,R,74986,R,58522,R,58522,R,0,R,0,R,565986,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,991076,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,91880,A,,A,,R,0,R,1082956,R,337635,R,305044,R,0,R,0,R,0,R,0,R,0,R,0,R,66399,R,6001,R,328799,R,166058,A,,A,,R,0,A,,A,,R,0,R,0,R,732833,R,477103,R,3012,R,148005,R,22749,R,0,R,81964,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
480976,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,119778,R,0,R,0,R,0,R,0,R,0,R,119778,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,552734,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,73608,A,,A,,R,57995,R,684337,R,92275,R,92275,Z,0,Z,0,Z,0,Z,0,R,90790,R,90789,R,0,Z,0,R,72202,R,72202,A,,A,,Z,0,A,,A,,R,218930,R,0,R,474197,R,255266,R,3967,R,63191,R,40187,R,7804,R,103782,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
480994,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,383433,R,0,R,0,R,0,R,0,R,0,R,383433,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,964202,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,150235,A,,A,,R,0,R,1114437,R,186400,R,124006,R,0,Z,0,R,0,Z,0,R,185007,R,115000,R,146500,R,70000,R,375694,R,56334,A,,A,,R,0,A,,A,,R,0,R,0,R,893601,R,365340,Z,0,R,108729,R,9844,R,17499,R,392189,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481003,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,795103,R,2929,R,627892,R,627892,R,0,R,0,R,1425924,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2829291,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,2829291,R,499744,R,281880,R,0,R,0,R,107,R,0,R,169493,R,147459,R,182531,R,107868,R,612783,R,539249,A,,A,,R,90784,A,,A,,R,553033,R,346765,R,2108475,R,1423221,R,0,R,582373,R,102881,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481067,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,262135,Z,0,Z,0,Z,0,Z,0,Z,0,R,262135,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,516272,Z,0,Z,0,Z,0,R,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,64844,A,,A,,R,0,R,581116,R,129438,R,94463,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,A,,A,,R,0,R,0,R,129438,R,94463,R,0,R,4089,R,1087,R,368,R,29431,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481085,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,780785,Z,0,R,195000,Z,0,R,195000,Z,0,R,975785,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3923000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,3923000,R,1383000,R,805227,R,0,Z,0,R,0,Z,0,R,595000,R,382650,R,31000,R,18000,R,200000,R,142000,A,,A,,R,0,A,,A,,R,101000,R,2123,R,2310000,R,1350000,R,0,R,310000,R,5800,R,0,R,644200,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481094,R,8051507,R,0,R,702363,R,61629,R,18716113,R,0,R,-10664606,R,8051507,R,2411513,R,504643,R,98159,R,0,R,367096,R,3381411,R,2679048,R,702363,R,9955215,R,9703663,R,0,R,251552,R,-123200,R,-10792958,R,0,R,-10664606,R,0,R,0,R,0,R,0,R,0,R,336380,R,336380,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4497735,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5457480,R,9955215,R,2899410,R,1346929,Z,0,Z,0,Z,0,Z,0,R,243507,R,80238,R,787030,R,598757,R,5773716,R,1927902,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,9703663,R,3953826,R,498968,R,155001,R,265835,Z,0,R,4830033,A,,A,,-2,R,0,R,9955215,R,-10664606,R,8051507,R,11428597,R,0,R,9703663
481100,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,47080,R,0,R,0,R,0,R,0,R,0,R,47080,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,727743,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,136064,A,,A,,R,47080,R,910887,R,480128,R,480128,R,6516,R,0,R,0,R,0,R,101000,R,0,R,126964,R,0,R,110267,R,0,A,,A,,R,0,A,,A,,R,9356,R,0,R,834231,R,480128,R,0,R,0,R,9804,Z,0,R,344299,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481128,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,634841,R,8372,R,0,R,0,R,0,R,0,R,643213,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,737386,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,115607,A,,A,,R,0,R,852993,R,152996,R,99104,R,0,Z,0,R,0,Z,0,R,61905,R,17697,R,108333,R,30970,R,139285,R,39818,A,,A,,R,8372,A,,A,,R,147967,R,0,R,618858,R,187589,R,0,R,37368,R,17508,R,138491,R,237902,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481146,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,390749,R,0,R,0,R,0,R,0,R,0,R,390749,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,981666,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,981666,R,247730,R,227430,R,0,R,0,R,0,R,0,R,110181,R,90972,R,76967,R,45486,R,527771,R,90972,A,,A,,R,0,A,,A,,R,1,R,1,R,962650,R,454861,R,2017,R,253411,R,92470,R,0,R,159891,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481207,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,372984,R,0,R,0,R,0,R,0,R,0,R,372984,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1105199,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,1105199,R,352000,R,162600,R,0,R,0,R,0,R,0,R,13500,R,4500,R,7500,R,6500,R,14000,R,10000,A,,A,,R,0,A,,A,,R,0,R,0,R,387000,R,183600,R,10000,R,40000,R,25000,R,3400,R,125000,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481243,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,424134,R,10475,R,0,R,0,R,0,R,0,R,434609,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2601670,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,Z,0,A,,A,,R,0,R,2601670,R,978179,R,655542,Z,0,Z,0,Z,0,Z,0,R,62500,R,40000,R,94852,R,45000,R,88332,R,34000,A,,A,,Z,0,A,,A,,R,0,R,0,R,1223863,R,774542,Z,0,R,101259,R,19814,Z,0,R,328248,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481252,R,649949,R,0,R,6382,R,0,R,224213,R,0,R,425736,R,649949,R,0,R,0,R,6382,R,0,R,0,R,6382,R,0,R,6382,R,2862608,R,2434678,R,0,R,427930,R,0,R,774354,R,-776548,R,425736,R,787027,R,0,R,0,R,0,R,0,R,80230,R,867257,R,80230,R,0,R,80230,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,80230,R,80230,R,0,R,2862608,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,R,0,R,2862608,R,1142561,R,640414,Z,0,Z,0,R,21650,Z,0,R,73258,R,65000,R,91477,R,74500,R,914527,R,236587,R,0,Z,0,R,0,A,,A,,R,191205,R,0,R,2434678,R,1016501,R,137107,R,411494,R,13570,R,0,R,856006,A,,A,,-2,R,427930,R,2862608,R,425736,R,649949,R,418563,R,0,R,2434678
481289,R,1905569,R,0,R,338225,R,0,R,188541,R,0,R,1717028,R,1905569,R,0,R,393451,R,141233,R,0,R,303199,R,837883,R,499658,R,338225,R,2418663,R,2425521,R,7914,R,1056,R,0,R,1690262,R,25710,R,1717028,R,296175,R,0,R,0,R,0,R,0,R,0,R,296175,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2388755,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,29908,R,2418663,R,949395,R,949395,R,0,R,0,R,0,R,0,R,209246,R,6156,R,3300,R,511,R,16129,R,408,R,0,R,0,R,0,A,,A,,R,1247451,R,0,R,2425521,R,956470,R,130842,R,9517,R,83481,R,0,R,1245211,R,0,R,0,3,R,0,R,2418663,R,1717028,R,1905569,R,1346235,R,0,R,2425521
481298,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,126039,R,0,R,29692,R,0,R,29692,R,0,R,155731,R,29622,R,0,R,29622,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,29622,R,29622,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,532770,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,532770,R,170542,R,90675,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,164172,R,122041,A,,A,,R,0,A,,A,,R,0,R,0,R,334714,R,212716,R,0,R,88582,R,0,R,0,R,33416,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481313,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,168824,R,0,R,0,R,0,R,0,R,0,R,168824,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,627519,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,39710,A,,A,,R,0,R,667229,R,315247,R,59432,R,0,R,0,R,1900,R,0,R,3100,R,2900,R,7128,R,6350,R,217470,R,115223,A,,A,,R,0,A,,A,,R,0,R,0,R,544845,R,183905,R,0,R,9481,R,0,R,0,R,351459,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481331,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,477667,R,0,R,28950,R,28950,R,0,R,0,R,506617,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,506617,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,64500,A,,A,,R,529929,R,1101046,R,200899,R,193528,R,0,R,0,R,0,R,0,R,108217,R,108217,R,5333,R,5333,R,193528,R,193528,A,,A,,R,0,A,,A,,R,0,R,0,R,507977,R,500606,R,0,R,6752,R,0,R,0,R,619,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481340,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,139999,R,0,R,0,R,0,R,0,R,2200,R,142199,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,779539,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,779539,R,275000,R,275000,R,3000,R,0,R,0,R,0,R,100000,R,75000,R,200000,R,1200,R,30000,R,500,A,,A,,R,0,A,,A,,R,0,R,0,R,608000,R,351700,R,0,R,1,R,0,R,0,R,256299,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481368,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,171378,R,0,R,0,R,0,R,0,R,0,R,171378,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,711090,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4388,A,,A,,R,0,R,715478,R,511319,R,210279,R,0,R,0,R,0,R,0,R,90000,R,0,R,53764,R,0,R,128636,R,0,A,,A,,R,0,A,,A,,R,56358,R,0,R,840077,R,210279,R,0,R,128636,R,0,R,0,R,501162,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481386,R,4426123,R,0,R,400420,R,0,R,2855221,R,0,R,1570902,R,4426123,R,0,R,521956,R,96086,R,0,R,364716,R,982758,R,582338,R,400420,R,8883744,R,6878309,R,-772031,R,1233404,R,-334220,R,671718,R,0,R,1570902,R,2253958,R,24408,R,86780,R,86780,R,0,R,0,R,2365146,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8111713,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,45688,R,0,R,0,A,,R,726343,R,8883744,R,2084127,R,1985000,R,15000,R,15000,R,4200,R,0,R,710318,R,620000,R,550264,R,528000,R,1031745,R,988000,R,255516,R,30000,R,0,A,,A,,R,2227139,R,0,R,6878309,R,4166000,R,198000,R,2325961,R,142660,R,45688,R,0,A,,A,,-2,R,1279092,R,8883744,R,1570902,R,4426123,R,582338,R,0,R,6878309
481429,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,391582,R,0,R,0,R,0,R,0,R,0,R,391582,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1952542,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,1952542,R,992751,R,744885,R,0,R,0,R,0,R,0,R,245994,R,78000,R,85000,R,85000,R,566536,R,236461,A,,A,,R,0,A,,A,,R,0,R,0,R,1890281,R,1144346,R,81046,R,10337,R,18385,R,8349,R,627818,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481447,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,56788,R,0,R,0,R,0,R,0,R,9000,R,65788,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,393817,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,20,R,65086,A,,A,,R,0,R,458923,R,70324,R,70324,R,0,R,0,R,0,R,0,R,56200,R,22996,R,35743,R,20624,R,83899,R,46200,A,,A,,R,0,A,,A,,R,0,R,0,R,246166,R,160144,Z,0,R,6063,R,0,R,5842,R,74117,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
481456,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,36681,R,0,R,6700,R,6700,R,0,R,6700,R,50081,R,11500,R,0,R,11500,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11500,R,11500,R,0,R,0,R,0,R,0,R,167696,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,69065,A,,A,,R,0,R,236761,R,77928,R,41023,R,0,R,0,R,13320,R,13320,R,13733,R,6700,R,30896,R,30896,R,94477,R,94477,A,,A,,Z,0,A,,A,,R,0,R,0,R,230354,R,186416,R,0,R,43865,R,73,Z,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
