UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
484668,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3167272,"R",110722,"R",189440,"R",189440,"R",0,"R",1833387,"R",5300821,"R",1833387,"R",0,"R",1833387,"R",14127569,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14668,"R",0,"R",0,"R",0,"R",175430,"R",14317667,"R",4462509,"R",1496703,"R",0,"R",0,"R",38308,"R",2475,"R",3209460,"R",1542580,"R",4496589,"R",2294107,"R",6159198,"R",2129009,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1417883,"R",0,"R",19783947,"R",7464874,"R",1517918,"R",3671822,"R",1532136,"R",2036,"R",5595161,"A",,"A",,-2
484677,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3327203,"R",80993,"R",1864,"R",1864,"R",0,"R",1178399,"R",4588459,"R",1178399,"R",0,"R",1178399,"R",9821370,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10291,"R",0,"R",0,"R",0,"R",213387,"R",10045048,"R",3288844,"R",1048677,"R",0,"R",0,"R",21053,"R",1736,"R",2151291,"R",1044814,"R",2977672,"R",1568882,"R",4215691,"R",1444534,"R",0,"R",0,"R",0,"R",0,"R",0,"R",994764,"R",1,"R",13649315,"R",5108644,"R",1038345,"R",2998429,"R",702963,"R",1046,"R",3799888,"A",,"A",,-2
484686,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",705402,"R",29808,"R",0,"R",0,"R",0,"R",287143,"R",1022353,"R",287143,"R",0,"R",287143,"R",1777560,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1884,"R",0,"R",0,"R",0,"R",59909,"R",1839353,"R",904984,"R",194416,"R",0,"R",0,"R",3855,"R",318,"R",568646,"R",269702,"R",773425,"R",360745,"R",949976,"R",358427,"R",0,"R",0,"R",0,"R",0,"R",0,"R",182152,"R",0,"R",3383038,"R",1183608,"R",238427,"R",1164678,"R",67639,"R",191,"R",728495,"A",,"A",,-2
484695,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1247552,"R",29579,"R",0,"R",0,"R",0,"R",452925,"R",1730056,"R",452925,"R",0,"R",452925,"R",3244545,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3349,"R",0,"R",0,"R",0,"R",21270,"R",3269164,"R",1440959,"R",349340,"R",0,"R",0,"R",6852,"R",565,"R",1140734,"R",634538,"R",1453063,"R",748308,"R",1824845,"R",786779,"R",0,"R",0,"R",0,"R",0,"R",0,"R",323746,"R",0,"R",6190199,"R",2519530,"R",498581,"R",1722929,"R",123145,"R",340,"R",1325674,"A",,"A",,-2
484701,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1009451,"R",24989,"R",0,"R",0,"R",0,"R",288177,"R",1322617,"R",288177,"R",0,"R",288177,"R",1410228,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1492,"R",0,"R",0,"R",0,"R",44576,"R",1456296,"R",757773,"R",156568,"R",0,"R",0,"R",3052,"R",252,"R",578443,"R",297938,"R",751891,"R",359075,"R",888126,"R",388386,"R",0,"R",0,"R",0,"R",0,"R",0,"R",144217,"R",0,"R",3123502,"R",1202219,"R",240637,"R",1015376,"R",54089,"R",152,"R",611029,"A",,"A",,-2
484710,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2172102,"R",90986,"R",6044,"R",6044,"R",0,"R",1110258,"R",3379390,"R",1110258,"R",0,"R",1110258,"R",8572700,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8906,"R",0,"R",0,"R",0,"R",112047,"R",8693653,"R",2755321,"R",906562,"R",0,"R",0,"R",18221,"R",1503,"R",1674532,"R",868532,"R",2260401,"R",1318274,"R",3463953,"R",1204428,"R",0,"R",0,"R",0,"R",0,"R",0,"R",860582,"R",0,"R",11033010,"R",4299299,"R",875193,"R",1935994,"R",681532,"R",905,"R",3240087,"A",,"A",,-2
484729,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",987431,"R",28067,"R",0,"R",0,"R",0,"R",258574,"R",1274072,"R",258574,"R",0,"R",258574,"R",3075671,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3217,"R",0,"R",0,"R",0,"R",61551,"R",3140439,"R",1105141,"R",333324,"R",0,"R",0,"R",6582,"R",543,"R",820988,"R",470499,"R",1024648,"R",603426,"R",1452383,"R",608346,"R",0,"R",0,"R",0,"R",0,"R",0,"R",420998,"R",0,"R",4830740,"R",2016138,"R",403640,"R",995895,"R",110714,"R",327,"R",1304026,"A",,"A",,-2
484738,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",352287,"R",6002,"R",6766,"R",6766,"R",0,"R",93425,"R",458480,"R",93425,"R",0,"R",93425,"R",816956,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",842,"R",0,"R",0,"R",0,"R",4010,"R",821808,"R",303769,"R",87832,"R",0,"R",0,"R",1722,"R",142,"R",242481,"R",145204,"R",304066,"R",186444,"R",431251,"R",196088,"R",0,"R",0,"R",0,"R",0,"R",0,"R",81384,"R",1,"R",1364673,"R",615711,"R",124281,"R",273878,"R",28638,"R",86,"R",322079,"A",,"A",,-2
484747,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2490043,"R",61292,"R",9066,"R",9066,"R",0,"R",926570,"R",3486971,"R",926570,"R",0,"R",926570,"R",6199713,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6404,"R",0,"R",0,"R",0,"R",45271,"R",6251388,"R",1927441,"R",653981,"R",0,"R",0,"R",13102,"R",1081,"R",1339188,"R",702032,"R",1798543,"R",1012252,"R",2642014,"R",951908,"R",0,"R",0,"R",0,"R",0,"R",0,"R",644077,"R",0,"R",8364365,"R",3321254,"R",672269,"R",1655568,"R",265249,"R",651,"R",2449374,"A",,"A",,-2
484756,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6036165,"R",191412,"R",1635,"R",1635,"R",0,"R",2803457,"R",9032669,"R",2803457,"R",0,"R",2803457,"R",22318527,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23125,"R",0,"R",0,"R",0,"R",231563,"R",22573215,"R",6665465,"R",2348822,"R",0,"R",0,"R",47311,"R",3902,"R",4417430,"R",2007065,"R",6160141,"R",3137917,"R",8891699,"R",2753066,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2235432,"R",0,"R",28417478,"R",10250772,"R",2081790,"R",6047563,"R",1434326,"R",8730,"R",8594297,"A",,"A",,-2
484765,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",986926,"R",56272,"R",3061,"R",3061,"R",0,"R",717217,"R",1763476,"R",717217,"R",0,"R",717217,"R",6497577,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6732,"R",0,"R",0,"R",0,"R",67244,"R",6571553,"R",2815791,"R",686018,"R",0,"R",0,"R",13773,"R",1136,"R",1601491,"R",728869,"R",2146097,"R",1019536,"R",2867620,"R",939202,"R",0,"R",0,"R",0,"R",0,"R",0,"R",654499,"R",0,"R",10099271,"R",3374761,"R",676529,"R",2717461,"R",712071,"R",684,"R",2617765,"A",,"A",,-2
484783,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1158473,"R",29018,"R",24442,"R",24442,"R",0,"R",281292,"R",1493225,"R",281292,"R",0,"R",281292,"R",2883341,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3002,"R",0,"R",0,"R",0,"R",44212,"R",2930555,"R",1104052,"R",308873,"R",0,"R",0,"R",6142,"R",507,"R",812697,"R",392044,"R",1064987,"R",542343,"R",1396187,"R",536852,"R",0,"R",0,"R",0,"R",0,"R",0,"R",290214,"R",1,"R",4674279,"R",1780620,"R",361039,"R",999072,"R",329284,"R",305,"R",1203959,"A",,"A",,-2
484826,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",93801,"R",0,"R",0,"R",0,"R",0,"R",0,"R",93801,"R",0,"R",0,"R",0,"R",669171,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12128,"A",,"A",,"R",0,"R",681299,"R",365582,"R",346697,"Z",0,"R",0,"Z",0,"R",0,"R",202355,"R",202355,"R",23600,"R",23600,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",591537,"R",572652,"R",11346,"R",0,"R",0,"R",0,"R",7539,"A",,"A",,-2
484862,"R",1626934,"R",3854,"R",162659,"R",916078,"R",1483708,"R",0,"R",143226,"R",1626934,"R",0,"R",278127,"R",89178,"R",0,"R",80351,"R",447656,"R",284997,"R",162659,"R",4534110,"R",4479853,"R",0,"R",54257,"R",0,"R",88969,"R",0,"R",143226,"R",0,"R",0,"R",0,"R",0,"R",0,"R",254331,"R",254331,"R",0,"R",0,"R",0,"R",4534110,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4534110,"R",1278428,"R",1064224,"R",0,"R",0,"R",0,"R",0,"R",209754,"R",130629,"R",574405,"R",405091,"R",2417266,"R",581726,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4479853,"R",2181670,"R",221221,"R",1965744,"R",53205,"R",58013,"R",0,"R",6000,"R",800, 3
484923,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",116964,"R",0,"R",0,"R",0,"R",0,"R",3775,"R",120739,"R",0,"R",0,"R",0,"R",840751,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20015,"A",,"A",,"R",0,"R",860766,"R",462016,"R",315796,"R",0,"R",0,"R",0,"R",0,"R",6438,"R",0,"R",15143,"R",0,"R",186829,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",670426,"R",315796,"R",0,"R",354630,"Z",0,"Z",0,"R",0,"A",,"A",,-2
484978,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1733901,"R",49424,"R",0,"R",0,"R",0,"R",36004,"R",1819329,"R",496531,"R",0,"R",496531,"R",5445543,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",5445543,"R",1672842,"R",903759,"R",0,"R",0,"R",0,"R",0,"R",549239,"R",398099,"R",2299990,"R",561841,"R",2710192,"R",360222,"R",0,"R",0,"R",0,"A",,"A",,"R",9064,"R",1,"R",7241327,"R",2223922,"R",376654,"R",393715,"R",561861,"R",0,"R",3685175,"A",,"A",,-2
485014,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",370690,"R",6075,"R",14202,"R",14202,"R",0,"R",2025,"R",392992,"R",0,"R",0,"R",0,"R",917794,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19475,"A",,"A",,"R",174108,"R",1111377,"R",713438,"R",177236,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54397,"R",45991,"R",151492,"R",58717,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",919327,"R",281944,"R",51534,"R",177012,"R",73987,"R",0,"R",334850,"A",,"A",,-2
485032,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",628486,"R",0,"R",0,"R",0,"R",0,"R",0,"R",628486,"R",0,"R",0,"R",0,"R",2473279,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",356944,"A",,"A",,"R",0,"R",2830223,"R",676982,"R",220733,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",81545,"R",50920,"R",855270,"R",355517,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1613797,"R",627170,"R",13622,"R",0,"R",176723,"R",40487,"R",755795,"A",,"A",,-2
485120,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",403286,"R",0,"R",0,"R",0,"R",0,"R",0,"R",403286,"R",0,"R",0,"R",0,"R",773097,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",773097,"R",213523,"R",169568,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",82025,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",295548,"R",169568,"R",0,"R",105600,"R",0,"R",0,"R",20380,"A",,"A",,-2
485139,"R",6573504,"R",531548,"Z",0,"Z",0,"R",4358888,"Z",0,"R",2214616,"R",6573504,"R",6891,"R",60000,"R",6700,"Z",0,"Z",0,"R",73591,"R",73591,"R",0,"R",3170173,"R",3350377,"R",360408,"R",180204,"Z",0,"R",2394820,"R",-360408,"R",2214616,"R",755291,"Z",0,"Z",0,"Z",0,"Z",0,"R",24114,"R",779405,"Z",0,"Z",0,"Z",0,"R",2544064,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",626109,"Z",0,"Z",0,"A",,"R",0,"R",3170173,"R",378755,"R",303005,"Z",0,"Z",0,"Z",0,"Z",0,"R",45996,"R",36796,"R",617828,"R",494264,"R",197626,"R",158100,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",2110172,"R",2,"R",3350377,"R",992167,"R",248041,"Z",0,"Z",0,"Z",0,"R",2110169,"R",0,"R",0, 3
485166,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",241068,"R",0,"R",0,"R",0,"R",0,"R",0,"R",241068,"R",0,"R",0,"R",0,"R",54877,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36695,"A",,"A",,"R",67208,"R",158780,"R",57177,"R",53969,"R",0,"R",0,"R",0,"R",0,"R",17925,"R",1107,"R",72502,"R",21056,"R",76380,"R",39802,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",223984,"R",115934,"R",105670,"R",0,"R",1422,"R",958,"R",0,"A",,"A",,-2
485193,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",319186,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",319186,"R",0,"R",0,"R",0,"R",821593,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",821593,"R",136263,"R",136263,"Z",0,"R",0,"Z",0,"R",0,"R",724573,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",860836,"R",136263,"R",0,"R",0,"R",0,"R",0,"R",724573,"A",,"A",,-2
485236,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17320,"Z",0,"Z",0,"Z",0,"Z",0,"R",15740,"R",33060,"Z",0,"Z",0,"Z",0,"R",131231,"R",17320,"Z",0,"R",17320,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20699,"A",,"A",,"R",0,"R",169250,"R",67705,"R",19838,"Z",0,"Z",0,"Z",0,"Z",0,"R",18240,"R",0,"R",19936,"R",0,"R",21518,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",127399,"R",19838,"Z",0,"R",17529,"R",18275,"R",12063,"R",59694,"A",,"A",,-2
485272,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",765691,"R",24100,"Z",0,"Z",0,"Z",0,"R",524492,"R",1314283,"Z",0,"Z",0,"Z",0,"R",3271172,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2722,"Z",0,"Z",0,"Z",0,"R",0,"R",3273894,"R",3045095,"R",1355336,"R",0,"R",0,"R",0,"R",0,"R",246108,"R",171374,"R",66451,"R",48514,"R",6163078,"R",850333,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",9520732,"R",2425557,"R",257510,"R",1447255,"R",1208000,"Z",0,"R",4182410,"A",,"A",,-2
485281,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",743931,"R",42939,"Z",0,"Z",0,"Z",0,"Z",0,"R",786870,"Z",0,"Z",0,"Z",0,"R",2400436,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",159271,"Z",0,"R",0,"R",2559707,"R",206226,"R",11920,"Z",0,"Z",0,"Z",0,"Z",0,"R",599554,"R",285599,"R",82541,"R",62783,"R",1227151,"R",111578,"R",126307,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",2241779,"R",471880,"R",70229,"R",316972,"R",125383,"Z",0,"R",1257315,"A",,"A",,-2
485290,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",76484,"Z",0,"Z",0,"Z",0,"R",353598,"R",430082,"R",353598,"Z",0,"R",353598,"R",3810513,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",126076,"Z",0,"R",0,"R",3936589,"R",1025339,"R",628699,"Z",0,"Z",0,"Z",0,"Z",0,"R",1489798,"R",387300,"R",453087,"R",386802,"R",2773428,"R",785783,"R",96986,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",5838638,"R",2188584,"R",247701,"R",368429,"R",155553,"Z",0,"R",2878371,"A",,"A",,-2
485379,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",652641,"R",0,"R",0,"R",0,"R",0,"R",0,"R",652641,"R",0,"R",0,"R",0,"R",1693177,"R",652641,"R",0,"R",652641,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56894,"A",,"A",,"R",0,"R",2402712,"R",394048,"R",325535,"R",0,"R",0,"R",0,"R",0,"R",331239,"R",209338,"R",270603,"R",63949,"R",305994,"R",7193,"A",,"A",,"Z",0,"A",,"A",,"R",272270,"R",0,"R",1574154,"R",606015,"R",8848,"R",0,"R",0,"R",0,"R",959291,"A",,"A",,-2
485388,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",958989,"R",0,"R",0,"R",0,"R",0,"R",0,"R",958989,"R",0,"R",0,"R",0,"R",1493226,"R",958989,"R",0,"R",958989,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30459,"A",,"A",,"R",0,"R",2482674,"R",649731,"R",341465,"R",0,"R",0,"R",0,"R",0,"R",300558,"R",180006,"R",289782,"R",86269,"R",373387,"R",14303,"A",,"A",,"Z",0,"A",,"A",,"R",649924,"R",81,"R",2263382,"R",622124,"R",6780,"R",0,"R",0,"R",0,"R",1634478,"A",,"A",,-2
485397,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",603115,"R",11175,"R",10666,"R",10666,"R",0,"R",21725,"R",646681,"R",0,"R",0,"R",0,"R",1526196,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",153289,"A",,"A",,"R",286328,"R",1965813,"R",1111292,"R",252538,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54241,"R",44891,"R",260126,"R",151340,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1425659,"R",448769,"R",93464,"R",293438,"R",100688,"R",0,"R",489300,"A",,"A",,-2
485412,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",251866,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",251866,"Z",0,"Z",0,"R",0,"R",350155,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",26894,"A",,"A",,"R",0,"R",377049,"R",79133,"R",79133,"Z",0,"Z",0,"Z",0,"Z",0,"R",13000,"R",13000,"R",13000,"R",13000,"R",188837,"R",5200,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",293970,"R",110333,"Z",0,"R",100641,"R",7236,"Z",0,"R",75760,"A",,"A",,-2
485467,"R",64807000,"R",0,"R",21218000,"R",20200000,"R",96193000,"Z",0,"R",-31386000,"R",64807000,"R",10000,"R",32555000,"R",25443000,"R",95000,"Z",0,"R",58103000,"R",36885000,"R",21218000,"R",152677292,"R",164217589,"R",-152861703,"R",-164402000,"R",298185000,"R",159662000,"R",-324831000,"R",-31386000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"A",,"R",0,"R",0,"R",17285,"R",17181,"R",0,"R",0,"R",0,"R",0,"R",2746944,"R",2045810,"R",8193414,"R",6074295,"R",9793907,"R",4739015,"R",0,"R",0,"R",0,"A",,"A",,"R",254679,"R",0,"R",21006229,"R",12876301,"R",1759632,"R",663666,"R",293993,"R",0,"R",5412637,"R",0,"R",0, 1
485476,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",139438,"R",0,"R",0,"R",0,"R",0,"R",0,"R",139438,"R",0,"R",0,"R",0,"R",310613,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36409,"A",,"A",,"R",105921,"R",452943,"R",162819,"R",150327,"R",0,"R",0,"R",0,"Z",0,"R",77978,"R",37994,"R",56665,"R",24000,"R",27244,"R",11174,"A",,"A",,"R",0,"A",,"A",,"R",103381,"R",0,"R",428087,"R",223495,"R",18362,"R",44855,"R",15566,"R",0,"R",125809,"A",,"A",,-2
