UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07
107293,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,309575,R,0,R,0,R,0,R,0,R,0,R,309575,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,767511,R,16250,R,0,R,16250,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,76118,A,,A,,R,0,R,859879,R,329585,R,113435,R,0,R,0,R,0,R,0,R,73821,R,51000,R,112762,R,41600,R,312352,R,52000,A,,A,,R,0,A,,A,,R,0,R,0,R,828520,R,258035,R,0,R,539858,R,22129,R,8498,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
107442,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,140529,R,0,R,0,R,0,R,0,R,0,R,140529,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,140529,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,34195,A,,A,,R,81854,R,256578,R,138667,R,138667,R,0,R,0,R,0,R,0,R,3000,R,500,R,4000,R,200,R,2500,R,1000,A,,A,,R,0,A,,A,,R,0,R,0,R,148167,R,140367,R,0,R,2708,R,5092,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
107655,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,174978,R,0,R,0,R,0,R,0,R,0,R,174978,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,447890,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,-10878,R,29238,A,,A,,R,7774,R,474024,R,79245,R,79245,R,0,R,0,R,0,R,0,R,28297,R,0,R,41330,R,26000,R,158971,R,0,A,,A,,R,0,A,,A,,R,0,R,0,R,307843,R,105245,R,5666,R,79820,R,17768,R,5867,R,93477,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
107789,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,404073,R,28961,Z,0,Z,0,Z,0,R,4425,R,437459,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,1432470,R,92070,Z,0,R,92070,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3795,R,93023,A,,A,,R,0,R,1621358,R,470674,R,214793,Z,0,Z,0,Z,0,Z,0,R,71982,R,6642,R,131219,R,120938,R,238766,R,97417,A,,A,,Z,0,A,,A,,R,394188,R,59700,R,1306829,R,499490,R,42490,R,81035,R,52032,R,0,R,631782,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
107831,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,257140,R,0,R,0,R,0,R,0,R,0,R,257140,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,820308,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,50293,A,,A,,R,0,R,870601,R,110519,R,82465,R,0,R,0,R,0,R,0,R,80976,R,29120,R,38887,R,36400,R,124144,R,74000,A,,A,,R,0,A,,A,,R,0,R,0,R,354526,R,221985,R,0,R,132541,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
108065,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,86521,R,0,R,0,R,0,R,0,R,18000,R,104521,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,168747,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3270,R,22029,A,,A,,R,0,R,194046,R,29133,R,29133,R,0,R,0,R,0,R,0,R,1950,R,0,R,1855,R,0,R,2915,R,0,A,,A,,R,0,A,,A,,R,0,R,0,R,35853,R,29133,R,1975,R,4650,R,0,R,0,R,95,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
108232,R,237829846,R,20607732,R,150458988,R,0,R,179801466,R,103171704,R,58028380,R,237829846,R,2497538,R,3340546,R,264871956,R,10437074,R,0,R,281147114,R,130688126,R,150458988,R,166858753,R,160305744,R,0,R,6553009,R,0,R,51475371,R,0,R,58028380,R,10718482,R,1269547,R,1875453,R,1875453,R,0,R,9082368,R,22945850,R,10957821,R,0,R,10957821,R,0,R,0,R,0,R,0,R,0,R,0,R,1875453,R,1875453,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9082368,R,9082368,R,0,R,158229502,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,810,R,0,R,8628441,R,0,R,0,R,166858753,R,67411486,R,35742509,R,0,R,0,R,0,R,0,R,354532,R,92876,R,31403054,R,21195186,R,29962792,R,9392870,R,9757762,R,0,R,0,R,0,R,0,R,21416118,R,1483865,R,160305744,R,67907306,R,12102323,R,20804962,R,7803976,R,2561229,R,49125948,A,,A,,-2,R,6653009,R,166858753,R,58028380,R,237829846,R,92430608,R,103171704,R,160305744
108977,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1017531,R,0,R,0,R,0,R,0,R,14711,R,1032242,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,2304510,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,26864,A,,A,,R,0,R,2331374,R,1023852,R,535928,R,0,R,0,R,0,R,0,R,163078,R,93930,R,298752,R,271283,R,153169,R,122711,A,,A,,Z,0,A,,A,,R,615984,R,0,R,2254835,R,1023852,R,0,R,569596,R,32387,R,2038,R,626962,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
109040,R,77664612,R,0,R,18095767,R,0,R,51234303,R,0,R,26430309,R,77664612,R,0,R,33663989,R,9822377,R,1754831,R,8250963,R,53492160,R,35396393,R,18095767,R,72244546,R,62917502,R,0,R,9327044,R,-2705000,R,19808265,R,0,R,26430309,R,13943973,R,631795,R,1678638,R,1678638,R,0,R,1066328,R,17320734,R,1066328,R,0,R,1066328,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1066328,R,1066328,R,0,R,71095763,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1124118,R,0,R,0,A,,R,24665,R,72244546,R,24098786,R,13041094,R,0,R,0,R,0,R,0,R,2587723,R,1895285,R,3538833,R,2308541,R,32692160,R,9138809,R,0,R,0,R,0,A,,A,,R,0,R,0,R,62917502,R,26383729,R,1794640,R,5352317,R,3982924,R,113916,R,25289976,A,,A,,-2,R,63081809,R,72244546,R,26430309,R,77664612,R,8334542,R,0,R,62917502
109721,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1103405,R,104808,R,0,R,0,R,0,R,0,R,1208213,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2164585,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,2164585,R,220289,R,189883,R,0,R,0,R,0,R,0,R,258595,R,171346,R,510876,R,193627,R,457773,R,221078,A,,A,,R,0,A,,A,,R,520363,R,115289,R,1967896,R,891223,R,122882,R,246966,R,29400,R,0,R,677425,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
109730,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,666351,R,45998,R,0,R,0,R,0,R,0,R,712349,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1059843,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,1059843,R,333587,R,117780,R,0,R,0,R,0,R,0,R,136907,R,110794,R,186904,R,133151,R,297805,R,166691,A,,A,,R,0,A,,A,,R,85249,R,7002,R,1040452,R,535418,R,122859,R,248946,R,1200,R,0,R,132029,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
109934,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1586940,R,954307,R,6865,R,0,R,6865,R,14500,R,2562612,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5758661,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,68364,A,,A,,R,0,R,5827025,R,2332788,R,2332788,R,0,Z,0,R,0,Z,0,R,1351012,R,1351012,R,249938,R,249938,R,704309,R,0,A,,A,,R,0,A,,A,,R,43842,R,0,R,4681889,R,3933738,R,0,R,704309,R,43842,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
110194,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,798832,R,15942,R,0,R,0,R,0,R,6309,R,821083,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2514827,R,821083,R,0,R,821083,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,75852,A,,A,,R,0,R,3411762,R,1130242,R,1110642,R,0,R,0,R,0,R,0,R,47161,R,26425,R,128348,R,114500,R,469054,R,460654,A,,A,,R,0,A,,A,,R,1868608,R,0,R,3643413,R,1712221,R,62584,R,436389,R,60599,R,0,R,1371620,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
110219,R,19936304,R,0,R,1842423,R,0,R,12052614,R,463898,R,7883690,R,19936304,R,2104507,R,0,R,1873141,R,0,R,6173431,R,10151079,R,8308656,R,1842423,R,30388036,R,26534699,R,0,R,3853337,R,-2510429,R,6540782,R,0,R,7883690,R,13120317,R,164513,R,0,R,0,R,0,R,0,R,13284830,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,29897680,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,475356,R,0,R,0,R,15000,R,30388036,R,8542240,R,5385167,R,0,Z,0,R,0,Z,0,R,416984,R,373197,R,10379421,R,5431975,R,7196054,R,1642041,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,26534699,R,12832380,R,966989,R,95822,R,465871,R,45970,R,12127667,R,0,R,0,3,R,3853337,R,30388036,R,7883690,R,19936304,R,6041267,R,463898,R,26534699
110468,R,95388684,R,0,R,34882331,R,16055871,R,97427437,R,0,R,-2038753,R,95388684,R,0,R,14257934,R,36395729,R,1983579,R,0,R,52637242,R,17754911,R,34882331,R,86009628,R,94697332,R,0,R,-8687704,Z,0,R,6911468,R,-262517,R,-2038753,R,14998,R,195497,R,16095,R,16095,R,0,R,4863845,R,5090435,R,4863845,R,0,R,4863845,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4863845,R,4863845,R,0,R,83868549,R,210495,R,0,R,210495,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,199435,R,35409,R,0,R,1695734,R,86009628,R,36256275,R,26614098,R,107932,R,85576,R,662346,R,478307,R,12137483,R,4721621,R,21505956,R,7823322,R,21664358,R,4064107,R,2096541,R,0,R,0,R,0,R,0,R,266441,R,0,R,94697332,R,43787031,R,6981286,R,5541437,R,2614119,R,2089449,R,33684010,R,0,R,0,3,R,86009628,R,86009628,R,-2038753,R,95388684,R,-262517,R,0,R,94697332
110778,R,7573301,R,0,R,33957,R,1729,R,6460436,R,0,R,1112865,R,7573301,R,0,R,387576,R,2965279,Z,0,Z,0,R,3352855,R,3318898,R,33957,R,9082485,R,8541570,R,0,R,540915,Z,0,R,571950,R,0,R,1112865,R,29244,R,13000,R,0,R,0,R,0,R,228218,R,270462,R,228218,R,0,R,228218,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,228218,R,228218,R,0,R,9038531,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,43954,R,0,R,0,R,0,R,0,R,9082485,R,3335254,R,2270126,Z,0,Z,0,Z,0,Z,0,R,538676,R,375933,R,1201887,R,863723,R,3172206,R,1160174,Z,0,Z,0,Z,0,Z,0,Z,0,R,293547,R,204795,R,8541570,R,4874751,R,377575,R,895431,R,22941,Z,0,R,2370872,R,0,R,800,3,R,540915,R,9082485,R,1112865,R,7573301,R,508402,R,0,R,8541570
110875,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,255249,R,0,R,0,R,0,R,0,R,0,R,255249,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,628205,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,175,R,55122,A,,A,,R,12378,R,695880,R,157180,R,50000,R,0,R,0,R,0,R,0,R,20000,R,20000,R,35000,R,35000,R,100785,R,100785,A,,A,,R,0,A,,A,,R,0,R,0,R,312965,R,205785,R,0,R,19788,R,7626,R,0,R,79766,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
111054,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,428126,R,98299,R,0,R,0,R,0,R,69831,R,596256,R,69831,R,0,R,69831,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,69831,R,69831,R,0,R,1235247,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,33175,R,84701,A,,A,,R,0,R,1353123,R,291194,R,242139,R,0,R,0,R,0,R,0,R,114800,R,32457,R,62432,R,48178,R,357970,R,300906,A,,A,,R,0,A,,A,,R,0,R,0,R,826396,R,623680,R,15649,R,36969,R,215,R,28690,R,121193,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
111513,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,821978,R,13910,R,0,R,0,R,0,R,7800,R,843688,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3003550,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,91390,R,329916,A,,A,,R,0,R,3424856,R,1185996,R,551982,R,0,R,0,R,0,R,0,R,295654,R,78000,R,443210,R,195000,R,1262573,R,59010,A,,A,,R,0,A,,A,,R,0,R,0,R,3187433,R,883992,R,95680,R,413484,R,0,R,0,R,1794277,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
112181,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,329896,R,0,R,0,R,0,R,0,R,0,R,329896,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1676117,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,627108,R,321108,A,,A,,R,0,R,2624333,R,1580960,R,901156,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,13082,R,0,A,,A,,R,0,A,,A,,R,360,R,0,R,1594402,R,901156,R,74226,R,453817,R,19608,R,0,R,145595,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
112288,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2664294,R,0,R,0,R,0,R,0,R,11400,R,2675694,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5215417,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,91808,A,,A,,R,133909,R,5441134,R,1793943,R,995340,R,0,R,0,R,0,R,0,R,767527,Z,0,R,1581943,R,778217,R,497556,Z,0,A,,A,,R,0,A,,A,,R,497557,R,0,R,5138526,R,1773557,R,133289,R,767527,R,16825,R,0,R,2447328,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
112394,R,6090965,R,0,R,883602,R,1050534,R,12351395,R,0,R,-6260430,R,6090965,R,0,R,0,R,5417451,R,0,R,0,R,5417451,R,4533849,R,883602,R,11198081,R,14048730,R,-1092551,R,-3943200,R,0,R,-2214174,R,-103056,R,-6260430,R,1344511,R,56778,R,803577,R,803577,Z,0,R,1102525,R,3307391,R,1102525,R,0,R,1102525,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1102525,R,1102525,R,0,R,11181086,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,16995,R,0,R,0,R,0,R,0,R,11198081,R,2517742,R,2199989,Z,0,Z,0,Z,0,Z,0,R,735231,R,404654,R,2852799,R,2060036,R,7793333,R,2249856,R,8812,R,7190,Z,0,Z,0,Z,0,R,140813,R,0,R,14048730,R,6921725,R,1146677,R,1151159,R,498917,R,117053,R,4213199,R,0,R,800,3,R,-4046256,R,11198081,R,-6260430,R,6090965,R,-6260430,R,0,R,14048730
112455,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,469911,R,13213,R,0,R,0,R,0,R,0,R,483124,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1642817,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,51258,A,,A,,R,0,R,1694075,R,1222853,R,350894,R,0,R,0,R,0,R,0,R,32492,R,7376,R,32492,R,7376,R,127850,R,22128,A,,A,,R,0,A,,A,,R,0,R,0,R,1415687,R,387774,R,13572,R,978907,R,35434,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
113449,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1136750,R,0,R,0,R,0,R,0,R,5785,R,1142535,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2719548,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,A,,A,,R,0,R,2719548,R,292627,R,292627,R,0,R,0,R,0,R,0,R,64000,R,63871,R,458485,R,63870,R,292627,R,63870,A,,A,,R,1109554,A,,A,,R,0,R,0,R,2217293,R,484238,R,124050,R,1567485,R,41520,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
113582,R,1500186,R,820376,R,117858,R,0,R,705794,R,0,R,794392,R,1500186,R,0,R,0,R,1164880,Z,0,R,584772,R,1749652,R,1631794,R,117858,R,3493889,R,3360387,R,-32063,R,101439,R,63000,R,753995,R,-124042,R,794392,R,376401,R,22711,Z,0,Z,0,Z,0,R,112629,R,511741,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,3493889,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,-48639,R,0,R,0,R,0,R,48639,R,3493889,R,907305,R,600881,Z,0,Z,0,Z,0,Z,0,R,706205,R,348636,R,403000,R,100000,R,540662,R,260000,Z,0,Z,0,R,48800,Z,0,R,0,R,754415,R,674179,R,3360387,R,1983696,R,152896,R,45626,R,54817,R,27578,R,1095774,A,,A,,-2,R,126122,R,3493889,R,794392,R,1500186,R,674576,R,0,R,3360387
114114,R,2329022,R,0,R,171248,R,0,R,1036938,R,0,R,1292084,R,2329022,R,0,R,0,R,1111782,R,0,R,0,R,1111782,R,940534,R,171248,R,3553973,R,3867298,R,-148396,R,-461721,Z,0,R,1753805,R,0,R,1292084,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2777202,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,470265,R,4601,R,0,R,301905,R,3553973,R,889119,R,822572,R,0,R,0,R,0,R,0,R,417540,R,388606,R,123449,R,117622,R,285821,R,263081,R,357435,R,329668,R,0,R,0,R,0,R,1793934,R,0,R,3867298,R,1921549,R,78180,R,1040053,R,24735,R,0,R,802781,R,147496,R,900,3,R,-313325,R,3553973,R,1292084,R,2329022,R,1120836,R,0,R,3867298
114123,R,1812031,R,0,R,64889,R,0,R,1600600,R,0,R,211431,R,1812031,R,0,R,64172,R,241984,R,0,R,0,R,306156,R,241267,R,64889,R,1480408,R,1682488,R,0,R,-202080,R,0,R,413511,R,0,R,211431,R,0,R,0,R,19781,R,0,R,19781,R,0,R,19781,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1472691,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7717,R,1480408,R,450431,R,159563,R,0,R,0,R,0,R,0,R,282285,R,209489,R,183292,R,46042,R,715108,R,332270,R,0,R,0,R,0,R,0,R,0,R,51372,R,0,R,1682488,R,747364,R,140538,R,486087,R,29563,R,51372,R,227564,A,,A,,-2,R,-202080,R,1480408,R,211431,R,1812031,R,0,R,0,R,1682488
114354,R,38253544,R,502434,R,3965194,R,0,R,38999964,R,20605610,R,-746420,R,38253544,R,0,R,0,R,5784409,R,0,R,0,R,5784409,R,1819215,R,3965194,R,38533811,R,54414894,R,0,R,-15881083,R,0,R,15134663,R,0,R,-746420,R,2407190,R,699236,R,1452420,R,1452420,R,0,R,8266042,R,12824888,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,38329673,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,174381,R,29757,R,0,R,0,R,0,R,38533811,R,8206608,R,3482127,R,0,R,0,R,0,R,0,R,9778231,R,4065674,R,17155698,R,10459666,R,19021457,R,6161399,R,252900,R,34594,R,0,R,0,Z,0,R,0,R,0,R,54414894,R,24203460,R,3691530,R,11460398,R,3259356,R,1345735,R,10454415,R,2977117,R,1295982,3,R,-11624374,R,38533811,R,-746420,R,38253544,R,-4711614,R,20605610,R,54414894
