UNITID,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1SWINSP,F1SWRSRP,F1SWPBSP,F1SWACSP,F1SWSTSP,F1SWISPP,F1SWOTEP,F1SWCREP,F1ENDMFT,F1SAFBPC,F1SALRPC,F1EQUITR,F2CORREV,F2TUFEPC,F2GVGCPC,F2PGGCPC,F2INVRPC,F2OTRVPC,F2TUFEFT,F2GVGCFT,F2PGGCFT,F2INVRFT,F2OTRVFT,F2COREXP,F2INSTFT,F2RSRCFT,F2PBSVFT,F2ACSPFT,F2STSVFT,F2INSUFT,F2OTEXFT,F2INSTPC,F2RSRCPC,F2PBSVPC,F2ACSPPC,F2STSVPC,F2INSUPC,F2OTEXPC,F2SWINSP,F2SWRSRP,F2SWPBSP,F2SWACSP,F2SWSTSP,F2SWISPP,F2SWOTEP,F2SWCREP,F2ENDMFT,F2SAFBPC,F2SALRPC,F2EQUITR,F3CORREV,F3TUFEPC,F3GVGCPC,F3PGGCPC,F3INVRPC,F3SSEAPC,F3OTRVPC,F3TUFEFT,F3GVGCFT,F3PGGCFT,F3INVRFT,F3SSEAFT,F3OTRVFT,F3COREXP,F3INSTFT,F3RSRCFT,F3PBSVFT,F3ACSPFT,F3STSVFT,F3INSUFT,F3OTEXFT,F3INSTPC,F3RSRCPC,F3PBSVPC,F3ACSPPC,F3STSVPC,F3INSUPC,F3OTEXPC,F3SWINSP,F3SWRSRP,F3SWPBSP,F3SWACSP,F3SWSTSP,F3SWISPP,F3SWOTEP,F3SWCREP,F3SAFBPC,F3SALRPC,F3EQUITR
216524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57103506,52,3,19,22,4,19607,1230,7246,8259,1400,63112532,15250,269,1202,4873,8882,10900,337,37,1,3,12,21,26,1,65,43,44,34,43,39,0,49,97041,52,40,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9061409,68,1,14,1,16,11167,146,2378,192,2593,12355067,7797,0,0,2100,4350,5963,2255,35,0,0,9,19,27,10,45,,,32,60,57,0,45,5406,43,39,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3732510,95,5,0,0,0,35870,1832,0,0,0,2723103,4447,0,0,2938,888,15092,4141,16,0,0,11,3,55,15,76,,,96,75,42,0,48,101530,55,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870926,97,0,0,0,3,0,11761,0,0,0,336,0,830170,8186,0,65,797,0,2483,0,71,0,1,7,0,22,0,100,,0,0,,0,,71,71,71,
216597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514353661,68,3,17,6,7,35036,1309,8776,3024,3429,469331439,20054,1506,0,7280,8890,9330,0,43,3,0,15,19,20,0,61,51,,50,36,47,,52,119815,60,47,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827063,63,8,0,0,30,8933,1071,0,0,4255,1649950,21109,0,0,2253,125,4960,0,74,0,0,8,0,17,0,89,,,100,0,0,,74,,94,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51806845,31,1,47,18,3,13758,271,20745,8125,1494,44465888,17856,49,0,2636,8704,8858,0,47,0,0,7,23,23,0,40,0,,47,38,39,,40,119360,42,32,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31546222,52,7,26,11,5,11917,1526,5939,2472,1122,35595161,11629,0,0,2807,5650,5839,0,45,0,0,11,22,23,0,45,,,35,35,33,,39,26016,50,34,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5652528,10,0,0,0,13,76,12793,0,0,417,16802,95600,4820716,13762,0,0,27058,0,0,66306,13,0,0,25,0,0,62,42,,,72,,,50,55,62,55,
216764,305359280,51,27,0,12,2,3,5,10012,5196,0,2364,293,591,1030,261951355,7885,190,183,2934,1586,3333,606,47,1,1,18,9,20,4,65,42,46,41,55,35,0,51,3902,62,47,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513437,79,21,0,0,0,9757,2648,0,0,0,1907513,10502,0,0,2139,0,1421,1573,67,0,0,14,0,9,10,93,,,93,,93,0,83,,90,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29173907,45,4,19,29,3,10516,927,4320,6708,793,32563889,9870,0,0,4005,7804,4288,0,38,0,0,15,30,17,0,47,,,32,35,41,,40,106910,44,32,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23333995,29,0,53,4,14,12853,0,23457,1639,6077,18035876,15038,0,0,2876,2196,13790,130,44,0,0,8,6,41,0,56,,,55,60,42,0,50,29541,51,42,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216825,48740497,28,27,4,28,-1,1,13,5757,5373,853,5701,-124,125,2548,45464495,5494,0,294,1308,1208,3809,6760,29,0,2,7,6,20,36,65,,81,63,62,49,0,39,1015,55,38,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161005216,70,4,3,22,1,22138,1392,1068,6838,346,133580631,14063,159,131,2811,4433,4757,15,53,1,0,11,17,18,0,64,31,69,29,39,46,0,53,22328,62,46,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91969946,86,7,3,2,1,19690,1682,645,506,310,91863779,11141,390,745,2152,4236,4143,0,49,2,3,9,19,18,0,54,16,52,38,33,43,,46,14789,50,40,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47136011,4,0,64,32,0,6046,604,107707,54469,727,13432865,8065,224,0,1783,8922,23139,6186,17,0,0,4,18,48,13,70,74,,67,45,34,0,39,525701,49,39,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33215821,40,1,36,20,2,12030,372,10922,6105,495,24994393,6102,0,0,3983,5568,6864,0,27,0,0,18,25,30,0,62,,,27,33,33,,40,56800,45,37,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6957459,13,2,81,4,0,22363,3107,141492,6780,194,4160242,39735,0,16357,1508,8953,32935,4519,38,0,16,1,9,32,4,50,,0,100,49,26,0,33,,39,33,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85672326,65,2,12,20,1,15696,371,3015,4929,287,87113740,11630,0,40,4162,3729,5145,0,47,0,0,17,15,21,0,57,,53,48,39,41,,50,48925,56,42,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8212822,98,0,0,0,0,2,12914,0,0,0,0,290,8928127,5654,0,0,1638,1070,2657,3336,39,0,0,11,7,19,23,62,,,76,80,12,8,43,49,43,25
217156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361743000,31,18,32,11,9,37325,21270,38020,12943,10706,1165877000,37747,19454,270,19480,8778,14453,2784,37,19,0,19,9,14,3,52,35,61,26,41,46,0,41,547685,50,39,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136668000,71,1,10,16,2,27404,520,3863,6383,700,132159000,11150,2179,410,4619,11362,7868,0,30,6,1,12,30,21,0,56,71,38,48,40,45,,49,61236,54,41,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121627698,77,2,2,18,2,21110,492,443,4834,436,133607932,12806,77,5,3293,9378,4444,0,43,0,0,11,31,15,0,57,70,25,72,45,21,,50,63773,60,46,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72719530,53,9,1,27,11,18558,3016,177,9575,4009,60923562,16368,0,11,3268,3278,6678,0,55,0,0,11,11,23,0,54,,68,34,48,37,,47,127724,55,45,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11374079,100,0,0,0,0,0,9713,0,0,0,0,0,8039833,2638,0,0,347,606,1675,1601,38,0,0,5,9,24,23,73,,,36,62,35,0,44,48,44,
217402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225967241,69,4,18,5,5,34150,1809,8919,2450,2433,173930476,16512,815,0,5143,3721,12111,0,43,2,0,13,10,32,0,54,20,,42,46,43,,47,70832,50,38,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217420,146787310,29,42,0,14,1,1,12,7751,11350,0,3806,387,263,3157,145674164,13284,2937,180,2822,3081,3486,720,50,11,1,11,12,13,3,60,42,66,47,51,51,0,53,7637,65,51,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217475,161333132,15,35,0,35,1,0,14,3023,6798,0,6932,148,78,2708,141336099,8876,0,126,1055,2075,3319,1796,51,0,1,6,12,19,10,63,,54,54,55,39,0,50,515,65,50,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217484,553113536,48,17,0,24,4,1,7,16078,5624,0,7885,1318,377,2209,532512160,10124,7860,612,4600,3283,4086,1680,31,24,2,14,10,13,5,63,35,48,47,44,30,0,44,17413,53,41,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170890826,71,0,10,17,2,44552,202,6377,10798,1224,143426491,20493,454,0,8312,4618,18449,677,39,1,0,16,9,35,1,55,46,,71,51,48,0,54,147316,60,48,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114352648,80,3,7,3,6,22489,912,2024,912,1615,122044567,16812,0,0,3323,5047,4648,3,56,0,0,11,17,16,0,58,,,48,43,51,0,53,17978,62,46,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68225000,77,2,10,10,1,18947,548,2423,2472,170,67316000,9604,266,0,2393,5561,6307,100,40,1,0,10,23,26,0,60,61,,49,45,51,0,53,29895,58,45,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942335,84,0,0,0,3,13,11509,0,0,0,466,1800,1572978,8665,0,0,0,450,2041,0,78,0,0,0,4,18,0,38,,,,84,46,,41,41,41,
217606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2807731,35,1,62,0,3,5207,79,9187,0,461,5067630,11127,0,0,2833,3709,9287,0,41,0,0,11,14,34,0,28,,,94,52,45,,44,3765,45,41,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217615,39997856,12,14,6,30,0,1,38,2893,3559,1383,7465,0,236,9431,22235530,6911,0,0,964,2096,2978,931,50,0,0,7,15,21,7,50,,,56,34,38,0,42,2790,53,41,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19748628,30,51,16,0,2,9369,15936,4981,16,748,19995951,4900,0,556,1553,8541,15890,0,16,0,2,5,27,51,0,65,,16,42,37,25,,36,912,38,32,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73092347,85,1,11,1,2,15106,267,2046,145,303,71050363,7397,0,29,1712,4604,3626,0,43,0,0,10,27,21,0,65,,12,42,42,35,,50,13999,55,44,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67290420,68,14,7,4,6,13818,2915,1454,908,1266,61054017,9154,0,0,721,5427,3172,0,50,0,0,4,29,17,0,56,,,41,37,25,,45,8258,45,37,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217712,34103603,17,20,8,36,0,0,19,3933,4711,1824,8589,61,20,4544,30820702,8318,0,0,2901,2992,3240,3953,39,0,0,14,14,15,18,48,,,46,42,42,0,37,475,50,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46246044,46,43,8,3,1,11160,10335,1861,758,187,48294778,4563,737,791,1279,7586,10422,0,18,3,3,5,30,41,0,59,30,22,53,20,35,,35,13692,39,31,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62317707,53,0,13,-2,36,11796,0,2799,-380,8168,63843825,7437,0,0,2905,4881,7300,410,32,0,0,13,21,32,2,57,,,59,40,35,47,46,6690,55,40,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18419284,69,8,14,7,2,13416,1517,2699,1417,463,15279292,6506,0,0,1156,2876,5647,0,40,0,0,7,18,35,0,57,,,50,47,40,,49,9267,47,39,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218461,64,0,0,0,4,32,8181,0,0,30,475,4007,513385,4873,0,0,475,0,0,0,91,0,0,9,0,0,0,60,,,0,,,,55,55,55,
217819,282102880,64,15,0,15,3,2,3,17436,3999,0,4003,697,419,763,231976783,9869,824,166,1906,1744,4840,3113,44,4,1,8,8,22,14,59,26,42,44,49,43,0,44,12452,55,39,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360743,46,0,0,0,13,41,3971,0,0,0,1092,3526,305709,2609,0,0,2036,403,1510,720,36,0,0,28,6,21,10,72,,,34,19,7,0,38,39,38,
217837,17635906,16,25,7,47,0,0,6,3213,4833,1277,9080,0,4,1102,19045040,6192,0,0,2175,2079,8547,2075,29,0,0,10,10,41,10,50,,,46,39,20,0,31,34,51,31,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217864,157657229,28,25,0,9,2,-1,37,11892,10502,0,3899,934,-347,15535,106598483,12962,813,74,3702,2279,5310,3539,45,3,0,13,8,19,12,56,33,25,47,53,33,0,43,108094,50,36,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69811699,41,33,17,8,0,15493,12374,6568,3170,153,60164654,8664,559,76,1752,2805,18684,0,27,2,0,5,9,57,0,65,17,0,39,43,22,,36,39431,40,34,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217882,1334414582,42,14,0,21,10,2,12,20747,6598,0,10148,4866,875,5626,1058754037,13566,9934,3981,3380,2188,3526,2190,35,26,10,9,6,9,6,57,43,40,35,38,41,0,44,37848,55,40,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8716100,18,78,3,0,0,10450,45413,1908,156,181,8774707,15197,0,0,480,15017,27804,0,26,0,0,1,26,48,0,77,,,68,65,5,,39,3942,46,39,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19573353,48,6,25,14,7,10183,1257,5314,3077,1583,21094179,6230,586,0,4384,7289,4590,0,27,3,0,19,32,20,0,81,11,,16,40,41,,46,36823,45,39,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29717959,60,6,22,12,0,10379,1030,3770,2149,0,35972878,5305,0,0,1327,5513,8831,0,25,0,0,6,26,42,0,67,,,56,45,37,,48,2638,57,43,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26169302,65,9,8,10,9,12465,1667,1516,1974,1690,27642679,7505,0,0,904,6810,5181,0,37,0,0,4,33,25,0,59,,,28,28,34,,41,15872,49,39,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20831626,53,8,16,22,0,7765,1247,2411,3257,0,30197301,7729,29,0,1547,5612,6363,0,36,0,0,7,26,30,0,70,0,,54,49,31,,52,61803,54,46,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217989,19104506,23,13,0,61,1,0,2,7456,4149,55,20113,300,0,640,18344895,7600,0,0,2232,3104,12023,6454,24,0,0,7,10,38,21,49,,,37,46,26,0,29,,36,29,-114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13250211,53,2,17,25,2,7765,227,2551,3713,337,17156737,6156,0,0,567,6818,5354,0,33,0,0,3,36,28,0,59,,,27,45,39,,47,42267,41,35,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218025,48395939,10,26,14,43,1,1,6,2307,5852,3101,9650,160,198,1391,38087843,7933,0,0,3206,2480,4864,-651,44,0,0,18,14,27,-4,41,,,42,43,36,0,42,1282,47,40,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218061,84308340,23,31,0,31,3,0,12,6010,8190,0,8411,783,0,3311,81059719,11891,110,789,2364,2666,3268,4588,46,0,3,9,10,13,18,54,50,43,38,39,41,0,39,14112,52,39,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96726206,58,4,25,5,8,22176,1522,9693,2004,3079,153509457,25911,902,46,9060,14153,10991,0,42,1,0,15,23,18,0,46,31,47,39,36,40,,41,313242,49,37,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218113,122543045,12,19,10,49,1,3,6,1924,3048,1634,7986,146,414,1021,107298328,7727,0,0,1477,1533,2323,1100,55,0,0,10,11,16,8,49,,,45,48,46,0,44,2519,55,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218140,90782338,20,18,5,45,1,0,10,3228,2926,878,7207,139,33,1643,84528686,6380,0,0,1112,1309,3366,2781,43,0,0,7,9,23,19,48,,,43,44,18,0,32,1209,44,32,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841931,90,0,0,0,10,0,10856,0,0,0,1151,32,1552459,7256,0,0,453,105,2333,0,72,0,0,4,1,23,0,43,,,0,0,54,,43,45,43,
218195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784723,88,0,0,0,12,1,9911,0,0,0,1327,57,1836013,8698,0,0,413,95,2414,0,75,0,0,4,1,21,0,47,,,0,0,50,,45,47,45,
218229,68844158,21,23,0,31,2,0,23,3788,4191,0,5545,329,26,4101,70604828,5806,0,119,954,3362,4039,4160,31,0,1,5,18,22,23,66,0,33,49,55,33,25,46,6046,62,41,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39092630,53,25,3,9,10,12662,6079,802,2204,2340,39518421,8367,0,0,1627,6986,7369,0,34,0,0,7,29,30,0,58,,,33,35,30,,41,7797,44,36,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218335,949504975,11,19,0,25,20,1,25,29666,49799,0,67485,52570,1761,66638,921491779,53406,71064,39239,23350,3123,33786,36045,21,27,15,9,1,13,14,49,43,52,49,61,29,14,40,133607,54,40,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218353,128222128,24,19,12,38,0,1,5,4654,3772,2265,7387,14,275,1044,114235632,7955,0,0,1649,2535,2086,3067,46,0,0,10,15,12,18,49,,,42,49,45,0,39,1957,49,39,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15619812,34,32,17,5,12,10856,10175,5395,1462,3666,16159892,8372,0,0,3421,9174,11679,0,26,0,0,10,28,36,0,55,,,39,16,22,,30,25084,38,29,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26968051,56,34,5,6,0,11699,7077,1011,1184,0,30844952,7970,0,0,1683,8467,5866,0,33,0,0,7,35,24,0,60,,,53,38,27,,44,15312,42,36,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37462160,60,24,15,-1,1,10963,4351,2763,-154,201,42135823,8350,0,0,2846,5459,3730,0,41,0,0,14,27,18,0,67,,,46,44,50,,55,16142,57,45,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218487,27161025,8,24,6,57,0,1,5,1470,4691,1082,11066,33,155,890,25341470,9469,0,0,2798,2299,2651,871,52,0,0,15,13,15,5,48,,,46,45,47,0,45,854,57,43,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218520,55560782,14,26,5,51,0,1,3,2087,3894,733,7721,0,137,518,55043479,6030,0,0,1663,1898,3201,2157,40,0,0,11,13,21,14,43,,,55,47,33,0,37,961,51,36,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38887368,53,3,13,26,6,16636,914,3951,8131,1880,41496002,14251,0,0,2805,9990,6582,0,42,0,0,8,30,20,0,56,,,55,38,39,,47,83188,47,39,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218645,72055371,27,22,0,33,2,0,17,5969,4889,2,7473,431,43,3718,62993899,9455,290,1035,1643,3088,2343,1838,48,1,5,8,16,12,9,54,43,50,37,42,39,0,44,10271,58,42,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
