UNITID,DVADM01,DVADM02,DVADM03,DVADM04,DVADM05,DVADM06,DVADM07,DVADM08,DVADM09,DVADM10,DVADM11,DVADM12 
100654,68,66,70,28,36,25,28,35,24,1,1,1
100663,87,83,89,26,26,25,25,26,25,1,1,0
100706,78,82,74,27,32,21,26,32,20,0,0,0
100724,97,95,97,15,18,13,14,18,13,0,0,0
100751,80,79,80,19,20,17,18,20,17,0,0,0
100830,92,92,92,19,21,19,18,19,18,1,2,1
100858,44,44,43,26,30,24,26,30,24,0,0,0
100937,57,58,57,14,18,11,14,18,11,0,0,0
101189,82,83,82,17,21,13,15,20,11,2,1,2
101365,94,94,94,69,69,69,10,2,15,58,67,54
101435,66,67,65,15,18,12,15,18,12,0,0,0
101453,100,100,100,75,67,100,75,67,100,0,0,0
101480,78,78,79,20,23,18,19,22,18,0,0,0
101587,69,67,69,14,19,13,14,18,12,1,1,0
101648,63,66,56,50,50,50,50,50,50,0,0,0
101693,84,83,85,19,26,16,19,26,16,0,0,0
101709,60,59,63,14,19,12,14,19,12,0,0,0
101879,96,96,96,30,31,29,29,30,28,1,1,1
101912,68,66,69,38,48,33,38,47,33,0,1,0
102049,83,79,85,27,25,28,27,25,28,0,0,0
102094,65,65,66,20,20,19,19,20,19,0,0,0
102234,73,75,71,15,18,14,15,18,13,0,0,0
102270,65,62,66,13,17,11,11,14,10,2,3,1
102368,95,94,95,25,27,24,21,22,21,4,5,3
102377,30,30,30,15,20,13,15,20,13,0,0,0
102395,100,100,100,100,100,100,33,0,100,67,100,0
102553,65,65,66,41,44,39,27,31,24,14,13,15
102632,63,70,59,57,62,53,38,46,33,18,16,20
102669,99,98,100,7,6,7,6,6,6,1,1,2
104151,90,88,91,25,26,23,24,25,23,0,0,0
104179,87,85,88,20,19,21,13,13,14,7,7,7
104586,68,68,67,31,32,31,31,32,31,0,0,0
104717,78,83,80,37,38,36,32,34,31,5,4,5
105330,80,79,81,16,17,15,15,17,14,0,0,0
105589,98,100,98,18,26,14,18,26,14,0,0,0
105899,70,67,76,33,30,38,32,30,35,1,0,3
106245,61,63,61,25,30,22,24,29,21,1,2,1
106342,60,58,64,18,17,19,17,17,19,0,0,0
106397,79,77,81,34,38,32,34,38,32,0,0,0
106412,69,67,71,20,26,16,17,22,15,2,4,2
106458,70,66,72,32,30,33,30,28,31,2,2,2
106467,94,94,95,27,31,24,25,30,23,1,1,1
106546,86,50,92,33,0,36,33,0,36,0,0,0
106704,91,90,92,30,32,29,30,32,29,0,0,0
106713,64,67,61,60,64,54,60,64,54,0,0,0
107044,45,46,45,79,80,78,79,80,77,0,0,0
107071,71,68,72,25,31,21,24,30,21,1,1,0
107080,60,57,64,22,24,21,22,24,21,0,0,0
107141,57,62,54,36,40,34,36,39,34,0,0,0
107512,72,67,76,30,32,29,30,32,29,0,0,0
107558,60,57,62,18,20,16,18,20,16,0,0,0
107585,100,100,100,48,53,45,41,44,39,7,8,6
107877,59,56,61,26,26,25,26,26,25,0,0,0
107983,64,64,63,38,44,34,38,44,34,0,0,0
108852,90,89,90,34,35,34,34,35,34,0,0,0
108861,67,73,57,100,100,100,25,38,0,75,63,100
109651,71,61,76,32,44,27,32,44,27,0,0,0
109785,87,86,87,17,16,18,17,15,18,0,0,0
110097,57,54,59,30,33,27,29,32,27,1,1,0
110361,80,78,81,21,23,21,21,22,20,1,0,1
110370,76,71,78,8,10,8,8,10,8,0,0,0
110404,3,2,4,50,55,46,50,55,46,0,0,0
110413,87,86,88,13,14,13,13,14,13,0,0,0
110422,30,25,36,29,32,26,29,32,26,0,0,0
110468,0,0,.,.,.,.,.,.,.,.,.,.
110486,87,85,88,9,8,10,9,8,10,0,0,0
110495,97,96,97,18,17,18,16,15,17,1,1,1
110510,91,89,92,16,17,16,16,16,16,1,1,1
110529,55,48,63,13,17,11,13,16,11,0,0,0
110538,95,94,96,10,11,9,10,11,9,0,0,0
110547,89,87,91,12,13,11,11,12,11,1,1,1
110556,95,95,96,20,19,20,18,18,18,1,1,1
110565,67,64,69,16,17,16,15,16,15,1,1,1
110574,96,96,96,7,8,7,7,8,7,0,0,0
110583,40,36,43,18,19,17,18,19,17,0,0,0
110592,87,84,89,13,15,12,13,15,11,1,1,1
110608,91,89,93,21,22,20,21,22,20,0,0,0
110617,93,92,94,17,18,16,16,17,16,0,1,0
110635,11,9,14,46,50,44,46,50,44,0,0,0
110644,37,32,42,18,18,18,18,17,18,0,0,0
110653,21,18,24,22,22,23,22,22,23,0,0,0
110662,9,7,10,50,47,52,50,47,52,0,0,0
110671,69,64,73,15,16,14,15,16,14,0,0,0
110680,24,21,26,21,22,21,21,21,21,0,0,0
110705,26,23,28,17,18,17,17,18,17,0,0,0
110714,47,42,51,12,14,12,12,14,12,0,0,0
110918,100,.,100,100,.,100,0,.,0,100,.,100
111081,25,24,25,36,32,36,36,32,36,0,0,0
111188,96,95,97,20,22,14,20,22,14,0,0,0
111638,40,40,40,75,80,67,75,80,67,0,0,0
111948,73,69,75,21,21,21,21,21,21,0,0,0
111966,80,62,89,2,2,2,2,2,2,0,0,0
112075,69,62,74,14,15,13,14,15,13,0,0,0
112260,10,10,10,54,59,51,54,59,51,0,0,0
112394,65,60,77,56,60,52,52,53,52,4,6,0
113582,100,100,100,100,100,100,100,100,100,0,0,0
113616,55,50,57,67,100,50,67,100,50,0,0,0
113698,93,91,94,13,13,13,13,13,13,0,0,0
114354,42,43,41,42,43,42,38,35,39,4,8,3
114813,75,70,78,25,26,24,25,26,24,0,0,0
115409,13,9,21,40,43,38,40,43,38,0,0,0
115728,100,100,100,15,14,15,15,14,15,0,0,0
115755,98,98,98,12,12,11,11,12,11,0,0,0
117104,94,92,96,55,58,53,53,58,50,1,0,3
117140,74,70,76,15,15,15,14,14,14,0,0,0
117168,88,87,89,36,42,35,36,41,35,0,1,0
117283,100,100,100,38,30,45,24,20,27,14,10,18
117627,95,95,96,19,22,17,17,21,14,2,2,2
117751,78,76,80,49,52,47,48,50,46,2,2,2
117946,41,42,41,18,20,17,18,20,17,0,0,0
118198,94,95,94,79,81,79,79,81,79,0,0,0
118693,62,59,64,10,10,10,10,10,10,0,0,0
119173,76,61,77,21,39,20,21,39,20,0,0,0
119270,75,79,67,45,51,33,42,47,29,4,3,4
119775,45,34,57,24,25,24,24,25,24,0,0,0
120166,69,69,72,16,15,18,16,15,18,0,0,0
120254,39,36,41,21,23,20,21,23,20,0,0,0
120403,83,78,85,18,22,17,18,22,17,0,0,0
120537,32,31,33,33,38,31,33,38,31,0,0,0
120661,96,98,95,71,75,71,60,59,60,12,16,11
120768,20,0,25,100,.,100,0,.,0,100,.,100
120838,33,17,67,100,100,100,100,100,100,0,0,0
120865,48,50,47,17,17,17,17,17,17,0,0,0
120883,93,93,93,15,18,14,15,18,14,0,0,0
121150,49,52,47,17,16,17,17,16,17,0,0,0
121257,18,20,17,48,56,44,48,56,44,0,0,0
121309,82,90,78,27,28,26,27,28,26,0,0,0
121345,7,8,6,55,51,58,55,51,58,0,0,0
121691,82,78,85,17,16,18,17,16,18,0,0,0
122409,39,36,41,22,22,21,22,22,21,0,0,0
122436,53,49,55,16,18,16,16,18,16,0,0,0
122506,42,44,41,28,31,21,28,31,21,0,0,0
122597,94,93,95,12,13,11,11,12,11,1,1,0
122612,71,69,72,9,10,9,9,10,9,0,0,0
122728,66,65,67,34,37,32,33,35,32,1,3,0
122755,77,69,84,15,18,13,15,17,13,1,1,0
122931,52,47,57,19,20,18,19,20,18,0,0,0
123165,28,.,28,30,.,30,30,.,30,0,.,0
123280,100,100,100,100,100,100,25,0,100,75,100,0
123554,88,86,89,15,16,14,15,16,14,0,0,0
123572,94,94,94,10,9,10,9,9,9,0,0,0
123651,75,77,74,26,28,25,26,28,25,0,0,0
123679,96,98,96,36,38,36,30,33,29,7,5,7
123952,60,57,63,9,12,6,9,12,6,0,0,0
123961,12,13,12,41,41,42,41,41,42,0,0,0
124292,85,84,86,63,67,59,63,67,59,0,0,0
124706,100,100,100,55,51,55,55,51,55,0,0,0
124937,97,99,96,69,57,75,54,51,56,15,6,20
125727,82,77,84,17,18,16,17,18,16,0,0,0
125763,75,74,80,11,12,10,11,12,10,0,0,0
125897,63,60,65,13,15,11,12,14,11,0,1,0
126076,61,61,.,92,92,.,92,92,.,0,0,.
126182,99,99,99,19,23,16,19,22,16,0,1,0
126359,50,44,50,48,75,47,48,75,47,0,0,0
126562,75,70,77,15,16,14,13,15,12,1,2,1
126580,85,83,86,13,17,11,12,15,10,1,1,1
126614,81,75,86,16,18,15,16,18,15,0,0,0
126678,16,17,16,42,43,41,42,43,41,0,0,0
126687,99,100,99,63,75,61,63,75,61,0,0,0
126775,58,55,66,24,25,21,24,25,21,0,0,0
126784,78,80,50,86,85,100,86,85,100,0,0,0
126818,91,89,92,19,20,18,18,19,17,1,1,1
127060,78,76,79,11,12,10,11,11,10,0,0,0
127185,91,90,92,19,21,18,18,20,17,0,0,0
127556,82,81,83,22,25,19,20,24,18,1,2,1
127565,98,97,98,19,23,17,14,16,12,6,7,5
127653,100,100,100,32,38,29,30,38,26,2,0,3
127741,79,76,80,15,15,15,15,15,15,0,0,0
127918,76,75,79,10,11,10,10,11,10,0,0,0
127954,100,.,100,100,.,100,100,.,100,0,.,0
128106,99,99,99,41,46,36,35,39,32,6,7,5
128328,16,16,16,78,78,77,78,78,77,0,0,0
128391,92,92,92,15,15,15,15,15,15,0,0,0
128498,80,77,83,14,17,11,14,17,11,0,0,0
128586,100,100,.,100,100,.,100,100,.,0,0,.
128744,82,81,82,9,10,9,9,10,8,0,0,0
128771,77,75,78,22,26,19,22,25,19,0,0,1
128902,40,34,45,18,19,17,18,19,17,0,0,0
129020,55,48,59,18,20,17,18,20,17,0,0,0
129215,74,67,78,18,17,18,18,17,18,0,0,0
129242,52,53,52,19,19,19,19,19,19,0,0,0
129525,83,83,83,10,11,10,10,11,10,0,0,0
129774,77,74,79,11,12,10,11,12,10,0,0,0
129941,91,88,94,12,13,12,12,12,12,0,0,0
130110,95,94,96,47,56,42,36,41,34,10,15,8
130226,84,84,84,10,11,10,10,11,10,0,0,0
130253,66,60,69,20,22,20,20,22,20,0,0,0
130314,75,63,81,15,19,14,15,19,14,0,0,0
130493,83,79,86,16,17,15,16,17,15,0,0,0
130590,36,31,41,25,27,24,25,27,24,0,0,0
130624,24,19,35,69,67,71,69,67,71,0,0,0
130697,14,19,12,35,36,35,35,36,35,0,0,0
130776,84,82,85,15,18,12,14,18,12,0,0,0
130794,5,5,4,68,68,68,68,68,68,0,0,0
130934,55,50,57,37,39,36,32,34,31,5,5,4
130943,74,70,76,19,20,18,19,20,18,0,0,0
130989,63,63,68,26,29,24,25,28,23,1,1,1
131159,41,38,42,22,24,22,22,24,22,0,0,0
131283,86,83,87,15,17,15,15,17,15,0,0,0
131450,59,67,52,72,73,70,72,73,70,0,0,0
131469,49,52,47,22,23,22,22,22,22,0,0,0
131496,12,13,12,49,47,50,48,47,50,0,0,0
131520,53,50,55,24,22,26,24,22,26,0,0,0
131830,100,100,.,0,0,.,0,0,.,0,0,.
131876,97,100,97,21,50,21,18,17,18,3,33,3
132408,92,93,92,71,69,73,69,69,68,3,0,5
132471,60,52,65,8,8,7,7,8,7,0,0,0
132602,85,80,87,9,10,8,9,10,8,0,0,0
132657,80,77,82,13,15,11,13,15,11,0,0,0
132842,89,83,92,63,60,64,13,0,18,50,60,45
132879,79,76,84,26,32,19,26,32,19,0,0,0
132903,41,41,41,33,37,31,31,33,29,3,4,2
133492,65,66,78,15,14,16,15,13,16,0,0,0
133526,84,81,85,4,7,3,4,6,3,0,0,0
133553,65,65,65,29,30,27,29,30,26,0,0,0
133650,33,32,33,37,42,36,32,36,31,5,6,5
133669,81,78,83,22,23,21,15,15,16,7,8,6
133711,81,77,83,17,15,18,17,15,18,0,0,0
133809,72,69,74,84,80,87,84,80,87,0,0,0
133845,98,94,99,62,71,61,58,71,57,4,0,4
133854,95,95,95,49,56,48,49,56,48,0,0,0
133863,96,100,96,66,63,67,66,63,67,0,0,0
133872,34,27,36,32,25,34,18,18,18,15,8,16
133881,64,66,62,9,9,8,9,9,8,0,0,0
133951,64,63,65,40,43,38,27,26,27,13,17,11
133979,70,67,72,5,6,5,5,5,4,0,0,0
134079,57,56,57,12,13,11,12,13,11,0,0,0
134097,25,25,25,31,31,31,30,30,30,1,1,1
134130,23,23,24,44,43,45,44,43,45,0,0,0
134945,58,57,58,13,15,13,13,15,12,0,0,0
135081,97,98,96,50,54,50,36,42,34,14,12,15
135364,68,71,56,76,80,60,16,20,0,60,60,60
135726,19,22,17,25,26,25,25,26,25,0,0,0
136172,71,68,72,23,25,21,22,24,21,1,1,1
136215,76,72,77,16,16,15,15,16,15,0,0,0
136330,95,93,95,12,14,11,12,14,11,0,0,0
136774,65,60,66,26,26,26,26,26,26,0,0,0
136950,50,48,51,14,16,13,14,16,13,0,0,0
137032,80,80,80,16,18,15,16,18,15,0,0,0
137272,100,100,.,100,100,.,100,100,.,0,0,.
137351,44,44,44,24,24,23,23,24,23,1,1,0
137476,65,64,65,11,15,8,11,15,8,0,0,0
137546,94,92,95,10,10,10,10,10,10,0,0,0
137564,61,66,58,85,85,85,80,79,80,6,7,5
137847,26,34,22,18,19,16,18,19,16,0,0,0
137953,50,49,50,51,54,47,49,51,46,2,3,1
137962,60,45,78,65,62,68,65,62,68,0,0,0
138275,55,56,54,32,33,30,31,33,30,0,0,0
138293,49,48,50,21,26,14,21,25,13,0,0,0
138354,48,48,48,27,29,26,23,24,23,4,5,3
138558,67,68,66,53,59,50,49,54,46,4,5,4
138600,67,.,67,22,.,22,22,.,22,0,.,0
138761,50,53,48,22,32,16,22,32,16,0,0,1
138868,24,30,19,46,45,48,42,42,42,4,2,6
138947,56,59,56,13,13,13,12,12,12,0,1,0
139144,66,60,70,17,22,15,17,22,15,0,0,0
139199,87,79,88,12,9,12,11,6,11,1,3,1
139205,95,94,96,31,32,29,30,31,29,1,1,0
139250,98,98,98,30,32,30,25,27,24,5,5,5
139311,56,53,58,46,56,41,40,49,36,6,7,5
139366,88,90,87,30,40,26,28,35,25,3,6,1
139393,84,83,85,35,36,35,35,36,35,0,0,0
139630,63,64,61,39,41,37,39,41,37,0,0,0
139658,11,13,11,38,38,37,38,38,37,0,0,0
139719,43,45,43,21,15,24,20,15,24,1,1,1
139755,17,14,23,42,44,40,42,43,40,0,0,0
139764,73,73,73,34,39,32,33,37,31,1,2,1
139861,80,80,80,39,43,37,39,43,37,0,0,0
139931,89,89,89,33,38,30,32,37,30,1,1,1
139940,67,68,66,31,38,28,30,36,27,1,2,1
139959,43,38,46,37,38,37,37,38,37,0,0,0
139968,93,94,93,46,53,41,38,42,36,7,11,5
140234,59,58,61,26,27,25,26,27,25,0,0,0
140252,98,96,100,38,45,31,37,43,30,1,2,0
140340,93,92,94,69,71,69,38,54,31,32,17,38
140447,75,74,75,16,19,14,16,19,14,0,0,0
140553,60,61,3,22,22,0,21,21,0,0,0,0
140696,71,69,73,21,25,21,21,25,21,0,0,0
140720,52,48,53,5,7,5,5,6,4,0,1,0
140818,87,87,87,20,20,20,20,20,20,0,0,0
140872,62,66,60,40,42,37,39,42,36,0,0,0
140951,82,79,83,30,34,28,29,32,27,1,2,1
140988,97,97,98,31,35,29,31,35,28,0,0,0
141060,28,.,28,15,.,15,15,.,15,0,.,0
141167,46,52,40,61,73,46,60,72,44,1,1,1
141185,68,70,67,33,35,31,31,35,30,2,1,2
141237,81,83,79,41,47,36,41,47,36,0,0,0
141264,89,88,90,25,31,23,24,30,22,1,1,1
141325,67,.,67,14,.,14,14,.,14,0,.,0
141334,80,78,82,37,41,36,35,40,34,2,2,2
141361,77,76,78,18,20,17,18,20,17,0,0,0
141486,93,96,93,23,33,20,22,32,19,1,2,1
141565,84,83,85,18,19,17,16,17,16,2,2,2
141574,73,74,72,22,28,20,21,26,19,1,2,1
141644,87,84,88,5,6,5,5,6,5,0,0,0
141981,96,95,97,25,31,20,21,27,18,3,4,2
142090,100,100,100,53,54,52,49,50,48,4,4,4
142115,84,82,85,22,22,22,22,21,22,1,1,1
142285,74,70,78,20,21,19,19,20,18,0,0,0
142294,46,45,46,13,15,12,13,15,12,0,0,0
142328,87,86,87,15,16,13,14,15,12,1,1,1
142461,88,86,89,8,9,7,8,9,7,0,0,0
142522,96,95,96,45,42,47,37,34,40,8,8,7
142957,100,.,100,0,.,0,0,.,0,0,.,0
143048,79,72,81,14,15,13,14,15,13,0,0,0
143084,61,59,63,14,15,13,14,15,13,0,0,0
143118,82,81,82,28,29,28,28,29,28,0,0,0
143288,64,66,64,21,26,17,21,26,17,0,0,0
143358,75,72,77,12,14,11,12,14,11,0,0,0
143978,7,0,10,0,.,0,0,.,0,0,.,0
144005,49,42,52,5,6,4,4,6,4,1,1,0
144050,5,6,5,85,88,81,85,88,81,0,0,0
144281,95,93,96,22,24,21,22,24,20,0,0,0
144351,93,92,94,7,9,5,7,9,5,0,0,0
144740,70,67,72,13,15,13,13,15,13,0,0,0
144892,68,64,71,11,11,11,11,11,11,0,0,0
144962,76,70,81,14,15,14,14,15,14,0,0,0
144971,87,86,88,19,15,25,19,15,24,0,0,0
145239,70,80,69,34,25,35,34,25,35,0,0,0
145336,57,55,59,29,32,28,27,29,25,3,3,3
145354,100,.,100,100,.,100,100,.,100,0,.,0
145372,94,91,98,19,19,20,19,18,20,0,0,0
145497,71,100,67,60,0,75,40,0,50,20,0,25
145600,79,74,82,23,26,21,23,25,21,0,0,0
145619,93,92,95,17,19,14,16,19,13,0,0,1
145637,45,38,53,28,29,27,28,29,27,0,0,0
145646,42,40,44,21,24,17,21,24,17,0,0,0
145691,77,75,79,9,10,9,9,10,9,0,0,0
145725,61,58,68,14,15,13,14,14,13,0,0,0
145813,86,83,89,24,25,22,24,25,22,0,0,0
146339,58,53,82,26,20,45,26,20,45,0,0,0
146427,73,70,77,11,12,10,11,12,10,0,0,0
146481,60,54,64,16,16,16,16,16,16,0,0,0
146612,74,74,75,17,19,16,17,19,16,0,0,0
146719,79,75,81,9,8,9,9,8,9,0,0,0
147013,68,64,73,26,31,24,26,31,24,0,0,0
147129,33,25,34,56,100,53,6,0,6,50,100,47
147244,75,69,81,17,20,14,17,20,14,0,0,0
147341,91,90,92,14,14,14,14,14,14,0,0,0
147369,94,92,97,57,58,56,51,51,52,6,7,4
147536,92,88,95,28,26,30,24,22,25,4,3,5
147660,61,59,63,16,17,14,16,17,14,0,0,0
147679,68,64,73,15,15,15,15,15,15,0,0,0
147703,71,68,73,13,16,12,13,15,12,0,0,0
147767,7,7,7,55,56,55,55,56,55,0,0,0
147776,63,57,67,18,20,17,17,19,17,1,1,1
147828,58,66,66,19,24,18,19,24,18,0,0,0
148016,48,50,45,61,67,51,61,67,51,0,0,0
148131,62,59,66,28,35,21,28,35,21,0,0,0
148405,55,50,62,11,12,10,11,12,10,0,0,0
148487,88,91,87,15,17,14,15,17,14,0,0,0
148496,90,86,91,13,13,13,13,13,13,0,0,0
148584,58,55,60,17,20,15,17,20,15,0,0,0
148627,84,79,87,10,11,10,10,11,10,0,0,0
148654,82,80,83,8,9,8,8,9,8,0,0,0
149222,91,90,93,17,19,15,17,19,15,0,0,0
149231,98,97,98,21,24,19,20,23,18,0,0,0
149310,79,78,81,100,100,100,100,100,100,0,0,0
149329,94,94,.,100,100,.,100,100,.,0,0,.
149505,71,66,74,26,28,25,26,28,25,0,1,0
149514,91,88,96,28,29,27,26,26,26,2,3,1
149639,100,100,100,50,64,36,50,64,36,0,0,0
149772,75,71,78,16,18,14,15,17,14,0,0,0
149781,88,86,90,30,30,30,30,30,30,0,0,0
150066,52,46,58,12,13,10,12,13,10,0,0,0
150136,69,66,71,22,25,21,22,25,21,0,0,0
150145,99,99,100,33,41,28,33,41,28,0,0,0
150163,82,81,83,11,12,11,11,12,10,0,0,0
150400,66,62,70,14,15,14,14,15,14,0,0,0
150455,73,67,78,17,20,15,17,20,15,0,0,0
150534,76,69,81,11,12,11,11,12,11,0,0,0
150604,93,92,94,15,19,13,15,19,13,0,0,0
150668,94,93,94,18,20,17,18,20,16,0,0,0
150677,85,79,87,13,17,11,13,17,11,0,0,0
150756,74,71,77,12,13,11,12,13,11,0,0,0
150774,76,76,76,28,34,22,26,30,22,2,4,0
150941,78,78,77,32,32,32,30,29,30,2,4,2
151102,81,80,81,26,28,23,25,27,23,1,1,1
151111,83,81,84,27,29,26,26,28,25,1,1,1
151263,76,73,78,11,13,10,11,13,10,0,0,0
151290,65,65,65,15,17,13,15,17,13,0,0,0
151306,94,94,95,31,36,29,31,35,28,0,1,0
151324,92,91,93,9,11,8,9,11,8,0,0,0
151333,86,83,87,31,35,29,29,34,27,1,1,1
151342,87,84,88,38,43,35,34,38,32,4,5,4
151351,82,82,83,24,25,22,24,25,22,0,0,0
151360,80,79,81,27,27,28,25,26,25,2,0,3
151379,85,83,86,37,39,36,35,37,33,2,3,2
151388,78,78,77,28,34,25,25,30,23,3,4,3
151467,72,80,70,21,11,23,21,11,23,0,0,0
151777,66,61,73,13,12,15,13,12,15,0,0,0
151786,94,92,95,25,28,23,25,28,22,0,0,0
151801,87,87,87,17,17,17,17,17,17,0,0,0
152080,13,14,12,60,59,60,60,59,60,0,0,0
152099,56,57,55,26,30,23,25,28,22,1,1,0
152318,73,71,79,16,17,14,16,17,14,0,0,0
152336,98,97,98,27,29,26,26,28,25,1,1,0
152381,78,68,87,26,29,25,26,29,25,0,0,0
152390,84,.,84,21,.,21,21,.,21,0,.,0
152497,100,100,100,44,100,29,44,100,29,0,0,0
152530,75,74,75,33,36,31,33,36,31,0,0,0
152567,92,91,94,18,20,16,18,20,16,0,0,0
152600,94,92,96,9,9,10,9,9,10,0,0,0
152673,61,62,0,22,22,.,22,22,.,0,0,.
153001,77,78,78,20,20,19,20,20,19,0,0,0
153108,79,79,80,22,24,21,22,24,21,0,0,0
153126,85,83,94,9,6,19,9,6,19,0,0,0
153162,79,76,82,14,16,12,14,16,12,0,0,0
153250,88,79,99,34,35,33,34,35,33,0,0,0
153269,67,63,71,13,12,13,13,12,13,0,0,0
153278,85,85,84,24,23,25,24,23,24,0,0,0
153302,100,100,100,61,59,63,61,59,63,0,0,0
153320,52,58,48,71,67,74,69,66,73,1,1,1
153366,74,77,72,13,17,9,13,17,9,0,0,0
153375,98,98,99,18,20,16,18,20,16,0,0,0
153384,11,9,12,41,43,39,41,43,39,0,0,0
153603,90,90,91,29,31,27,29,30,27,0,0,0
153621,81,77,84,8,10,6,8,10,6,0,0,0
153658,86,87,85,23,22,24,23,22,24,0,0,0
153825,90,88,93,17,17,17,17,17,17,0,0,0
153834,75,73,77,24,21,28,24,21,28,0,0,0
153861,94,83,98,55,47,57,30,33,29,24,13,27
153977,97,94,97,47,63,45,33,44,32,14,19,13
154004,71,72,69,15,18,13,15,18,13,0,0,0
154013,75,70,79,19,24,16,19,24,16,0,0,0
154095,95,94,95,33,31,34,33,31,34,0,0,0
154101,87,85,90,30,28,33,30,28,33,0,0,0
154235,74,69,77,17,19,17,17,19,17,0,0,0
154262,80,.,80,67,.,67,50,.,50,17,.,17
154350,89,87,91,22,21,22,22,21,22,0,0,0
154493,54,54,54,28,28,28,28,28,28,0,0,0
154518,74,73,75,22,22,23,22,22,23,0,0,0
154527,97,97,98,13,15,11,13,15,11,0,0,0
154590,58,56,61,43,42,47,43,42,46,0,0,0
154688,92,93,91,33,40,27,32,39,27,0,1,0
154712,99,99,99,21,23,19,21,23,19,0,0,0
154721,66,66,64,11,9,23,11,9,23,0,0,0
154749,97,98,96,19,18,20,19,18,20,0,0,0
155025,96,96,95,30,32,30,30,32,30,0,0,0
155061,88,89,88,51,51,51,49,49,48,3,2,3
155070,53,55,50,20,18,24,19,18,22,1,0,2
155089,63,65,61,26,23,30,25,23,30,0,1,0
155140,93,89,97,90,89,91,89,88,89,1,1,1
155283,99,94,99,42,29,44,42,29,44,0,0,0
155317,88,84,91,31,32,30,31,32,30,1,1,1
155335,51,58,49,24,29,21,24,29,21,0,0,0
155399,95,95,96,32,34,29,31,33,29,1,1,1
155414,70,67,76,25,23,28,25,23,28,0,0,0
155423,42,50,32,89,91,86,66,71,56,23,20,31
155496,100,100,100,74,86,64,74,86,64,0,0,0
155511,66,65,68,26,27,25,26,27,25,0,0,0
155520,67,69,64,32,30,34,32,30,34,0,0,0
155627,78,80,70,10,8,17,9,8,16,1,1,0
155681,86,93,81,37,40,35,37,39,35,0,0,0
155812,82,82,81,16,16,17,16,16,17,0,0,0
155900,70,70,71,23,22,25,23,21,25,1,1,0
155937,61,62,58,13,10,35,13,10,34,0,0,1
155973,53,52,54,19,15,34,19,15,34,0,0,0
156125,95,94,95,22,25,19,21,24,19,1,1,1
156189,98,98,98,10,12,8,10,12,8,0,0,0
156213,79,71,84,34,36,32,33,36,31,1,1,1
156286,88,87,88,16,18,15,16,18,15,0,0,0
156295,25,22,26,65,67,63,65,67,63,0,0,0
156356,50,41,57,10,17,8,10,17,8,0,0,0
156408,63,61,65,23,24,23,23,24,23,0,0,0
156541,83,80,85,33,39,30,33,39,29,0,1,0
156620,64,65,64,27,29,26,25,27,24,2,2,2
156745,72,70,73,20,26,16,20,26,16,0,0,0
157030,45,38,57,67,86,46,59,79,38,7,7,8
157058,91,89,93,14,18,12,12,15,11,2,3,1
157076,69,67,70,22,21,24,22,21,24,0,0,0
157085,95,93,96,29,29,29,28,28,29,0,0,0
157100,44,42,49,42,47,32,42,47,32,0,1,0
157289,82,82,81,23,25,22,21,22,21,2,2,2
157377,94,93,95,24,26,21,24,26,21,0,0,0
157386,84,82,85,18,20,17,18,20,17,0,0,0
157401,84,82,85,16,18,15,16,18,15,0,0,0
157447,86,86,86,28,33,24,27,32,24,1,1,1
157748,87,85,90,58,59,58,50,49,52,8,10,6
157757,98,98,97,19,23,16,19,23,16,0,0,0
157809,94,93,95,14,18,11,14,18,11,0,0,0
157818,91,87,93,17,21,15,17,21,15,0,0,0
157863,53,56,51,33,47,19,33,47,19,0,0,0
157951,97,96,97,38,39,37,37,39,37,0,1,0
158477,64,67,62,24,29,20,24,29,20,0,0,0
158802,80,75,82,8,10,8,8,10,8,0,0,0
159009,42,39,44,19,25,17,18,24,16,1,1,1
159382,58,82,52,25,34,21,22,30,19,3,4,3
159391,76,73,78,25,28,24,25,27,24,0,0,0
159416,89,92,87,35,43,31,33,42,28,2,1,3
159568,75,72,79,41,46,36,41,46,36,0,0,0
159647,62,67,59,37,44,31,37,44,31,0,0,0
159656,78,74,80,14,16,13,14,16,13,0,0,0
159717,71,76,69,42,45,39,40,43,37,2,2,2
159939,70,65,73,20,29,16,17,25,12,3,4,3
159966,98,98,99,43,45,42,43,45,42,0,0,0
159993,70,65,73,34,34,34,33,34,32,1,0,1
160038,98,97,98,36,43,33,34,40,31,2,2,1
160065,87,84,88,6,4,7,5,4,6,0,0,1
160074,85,77,86,46,59,44,43,59,41,3,0,3
160612,99,99,99,49,51,48,30,32,29,19,19,19
160621,54,53,54,29,34,27,28,33,27,1,1,1
160630,94,90,95,15,19,14,14,18,13,1,1,1
160658,89,88,90,38,44,35,38,43,35,0,0,0
160755,11,10,12,51,54,50,51,54,50,0,0,0
160904,95,94,95,10,8,10,10,8,10,0,0,0
160959,60,53,63,33,50,26,33,49,26,0,1,0
160977,14,14,14,46,46,45,46,46,45,0,0,0
161004,9,10,9,59,59,59,59,59,59,0,0,0
