UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
210270,R,29711994,R,33972772,R,1334212,R,35306984,R,65018978,R,15448635,R,1929702,R,5825596,R,7755298,R,24559566,R,7032668,R,31592234,R,39347532,R,10723758,R,29752800,R,1740658,R,0,R,-1097135,R,30396323,R,1300090,R,1893548,R,52214077,R,6534169,R,130520,R,62072404,R,27646693,R,570889,R,0,R,35219756,R,35957198,R,-737442,R,31133764,R,1,R,30396323,R,4568615,R,2254063,R,2405003,R,1081494,R,802770,R,278724,R,592950,A,,R,0,A,,R,719948,R,11622073,R,0,R,10695697,R,4630658,R,4439144,R,2033715,R,1100510,R,0,R,620222,R,77737,R,23597683,R,35219756,R,0,R,0,R,0,R,0,R,0,R,35219756,R,12455352,R,7663165,R,0,R,0,R,340401,R,143323,R,3172472,R,1420434,R,7133951,R,3260223,R,6960244,R,2841990,R,3540774,R,1005527,R,164481,A,,A,,A,,A,,R,1348477,R,0,R,35957198,R,15493616,R,6541223,R,2298354,R,1818964,R,883186,R,8921855,1,R,1358163,R,5424306,R,10206222,R,15244935,1,R,-9686,R,1009596,R,375592,R,203700,R,3513709,R,483428,R,2033715,R,0,R,1100510,R,728620,R,7859982,R,4139063,R,180145,R,4319208,R,3540774,R,1857171,R,1780785,R,76386,R,160026,R,155602,R,4424,R,826208,R,763361,R,62847,R,0,R,0,R,0,R,487783,R,469904,R,17879,R,988020,R,969411,R,18609,1,R,12231998,R,13072838,R,840840,R,114863,R,1483725,R,-838439,R,80691,R,753108,R,36756099,R,1718354,R,44990310,R,16371454,R,4194267,R,38699945
210429,R,33997494,R,115409000,R,39373992,R,154782992,R,188780486,R,15005678,R,5190462,R,25543979,R,30734441,R,42193511,R,33675250,R,75868761,R,106603202,R,10685637,R,81232000,R,7429000,R,0,R,-2163675,R,86497325,R,14305000,R,7226000,R,203083000,R,17812000,R,2292000,R,244718000,R,120651000,R,0,R,0,R,117318619,R,118148548,R,-829929,R,87327254,R,0,R,86497325,R,23051548,R,14080070,R,4638717,R,133166,R,0,R,133166,R,14822368,R,0,R,568645,R,0,R,2951113,R,60245627,R,0,R,33443664,R,0,R,9749040,R,4687113,R,0,R,1325839,R,0,R,0,R,49205656,R,109451283,R,379248,R,6540850,R,0,R,947238,R,7867336,R,117318619,R,31614102,R,18745435,R,1960690,R,946143,R,10775103,R,3505797,R,9892218,R,5030838,R,9094740,R,4769060,R,9404740,R,5360541,R,6510696,R,22193484,R,6668312,R,0,R,0,R,0,R,0,R,16702775,R,3047212,R,118148548,R,48073338,R,26019532,R,2781120,R,7030005,R,1484994,R,32759559,1,R,319000,R,32041875,R,9600000,R,14849000,1,R,80000,R,275507,R,1085637,R,156678,R,6538465,R,631250,R,4687113,R,0,R,3462174,R,5089703,R,20408705,R,12428493,R,1469516,R,13898009,R,6510696,R,4012337,R,3609527,R,402810,R,429971,R,389507,R,40464,R,2572847,R,1913097,R,659750,R,0,R,0,R,0,R,645758,R,488046,R,157712,R,6237096,R,6028316,R,208780,1,R,18996675,R,21655819,R,2659144,R,2830937,R,2159486,R,-93778,R,-2237501,R,1863152,R,122678975,R,1863152,R,112806422,R,9918603,R,43692000,R,120815824
210605,R,63593170,R,202826441,R,18456314,R,221282755,R,284875925,R,3407034,R,7204351,R,25075722,R,32280073,R,76571877,R,9128742,R,85700619,R,117980692,R,1189694,R,127717472,R,5385838,R,0,R,36009263,R,169112573,R,12108216,R,13921486,R,236629554,R,87174133,R,48197871,R,398031260,R,194694911,R,0,R,0,R,133107932,R,127215539,R,5892393,R,163220180,R,0,R,169112573,R,25360170,R,13895159,R,2839525,R,3074689,R,0,R,3074689,R,137355,A,,R,0,A,,R,0,R,45306898,R,0,R,42315492,R,28574495,R,14141959,R,0,R,0,R,518531,R,2250557,R,0,R,87801034,R,133107932,R,0,R,0,R,0,R,0,R,0,R,133107932,R,45435128,R,30652931,R,0,R,0,R,0,R,0,R,7872799,R,5157941,R,19547426,R,8798646,R,30782524,R,14104188,R,2309324,R,74549,R,0,A,,A,,A,,A,,R,21193789,R,0,R,127215539,R,58713706,R,19442501,R,16894737,R,11906824,R,2438284,R,17819487,1,R,890339,R,8636872,R,1106694,R,2643656,1,R,9000,R,160000,R,83000,R,51442,R,14131223,R,1509479,R,2247671,R,0,R,1104398,R,1061962,R,20054733,R,17745409,R,0,R,17745409,R,2309324,R,14131223,R,14131223,R,0,R,807849,R,807849,R,0,R,1701939,R,1701939,R,0,R,0,R,0,R,0,R,1104398,R,1104398,R,0,R,0,R,0,R,0,1,R,18078953,R,18440320,R,361367,R,122991,R,2384362,R,-231364,R,-1914622,R,7314453,R,137341420,R,7314453,R,210639064,R,21072856,R,91409092,R,130026967
211079,R,3600465,R,38948265,R,0,R,38948265,R,42548730,R,628536,R,2593681,R,2144468,R,4738149,R,22894692,R,2442612,R,25337304,R,30075453,R,509000,R,12889841,R,0,R,0,R,-297028,R,12592813,R,1728515,Z,0,R,62233129,R,16957792,R,0,R,80919436,R,44502410,R,0,R,0,R,28510404,R,27123784,R,1386620,R,11206193,R,0,R,12592813,R,9230328,R,453355,R,1746043,R,0,R,0,R,0,R,91835,A,,R,27094,A,,R,0,R,11548655,R,0,R,7192731,R,4242500,R,2556393,R,186241,R,0,R,118626,R,56559,R,0,R,14353050,R,25901705,R,0,R,0,R,0,R,2608699,R,2608699,R,28510404,R,6283254,R,4212285,R,0,R,0,R,0,R,0,R,2250745,R,1430469,R,1673125,R,859761,R,5594804,R,1932983,R,3793485,R,0,Z,0,A,,A,,A,,A,,R,7528371,R,0,R,27123784,R,8435498,R,2490787,R,1950640,R,2475638,R,989837,R,10781384,1,R,90525,R,1245000,R,473000,R,356090,2,A,,A,,A,,A,,R,1890707,R,1068510,R,627295,R,124832,R,82141,R,144344,R,3937829,R,144344,R,0,R,144344,R,3793485,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,144344,R,144344,R,0,1,R,1984303,R,2107147,R,122844,R,0,R,155139,R,-32295,R,0,R,1386620,R,27520567,R,1386620,R,12592813,R,0,R,25488373,R,27123784
211307,R,17585368,R,131925474,R,17703119,R,149628593,R,167213961,R,3440559,R,7264719,R,9421292,R,16686011,R,59303180,R,23584194,R,82887374,R,99573385,R,4903744,R,81881398,R,0,R,0,R,-15704007,R,66177391,R,4839020,R,184133675,R,0,R,33980976,R,12793570,R,235747241,R,106626657,R,0,R,0,R,90999813,R,89458569,R,1541244,R,62223651,R,2412496,R,66177391,R,29012370,R,0,R,0,R,0,R,0,R,0,R,336280,A,,R,0,A,,R,840711,R,30189361,Z,0,R,22800566,R,14280832,R,12595403,R,3744812,Z,0,R,2201859,R,382800,R,0,R,56006272,R,86195633,R,4804180,R,0,R,0,R,0,R,4804180,R,90999813,R,32586366,R,19901536,Z,0,Z,0,R,995233,R,551088,R,16714791,R,8690009,R,7096484,R,3821031,R,27954063,R,7238741,R,3441977,R,416094,R,276665,A,,A,,A,,A,,R,253561,R,0,R,89458569,R,40479070,R,12939177,R,6121933,R,5878307,R,1950000,R,22090082,1,R,716995,R,10419935,R,2531374,R,2424482,1,R,-463435,R,12823259,R,2372370,R,1016077,R,5815390,R,552076,R,1023268,R,0,R,1761850,R,0,R,9152584,R,5710607,R,0,R,5710607,R,3441977,R,4127995,R,4127995,R,0,R,391886,R,391886,R,0,R,726356,R,726356,R,0,R,0,R,0,R,0,R,17391,R,17391,R,0,R,446979,R,446979,R,0,1,R,9723822,R,11126201,R,1402379,R,1483992,R,1073271,R,-1376709,R,221825,R,57794425,R,88799554,R,3953740,R,66177391,R,14057343,R,66568212,R,88478061
211343,R,19445495,R,46929083,R,14785191,R,61714274,R,81159769,R,1527559,R,2847062,R,7300332,R,10147394,R,24560005,R,16724729,R,41284734,R,51432128,R,653000,R,17456400,R,8914510,R,0,R,4231290,R,30602200,R,5795206,R,0,R,56930839,R,13093309,R,19373533,R,95192887,R,50259317,R,0,R,1995513,R,42348748,R,40804459,R,1544289,R,28964430,R,93481,R,30602200,R,9735428,R,580479,R,0,R,300533,R,300533,R,0,R,246067,A,,R,0,A,,R,3400349,R,14262856,R,0,R,10229636,R,4475511,R,4732622,R,1655355,R,0,R,3438446,R,219863,R,0,R,24751433,R,39014289,R,3334459,R,0,R,0,R,0,R,3334459,R,42348748,R,12624275,R,7830092,R,0,R,0,R,0,R,0,R,2775704,R,2359944,R,2896800,R,1898056,R,6033209,R,2485535,R,688389,R,390325,R,178257,A,,A,,A,,A,,R,15395757,R,0,R,40804459,R,14751884,R,5418945,R,3048009,R,3411011,R,1130282,R,13044328,1,R,164380,R,6002000,R,555000,R,906018,1,R,-5080,R,249000,R,98000,R,46827,R,3346398,R,22010,R,0,R,0,R,0,R,0,R,3368408,R,2680019,R,0,R,2680019,R,688389,R,2680019,R,2680019,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,1,R,3459915,R,6894100,R,3434185,R,0,R,0,R,0,R,3434185,R,-1790170,R,35630277,R,1544289,R,30602200,R,13145800,R,27158679,R,34913631
211608,R,16635078,R,17467064,R,2966768,R,20433832,R,37068910,R,4748189,R,5425742,R,16363000,R,21788742,R,361501,R,31427119,R,31788620,R,53577362,R,10534546,R,13734009,R,4020823,R,0,R,-40049641,R,-22294809,R,6613473,R,0,R,45188392,R,19929838,R,742046,R,72473749,R,54454630,R,189992,R,0,R,34251884,R,38779932,R,-4528048,R,-17766763,R,2,R,-22294809,R,0,R,3721500,R,5527272,R,263101,R,0,R,263101,R,5704024,R,0,R,306167,R,0,R,-13371402,R,2150662,R,6163963,R,19378060,R,0,R,3961402,R,0,R,0,R,950935,R,316823,R,12122,R,30783305,R,32933967,R,789032,R,528885,R,0,R,0,R,1317917,R,34251884,R,7744938,R,4197116,R,21915,R,14751,R,42012,R,19460,R,4467387,R,2136646,R,7118826,R,1735765,R,10836652,R,3481588,R,640802,R,7654434,R,657762,R,0,R,0,R,0,R,0,R,252966,R,0,R,38779932,R,12243088,R,3456211,R,7269320,R,2373292,R,470767,R,12967254,1,R,1174227,R,8596008,R,614574,R,2387451,1,R,-921261,R,14133567,R,9487481,R,2354324,R,2369416,R,630886,R,3315795,R,0,R,398374,R,13721990,R,20436461,R,19650612,R,145047,R,19795659,R,640802,R,2306877,R,2306877,R,0,R,512840,R,512840,R,0,R,3228277,R,3228277,R,0,R,0,R,0,R,0,R,387859,R,387859,R,0,R,13359806,R,13214759,R,145047,1,R,1605653,R,1709722,R,104069,R,0,R,104069,R,0,R,0,R,-5776965,R,33449951,R,-3840031,R,12839716,R,-6631000,R,3182843,R,38837232
211927,R,85071852,R,79806990,R,73788981,R,153595971,R,238667823,R,5377553,R,4676065,R,12536711,R,17212776,R,116257342,R,15582059,R,131839401,R,149052177,R,1874125,R,34302978,R,0,R,0,R,58816096,R,93119074,R,10498048,R,0,R,163946843,R,34274898,R,238190,R,208957979,R,114752183,R,0,R,0,R,94005883,R,93676492,R,329391,R,96270864,R,-3481181,R,93119074,R,21796139,R,2397717,R,3660180,Z,0,Z,0,Z,0,R,202659,A,,R,0,A,,R,1857140,R,29913835,R,0,R,22576896,R,6932169,R,26757485,R,0,R,0,R,0,R,3356146,R,0,R,59622696,R,89536531,R,5201898,R,120109,R,0,R,-852655,R,4469352,R,94005883,R,43238244,R,30578142,R,0,R,0,R,0,R,0,R,4106199,R,2360834,R,11188169,R,6547396,R,9614768,R,3948266,R,5938354,R,749487,R,0,A,,A,,A,,A,,R,18841271,R,82020,R,93676492,R,43516658,R,14916352,R,6327040,R,7886355,R,2354627,R,18675460,1,R,-1024543,R,11010380,R,1098206,R,2556967,1,R,48130,R,1041000,R,564361,R,69619,R,12190073,R,2043331,R,3548502,R,0,R,0,R,424331,R,18206237,R,12267883,R,0,R,12267883,R,5938354,R,9747373,R,9747373,R,0,R,0,R,0,R,0,R,2520509,R,2520509,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,1,R,2617861,R,2617862,R,1,R,0,R,0,R,0,R,1,R,7712084,R,110087228,R,3470908,R,99133709,R,65787888,R,53892292,R,109548846
212115,R,114510433,R,132127983,R,17760864,R,149888847,R,264399280,R,23972358,R,5905879,R,26871833,R,32777712,R,70755163,R,121312292,R,192067455,R,224845167,R,56434517,R,66678457,R,3319130,R,150209,R,-63055842,R,7091954,R,33340004,Z,0,R,208010550,R,38155248,R,6440474,R,285946276,R,142605645,R,1670315,Z,0,R,126746955,R,107300111,R,19446844,R,-12344762,R,-10128,R,7091954,R,32343636,R,1907524,R,6055886,R,179156,Z,0,R,179156,R,20594777,R,0,R,3135310,R,0,R,797051,R,65013340,R,4224245,R,39903481,R,0,R,10570058,R,0,R,0,R,2308917,R,2262961,R,354711,R,59624373,R,124637713,R,1499124,R,610118,R,0,R,0,R,2109242,R,126746955,R,37894418,R,23534565,R,1938950,R,723137,R,3621671,R,1175375,R,13321192,R,7517667,R,11513362,R,5086193,R,20612529,R,6563419,R,5443092,R,16218609,R,2910659,R,0,R,0,R,0,R,0,R,-3263712,R,0,R,107300111,R,47511015,R,13162690,R,8337310,R,10260272,R,1772161,R,26256663,1,R,5642227,R,44111191,R,3106155,R,11699779,1,R,-8905939,R,73052378,R,50012719,R,12083836,R,9467446,R,669310,R,4796538,R,0,R,582402,R,10842621,R,26358317,R,20643082,R,272143,R,20915225,R,5443092,R,7638155,R,7638155,R,0,R,189824,R,189824,R,0,R,3869755,R,3869755,R,0,R,0,R,0,R,0,R,469871,R,469871,R,0,R,8747620,R,8475477,R,272143,1,R,22000139,R,23817239,R,1817100,R,618038,R,1868213,R,-669151,R,0,R,14549531,R,142296469,R,20006074,R,184239123,R,106647401,R,133966008,R,127636261
212878,R,138161545,R,169970084,R,3857226,R,173827310,R,311988855,R,8277714,R,13166223,R,17519102,R,30685325,R,85179436,R,29483246,R,114662682,R,145348007,R,6590547,R,90268952,R,0,R,0,R,78059063,R,168328015,R,26549414,R,0,R,269594531,R,81583286,R,4085567,R,381812798,R,218577403,R,6734689,R,0,R,142291525,R,147080972,R,-4789447,R,172029029,R,1088433,R,168328015,R,48657056,R,2647502,R,979517,R,0,R,0,R,0,R,6203946,A,,R,1226774,A,,R,6201305,R,65916100,R,423362,R,38241234,R,4402421,R,18493070,R,4593055,R,0,R,500777,R,3564682,R,0,R,70218601,R,136134701,R,5536521,R,620303,R,0,R,0,R,6156824,R,142291525,R,54254638,R,39268336,R,0,R,0,R,953662,R,231668,R,7060747,R,5484873,R,16029935,R,9721043,R,21916130,R,9940743,R,13010907,R,7102333,R,1049536,A,,A,,A,,A,,R,26752620,R,102985,R,147080972,R,65799184,R,23518689,R,12176169,R,14101201,R,2104563,R,29381166,1,R,-961548,R,28424855,R,3258896,R,6757478,1,R,-108184,R,1058391,R,880919,R,223801,R,17549101,R,943969,R,3093184,Z,0,R,2897881,R,5645721,R,30129856,R,12178225,R,4940724,R,17118949,R,13010907,R,14849574,R,9908850,R,4940724,R,522853,R,522853,R,0,R,1746522,R,1746522,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,1,R,35482496,R,38059185,R,2576689,R,1836314,R,4030005,R,-1746944,R,-1542686,R,-10946271,R,131925575,R,-3894012,R,172222027,R,78059063,R,91796593,R,147168882
213020,R,101303690,R,289226498,R,24746075,R,313972573,R,415276263,R,53402294,R,19756267,R,34701066,R,54457333,R,161467231,R,261156473,R,422623704,R,477081037,R,101391237,R,120899442,R,13596120,R,3918846,R,-248208125,R,-109793717,R,71617902,Z,0,R,421142686,R,55723530,R,5268344,R,553752462,R,267326109,R,15609288,R,0,R,203043588,R,160174113,R,42869475,R,-151734901,R,-928291,R,-109793717,R,56832165,R,7935469,R,13801937,R,3591418,R,18940,R,3572478,R,23668429,R,0,R,7902413,R,0,R,322437,R,114054268,R,5424951,R,56895233,R,0,R,14994680,R,0,R,0,R,3555955,R,4075759,R,812844,R,85759422,R,199813690,R,2985026,R,244872,R,0,R,0,R,3229898,R,203043588,R,77884686,R,44156328,R,1639078,R,835699,R,9083964,R,3150919,R,21565980,R,10152477,R,20617160,R,9189695,R,34310007,R,12757796,R,12765500,R,21030228,R,2364262,R,0,R,0,R,0,R,0,R,-38722490,R,0,R,160174113,R,82607176,R,-7192621,R,12797304,R,18962854,R,5486258,R,47513142,1,R,6081816,R,119796449,R,8426618,R,31637497,1,R,-44804305,R,131608592,R,90023156,R,21701923,R,13510979,R,1483701,R,9202292,R,0,R,15699,R,24721583,R,48934254,R,36168754,R,0,R,36168754,R,12765500,R,9986364,R,9986364,R,0,R,1096647,R,1096647,R,0,R,6801686,R,6801686,R,0,R,0,R,0,R,0,R,11604,R,11604,R,0,R,18272453,R,18272453,R,0,1,R,81496227,R,88468076,R,6971849,R,1984908,R,5779472,R,-3178608,R,2386077,R,41987018,R,279283370,R,45856488,R,297931211,R,159109404,R,379767153,R,248855514
213349,R,103939528,R,184333716,R,8050693,R,192384409,R,296323937,R,39924315,R,10314068,R,29556775,R,39870843,R,80511318,R,188495239,R,269006557,R,308877400,R,76998968,R,100506289,R,2732411,R,3256990,R,-156123806,R,-49628116,R,21393979,R,0,R,340177162,R,40331975,R,3732902,R,405636018,R,221643028,R,4301196,R,0,R,189094817,R,161119947,R,27974870,R,-77184751,R,-418235,R,-49628116,R,52595684,R,8121712,R,13472618,R,518664,R,0,R,518664,R,40567813,R,0,R,2716613,R,0,R,1390312,R,119383416,R,5672855,R,46728601,R,0,R,11885951,R,0,R,0,R,81000,R,2612687,R,688324,R,67669418,R,187052834,R,1924388,R,117594,R,0,R,1,R,2041983,R,189094817,R,63411022,R,34450266,R,1054188,R,386107,R,16403977,R,2679913,R,11655710,R,4585013,R,18897560,R,8820763,R,22359431,R,6688133,R,7305671,R,26818108,R,5726576,R,0,R,0,R,0,R,0,R,-6785720,R,0,R,161119947,R,63336771,R,15541500,R,13525835,R,17222231,R,3400156,R,48093454,1,R,7480799,R,79259815,R,5569577,R,20978297,1,R,-14266519,R,104463316,R,71288313,R,17177430,R,10160074,R,822984,R,7866913,R,0,R,131408,R,13729218,R,32710597,R,24679307,R,725619,R,25404926,R,7305671,R,7969775,R,7969775,R,0,R,391614,R,391614,R,0,R,6170972,R,6170972,R,0,R,0,R,0,R,0,R,103079,R,103079,R,0,R,10769486,R,10043867,R,725619,1,R,39294055,R,41447239,R,2153184,R,1373878,R,3004406,R,-2233589,R,8489,R,20712657,R,209926760,R,25436105,R,216875158,R,87417116,R,119754776,R,189214103
213525,R,44747222,R,59078426,R,2816931,R,61895357,R,106642579,R,1013110,R,2447426,R,7519145,R,9966571,R,14574676,R,3676170,R,18250846,R,28217417,R,236697,R,44820511,R,0,R,0,R,34381064,R,79201575,R,10711331,R,0,R,81252941,R,38746586,R,502272,R,131213130,R,72134704,R,0,R,9790770,R,65713179,R,62671352,R,3041827,R,76159748,R,0,R,79201575,R,24461690,R,0,R,0,R,0,R,0,R,0,R,198160,A,,R,0,A,,R,1622571,R,26282421,R,0,R,15446647,R,4664959,R,9787808,R,791229,R,155767,R,0,R,560784,R,0,R,31407194,R,57689615,R,2833635,R,0,R,0,R,5189929,R,8023564,R,65713179,R,21084472,R,12239919,R,0,R,0,R,0,R,0,R,8450196,R,3726486,R,10046332,R,3569019,R,17514862,R,5281994,R,5189929,R,104161,R,52490,A,,A,,A,,A,,R,281400,R,0,R,62671352,R,24869908,R,9032643,R,5102498,R,4470266,R,400867,R,18795170,1,R,277372,R,3187202,R,203697,R,1000082,1,R,4028,R,55000,R,33000,R,13028,R,8670905,R,338158,R,1250227,R,0,R,122515,R,1277462,R,11659267,R,6469338,R,0,R,6469338,R,5189929,R,4727242,R,4727242,R,0,R,154181,R,154181,R,0,R,654664,R,654664,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,933251,R,933251,R,0,1,R,10701196,R,11471087,R,769891,R,67400,R,1125185,R,-422694,R,0,R,208192,R,57288748,R,3041827,R,79201575,R,34381064,R,0,R,57481423
213659,R,49446296,R,40730862,R,5267464,R,45998326,R,95444622,R,6448256,R,633799,R,6719030,R,7352829,R,7190682,R,47791054,R,54981736,R,62334565,R,6686066,R,26183604,R,3061005,R,0,R,3627638,R,32872247,R,1382185,Z,0,R,95973469,R,39429788,R,480509,R,137265951,R,97742761,Z,0,Z,0,R,66814765,R,69278818,R,-2464053,R,35336300,R,0,R,32872247,R,20610743,Z,0,Z,0,Z,0,Z,0,Z,0,R,734877,A,,R,0,A,,R,201348,R,21546968,Z,0,R,12933123,R,5920915,R,23072112,Z,0,Z,0,R,0,R,1178316,R,3020,R,43107486,R,64654454,R,1713054,R,447257,R,0,R,0,R,2160311,R,66814765,R,18811312,R,12210895,Z,0,Z,0,Z,0,Z,0,R,549758,R,180673,R,4880340,R,1742320,R,10456700,R,2524147,R,0,R,864971,R,370410,A,,A,,A,,A,,R,33715737,R,0,R,69278818,R,17028445,R,10181324,R,5386740,R,4165894,R,478736,R,32037679,1,R,2840356,R,15196295,R,913435,R,4144657,1,R,1043845,R,28344240,R,5772631,R,2303599,R,6855501,R,282889,R,1310031,Z,0,Z,0,R,0,R,8448421,R,8448421,R,0,R,8448421,R,0,R,6855501,R,6855501,R,0,R,282889,R,282889,Z,0,R,1310031,R,1310031,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,1,R,934619,R,1025529,R,90910,R,259,R,8,R,0,R,90643,R,4624364,R,64654454,R,-2464053,R,38872247,R,6688643,R,7824481,R,69278818
214041,R,78922197,R,204281029,R,21803787,R,226084816,R,305007013,R,40502625,R,11955474,R,27914772,R,39870246,R,159874546,R,197451720,R,357326266,R,397196512,R,77503740,R,38773002,R,22745247,R,3023381,R,-193732244,R,-129190614,R,28895938,R,0,R,295489406,R,40497227,R,8731959,R,373614530,R,164320934,R,4313652,R,0,R,169458665,R,155992149,R,13466516,R,-142657128,R,-2,R,-129190614,R,55911905,R,7325920,R,7006704,R,87610,R,0,R,87610,R,31856339,R,0,R,2908620,R,0,R,899753,R,105996851,R,2350864,R,42325025,R,0,R,8080937,R,0,R,0,R,2603993,R,3767484,R,480935,R,59609238,R,165606089,R,1746120,R,2106456,R,0,R,0,R,3852576,R,169458665,R,55431428,R,33342591,R,702141,R,230203,R,8503749,R,757531,R,14017898,R,5518138,R,19752889,R,7611837,R,28109592,R,10607097,R,5696026,R,23982853,R,6141260,R,0,R,0,R,0,R,0,R,-204427,R,0,R,155992149,R,64208657,R,22506895,R,5537555,R,15619384,R,4442953,R,43676705,1,R,11570696,R,86493971,R,6109772,R,23278331,1,R,-11775123,R,102988806,R,70928197,R,17056802,R,7858302,R,222635,R,5748237,R,0,R,2708425,R,5990473,R,22528072,R,16832046,R,0,R,16832046,R,5696026,R,5871399,R,5871399,R,0,R,166344,R,166344,R,0,R,4294846,R,4294846,R,0,R,0,R,0,R,0,R,2023623,R,2023623,R,0,R,4475834,R,4475834,R,0,1,R,52853747,R,42843823,R,-10009924,R,523229,R,-8596609,R,-1936544,R,0,R,7190046,R,175092029,R,18330637,R,154090485,R,79387344,R,192881858,R,165623211
