unitid,institution_name,state,city,first_seen_year,last_seen_year,first_missing_year,academic_year,reappeared_after_gap,act_code,closedat,newid,degree_granting,sector,broad_sector,institutional_level,tracker_category,highest_degree_offered,instcat,opeid8,headcount_year,student_headcount,exit_group,closure_proxy_note,source_group,source_file,source_note
432241,University of Phoenix-Oregon,OR,Tigard,2004,2018,2019,2018-19,yes,D,11/14/2017,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,42098847,2017,120,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
382063,University of Phoenix-Puerto Rico,PR,Guaynabo,2004,2018,2019,2018-19,yes,M,10/10/2018,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,2,42098865,2018,78,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
448567,University of Phoenix-South Carolina,SC,Columbia,2006,2018,2019,2018-19,yes,M,09/17/2018,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,2,42098866,2018,45,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
450483,University of Phoenix-Washington DC,DC,Washington,2007,2018,2019,2018-19,yes,M,05/01/2018,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,2,32098812,2018,70,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
440457,University of Phoenix-Wisconsin,WI,Milwaukee,2004,2018,2019,2018-19,yes,D,03/29/2017,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,72098832,2017,60,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
240055,University of Wisconsin Colleges,WI,Madison,2004,2018,2019,2018-19,yes,M,07/01/2018,-2,yes,"Public, 4-year or above",Public,4-year or above,"Degree-granting, primarily baccalaureate or above",,3,00389700,2018,15347,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
260381,University of Wisconsin Extension,WI,Madison,2004,2018,2019,2018-19,yes,M,07/01/2018,-2,yes,,Public,4-year or above,"Degree-granting, primarily baccalaureate or above",Doctor's - other,-2,00445400,,,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
441308,University of the Rockies,CO,Denver,2004,2018,2019,2018-19,yes,D,10/05/2018,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",Other,-2,03545300,2017,2316,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
455567,Vatterott College-Appling Farms,TN,Memphis,2010,2018,2019,2018-19,no,M,12/17/2019,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02609204,2018,389,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
245342,Vatterott College-Berkeley,MO,Berkeley,2004,2018,2019,2018-19,yes,M,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02599700,2018,880,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
442408,Vatterott College-Cleveland,OH,Broadview Heights,2004,2018,2019,2018-19,yes,D,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02599711,2017,233,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
373058,Vatterott College-Des Moines,IA,Des Moines,2004,2018,2019,2018-19,yes,D,06/08/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02609200,2017,133,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
440873,Vatterott College-Dividend,TN,Memphis,2004,2018,2019,2018-19,yes,M,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02599710,2018,939,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
480514,Vatterott College-Fairview Heights,IL,Fairview Heights,2012,2018,2019,2018-19,no,M,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02599716,2018,376,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
404374,Vatterott College-Joplin,MO,Joplin,2004,2018,2019,2018-19,yes,M,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02599703,2018,223,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
404383,Vatterott College-Kansas City,MO,Kansas City,2004,2018,2019,2018-19,yes,M,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02599701,2018,374,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
437060,Vatterott College-Oklahoma City,OK,Warr Acres,2004,2018,2019,2018-19,yes,D,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02609205,2017,296,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
148140,Vatterott College-Quincy,IL,Quincy,2004,2018,2019,2018-19,yes,M,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02069300,2018,95,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
404365,Vatterott College-Springfield,MO,Springfield,2004,2018,2019,2018-19,yes,M,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02599702,2018,288,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
445559,Vatterott College-St Charles,MO,St Charles,2004,2018,2019,2018-19,yes,M,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02599712,2018,262,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
436191,Vatterott College-Sunset Hills,MO,Sunset Hills,2004,2018,2019,2018-19,yes,M,12/17/2018,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,3,02599705,2018,476,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
440882,Vatterott College-Tulsa,OK,Tulsa,2004,2018,2019,2018-19,yes,M,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02599706,2018,145,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
440891,Vatterott College-Wichita,KS,Wichita,2004,2018,2019,2018-19,yes,D,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02599709,2017,189,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
481988,Vatterott College-ex'treme Institute by Nelly-St Louis,MO,St. Louis,2013,2018,2019,2018-19,no,M,12/17/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02599714,2018,345,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
458256,Virginia College-Augusta,GA,Augusta,2010,2018,2019,2018-19,no,M,12/18/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,03010619,2018,1250,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
441928,Virginia College-Austin,TX,Austin,2004,2018,2019,2018-19,yes,M,12/18/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,03010604,2018,707,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
460774,Virginia College-Baton Rouge,LA,Baton Rouge,2011,2018,2019,2018-19,no,M,12/18/2018,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,03010624,2018,1001,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2018.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
