event_year,event_date,classification,record_kind,school_name_source,institution_name_ipeds,unitid,unitid_match_method,opeid8,opeid6,state,sector,institutional_category,tracker_category,student_headcount,student_headcount_year,ipeds_first_seen_year,ipeds_last_seen_year,ipeds_last_act,ipeds_last_closedat,institution_status,is_active,source_group,source_file,source_section,event_label,source_title,source_url,classification_basis,sch_type,closed_count,pgm_length,notes
2022,,merger_consolidation,merger_or_consolidation,EDIC College,EDIC College,376321,,00890207,8902,PR,Private for-profit,4-year or above,4-year or above,2515,2020,2008,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,Midwest Technical Institute-East Peoria,Midwest Technical Institute-East Peoria,458265,,03368302,33683,IL,Private for-profit,Less than 2 years,Less than 2 years,837,2020,2010,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,Midwest Technical Institute-Moline,Midwest Technical Institute-Moline,469638,,03368303,33683,IL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,558,2020,2011,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,Midwest Technical Institute-Ridgeland,Midwest Technical Institute-Ridgeland,475459,,03368304,33683,MS,Private for-profit,Less than 2 years,Less than 2 years,968,2020,2012,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,Tennessee College of Applied Technology-Whiteville,Tennessee College of Applied Technology-Whiteville,221634,,02092800,20928,TN,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,385,2020,2008,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,University of Arizona-Sierra Vista,University of Arizona-Sierra Vista,487296,,00108302,1083,AZ,Public,4-year or above,4-year or above,505,2020,2015,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,University of Maine at Machias,University of Maine at Machias,161244,,00205306,2053,ME,Public,4-year or above,4-year or above,967,2020,2008,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,University of Texas Health Science Center at Tyler,University of Texas Health Science Center at Tyler,485537,,04243900,42439,TX,Public,4-year or above,4-year or above,136,2020,2015,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2022,,merger_consolidation,merger_or_consolidation,University of the District of Columbia-David A Clarke School of Law,University of the District of Columbia-David A Clarke School of Law,363721,,00144102,1441,DC,Public,4-year or above,4-year or above,282,2020,2008,2021,C,-2,,C,ipeds_annual_directory,HD2021.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2021.
2023,,merger_consolidation,merger_or_consolidation,American Sentinel College of Nursing and Health Sciences,American Sentinel College of Nursing and Health Sciences,460738,,04127700,41277,CT,Private for-profit,4-year or above,4-year or above,4229,2021,2011,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,Austin Graduate School of Theology,Austin Graduate School of Theology,247825,,02362800,23628,TX,Private not-for-profit,4-year or above,4-year or above,23,2021,2008,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,Bloomsburg University of Pennsylvania,Bloomsburg University of Pennsylvania,211158,,00331500,3315,PA,Public,4-year or above,4-year or above,9276,2021,2008,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,California University of Pennsylvania,California University of Pennsylvania,211361,,00331600,3316,PA,Public,4-year or above,4-year or above,8993,2021,2008,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,Clarion University of Pennsylvania,Clarion University of Pennsylvania,211644,,00331605,3316,PA,Public,4-year or above,4-year or above,5270,2021,2008,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,Columbia Institute,Columbia Institute,480693,,04127302,41273,MD,Private for-profit,Less than 2 years,Less than 2 years,269,2021,2013,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,Edinboro University of Pennsylvania,Edinboro University of Pennsylvania,212160,,00331611,3316,PA,Public,4-year or above,4-year or above,5285,2021,2008,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,Linfield University-Online and Continuing Education,Linfield University-Online and Continuing Education,437325,,00319800,3198,OR,Private not-for-profit,4-year or above,4-year or above,256,2021,2008,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,Linfield University-School of Nursing,Linfield University-School of Nursing,437316,,00319801,3198,OR,Private not-for-profit,4-year or above,4-year or above,493,2021,2008,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,Lock Haven University,Lock Haven University,213613,,00331512,3315,PA,Public,4-year or above,4-year or above,3579,2021,2008,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,Mansfield University of Pennsylvania,Mansfield University of Pennsylvania,213783,,00331515,3315,PA,Public,4-year or above,4-year or above,2110,2021,2008,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,The Pennsylvania State University,The Pennsylvania State University,495767,,00332900,3329,PA,Public,4-year or above,4-year or above,100934,2021,2020,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2023,,merger_consolidation,merger_or_consolidation,University of the Sciences,University of the Sciences,215132,,00335300,3353,PA,Private not-for-profit,4-year or above,4-year or above,2580,2021,2008,2022,C,-2,,C,ipeds_annual_directory,HD2022.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2022.
2024,,merger_consolidation,merger_or_consolidation,Asnuntuck Community College,Asnuntuck Community College,128577,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1803,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Asnuntuck Community College,Asnuntuck Community College,128577,,00763501,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1803,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Castleton University,Castleton University,230834,,,,VT,Public,4-year or above,4-year or above,3086,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Castleton University,Castleton University,230834,,00369819,3698,VT,Public,4-year or above,4-year or above,3086,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Connecticut State Community College Gateway,Connecticut State Community College Gateway,130396,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,7949,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Connecticut State Community College Gateway,Connecticut State Community College Gateway,130396,,00763506,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,7949,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Connecticut State Community College Housatonic,Connecticut State Community College Housatonic,129543,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,5051,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Connecticut State Community College Housatonic,Connecticut State Community College Housatonic,129543,,00763508,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,5051,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Connecticut State Community College Norwalk,Connecticut State Community College Norwalk,130004,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,5922,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Connecticut State Community College Norwalk,Connecticut State Community College Norwalk,130004,,00763514,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,5922,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Connecticut State Community College Tunxis,Connecticut State Community College Tunxis,130606,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,4622,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Connecticut State Community College Tunxis,Connecticut State Community College Tunxis,130606,,00763519,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,4622,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Geisinger-Lewistown Hospital School of Nursing,Geisinger-Lewistown Hospital School of Nursing,460385,,,,PA,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,65,2022,2010,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row. Same-state openings also appear in the September 2024 IPEDS change workbook.
2024,,merger_consolidation,merger_or_consolidation,Geisinger-Lewistown Hospital School of Nursing,Geisinger-Lewistown Hospital School of Nursing,460385,,04167202,41672,PA,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,65,2022,2010,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Kansas City University,Kansas City University,490601,,,,MO,Private not-for-profit,4-year or above,4-year or above,645,2022,2017,2023,G,-2,,G,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row. Same-state openings also appear in the September 2024 IPEDS change workbook.
2024,,merger_consolidation,merger_or_consolidation,Manchester Community College,Manchester Community College,129695,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,6294,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Manchester Community College,Manchester Community College,129695,,00763510,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,6294,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Middlesex Community College,Middlesex Community College,129756,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,3093,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Middlesex Community College,Middlesex Community College,129756,,00763509,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,3093,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Mitchells Academy,Mitchells Academy,413972,,02056501,20565,NC,Private for-profit,Less than 2 years,Less than 2 years,35,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Naugatuck Valley Community College,Naugatuck Valley Community College,129729,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,6334,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Naugatuck Valley Community College,Naugatuck Valley Community College,129729,,00763511,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,6334,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Northern Vermont University,Northern Vermont University,230913,,,,VT,Public,4-year or above,4-year or above,2286,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Northern Vermont University,Northern Vermont University,230913,,00369813,3698,VT,Public,4-year or above,4-year or above,2286,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Northwestern Connecticut Community College,Northwestern Connecticut Community College,130040,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1622,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Northwestern Connecticut Community College,Northwestern Connecticut Community College,130040,,00763513,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1622,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Pathways College-Arizona,Pathways College-Arizona,498243,,-2,-2,AZ,Private not-for-profit,4-year or above,4-year or above,,2023,2022,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Quinebaug Valley Community College,Quinebaug Valley Community College,130217,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1472,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Quinebaug Valley Community College,Quinebaug Valley Community College,130217,,00763515,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1472,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Tennessee College of Applied Technology-Covington,Tennessee College of Applied Technology-Covington,219921,,,,TN,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,487,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row. Same-state openings also appear in the September 2024 IPEDS change workbook.
2024,,merger_consolidation,merger_or_consolidation,Tennessee College of Applied Technology-Covington,Tennessee College of Applied Technology-Covington,219921,,00528306,5283,TN,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,487,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Tennessee College of Applied Technology-Ripley,Tennessee College of Applied Technology-Ripley,221388,,,,TN,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,325,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row. Same-state openings also appear in the September 2024 IPEDS change workbook.
2024,,merger_consolidation,merger_or_consolidation,Tennessee College of Applied Technology-Ripley,Tennessee College of Applied Technology-Ripley,221388,,00528305,5283,TN,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,325,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
2024,,merger_consolidation,merger_or_consolidation,Three Rivers Community College,Three Rivers Community College,129808,,,,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,3990,2022,2008,2023,C,-2,,C,ipeds_change_workbook,closures_sep24.xlsx,Colleges listed as closing,IPEDS exit / likely merger or consolidation,,,IPEDS closing/combining/leaving list without a matched federal closure row.,,,,IPEDS closing/combining/leaving list entry not matched to a federal closure row.
2024,,merger_consolidation,merger_or_consolidation,Three Rivers Community College,Three Rivers Community College,129808,,00763517,7635,CT,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,3990,2022,2008,2023,C,-2,,C,ipeds_annual_directory,HD2023.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2023.
