UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
461193,,,,,,,,34,11,11,0,0,4,0,4,6,3,0,0,0,10,2,6,0,2,0
461218,33157,,,,33157,,,66,29,29,0,0,4,1,3,2,7,1,0,0,23,0,6,14,3,0
461245,,,,,,,,29,9,9,0,0,8,0,8,2,1,1,1,0,7,0,0,7,0,0
461254,14675,,,,14675,,,14,6,6,0,0,4,1,3,1,1,0,0,1,1,0,0,1,0,0
461263,,,,,,,,13,5,5,0,0,0,0,0,2,2,0,0,0,4,0,0,4,0,0
461272,,,,,,,,13,4,4,0,0,1,0,1,5,0,0,2,0,1,0,0,1,0,0
461281,32231,32231,,,,,,16,9,9,0,0,2,1,1,4,0,0,0,0,1,0,0,1,0,0
461306,,,,,,,,34,23,23,0,0,0,0,0,2,1,0,2,0,6,3,0,3,0,0
461315,49757,,,,49757,,,40,14,14,0,0,11,1,10,4,4,0,2,0,5,3,1,0,1,0
461324,58165,,,,58165,,,21,11,11,0,0,0,0,0,4,2,1,0,0,3,0,0,3,0,0
461333,,,,,,,,16,11,11,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
461342,,,,,,,,19,12,12,0,0,1,0,1,4,1,0,0,0,1,0,1,0,0,0
461379,,,,,,,,8,3,3,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0
461388,,,,,,,,8,5,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
461412,,,,,,,,6,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
461421,,,,,,,,29,14,14,0,0,0,0,0,3,3,0,0,0,9,3,3,0,3,0
461430,,,,,,,,64,20,20,0,0,13,0,13,16,5,2,2,0,6,2,0,4,0,0
461485,61602,69725,57000,61077,15000,,,27,13,13,0,0,6,1,5,1,3,0,0,0,4,0,1,3,0,0
461494,,,,,,,,15,8,8,0,0,0,0,0,3,0,0,0,0,4,0,0,3,1,0
461500,,,,,,,,14,9,9,0,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0
461528,10162,10162,,,,,,36,16,16,0,0,10,1,9,5,2,0,1,0,2,0,0,2,0,0
461537,,,,,,,,9,5,5,0,0,3,0,3,0,0,0,0,0,1,0,0,1,0,0
461555,,,,,,,,18,11,11,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
461573,54750,,,,54750,,,14,5,5,0,0,0,0,0,2,0,0,0,0,7,0,1,6,0,0
461582,,,,,,,,23,5,5,0,0,5,0,5,2,1,0,0,4,6,4,1,1,0,0
461607,,,,,,,,13,7,7,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0
461625,,,,,,,,11,3,3,0,0,1,0,1,4,0,0,0,0,3,1,1,1,0,0
461643,48116,,,,48116,,,16,5,5,0,0,1,0,1,2,1,0,0,3,4,0,1,2,1,0
461652,,,,,,,,10,5,5,0,0,0,0,0,1,2,0,0,0,2,0,0,2,0,0
461689,54102,,,,54102,,,25,14,14,0,0,5,0,5,2,0,0,0,0,4,0,0,4,0,0
461704,,,,,,,,17,13,13,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0
461713,,,,,,,,6,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0
461722,,,,,,,,8,4,4,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0
461740,,,,,,,,5,2,2,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0
461759,37183,,,,,,37183,100,20,20,0,0,8,1,7,24,5,3,16,0,24,4,1,17,2,0
461768,,,,,,,,21,9,9,0,0,3,0,3,1,3,0,0,0,5,0,3,2,0,0
461786,,,,,,,,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
461795,40022,56063,52530,44588,28620,33292,,97,34,34,0,0,17,1,16,12,7,4,19,1,3,2,0,0,1,0
461810,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461829,,,,,,,,37,31,31,0,0,2,0,2,2,1,0,0,0,1,0,1,0,0,0
461838,,,,,,,,15,6,6,0,0,2,0,2,3,1,0,0,0,3,0,0,3,0,0
461847,58500,,,,58500,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461856,,,,,,,,14,7,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
461865,18000,18000,,,,,,20,7,7,0,0,1,0,1,8,1,0,0,0,3,2,0,1,0,0
461874,,,,,,,,10,6,6,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0
461883,,,,,,,,35,20,20,0,0,3,0,3,8,1,0,0,0,3,0,1,2,0,0
461892,,,,,,,,20,9,9,0,0,7,0,7,3,1,0,0,0,0,0,0,0,0,0
461908,,,,,,,,8,5,5,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0
461917,,,,,,,,13,4,4,0,0,0,0,0,1,1,0,0,0,7,4,2,1,0,0
461926,,,,,,,,19,10,10,0,0,4,0,4,1,0,0,0,0,4,0,0,3,1,0
461944,,,,,,,,10,4,4,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0
461953,32143,37500,,,31250,,,10,7,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
461962,,,,,,,,42,21,21,0,0,4,0,4,5,1,1,0,0,10,0,5,5,0,0
461999,,,,,,,,9,7,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
462008,,,,,,,,30,16,16,0,0,0,0,0,2,2,0,0,0,10,4,2,2,2,0
462017,,,,,,,,11,6,6,0,0,0,0,0,2,1,0,0,0,2,0,1,1,0,0
462035,,,,,,,,27,13,13,0,0,0,0,0,3,1,0,1,0,9,0,4,5,0,0
462044,89484,118804,,60164,,,,5,2,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0
462053,,,,,,,,16,8,8,0,0,0,0,0,1,2,1,0,0,4,0,2,2,0,0
462062,,,,,,,,11,6,6,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0
462071,,,,,,,,14,10,10,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0
462336,,,,,,,,9,1,1,0,0,0,0,0,1,3,0,0,0,4,1,0,3,0,0
462354,68438,68438,,,,,,56,16,16,0,0,3,1,2,19,0,1,6,0,11,8,0,3,0,0
463056,128387,171178,121709,98504,84820,99307,,100,30,25,4,1,2,1,1,4,5,8,5,11,35,8,0,22,5,0
464226,59785,62351,59842,60260,52722,,,151,59,59,0,0,11,0,11,8,12,2,39,0,20,11,8,1,0,0
466921,70900,93532,81716,71149,65119,,,22,12,12,0,0,8,0,8,1,1,0,0,0,0,0,0,0,0,0
466930,70900,93532,81716,71149,65119,,,176,97,97,0,0,61,1,60,6,7,2,0,0,3,0,0,3,0,0
467094,,,,,,,,15,10,10,0,0,0,0,0,1,0,0,0,0,4,0,1,3,0,0
467863,,,,,,,,23,15,15,0,0,0,0,0,3,2,0,0,0,3,1,2,0,0,0
467872,,,,,,,,23,12,12,0,0,0,0,0,1,2,0,0,0,8,3,2,3,0,0
467906,,,,,,,,16,9,9,0,0,2,0,2,1,0,0,0,0,4,0,2,2,0,0
468246,,,,,,,,19,12,12,0,0,0,0,0,3,0,0,0,0,4,0,3,1,0,0
468255,,,,,,,,19,4,4,0,0,1,0,1,4,3,0,0,0,7,0,1,4,2,0
468769,,,,,,,,19,6,6,0,0,4,0,4,1,0,0,0,0,8,0,3,5,0,0
468848,,,,,,,,47,17,17,0,0,0,0,0,7,1,0,0,0,22,0,0,22,0,0
468893,,,,,,,,23,13,13,0,0,1,0,1,1,0,0,0,0,8,0,4,2,2,0
468909,,,,,,,,59,24,24,0,0,0,0,0,8,2,0,0,0,25,0,0,25,0,0
468963,,,,,,,,49,30,30,0,0,3,0,3,1,5,0,0,0,10,1,9,0,0,0
469416,23850,23850,,,,,,34,20,20,0,0,5,3,2,2,1,1,0,0,5,0,3,2,0,0
469610,,,,,,,,5,1,1,0,0,1,0,1,1,0,0,0,0,2,1,0,1,0,0
469629,42100,,,,42100,,,22,11,11,0,0,1,1,0,1,1,0,0,0,8,1,2,2,3,0
469911,,,,,,,,18,7,7,0,0,4,0,4,3,0,0,0,0,4,2,0,2,0,0
470038,,,,,,,,70,31,31,0,0,0,0,0,7,1,0,0,0,31,0,0,31,0,0
470047,33750,,,,33750,,,5,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
470296,,,,,,,,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
470393,,,,,,,,8,5,5,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
474863,64958,,,,,64958,,153,50,50,0,0,47,0,47,11,24,9,10,0,2,0,0,2,0,0
474915,,,,,,,,29,13,13,0,0,0,0,0,3,1,0,0,0,12,0,4,8,0,0
474924,,,,,,,,18,7,7,0,0,0,0,0,4,0,0,0,0,7,0,2,5,0,0
475015,,,,,,,,22,11,11,0,0,1,0,1,2,1,0,1,0,6,0,5,1,0,0
475024,,,,,,,,17,8,8,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,0
475033,87626,82749,95092,67271,,,,289,130,123,7,0,52,2,50,7,11,21,5,0,63,0,0,63,0,0
475060,36000,,,,36000,,,38,15,15,0,0,5,0,5,6,2,0,0,0,10,3,5,2,0,0
475121,54390,92520,67403,56620,47119,,,586,227,227,0,0,322,0,322,33,0,1,2,0,1,0,0,1,0,0
475176,56574,,,,56574,,,62,28,28,0,0,7,1,6,22,0,0,0,0,5,3,0,2,0,0
475200,39499,,,,,39499,,18,8,8,0,0,0,0,0,4,1,0,2,0,3,0,0,3,0,0
475228,,,,,,,,11,7,7,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0
475273,72063,86451,74160,56836,,,,31,18,18,0,0,3,0,3,1,1,1,0,0,7,0,0,7,0,0
475282,,,,,,,,17,8,8,0,0,1,0,1,4,1,0,0,0,3,0,1,2,0,0
475325,,,,,,,,27,15,15,0,0,0,0,0,2,0,0,0,0,10,0,5,5,0,0
475398,22060,,,,,,22060,34,18,17,1,0,9,1,8,1,2,2,0,0,2,0,0,2,0,0
475404,,,,,,,,22,11,11,0,0,0,0,0,1,0,0,0,0,10,0,0,10,0,0
475422,57750,57750,,,,,,9,5,5,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0
475431,,,,,,,,8,3,3,0,0,0,0,0,2,1,0,0,0,2,0,1,1,0,0
475468,,,,,,,,26,18,18,0,0,0,0,0,2,2,0,0,0,4,0,0,4,0,0
475486,,,,,,,,30,15,15,0,0,0,0,0,4,1,0,0,0,10,3,5,1,1,0
475495,86515,106573,97616,77531,86424,,,309,166,165,1,0,48,3,45,12,19,19,12,0,33,3,0,30,0,0
475547,,,,,,,,11,5,5,0,0,0,0,0,3,1,0,0,0,2,1,1,0,0,0
475556,,,,,,,,13,6,6,0,0,0,0,0,2,1,0,0,0,4,2,1,1,0,0
475565,100711,127079,103490,88719,79566,83309,,181,54,54,0,0,15,6,9,41,8,10,17,0,36,11,0,25,0,0
475574,,,,,,,,6,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
475608,59614,72607,60159,49188,,,,71,20,20,0,0,22,3,19,5,2,2,1,0,19,5,0,10,4,0
475635,18750,,,,18750,,,4,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
475653,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475662,,,,,,,,11,7,7,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0
475705,,,,,,,,4,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
475714,71625,71625,,,,,,18,2,2,0,0,0,0,0,5,3,0,0,0,8,0,0,8,0,0
475723,,,,,,,,58,30,30,0,0,11,0,11,7,3,0,0,0,7,5,1,1,0,0
475732,70900,93532,81716,71149,65119,,,88,49,49,0,0,30,0,30,3,3,1,0,0,2,0,0,2,0,0
475741,70900,93532,81716,71149,65119,,,22,12,12,0,0,8,0,8,1,1,0,0,0,0,0,0,0,0,0
475839,,,,,,,,32,8,8,0,0,8,0,8,0,7,0,0,0,9,0,6,3,0,0
476063,,,,,,,,13,10,10,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0
476179,,,,,,,,9,5,5,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0
476230,,,,,,,,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476355,,,,,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
476489,,,,,,,,28,4,4,0,0,5,0,5,3,2,0,0,0,14,5,1,6,0,2
476498,,,,,,,,10,5,5,0,0,0,0,0,1,2,0,0,0,2,0,0,2,0,0
476540,,,,,,,,10,6,6,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0
476559,,,,,,,,11,7,7,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0
476568,,,,,,,,6,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
476595,,,,,,,,10,4,4,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0
476601,46217,46217,,,,,,13,8,8,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0
476610,,,,,,,,12,6,6,0,0,3,0,3,1,1,0,0,0,1,0,0,1,0,0
476629,,,,,,,,19,10,10,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0
476683,53397,,,,53397,,,29,15,15,0,0,0,0,0,6,1,0,0,0,7,0,3,4,0,0
476692,25491,,,,25491,,,6,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476708,,,,,,,,13,6,6,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0
476717,14854,,,,14854,,,59,39,39,0,0,3,0,3,6,2,0,0,0,9,4,0,5,0,0
476726,37040,42741,,,36033,,,77,26,26,0,0,0,0,0,13,6,2,2,1,27,6,6,15,0,0
476735,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476753,,,,,,,,20,11,11,0,0,0,0,0,1,0,0,0,0,8,0,4,4,0,0
476780,,,,,,,,9,4,4,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0
476799,,,,,,,,20,12,12,0,0,2,0,2,1,0,0,0,0,5,0,0,5,0,0
476805,,,,,,,,7,4,4,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0
476814,,,,,,,,93,57,57,0,0,3,0,3,11,5,0,2,0,15,1,10,3,1,0
476841,,,,,,,,18,13,13,0,0,0,0,0,1,1,0,0,0,3,1,1,1,0,0
476850,,,,,,,,5,3,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
476869,,,,,,,,25,17,17,0,0,0,0,0,1,0,0,0,0,7,2,0,5,0,0
476878,,,,,,,,8,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
476887,,,,,,,,49,30,30,0,0,0,0,0,4,3,0,1,0,11,0,5,6,0,0
476896,,,,,,,,8,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
476902,,,,,,,,11,5,5,0,0,0,0,0,2,1,0,0,0,3,0,1,2,0,0
476939,55736,112500,,,53033,,,83,38,38,0,0,23,0,23,9,10,3,0,0,0,0,0,0,0,0
476975,56301,,,,,,56301,363,191,191,0,0,106,2,104,35,7,9,0,0,15,0,0,15,0,0
476984,,,,,,,,20,10,10,0,0,0,0,0,2,2,0,0,0,6,3,1,2,0,0
476993,,,,,,,,48,19,19,0,0,2,0,2,6,2,0,2,1,16,1,13,2,0,0
477002,,,,,,,,7,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
477039,71141,79119,93756,80658,68324,,,146,67,67,0,0,10,1,9,23,11,4,3,0,28,0,0,27,1,0
477233,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478582,,,,,,,,7,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
478591,,,,,,,,14,10,10,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0
478616,,,,,,,,6,4,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
478917,,,,,,,,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
478953,,,,,,,,27,15,15,0,0,4,0,4,1,0,0,0,0,7,0,0,6,1,0
479062,,,,,,,,7,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
479424,,,,,,,,33,17,17,0,0,8,0,8,4,0,0,0,0,4,0,0,4,0,0
479956,,,,,,,,365,0,0,0,0,43,0,43,62,89,40,91,0,40,0,5,35,0,0
479965,,,,,,,,10,6,6,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0
479974,,,,,,,,9,4,4,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0
479983,,,,,,,,16,6,6,0,0,0,0,0,1,2,0,0,0,7,4,1,2,0,0
479992,,,,,,,,20,5,5,0,0,4,1,3,2,1,5,0,0,3,0,1,2,0,0
480000,,,,,,,,7,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
480019,,,,,,,,85,51,51,0,0,0,0,0,11,2,0,0,0,21,0,6,14,1,0
480028,95625,,,,95625,,,9,5,5,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0
480037,36251,,,,36251,,,122,47,47,0,0,28,0,28,12,0,0,0,0,35,0,28,7,0,0
480073,68108,,,67619,68793,,,48,20,20,0,0,15,1,14,6,1,1,0,0,5,1,0,4,0,0
480091,42138,,,,42138,,,445,195,195,0,0,13,0,13,7,11,6,159,0,54,11,2,41,0,0
480125,,,,,,,,27,17,17,0,0,0,0,0,2,0,0,7,0,1,0,0,1,0,0
480161,,,,,,,,4,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
480198,69875,72717,64572,73326,,,,35,14,14,0,0,3,1,2,7,1,1,5,0,4,1,0,3,0,0
480204,52990,,,,52990,,,67,31,31,0,0,19,1,18,11,0,0,0,0,6,0,0,6,0,0
480310,,,,,,,,8,6,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
480471,,,,,,,,48,16,16,0,0,0,0,0,8,1,0,0,0,23,0,0,23,0,0
480523,,,,,,,,5,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480532,,,,,,,,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480550,,,,,,,,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480569,75994,,91809,60178,,,,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480657,66584,,,,66584,,,33,21,21,0,0,7,0,7,3,0,0,0,0,2,0,0,2,0,0
480727,,,,,,,,11,6,6,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0
480781,,,,,,,,25,11,11,0,0,4,1,3,4,2,0,3,0,1,0,0,1,0,0
480790,93761,152058,92764,87948,,,,353,102,99,3,0,69,8,61,59,25,16,2,12,68,24,0,44,0,0
480824,45549,,,,45549,,,36,20,20,0,0,8,0,8,6,0,0,0,0,2,0,0,2,0,0
480833,45708,,,,45708,,,59,37,37,0,0,12,0,12,8,0,0,0,0,2,0,0,2,0,0
480842,,,,,,,,6,3,3,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0
480851,45000,,,,45000,,,15,7,7,0,0,3,0,3,1,2,0,0,0,2,0,2,0,0,0
480879,,,,,,,,12,5,5,0,0,0,0,0,1,1,0,0,0,5,0,4,1,0,0
480888,,,,,,,,76,37,37,0,0,21,0,21,3,1,3,5,0,6,0,0,6,0,0
480903,,,,,,,,39,20,20,0,0,0,0,0,6,0,0,0,0,13,0,6,7,0,0
480921,,,,,,,,10,6,6,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0
480967,39919,,,,39919,,,68,18,17,1,0,7,1,6,5,5,3,4,0,26,16,1,9,0,0
480976,,,,,,,,7,3,3,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0
480985,43513,43513,,,,,,24,11,11,0,0,0,0,0,8,2,1,1,0,1,0,0,1,0,0
480994,,,,,,,,6,3,3,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
481003,,,,,,,,24,10,10,0,0,5,0,5,2,1,0,2,0,4,0,0,4,0,0
481021,,,,,,,,158,63,63,0,0,39,0,39,9,5,3,4,2,33,16,0,10,3,4
481030,65981,69000,,62963,,,,26,12,3,9,0,4,0,4,2,1,0,2,0,5,2,0,3,0,0
481049,,,,,,,,19,3,3,0,0,4,0,4,3,1,0,0,0,8,0,0,7,0,1
481058,,,,,,,,8,1,1,0,0,0,0,0,4,1,0,1,0,1,0,0,1,0,0
481067,,,,,,,,7,3,3,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0
481085,,,,,,,,40,19,19,0,0,12,0,12,3,0,0,0,0,6,0,0,6,0,0
481094,62158,62158,,,,,,39,10,10,0,0,9,1,8,5,6,0,0,0,9,0,0,9,0,0
481100,,,,,,,,6,2,2,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,0
481128,,,,,,,,27,7,7,0,0,6,0,6,3,9,1,0,0,1,0,0,0,1,0
481137,,,,,,,,92,13,13,0,0,0,0,0,28,8,6,7,3,27,22,0,3,2,0
481146,,,,,,,,6,2,2,0,0,1,0,1,1,0,0,0,0,2,0,0,2,0,0
481155,39843,,,,39843,,,32,11,11,0,0,12,0,12,4,3,0,0,0,2,1,0,1,0,0
481182,,,,,,,,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
481191,,,,,,,,20,7,7,0,0,0,0,0,3,0,0,0,0,10,2,0,8,0,0
481207,,,,,,,,23,5,5,0,0,3,2,1,2,1,0,0,6,6,0,0,6,0,0
481225,33350,,,,,,33350,21,9,6,0,3,2,1,1,6,2,0,0,0,2,0,0,1,1,0
481243,,,,,,,,26,14,14,0,0,0,0,0,5,1,0,0,0,6,0,1,5,0,0
481252,83000,79500,90000,,,,,13,5,5,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0
481289,79940,,,,79940,,,18,12,12,0,0,0,0,0,2,0,0,0,0,4,1,0,3,0,0
481298,,,,,,,,5,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
481313,,,,,,,,7,3,3,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0
481331,,,,,,,,6,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
481340,,,,,,,,14,5,5,0,0,2,0,2,0,0,0,0,0,7,7,0,0,0,0
481368,,,,,,,,29,7,7,0,0,4,0,4,3,1,0,0,1,13,11,0,2,0,0
481386,82200,,,,82200,,,36,11,11,0,0,6,1,5,10,3,1,1,0,4,0,0,4,0,0
481401,54385,63505,33419,68957,,,,39,18,18,0,0,6,1,5,4,6,2,2,0,1,0,0,1,0,0
481410,24500,,,,24500,,,6,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
481429,,,,,,,,13,4,4,0,0,2,0,2,3,1,0,0,1,2,0,1,1,0,0
481438,30900,,,,30900,,,13,8,8,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
481447,,,,,,,,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
481456,,,,,,,,12,5,5,0,0,1,0,1,1,2,1,0,0,2,0,1,0,1,0
481465,,,,,,,,12,6,6,0,0,1,0,1,0,3,0,0,0,2,0,1,1,0,0
481474,,,,,,,,18,9,9,0,0,2,0,2,3,1,0,0,0,3,0,1,2,0,0
481483,,,,,,,,22,11,11,0,0,0,0,0,5,3,0,1,0,2,0,2,0,0,0
481517,,,,,,,,15,8,8,0,0,0,0,0,3,2,0,0,0,2,0,2,0,0,0
481526,,,,,,,,25,11,11,0,0,0,0,0,4,0,1,1,0,8,0,0,8,0,0
481535,160997,203497,127126,100629,,,,589,443,41,256,146,3,1,2,52,24,17,6,0,44,0,0,29,11,4
481571,,,,,,,,6,2,2,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0
481678,,,,,,,,7,5,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
481720,,,,,,,,5,1,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0
481739,,,,,,,,5,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
481748,,,,,,,,9,6,6,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0
481775,53820,,,,53820,,,20,6,6,0,0,1,0,1,9,0,0,0,0,4,2,0,2,0,0
481845,,,,,,,,7,5,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
481863,,,,,,,,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
481890,,,,,,,,5,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
481906,,,,,,,,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
481960,,,,,,,,6,2,2,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0
482015,38647,,,,38647,,,55,18,18,0,0,3,0,3,8,4,0,0,0,22,0,17,5,0,0
482060,,,,,,,,32,21,21,0,0,0,0,0,2,0,0,0,0,9,0,4,5,0,0
482097,,,,,,,,45,20,20,0,0,16,0,16,2,0,0,0,0,7,0,1,5,1,0
482149,86984,122612,91612,82494,59660,57749,57750,4732,1436,1198,235,3,133,14,119,387,199,560,118,932,967,360,1,544,62,0
482158,74239,89968,79258,67071,,59234,,764,320,320,0,0,86,9,77,109,14,27,12,1,195,42,0,80,73,0
482167,,,,,,,,6,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
482176,,,,,,,,16,9,9,0,0,0,0,0,1,0,0,0,0,6,3,0,2,1,0
482185,,,,,,,,13,6,6,0,0,1,0,1,1,1,0,0,0,4,0,4,0,0,0
482194,,,,,,,,16,8,8,0,0,0,0,0,2,3,0,0,0,3,0,1,2,0,0
482200,,,,,,,,7,3,3,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0
482228,28179,27751,,,29891,,,24,15,15,0,0,5,0,5,2,1,0,0,0,1,0,0,1,0,0
482246,,,,,,,,26,6,6,0,0,9,0,9,2,0,0,0,0,9,6,3,0,0,0
482255,,,,,,,,36,15,15,0,0,0,0,0,6,0,0,0,0,15,0,0,15,0,0
482291,,,,,,,,68,28,28,0,0,0,0,0,11,0,0,0,0,29,0,0,29,0,0
482413,97996,97996,,,,,,53,18,18,0,0,30,0,30,5,0,0,0,0,0,0,0,0,0,0
482422,87049,92358,65813,,,,,23,10,10,0,0,11,0,11,2,0,0,0,0,0,0,0,0,0,0
482431,84694,87303,72300,,,,,120,56,56,0,0,55,0,55,9,0,0,0,0,0,0,0,0,0,0
482459,82345,84997,66435,,,,,48,12,12,0,0,32,0,32,4,0,0,0,0,0,0,0,0,0,0
482468,82643,85844,73041,,,,,60,24,24,0,0,30,0,30,6,0,0,0,0,0,0,0,0,0,0
482477,78963,82887,68687,67851,,,,670,341,341,0,0,268,0,268,36,16,9,0,0,0,0,0,0,0,0
482547,72290,,72290,,,,,7,4,4,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0
482556,107652,107652,,,,,,39,16,16,0,0,20,0,20,3,0,0,0,0,0,0,0,0,0,0
482574,83988,83988,,,,,,34,8,8,0,0,23,0,23,3,0,0,0,0,0,0,0,0,0,0
482635,76487,80938,69810,,,,,47,24,24,0,0,18,0,18,5,0,0,0,0,0,0,0,0,0,0
