UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE
215594,R,5315,R,49548,A,,G,232,A,,G,232,A,,A,,3
215619,A,,A,,R,1130,A,,G,47,A,,G,47,A,,-2
215637,R,13084,A,,A,,G,291,A,,G,291,A,,A,,2
215655,R,89426,A,,R,11457,G,2981,G,477,G,2981,G,477,R,38,2
215682,R,16836,A,,A,,G,561,A,,G,561,A,,A,,2
215691,R,12431,A,,R,4890,G,414,G,204,G,414,G,204,A,,2
215743,R,55610,A,,R,8349,G,1854,G,348,G,1854,G,348,R,107,2
215770,R,154666,A,,R,34173,G,5156,G,1424,G,5156,G,1424,R,485,2
215798,R,41869,A,,R,1568,G,1396,G,65,G,1396,G,65,R,121,2
215813,A,,A,,R,1970,A,,G,82,A,,G,82,A,,-2
215886,A,,R,48000,A,,G,53,A,,R,50,A,,A,,1
215929,R,109650,A,,R,16461,G,3655,G,686,G,3655,G,686,R,251,2
215947,R,54933,A,,R,8995,G,1831,G,375,G,1831,G,375,R,48,2
215974,R,14157,A,,A,,G,472,A,,G,472,A,,A,,2
215983,R,1726,A,,A,,G,58,A,,G,58,A,,A,,2
215992,R,4202,R,61326,A,,G,208,A,,G,208,A,,A,,3
216010,R,123011,A,,R,11230,G,4100,G,468,G,4100,G,468,R,26,2
216038,R,207436,A,,R,26052,G,6915,G,1086,G,6915,G,1086,R,341,2
216047,R,958,A,,R,3583,G,32,G,149,G,32,G,149,A,,2
216074,A,,R,322900,A,,G,359,A,,G,359,A,,A,,1
216083,R,13610,A,,A,,G,302,A,,G,302,A,,A,,2
216162,R,10033,A,,A,,G,334,A,,G,334,A,,A,,2
216223,A,,R,60100,A,,G,67,A,,G,67,A,,A,,1
216278,R,68511,A,,R,174,G,2284,G,7,G,2284,G,7,A,,2
216287,R,54527,A,,A,,G,1818,A,,R,1704,A,,A,,2
216296,R,44194,A,,A,,G,1473,A,,G,1473,A,,A,,2
216311,R,5247,A,,A,,G,175,A,,G,175,A,,A,,2
216339,R,697052,A,,R,99769,G,23235,G,4157,G,23235,G,4157,R,2999,2
216348,A,,A,,R,566,A,,G,16,A,,G,16,A,,-2
216357,R,24413,A,,R,8731,G,814,G,364,G,814,G,364,A,,2
216366,R,123234,A,,R,65094,G,4108,G,2712,G,4108,G,2712,R,1813,2
216436,R,4578,A,,A,,G,153,A,,G,153,A,,A,,2
216445,R,4673,A,,A,,G,156,A,,G,156,A,,A,,2
216454,R,3396,A,,A,,G,113,A,,G,113,A,,A,,2
216463,A,,A,,R,2636,A,,G,110,A,,R,105,A,,-2
216524,R,48411,A,,A,,G,1614,A,,R,1513,A,,A,,2
216542,R,14393,A,,R,1675,G,480,G,70,G,480,G,70,A,,2
216551,R,2957,A,,A,,G,99,A,,G,99,A,,A,,2
216579,A,,R,65125,A,,G,72,A,,G,72,A,,A,,1
216597,R,226622,A,,R,40112,G,7554,G,1671,G,7554,G,1671,R,748,2
216630,R,1750,A,,A,,G,58,A,,G,58,A,,A,,2
216667,R,36157,A,,R,24,G,1205,G,1,R,1166,G,1,A,,2
216694,R,34038,A,,R,4966,G,1135,G,207,G,1135,G,207,R,31,2
216746,A,,R,40210,A,,G,45,A,,G,45,A,,A,,1
216764,R,412239,A,,R,44976,G,13741,G,1874,G,13741,G,1874,R,55,2
216773,R,3650,A,,A,,G,122,A,,G,122,A,,A,,2
216807,R,36597,A,,R,813,G,1220,G,34,G,1220,G,34,A,,2
216816,A,,A,,R,12331,A,,G,514,A,,G,514,R,16,-2
216825,R,72262,A,,A,,G,2409,A,,G,2409,A,,A,,2
216852,R,75749,A,,R,27317,G,2525,G,1138,G,2525,G,1138,R,1403,2
216931,R,57201,A,,R,44631,G,1907,G,1860,G,1907,G,1860,R,261,2
216940,R,10840,A,,A,,G,361,A,,R,278,A,,A,,2
217013,R,24372,A,,R,7141,G,812,G,298,G,812,G,298,A,,2
217040,R,1140,A,,R,48,G,38,G,2,G,38,G,2,A,,2
217059,R,97017,A,,R,4696,G,3234,G,196,G,3234,G,196,R,96,2
217077,R,18645,A,,A,,G,622,A,,G,622,A,,A,,2
217156,R,232897,A,,R,59939,G,7763,G,2497,R,7689,R,3035,R,599,2
217165,R,95075,A,,R,8336,G,3169,G,347,G,3169,G,347,A,,2
217235,R,120511,A,,R,9261,G,4017,G,386,G,4017,G,386,R,50,2
217305,R,85352,A,,R,5437,G,1897,G,151,G,1897,G,151,R,10,2
217323,R,34352,R,23440,A,,G,1171,A,,G,1171,A,,A,,3
217402,R,124525,A,,R,9365,G,4151,G,390,G,4151,G,390,A,,2
217420,R,141912,A,,R,18141,G,4730,G,756,G,4730,G,756,R,9,2
217475,R,245847,A,,A,,G,8195,A,,G,8195,A,,A,,2
217484,R,414228,A,,R,39407,G,13808,G,1642,G,13808,R,1970,R,737,2
217493,R,68242,A,,R,18278,G,2275,G,762,R,2165,R,541,A,,2
217518,R,115656,A,,R,5660,G,3855,G,236,G,3855,G,236,A,,2
217536,R,69559,A,,R,10711,G,2319,G,446,G,2319,G,446,R,13,2
217581,A,,R,127137,A,,G,141,A,,G,141,A,,A,,1
217606,R,4020,A,,R,1296,G,134,G,54,G,134,G,54,A,,2
217615,R,48046,A,,A,,G,1602,A,,G,1602,A,,A,,2
217624,R,17815,A,,R,1011,G,594,G,42,G,594,G,42,A,,2
217633,R,93300,A,,R,19022,G,3110,G,793,G,3110,G,793,R,188,2
217688,R,83846,A,,R,11081,G,2795,G,462,G,2795,G,462,R,48,2
217712,R,43214,A,,A,,G,1440,A,,G,1440,A,,A,,2
217721,R,55437,A,,R,1311,G,1848,G,55,G,1848,G,55,A,,2
217749,R,76473,A,,R,5474,G,2549,G,228,G,2549,G,228,R,7,2
217776,R,22911,A,,R,4327,G,764,G,180,G,764,G,180,A,,2
217794,A,,R,86050,A,,G,96,A,,G,96,A,,A,,1
217819,R,292208,A,,R,14081,G,9740,G,587,G,9740,G,587,A,,2
217828,A,,R,37800,A,,G,42,A,,G,42,A,,A,,1
217837,R,27113,A,,A,,G,904,A,,G,904,A,,A,,2
217864,R,90289,A,,R,16971,G,3010,G,707,G,3010,G,707,A,,2
217873,R,53115,A,,R,1870,G,1771,G,78,G,1771,G,78,A,,2
217882,R,683672,A,,R,108521,G,22789,G,4522,G,22789,G,4522,A,,2
217891,R,4512,A,,A,,G,150,A,,G,150,A,,A,,2
217907,R,31724,A,,R,1683,G,1057,G,70,R,864,R,50,A,,2
217925,R,22227,A,,R,23368,G,741,G,974,G,741,G,974,A,,2
217934,R,31361,A,,R,7444,G,1045,G,310,G,1045,G,310,A,,2
217961,R,25764,A,,R,13440,G,859,G,560,G,859,G,560,A,,2
217989,R,17510,A,,A,,G,584,A,,G,584,A,,A,,2
217998,R,25043,A,,R,1758,G,835,G,73,G,835,G,73,A,,2
218025,R,64094,A,,A,,G,2136,A,,G,2136,A,,A,,2
218061,R,84747,A,,R,7526,G,2825,G,314,G,2825,G,314,R,18,2
218070,R,71426,A,,R,3199,G,2381,G,133,G,2381,G,133,A,,2
218113,R,227317,A,,A,,G,7577,A,,G,7577,A,,A,,2
218140,R,169654,A,,A,,G,5655,A,,G,5655,A,,A,,2
218159,A,,R,138000,A,,G,153,A,,G,153,A,,A,,1
218195,A,,R,142480,A,,G,158,A,,G,158,A,,A,,1
218229,R,101360,A,,R,10793,G,3379,G,450,G,3379,G,450,A,,2
218238,R,42672,A,,R,4813,G,1422,G,201,G,1422,G,201,A,,2
218335,R,10923,A,,R,54931,G,364,G,2289,R,375,R,1766,R,1403,2
218353,R,198176,A,,A,,G,6606,A,,G,6606,A,,A,,2
218399,R,12916,A,,A,,G,431,A,,R,495,A,,A,,2
218414,R,37899,A,,R,555,G,1263,G,23,G,1263,G,23,A,,2
218441,R,52529,A,,R,7585,G,1751,G,316,G,1751,G,316,A,,2
218487,R,42037,A,,A,,G,1401,A,,G,1401,A,,A,,2
218520,R,110453,A,,A,,G,3682,A,,G,3682,A,,A,,2
218539,R,26719,A,,R,3864,G,891,G,161,G,891,G,161,R,182,2
218645,R,81399,A,,R,11675,G,2713,G,486,G,2713,G,486,A,,2
218654,R,55249,A,,R,604,G,1842,G,25,G,1842,G,25,A,,2
218663,R,831893,A,,R,122982,G,27730,G,5124,G,27730,G,5124,R,3877,2
218672,R,36495,A,,A,,G,1217,A,,G,1217,A,,A,,2
218681,R,13537,A,,A,,G,451,A,,G,451,A,,A,,2
218690,R,27565,A,,A,,G,919,A,,G,919,A,,A,,2
218706,R,18963,A,,A,,G,632,A,,G,632,A,,A,,2
218724,R,290774,A,,R,9492,G,9692,G,396,G,9692,G,396,A,,2
218733,R,67490,A,,R,5327,G,2250,G,222,G,2250,G,222,A,,2
218742,R,119836,A,,R,7483,G,3995,G,312,G,3995,G,312,A,,2
218751,A,,A,,A,,A,,A,,A,,A,,R,447,-2
218821,R,30831,A,,A,,G,1028,A,,G,1028,A,,A,,2
218830,R,135008,A,,A,,G,4500,A,,G,4500,A,,A,,2
218858,R,64873,A,,A,,G,2162,A,,G,2162,A,,A,,2
218885,R,142263,A,,A,,G,4742,A,,G,4742,A,,A,,2
218894,R,253919,A,,A,,G,8464,A,,G,8464,A,,A,,2
218919,R,11288,A,,R,554,G,376,G,23,G,376,G,23,A,,2
218955,R,13102,A,,A,,G,437,A,,G,437,A,,A,,2
218964,R,102924,A,,R,17538,G,3431,G,731,G,3431,G,731,A,,2
218973,R,56494,A,,A,,G,1883,A,,G,1883,A,,A,,2
218991,R,96760,A,,A,,G,3225,A,,G,3225,A,,A,,2
219000,R,54038,A,,R,5459,G,1801,G,227,G,1801,G,227,R,0,2
219037,A,,R,69447,A,,G,77,A,,G,77,A,,A,,1
219046,R,64218,A,,R,3029,G,2141,G,126,G,2141,G,126,A,,2
219082,R,55970,A,,R,7658,G,1866,G,319,G,1866,G,319,A,,2
219091,R,18412,A,,R,3446,G,614,G,144,G,614,G,144,A,,2
219125,A,,R,70075,A,,G,78,A,,G,78,A,,A,,1
219143,R,61039,A,,A,,G,2035,A,,G,2035,A,,A,,2
219170,A,,R,20700,A,,G,23,A,,G,23,A,,A,,1
219189,R,34583,A,,A,,G,1153,A,,G,1153,A,,A,,2
219198,R,25213,A,,R,1263,G,840,G,53,G,840,G,53,R,108,2
219204,R,29788,A,,R,4988,G,662,G,139,G,662,G,139,A,,2
219240,R,660,A,,R,8571,G,22,G,357,G,22,G,357,R,62,2
219259,R,46312,A,,R,4828,G,1544,G,201,G,1544,G,201,A,,2
219277,R,20705,A,,R,336,G,690,G,14,G,690,G,14,A,,2
219347,R,54725,A,,R,5557,G,1824,G,232,G,1824,G,232,A,,2
219356,R,253388,A,,R,18623,G,8446,G,776,G,8446,G,776,R,224,2
219374,R,12146,A,,R,1128,G,405,G,47,G,405,G,47,A,,2
219383,R,35761,A,,R,4417,G,1192,G,184,G,1192,G,184,A,,2
219392,A,,R,48600,A,,G,54,A,,G,54,A,,A,,1
219408,R,4102,A,,A,,G,137,A,,G,137,A,,A,,2
219426,R,57375,A,,A,,G,1913,A,,G,1913,A,,A,,2
219453,A,,R,134718,A,,G,150,A,,G,150,A,,A,,1
219471,R,157441,A,,R,36223,G,5248,G,1509,G,5248,G,1509,R,671,2
219480,R,24510,A,,A,,G,817,A,,G,817,A,,A,,2
219505,R,603,A,,A,,G,20,A,,G,20,A,,A,,2
219587,A,,R,59850,A,,G,67,A,,G,67,A,,A,,1
219596,A,,R,257186,A,,G,286,A,,G,286,A,,A,,1
219602,R,200836,A,,R,21084,G,6695,G,879,G,6695,G,879,R,10,2
219639,R,20367,A,,A,,G,679,A,,G,679,A,,R,18,2
219709,R,224447,A,,R,12286,G,7482,G,512,G,7482,R,526,R,972,2
219718,R,61481,A,,R,10998,G,2049,G,458,G,2049,G,458,A,,2
219790,R,31405,A,,R,3171,G,1047,G,132,G,1047,G,132,A,,2
219806,R,44345,A,,R,24479,G,1478,G,1020,G,1478,G,1020,R,12,2
219824,R,133540,A,,A,,G,4451,A,,G,4451,A,,A,,2
219833,R,33678,A,,R,16989,G,1123,G,708,G,1123,G,708,A,,2
219842,R,1702,A,,R,4645,G,57,G,194,G,57,G,194,A,,2
219851,A,,R,89825,A,,G,100,A,,G,100,A,,A,,1
219879,R,61185,A,,A,,G,2040,A,,G,2040,A,,A,,2
219888,R,100357,A,,A,,G,3345,A,,G,3345,A,,A,,2
219903,R,38915,A,,A,,G,1297,A,,G,1297,A,,A,,2
219949,R,59868,A,,R,6791,G,1996,G,283,G,1996,R,197,A,,2
219976,R,92380,A,,R,33460,G,3079,G,1394,G,3079,G,1394,R,207,2
219994,A,,R,710151,A,,G,789,A,,G,789,A,,A,,1
220057,R,54491,A,,A,,G,1816,A,,G,1816,A,,A,,2
220075,R,283485,A,,R,48021,G,9450,G,2001,G,9450,G,2001,R,435,2
220118,R,4462,R,90568,A,,G,200,A,,G,200,A,,A,,3
220127,A,,R,520880,A,,G,579,A,,G,579,A,,A,,1
220163,A,,R,72997,A,,G,81,A,,G,81,A,,A,,1
220181,R,29345,A,,R,811,G,978,G,34,G,978,G,34,A,,2
220206,R,6736,A,,R,536,G,225,G,22,G,225,G,22,A,,2
220215,R,47338,A,,R,5229,G,1578,G,218,G,1578,G,218,R,3,2
220251,A,,R,300208,A,,G,334,A,,G,334,A,,A,,1
220279,A,,R,321422,A,,G,357,A,,G,357,A,,A,,1
220321,A,,R,434424,A,,G,483,A,,G,483,A,,A,,1
220394,A,,R,262516,A,,G,292,A,,G,292,A,,A,,1
220400,R,63420,A,,A,,G,2114,A,,G,2114,A,,A,,2
220464,R,4094,A,,A,,G,136,A,,G,136,A,,A,,2
220473,R,20095,A,,R,4142,G,670,G,173,G,670,G,173,A,,2
220491,A,,R,219918,A,,G,244,A,,G,244,A,,A,,1
220516,R,33626,A,,R,5407,G,1121,G,225,G,1121,G,225,R,4,2
220552,R,325903,A,,R,49507,G,10863,G,2063,R,9873,G,2063,R,743,2
220598,R,33110,A,,A,,G,1104,A,,G,1104,A,,A,,2
220604,R,17767,A,,A,,G,592,A,,G,592,A,,A,,2
220613,R,84964,A,,R,7705,G,2832,G,321,G,2832,G,321,R,19,2
220631,R,39925,A,,R,34734,G,1331,G,1447,G,1331,R,1190,R,2766,2
220640,A,,R,528187,A,,G,587,A,,G,587,A,,A,,1
220701,R,24136,A,,R,793,G,805,G,33,G,805,G,33,A,,2
220710,R,29688,A,,R,108,G,990,G,5,G,990,G,5,A,,2
220756,A,,R,125053,A,,G,139,A,,G,139,A,,A,,1
220765,R,1190,R,251625,A,,G,319,A,,G,319,A,,A,,3
220792,A,,A,,R,4086,A,,G,170,A,,G,170,R,770,-2
220853,A,,R,1024013,A,,G,1138,A,,G,1138,A,,A,,1
220862,R,389653,A,,R,77878,G,12988,G,3245,G,12988,G,3245,R,386,2
220871,A,,A,,R,2849,A,,G,119,A,,G,119,A,,-2
220978,R,451651,A,,R,40882,G,15055,G,1703,G,15055,G,1703,A,,2
220996,A,,A,,R,858,A,,G,36,A,,G,36,R,313,-2
221050,A,,R,708441,A,,G,787,A,,G,787,A,,A,,1
221096,R,112822,A,,A,,G,3761,A,,G,3761,A,,A,,2
221102,A,,R,499330,A,,G,555,A,,G,555,A,,A,,1
221148,R,39807,A,,A,,G,1327,A,,G,1327,A,,A,,2
221184,R,124512,A,,A,,G,4150,A,,G,4150,A,,A,,2
221236,A,,R,745649,A,,G,828,A,,R,829,A,,A,,1
221281,A,,R,219160,A,,G,244,A,,G,244,A,,A,,1
221333,A,,R,318489,A,,G,354,A,,G,354,A,,A,,1
221351,R,64140,A,,R,387,G,2138,G,16,G,2138,G,16,A,,2
221397,R,82132,A,,A,,G,2738,A,,G,2738,A,,A,,2
221430,A,,R,499593,A,,G,555,A,,G,555,A,,A,,1
221485,R,112853,A,,A,,G,3762,A,,G,3762,A,,A,,2
221494,A,,R,448885,A,,G,499,A,,G,499,A,,A,,1
221519,R,51798,A,,R,2228,G,1727,G,93,R,1619,G,93,R,10,2
221582,A,,R,224145,A,,G,249,A,,G,249,A,,A,,1
221591,A,,R,389947,A,,G,433,A,,G,433,A,,A,,1
221607,A,,R,317187,A,,G,352,A,,G,352,A,,A,,1
221616,A,,R,900488,A,,G,1001,A,,G,1001,A,,A,,1
221625,A,,R,932105,A,,G,1036,A,,G,1036,A,,A,,1
221643,R,161741,A,,A,,G,5391,A,,G,5391,A,,A,,2
221661,R,68985,A,,R,6197,G,2300,G,258,G,2300,G,258,R,11,2
221670,A,,A,,A,,A,,A,,A,,A,,R,540,-2
221731,R,27744,A,,R,3606,G,925,G,150,G,925,G,150,A,,2
221740,R,274605,A,,R,20062,G,9154,G,836,G,9154,G,836,R,358,2
221759,R,803529,A,,R,121075,G,26784,G,5045,G,26784,G,5045,R,1064,2
221768,R,146133,A,,R,12915,G,4871,G,538,G,4871,G,538,A,,2
221829,A,,R,327013,A,,G,363,A,,G,363,A,,A,,1
221838,R,203617,A,,R,23453,G,6787,G,977,G,6787,G,977,R,100,2
221847,R,240542,A,,R,20494,G,8018,G,854,G,8018,G,854,A,,2
221892,R,47649,A,,R,38056,G,1588,G,1586,G,1588,G,1586,A,,2
221908,R,100701,A,,A,,G,3357,A,,G,3357,A,,A,,2
221953,R,27222,A,,R,3632,G,907,G,151,G,907,G,151,A,,2
221971,R,53112,A,,R,13854,G,1770,G,577,G,1770,G,577,R,194,2
221999,R,210855,A,,R,104450,G,7029,G,4352,G,7029,G,4352,R,1094,2
222053,R,138074,A,,A,,G,4602,A,,G,4602,A,,A,,2
222062,R,101923,A,,A,,G,3397,A,,G,3397,A,,A,,2
222105,R,11250,A,,A,,G,375,A,,G,375,A,,A,,2
222178,R,95020,A,,R,33027,G,3167,G,1376,G,3167,G,1376,R,102,2
222567,R,104268,A,,A,,G,3476,A,,G,3476,A,,A,,2
222576,R,166110,A,,A,,G,5537,A,,G,5537,A,,A,,2
222628,R,2937,A,,R,14229,G,98,G,593,G,98,G,593,A,,2
222822,R,76035,A,,A,,G,2535,A,,G,2535,A,,A,,2
222831,R,187831,A,,R,27859,G,6261,G,1161,G,6261,G,1161,R,82,2
222877,R,6246,A,,R,24,G,208,G,1,G,208,G,1,A,,2
222886,A,,R,280198,A,,G,311,A,,G,311,A,,A,,1
222983,R,40255,A,,R,308,G,1342,G,13,R,1150,G,13,A,,2
222992,R,645635,A,,A,,G,21521,A,,G,21521,A,,A,,2
223001,A,,A,,R,2450,A,,G,102,A,,G,102,R,17,-2
223056,A,,R,44756,A,,G,50,A,,G,50,A,,A,,1
223083,R,13237,A,,A,,G,441,A,,G,441,A,,A,,2
223117,R,646,A,,R,519,G,22,G,22,G,22,G,22,A,,2
223223,A,,A,,R,23016,A,,G,959,A,,G,959,R,751,-2
223232,R,468713,A,,R,77165,G,15624,G,3215,G,15624,G,3215,R,2396,2
223320,R,46813,A,,A,,G,1560,A,,G,1560,A,,A,,2
223427,R,365373,A,,A,,G,12179,A,,G,12179,A,,A,,2
223463,R,10491,A,,A,,G,350,A,,R,407,A,,A,,2
223472,R,9186,A,,A,,G,306,A,,R,360,A,,A,,2
223506,R,72717,A,,A,,G,2424,A,,G,2424,A,,A,,2
223816,R,176018,A,,A,,G,5867,A,,G,5867,A,,A,,2
223852,A,,R,68058,A,,G,76,A,,G,76,A,,A,,1
223898,R,58300,A,,A,,G,1943,A,,G,1943,A,,A,,2
223922,R,30081,A,,A,,G,1003,A,,G,1003,A,,A,,2
224004,R,47815,A,,R,5232,G,1594,G,218,G,1594,G,218,A,,2
224013,A,,R,45602,A,,G,51,A,,R,34,A,,A,,1
224110,R,143255,A,,A,,G,4775,A,,G,4775,A,,A,,2
224147,R,213828,A,,R,61634,G,7128,G,2568,G,7128,G,2568,R,13,2
224156,A,,R,217882,A,,G,242,A,,G,242,A,,A,,1
224226,R,73997,A,,R,21339,G,2467,G,889,G,2467,G,889,A,,2
224244,R,6429,A,,A,,G,214,A,,G,214,A,,A,,2
224271,R,27188,A,,A,,G,604,A,,G,604,A,,A,,2
224305,A,,A,,R,36335,A,,G,1514,A,,G,1514,A,,-2
224323,R,43593,A,,R,12765,G,1453,G,532,G,1453,G,532,A,,2
224350,A,,R,4008274,A,,G,4454,A,,G,4454,A,,A,,1
224527,R,41139,A,,R,3795,G,1371,G,158,G,1371,G,158,A,,2
224545,R,43763,A,,R,5156,G,1459,G,215,G,1459,G,215,A,,2
224554,R,170970,A,,R,62618,G,5699,G,2609,G,5699,G,2609,A,,2
224615,R,1358696,A,,A,,G,45290,A,,G,45290,A,,A,,2
224642,R,431834,A,,A,,G,14394,A,,G,14394,A,,A,,2
224660,R,24330,A,,R,440,G,811,G,18,G,811,G,18,A,,2
224679,R,46350,R,103000,A,,G,1659,A,,G,1659,A,,A,,3
224712,A,,A,,R,2168,A,,G,90,A,,G,90,A,,-2
224758,A,,R,42100,A,,G,47,A,,G,47,A,,A,,1
224828,A,,R,95404,A,,G,106,A,,G,106,A,,A,,1
224891,R,32772,A,,A,,G,1092,A,,G,1092,A,,A,,2
224961,R,44293,A,,A,,G,1476,A,,G,1476,A,,A,,2
225043,A,,R,20465,A,,G,23,A,,G,23,A,,A,,1
225070,R,61109,A,,A,,G,2037,A,,G,2037,A,,A,,2
225201,R,32727,A,,R,2298,G,1091,G,96,G,1091,G,96,A,,2
225247,R,37951,A,,R,6451,G,1265,G,269,G,1265,G,269,R,115,2
225308,R,91732,A,,A,,G,3058,A,,G,3058,A,,A,,2
225371,R,66568,A,,A,,G,2219,A,,G,2219,A,,A,,2
225399,R,81010,A,,R,27782,G,2700,G,1158,G,2700,G,1158,A,,2
225414,R,143502,A,,R,40932,G,4783,G,1706,G,4783,G,1706,A,,2
225423,R,888743,A,,A,,G,29625,A,,G,29625,A,,A,,2
225432,R,285958,A,,R,22022,G,9532,G,918,G,9532,G,918,A,,2
225502,R,63673,A,,R,19347,G,2122,G,806,G,2122,G,806,A,,2
225511,R,944544,A,,R,128452,G,31485,G,5352,G,31485,G,5352,R,1852,2
225520,R,62166,A,,A,,G,2072,A,,G,2072,A,,A,,2
225548,R,20034,A,,R,1080,G,668,G,45,G,668,G,45,A,,2
225575,R,18848,A,,R,258,G,628,G,11,G,628,G,11,A,,2
225627,R,129095,A,,R,20505,G,4303,G,854,G,4303,G,854,R,1308,2
225876,R,10566,A,,A,,G,352,A,,G,352,A,,A,,2
225885,R,21826,A,,A,,G,728,A,,G,728,A,,A,,2
225991,R,4500,A,,A,,G,150,A,,G,150,A,,A,,2
226019,R,98181,A,,A,,G,3273,A,,G,3273,A,,A,,2
226091,R,201768,A,,R,159850,G,6726,G,6660,G,6726,G,6660,R,819,2
226107,R,52055,A,,A,,G,1735,A,,G,1735,A,,A,,2
226116,A,,R,1275760,A,,G,1418,A,,G,1418,A,,A,,1
226125,A,,R,103650,A,,G,115,A,,G,115,A,,A,,1
226134,R,171311,A,,A,,G,5710,A,,R,7138,A,,A,,2
226152,R,183072,A,,R,28211,G,6102,G,1175,G,6102,G,1175,A,,2
226204,R,142595,A,,A,,G,4753,A,,G,4753,A,,A,,2
226231,R,60405,A,,R,3055,G,2014,G,127,G,2014,G,127,A,,2
226277,R,43623,A,,A,,G,1454,A,,G,1454,A,,A,,2
226383,R,34453,A,,R,4470,G,1148,G,186,G,1148,G,186,A,,2
226408,R,83979,A,,A,,G,2799,A,,G,2799,A,,A,,2
226471,R,79508,A,,R,11212,G,2650,G,467,G,2650,G,467,R,110,2
226578,R,139287,A,,A,,G,4643,A,,G,4643,A,,A,,2
226587,R,32968,A,,R,153,G,1099,G,6,G,1099,G,6,A,,2
226675,A,,R,295620,A,,G,328,A,,G,328,A,,A,,1
226806,R,96099,A,,A,,G,3203,A,,G,3203,A,,A,,2
226833,R,115590,A,,R,18069,G,3853,G,753,G,3853,G,753,A,,2
226860,A,,R,42318,A,,G,47,A,,G,47,A,,A,,1
226879,R,5499,A,,A,,G,183,A,,G,183,A,,A,,2
226903,A,,R,1127111,A,,G,1252,A,,G,1252,A,,A,,1
227058,A,,R,103114,A,,G,115,A,,G,115,A,,A,,1
227146,R,127594,A,,A,,G,4253,A,,G,4253,A,,A,,2
227182,R,1377534,A,,A,,G,45918,A,,G,45918,A,,A,,2
227216,R,898600,A,,R,225732,G,29953,G,9406,G,29953,G,9406,R,48,2
227225,R,34032,A,,A,,G,1134,A,,G,1134,A,,A,,2
227289,A,,A,,R,1999,A,,G,83,A,,G,83,R,60,-2
227298,R,5427,A,,A,,G,181,A,,G,181,A,,A,,2
227304,R,132617,A,,A,,G,4421,A,,G,4421,A,,A,,2
227313,A,,R,235042,A,,G,261,A,,G,261,A,,A,,1
227322,A,,R,333351,A,,G,370,A,,G,370,A,,A,,1
227331,R,31322,A,,R,19343,G,1044,G,806,G,1044,G,806,R,30,2
227368,R,706512,A,,R,89071,G,23550,G,3711,G,23550,G,3711,R,244,2
227377,R,128717,A,,A,,G,4291,A,,G,4291,A,,A,,2
227386,R,47173,A,,A,,G,1572,A,,G,1572,A,,A,,2
227401,R,90066,A,,A,,G,3002,A,,G,3002,A,,A,,2
227429,R,18019,A,,R,9,G,601,G,0,G,601,G,0,A,,2
227526,R,229622,A,,R,20955,G,7654,G,873,G,7654,G,873,A,,2
227687,R,40360,A,,A,,G,1345,A,,G,1345,A,,A,,2
227748,R,11078,A,,A,,G,369,A,,G,369,A,,A,,2
227757,R,136093,A,,R,105728,G,4536,G,4405,G,4536,G,4405,A,,2
227845,R,76352,A,,R,12126,G,2545,G,505,G,2545,G,505,A,,2
227854,R,179852,A,,A,,G,5995,A,,G,5995,A,,A,,2
227863,R,72387,A,,R,15807,G,2413,G,659,G,2413,G,659,R,159,2
227881,R,487006,A,,R,46544,G,16234,G,1939,G,16234,G,1939,R,662,2
227924,R,290410,A,,A,,G,9680,A,,G,9680,A,,A,,2
227979,A,,R,11861304,A,,G,13179,A,,G,13179,A,,A,,1
228042,R,32788,A,,R,3762,G,1093,G,157,G,1093,G,157,A,,2
228088,A,,R,32000,A,,G,36,A,,G,36,A,,A,,1
228149,R,56514,A,,R,6653,G,1884,G,277,G,1884,G,277,R,1134,2
228158,R,175070,A,,A,,G,5836,A,,G,5836,A,,A,,2
228185,A,,R,22502,A,,G,25,A,,G,25,A,,A,,1
228194,A,,A,,A,,A,,A,,A,,A,,R,938,-2
228200,R,20577,A,,A,,G,686,A,,G,686,A,,A,,2
228219,R,21563,R,26410,A,,G,748,A,,G,748,A,,A,,3
228246,R,216939,A,,R,78178,G,7231,G,3257,G,7231,G,3257,R,857,2
228282,R,2580,A,,A,,G,86,A,,G,86,A,,A,,2
228316,R,109428,A,,A,,G,3648,A,,G,3648,A,,A,,2
228325,R,38549,A,,R,4461,G,1285,G,186,G,1285,G,186,A,,2
228343,R,44861,A,,A,,G,1495,A,,G,1495,A,,A,,2
228431,R,257072,A,,R,25850,G,8569,G,1077,G,8569,G,1077,A,,2
228459,R,869677,A,,R,72249,G,28989,G,3010,G,28989,G,3010,R,238,2
228468,R,18037,A,,R,156,G,601,G,7,G,601,G,7,A,,2
228486,R,1684,A,,A,,G,56,A,,G,56,A,,A,,2
228501,R,35855,A,,R,7172,G,1195,G,299,G,1195,G,299,A,,2
228529,R,329210,A,,R,36388,G,10974,G,1516,G,10974,G,1516,A,,2
228547,R,789647,A,,A,,G,26322,A,,G,26322,A,,A,,2
228608,R,92757,A,,A,,G,3092,A,,G,3092,A,,A,,2
228635,A,,A,,R,26070,A,,G,1086,A,,G,1086,R,1079,-2
228644,R,28839,A,,R,35465,G,961,G,1478,G,961,G,1478,R,1503,2
