UNITID,DVADM01,DVADM02,DVADM03,DVADM04,DVADM05,DVADM06,DVADM07,DVADM08,DVADM09,DVADM10,DVADM11,DVADM12 
237011,96,96,96,28,31,27,28,30,26,1,1,1
237057,59,55,62,16,20,13,16,20,13,0,0,0
237066,91,91,92,15,17,13,15,17,13,0,0,0
237118,67,69,63,23,24,20,23,24,20,0,0,0
237136,46,44,48,64,76,56,62,71,56,2,6,0
237181,74,72,77,9,7,12,9,7,12,0,0,0
237215,97,97,97,35,36,35,32,34,30,3,2,5
237312,70,72,69,18,21,16,16,21,13,2,0,3
237330,96,95,96,24,23,24,23,23,24,0,0,0
237358,78,78,78,27,32,24,27,32,24,0,0,0
237367,99,99,99,38,41,36,36,39,34,2,2,2
237525,98,97,98,29,30,28,29,30,28,0,1,0
237561,97,100,95,78,83,75,78,83,75,0,0,0
237792,96,95,97,32,32,33,32,31,32,1,0,1
237899,97,94,98,11,15,8,11,15,8,0,0,0
237932,74,70,76,32,33,31,32,33,31,0,0,0
237950,66,66,67,51,52,49,50,51,48,1,1,0
237969,84,83,86,20,20,21,20,20,21,0,0,0
238032,90,88,91,28,30,27,28,30,26,0,0,0
238078,78,77,80,15,17,11,15,17,11,0,0,0
238096,100,.,.,100,.,.,100,.,.,0,.,.
238193,91,.,91,19,.,19,18,.,18,0,.,0
238324,85,50,86,76,100,75,67,100,67,9,0,9
238333,67,62,73,13,14,12,13,14,12,0,0,0
238430,89,84,91,21,24,20,21,24,20,0,0,0
238458,70,64,75,21,17,24,21,17,24,0,0,0
238476,76,70,80,12,12,12,12,11,12,0,0,0
238616,69,62,76,21,20,23,20,19,22,1,1,0
238661,95,93,97,22,25,21,22,24,21,0,1,0
238980,80,77,87,19,17,22,18,17,21,0,0,1
239017,75,69,80,18,21,17,18,21,17,0,0,0
239071,80,76,83,66,68,64,62,65,60,4,2,5
239080,76,77,76,27,29,26,27,28,26,0,0,0
239105,86,85,87,12,12,12,12,12,12,0,0,0
239309,68,71,68,35,27,37,35,27,37,0,0,0
239318,67,68,63,22,24,15,21,24,15,0,0,0
239390,62,.,62,26,.,26,25,.,25,0,.,0
239512,58,54,60,15,21,11,15,21,11,0,0,0
239628,80,77,83,12,12,13,12,12,13,0,0,0
239716,85,81,89,17,17,17,17,17,17,0,0,0
240107,77,65,82,26,30,25,26,30,25,0,0,0
240189,83,82,84,29,33,25,28,32,24,1,1,1
240268,77,74,79,31,34,29,31,34,29,0,0,0
240277,91,89,93,24,26,23,23,25,22,1,1,1
240329,74,68,78,42,46,40,42,46,40,0,0,0
240338,98,98,98,21,14,30,21,14,30,0,0,0
240365,90,87,91,23,26,22,22,25,21,1,1,1
240374,75,73,77,27,26,28,26,25,27,1,2,1
240392,94,94,94,69,69,69,48,51,48,21,18,21
240417,91,91,91,30,33,26,29,32,25,1,1,1
240426,76,76,77,25,28,23,24,27,22,1,1,0
240444,60,56,64,26,26,26,26,26,26,0,0,0
240453,89,88,90,25,29,23,25,28,22,1,1,1
240462,88,88,87,28,31,24,28,31,23,1,0,1
240471,86,83,88,30,30,30,29,30,29,1,1,1
240480,90,88,91,25,29,22,24,29,22,1,1,0
240727,97,96,98,27,27,27,27,27,26,0,0,1
241191,100,100,100,59,73,51,52,63,45,7,10,6
241225,98,100,97,90,80,95,83,70,91,6,10,4
241331,93,83,95,76,80,75,76,80,75,0,0,0
241395,98,100,97,46,38,49,46,38,49,0,0,0
241410,85,84,86,48,48,48,48,48,48,0,0,0
241720,77,83,72,100,100,100,95,100,90,5,0,10
241766,51,46,57,100,100,100,36,31,41,64,69,59
241836,92,86,95,100,100,100,69,84,62,31,16,38
241951,99,100,99,96,91,97,92,91,92,4,0,4
242042,92,97,83,95,96,94,93,96,88,2,0,6
242556,100,100,100,100,100,100,95,95,96,5,5,4
242565,100,100,100,90,89,100,90,89,100,0,0,0
242583,63,64,61,80,94,56,68,80,49,12,14,7
242617,55,59,52,90,93,88,87,88,87,3,5,2
242626,57,65,53,94,96,93,91,91,90,4,5,3
242635,53,58,50,98,99,98,97,97,97,1,1,1
242644,79,85,76,46,49,44,45,48,43,1,1,1
242653,65,66,65,53,61,49,51,58,47,2,3,2
242662,62,69,58,92,94,91,88,89,87,4,5,3
242680,53,63,47,94,95,93,92,94,90,2,1,3
242699,92,95,90,87,88,87,86,85,86,1,3,1
242705,68,71,64,97,97,97,95,95,95,2,2,2
242945,89,84,91,93,93,93,73,71,74,20,21,19
242954,84,80,87,88,75,94,74,57,83,14,18,12
243106,90,90,89,84,81,87,84,81,87,0,0,0
243115,56,54,57,80,84,77,80,84,77,0,0,0
243133,79,82,75,90,92,89,90,91,89,0,0,0
243142,45,50,42,73,74,72,73,74,72,0,0,0
243151,48,46,49,83,82,83,83,82,83,0,0,0
243179,50,51,50,87,86,88,87,86,87,0,0,0
243188,63,61,65,67,67,66,67,67,66,0,0,0
243197,49,54,46,77,81,73,77,81,73,0,0,0
243212,49,53,45,79,83,76,79,83,76,0,0,0
243221,50,52,50,75,75,75,75,74,75,0,0,0
243443,62,65,60,38,39,37,36,38,35,2,1,2
243568,58,60,57,100,100,100,100,100,100,0,0,0
243586,95,96,95,37,34,38,36,32,37,1,1,1
243638,77,74,80,65,63,67,55,52,58,10,10,9
243665,98,97,99,42,46,40,32,37,31,9,10,9
243744,4,4,4,80,81,80,80,81,80,0,0,0
243780,69,63,78,25,26,24,25,26,24,0,0,0
243799,62,100,50,75,67,80,75,67,80,0,0,0
243832,43,40,44,76,73,77,40,31,43,36,42,34
244233,94,83,100,93,100,90,93,100,90,0,0,0
244437,100,100,100,38,41,35,27,29,26,10,12,10
245652,63,61,64,42,50,35,42,50,35,0,0,0
245777,100,100,.,100,100,.,100,100,.,0,0,.
246071,100,.,100,100,.,100,100,.,100,0,.,0
247649,53,56,48,40,39,40,37,38,35,2,1,5
247773,86,86,.,100,100,.,100,100,.,0,0,.
248633,58,.,58,82,.,82,82,.,82,0,.,0
248934,82,86,80,25,28,24,25,28,24,0,0,0
250027,91,91,91,71,76,70,71,76,69,1,0,1
260363,100,100,100,100,100,100,100,100,100,0,0,0
260813,58,0,64,100,.,100,100,.,100,0,.,0
262086,93,93,93,49,41,55,25,24,26,24,18,28
262129,74,72,75,13,13,13,13,13,13,0,0,0
262466,100,100,100,100,100,100,100,100,100,0,0,0
363439,100,100,100,50,0,100,50,0,100,0,0,0
363934,91,92,89,13,13,12,6,6,5,7,7,7
365213,44,79,60,100,100,100,18,22,11,82,78,89
365383,76,91,74,10,10,9,10,10,9,0,0,0
365763,100,100,100,100,100,100,100,100,100,0,0,0
366711,93,92,94,18,20,18,17,18,16,1,2,1
368443,61,38,74,88,77,91,88,77,91,0,0,0
368452,47,45,48,32,28,34,32,28,34,0,0,0
369455,78,60,86,76,67,79,76,67,79,0,0,0
369668,78,80,76,100,100,100,100,100,100,0,0,0
372462,100,100,100,100,100,100,100,100,100,0,0,0
373711,91,100,90,100,100,100,100,100,100,0,0,0
375966,100,100,100,100,100,100,100,100,100,0,0,0
377218,93,93,.,79,79,.,79,79,.,0,0,.
377546,72,77,70,32,44,27,32,44,27,0,0,0
377555,83,82,84,25,29,20,24,28,20,1,1,1
377564,83,81,84,34,38,31,32,36,28,2,2,2
379621,82,100,80,89,100,88,89,100,88,0,0,0
382416,100,100,100,100,100,100,100,100,100,0,0,0
383525,10,0,11,20,.,20,20,.,20,0,.,0
384254,57,65,40,38,35,45,37,34,45,1,1,0
384421,83,83,.,100,100,.,100,100,.,0,0,.
385619,60,56,65,50,49,51,50,49,51,0,0,0
386153,87,.,87,63,.,63,63,.,63,0,.,0
386472,94,93,95,69,68,69,46,48,46,22,20,23
399911,52,48,55,49,63,43,49,63,43,0,0,0
405058,86,86,.,100,100,.,100,100,.,0,0,.
406422,68,67,68,86,100,85,86,100,85,0,0,0
406547,83,50,90,100,100,100,50,0,56,50,100,44
408729,91,75,93,84,83,84,70,83,69,14,0,15
409698,93,91,94,8,8,9,8,8,8,0,0,0
414878,60,75,0,100,100,.,67,67,.,33,33,.
417327,80,80,80,83,100,80,75,100,70,8,0,10
417628,93,100,92,100,100,100,92,100,92,8,0,8
417646,100,.,100,100,.,100,100,.,100,0,.,0
417655,100,.,100,100,.,100,100,.,100,0,.,0
417682,100,100,100,100,100,100,100,100,100,0,0,0
417716,46,33,48,100,100,100,100,100,100,0,0,0
417734,33,29,34,75,100,71,38,50,36,38,50,36
417752,100,100,100,88,67,100,88,67,100,0,0,0
417868,27,72,21,100,100,100,67,46,76,33,54,24
417992,100,100,100,65,100,63,65,100,63,0,0,0
418010,100,100,100,91,75,93,56,50,57,35,25,37
418029,100,.,100,100,.,100,100,.,100,0,.,0
418056,67,0,80,100,.,100,100,.,100,0,.,0
418065,77,79,76,91,82,93,57,55,57,35,27,36
418427,48,25,50,64,0,67,41,0,43,23,0,24
418445,83,.,83,100,.,100,100,.,100,0,.,0
418524,44,50,44,63,67,62,63,67,62,0,0,0
418588,69,50,70,85,100,84,85,100,84,0,0,0
419031,100,100,100,50,0,57,50,0,57,0,0,0
419217,100,100,100,100,100,100,100,100,100,0,0,0
420325,37,37,.,91,91,.,91,91,.,0,0,.
421708,100,100,100,41,50,40,17,30,14,24,20,26
421832,47,50,44,100,100,100,96,100,93,4,0,7
421841,90,86,92,34,36,33,34,36,33,0,0,0
422695,71,67,75,80,100,67,80,100,67,0,0,0
426314,70,72,55,58,57,69,14,13,18,44,44,50
427308,92,80,92,59,25,60,59,25,60,0,0,0
428170,92,100,92,54,68,53,37,43,36,18,25,17
430670,77,67,85,100,100,100,100,100,100,0,0,0
430883,100,.,100,100,.,100,100,.,100,0,.,0
430971,100,100,100,100,100,100,100,100,100,0,0,0
431105,87,88,87,100,100,100,44,71,42,56,29,58
431266,49,67,48,92,100,92,0,0,0,92,100,92
431600,81,100,79,92,50,100,92,50,100,0,0,0
432524,98,95,99,38,45,36,37,42,36,1,3,0
433040,100,100,100,100,100,100,100,100,100,0,0,0
433174,61,0,69,55,.,55,9,.,9,45,.,45
433536,94,80,97,69,75,68,41,75,36,28,0,32
433660,89,88,90,24,27,23,24,26,22,1,1,1
434362,100,100,100,55,56,0,55,56,0,0,0,0
436818,83,83,83,23,24,22,22,24,21,0,0,0
436827,80,78,83,26,33,18,25,32,18,0,0,0
436836,76,76,76,18,21,15,18,21,15,0,0,0
437237,59,56,100,65,67,50,65,67,50,0,0,0
437732,15,7,16,81,100,80,81,100,80,0,0,0
438337,90,86,93,90,87,93,72,70,74,18,17,19
439455,84,100,83,75,0,80,31,0,33,44,0,47
439701,100,100,.,69,69,.,46,46,.,23,23,.
439862,74,80,69,47,50,44,35,25,44,12,25,0
440828,86,83,88,5,6,5,4,5,4,1,1,1
441487,70,100,68,86,100,85,86,100,85,0,0,0
441609,56,56,.,60,60,.,60,60,.,0,0,.
441636,100,100,100,93,100,92,83,91,82,11,9,11
441742,96,89,96,72,88,71,64,76,63,8,12,8
441858,53,50,53,100,100,100,100,100,100,0,0,0
441900,79,76,80,36,31,37,29,25,31,6,6,7
441937,93,92,94,7,5,7,6,5,7,0,0,0
441982,18,12,40,56,52,60,56,52,60,0,0,0
442213,60,.,60,100,.,100,100,.,100,0,.,0
442356,49,62,48,42,25,44,32,7,36,10,18,9
442426,100,100,100,62,100,61,40,0,41,22,100,20
443058,60,50,100,67,50,100,33,0,100,33,50,0
443261,100,100,100,46,22,48,36,11,38,10,11,10
443410,46,45,48,54,55,51,53,54,51,1,1,0
443599,62,38,65,100,100,100,13,33,11,87,67,89
444255,100,100,100,59,40,79,59,40,79,0,0,0
444413,77,77,.,100,100,.,100,100,.,0,0,.
444440,89,.,89,88,.,88,88,.,88,0,.,0
444866,100,100,100,54,64,52,37,50,35,17,14,17
445188,87,85,88,10,11,9,10,11,9,0,0,0
445267,100,100,100,27,100,21,20,100,14,7,0,7
445692,91,90,92,19,20,17,19,20,16,0,0,1
445708,82,79,84,11,14,10,11,14,10,0,0,0
446048,64,61,67,16,17,15,16,17,15,0,0,0
446233,67,71,57,76,76,75,73,76,63,3,0,13
446303,100,100,100,100,100,100,75,0,100,25,100,0
446385,83,82,84,20,20,19,20,20,19,0,0,0
446394,100,100,100,75,100,50,25,50,0,50,50,50
446561,10,11,10,93,87,95,93,87,95,0,0,0
447263,86,80,90,67,45,70,42,15,47,25,30,24
447689,93,92,94,43,47,41,35,38,33,8,9,8
447953,100,100,100,84,100,71,69,80,60,16,20,12
449384,45,33,60,58,73,47,58,73,47,0,0,0
449506,95,92,97,44,82,30,44,82,30,0,0,0
449612,63,75,52,43,48,38,43,48,38,0,0,0
449658,59,59,.,75,75,.,75,75,.,0,0,.
449764,37,34,39,57,58,57,37,42,33,20,16,24
449861,74,67,75,43,50,43,43,50,43,0,0,0
451352,100,100,100,54,46,56,47,38,48,8,8,8
451370,80,80,.,63,63,.,63,63,.,0,0,.
451398,63,63,.,67,67,.,67,67,.,0,0,.
451404,76,76,.,95,95,.,95,95,.,0,0,.
451413,27,23,28,50,43,52,50,43,52,0,0,0
451583,67,65,71,40,47,28,5,7,1,35,40,27
451927,82,86,79,53,56,50,49,52,46,5,4,5
454184,44,39,46,13,15,12,13,15,11,0,0,0
454227,93,100,90,62,71,58,50,57,47,12,14,11
454236,70,.,70,14,.,14,14,.,14,0,.,0
454245,36,50,33,75,100,67,50,100,33,25,0,33
455196,59,59,59,95,95,95,95,95,95,0,0,0
455257,68,68,.,100,100,.,100,100,.,0,0,.
455664,37,15,41,62,50,63,8,0,8,54,50,54
455770,83,84,80,47,52,38,47,52,38,0,0,0
456959,80,70,83,19,14,21,19,14,20,0,1,0
457129,100,100,100,45,50,44,27,0,33,18,50,11
457925,0,0,.,.,.,.,.,.,.,.,.,.
458034,78,100,75,100,100,100,100,100,100,0,0,0
459417,53,71,32,61,47,100,61,47,100,0,0,0
459842,93,85,95,69,73,68,44,36,46,25,36,23
459851,91,88,92,70,71,70,43,43,43,26,29,26
459949,73,71,74,14,16,13,12,13,11,2,2,1
460181,87,92,87,50,37,53,50,37,53,0,0,0
460190,92,90,92,60,44,62,60,44,62,0,0,0
460206,93,89,94,59,63,58,59,63,58,0,0,0
460349,45,61,39,63,67,61,10,14,8,53,53,53
460376,100,100,100,0,0,0,0,0,0,0,0,0
460385,72,75,71,86,67,91,86,67,91,0,0,0
460871,100,.,100,80,.,80,80,.,80,0,.,0
460914,100,.,100,100,.,100,100,.,100,0,.,0
461254,100,100,100,100,100,100,100,100,100,0,0,0
461528,95,94,100,57,50,80,33,19,80,24,31,0
461759,58,57,58,45,59,27,37,52,18,8,7,9
461847,79,79,.,100,100,.,100,100,.,0,0,.
461953,100,100,100,100,100,100,67,50,70,33,50,30
462354,79,83,76,51,61,42,50,58,42,1,3,0
463056,85,87,83,28,31,25,27,30,25,1,1,0
464226,31,32,29,70,70,69,63,62,65,6,8,3
466921,50,.,50,100,.,100,100,.,100,0,.,0
466930,85,100,82,32,50,28,27,50,22,5,0,6
475477,80,67,82,88,100,86,88,100,86,0,0,0
475608,98,97,100,31,29,36,26,25,29,5,4,7
475635,39,60,33,33,67,17,0,0,0,33,67,17
475732,71,100,69,50,0,56,50,0,56,0,0,0
475741,60,0,75,67,.,67,17,.,17,50,.,50
476601,100,100,.,100,100,.,100,100,.,0,0,.
476683,70,100,68,95,50,100,95,50,100,0,0,0
476692,51,51,.,74,74,.,74,74,.,0,0,.
476753,79,100,79,66,100,64,18,50,17,48,50,47
476939,100,100,100,84,100,82,84,100,82,0,0,0
476975,96,93,99,82,80,84,15,11,18,67,69,66
479992,50,50,.,0,0,.,0,0,.,0,0,.
480569,100,100,100,33,32,35,24,22,27,9,10,8
480781,57,56,60,100,100,100,100,100,100,0,0,0
480912,17,0,33,100,.,100,100,.,100,0,.,0
480985,82,.,82,56,.,56,56,.,56,0,.,0
481137,88,94,82,100,100,100,100,100,100,0,0,0
481182,54,56,54,88,100,86,88,100,86,0,0,0
481225,100,100,100,43,33,50,29,33,25,14,0,25
481368,100,.,100,100,.,100,100,.,100,0,.,0
481410,50,50,.,100,100,.,100,100,.,0,0,.
481438,100,100,.,100,100,.,100,100,.,0,0,.
482149,73,71,74,26,29,25,26,29,24,1,0,1
482158,99,99,100,43,49,38,36,42,30,7,6,7
482185,82,82,81,53,53,67,53,53,67,0,0,0
482228,100,100,100,52,57,45,24,21,27,28,36,18
482413,38,34,39,86,81,89,52,48,53,35,33,36
482422,53,50,60,75,80,67,38,40,33,38,40,33
482431,45,52,35,71,67,79,43,39,51,28,28,28
482440,0,0,0,.,.,.,.,.,.,.,.,.
482459,41,53,33,92,94,89,61,61,61,31,33,28
482468,36,46,28,91,95,85,53,58,46,38,37,38
482477,46,45,46,76,78,76,36,33,38,40,45,38
482538,40,0,50,50,.,50,50,.,50,0,.,0
482547,67,50,100,100,100,100,50,100,0,50,0,100
482556,44,56,33,100,100,100,88,80,100,13,20,0
482565,67,50,100,100,100,100,50,100,0,50,0,100
482574,42,32,49,86,89,84,54,67,47,32,22,37
482608,40,40,40,75,100,50,50,100,0,25,0,50
482617,100,100,.,100,100,.,100,100,.,0,0,.
482635,36,38,35,83,80,86,50,60,43,33,20,43
482653,25,50,13,100,100,100,33,50,0,67,50,100
482680,81,81,82,48,50,47,44,46,43,4,3,4
482936,55,55,52,34,37,26,31,34,23,3,3,2
483018,72,54,82,21,13,23,21,13,23,0,0,0
483036,96,100,93,70,73,68,23,32,16,47,41,52
483124,70,67,72,53,49,54,0,0,0,53,49,54
483814,27,32,26,36,43,35,36,43,35,0,0,0
484473,66,69,63,91,90,93,84,85,84,7,5,9
484844,1,1,1,73,82,68,73,82,68,0,0,0
484905,90,86,92,16,16,15,12,12,13,3,5,2
485360,100,.,100,100,.,100,100,.,100,0,.,0
485698,90,88,100,94,92,100,94,92,100,0,0,0
485999,84,84,.,75,75,.,75,75,.,0,0,.
486017,100,100,.,80,80,.,80,80,.,0,0,.
486026,67,67,.,100,100,.,100,100,.,0,0,.
486196,65,65,.,100,100,.,100,100,.,0,0,.
486202,75,.,75,100,.,100,100,.,100,0,.,0
486284,95,90,97,36,38,36,35,38,34,2,0,2
486488,100,100,100,25,33,0,25,33,0,0,0,0
486512,83,82,83,80,78,82,80,78,82,0,0,0
486840,82,79,84,51,55,48,47,51,44,4,4,3
486901,60,65,57,34,41,29,34,41,29,0,0,0
486938,100,.,100,100,.,100,100,.,100,0,.,0
486947,50,100,0,100,100,.,100,100,.,0,0,.
486956,91,.,91,70,.,70,50,.,50,20,.,20
486965,33,36,32,46,55,42,46,55,42,0,0,0
487092,20,22,19,15,17,13,15,17,13,0,0,0
487375,99,100,99,37,50,36,20,42,17,17,8,19
487524,86,80,89,25,26,24,24,25,24,1,0,1
487588,100,100,100,66,58,66,66,58,66,0,0,0
487658,93,93,92,52,53,50,52,53,50,0,0,0
487746,50,50,.,100,100,.,100,100,.,0,0,.
487861,87,73,91,100,100,100,83,100,80,17,0,20
487977,100,100,100,35,37,35,29,7,31,6,30,5
488004,0,0,.,.,.,.,.,.,.,.,.,.
488305,98,96,100,45,43,47,43,39,47,3,4,0
488314,33,33,.,65,65,.,65,65,.,0,0,.
488350,50,50,.,88,88,.,88,88,.,0,0,.
488420,65,100,64,100,100,100,0,0,0,100,100,100
488563,90,88,100,56,53,67,56,53,67,0,0,0
488590,100,100,100,83,100,67,83,100,67,0,0,0
488776,100,100,100,92,100,86,92,100,86,0,0,0
488785,78,74,84,63,57,70,63,57,70,0,0,0
489344,67,.,67,50,.,50,50,.,50,0,.,0
489353,43,50,40,67,100,50,67,100,50,0,0,0
489937,46,45,48,38,38,39,36,36,37,2,2,2
490054,89,93,85,19,22,15,13,13,14,5,10,1
490063,100,100,100,100,100,100,100,100,100,0,0,0
490133,65,67,62,70,68,72,69,68,72,1,1,1
490203,100,.,100,100,.,100,8,.,8,92,.,92
490221,92,67,100,100,100,100,50,50,50,50,50,50
490319,100,100,.,85,85,.,85,85,.,0,0,.
490382,100,100,100,100,100,100,100,100,100,0,0,0
490498,100,100,100,100,100,100,100,100,100,0,0,0
490504,92,92,.,82,82,.,82,82,.,0,0,.
490513,50,50,.,88,88,.,88,88,.,0,0,.
490805,76,77,76,38,43,34,37,42,34,1,1,1
491057,86,86,.,83,83,.,83,83,.,0,0,.
491075,62,62,.,100,100,.,100,100,.,0,0,.
491190,0,0,0,.,.,.,.,.,.,.,.,.
491251,100,100,100,75,70,79,75,70,79,0,0,0
491288,92,75,100,100,100,100,18,0,25,82,100,75
491446,90,.,90,100,.,100,100,.,100,0,.,0
491525,82,83,79,65,45,100,58,40,91,6,5,9
491613,100,100,.,100,100,.,100,100,.,0,0,.
491622,75,75,.,100,100,.,100,100,.,0,0,.
491631,89,.,89,96,.,96,96,.,96,0,.,0
491640,73,73,.,100,100,.,100,100,.,0,0,.
491710,57,57,.,55,55,.,55,55,.,0,0,.
491765,100,100,.,100,100,.,100,100,.,0,0,.
491817,76,.,76,55,.,55,54,.,54,1,.,1
491914,31,31,.,100,100,.,100,100,.,0,0,.
492476,79,58,87,90,91,89,31,55,26,59,36,64
492759,100,.,100,75,.,75,75,.,75,0,.,0
493479,64,67,60,100,100,100,100,100,100,0,0,0
493585,73,.,73,100,.,100,100,.,100,0,.,0
493594,50,50,.,64,64,.,64,64,.,0,0,.
493619,19,37,14,100,100,100,100,100,100,0,0,0
493646,95,.,95,100,.,100,100,.,100,0,.,0
493664,100,100,.,100,100,.,100,100,.,0,0,.
493682,100,.,100,67,.,67,67,.,67,0,.,0
493707,94,94,.,100,100,.,100,100,.,0,0,.
493716,37,37,.,93,93,.,93,93,.,0,0,.
493798,74,.,74,71,.,71,71,.,71,0,.,0
493813,100,.,100,100,.,100,100,.,100,0,.,0
494162,100,.,100,38,.,31,19,.,8,19,.,23
494278,74,48,87,80,87,78,44,33,47,36,53,31
494287,79,71,82,76,83,73,51,58,49,24,25,24
494463,92,.,92,99,.,99,99,.,99,0,.,0
494603,100,100,100,82,73,94,52,47,58,30,25,36
494685,73,64,80,91,100,85,86,92,82,5,8,3
494807,49,40,52,74,25,87,68,25,80,5,0,7
495031,75,75,.,56,56,.,56,56,.,0,0,.
495420,100,100,100,27,0,33,13,0,17,13,0,17
495439,100,100,100,37,50,33,17,0,10,20,50,24
495448,100,100,100,35,42,34,20,17,21,15,25,13
495457,98,86,98,59,50,61,44,33,46,15,17,15
495767,92,93,92,18,21,15,18,21,15,0,0,0
496478,93,91,100,85,81,100,0,0,0,85,81,100
496593,100,100,100,100,100,100,100,100,100,0,0,0
496618,30,24,31,42,75,39,42,75,39,0,0,0
496627,95,95,96,10,8,11,10,8,11,0,0,0
496681,31,24,31,100,100,100,100,100,100,0,0,0
496973,96,100,96,69,67,70,65,67,65,4,0,4
497037,100,100,100,78,67,79,56,33,58,22,33,21
497213,100,100,100,75,50,100,50,50,50,25,0,50
497268,100,100,100,39,0,71,22,0,48,18,0,24
