UNITID,FTE12MN,UNDUP,UNDUPUG,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON 
213181,391,620,620,265,113,242,0,0,541,247,79,215,0,79,18,34,27,0,0,3,15,9,0,69,3,1,0,94,0,3,15,9,0,69,3,1,0,94,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
213233,417,561,561,199,94,243,25,0,463,193,79,178,13,98,6,15,65,12,0,1,5,6,0,83,2,2,0,24,0,1,5,6,0,83,2,2,0,24,.,.,.,.,.,.,.,.,.,.,9,91,0,9,91,0,.,.,.
213251,1340,1440,1374,336,20,935,83,66,1283,335,20,919,9,91,1,0,16,74,0,3,3,7,0,74,3,3,7,55,0,3,3,7,0,73,3,3,7,55,0,0,0,2,0,83,0,12,3,45,9,53,38,5,56,40,88,8,5
213303,1536,2365,2251,305,124,1192,630,114,1260,287,96,760,117,991,18,28,432,513,1,1,9,7,0,49,2,31,0,62,1,1,9,7,0,47,2,32,0,62,0,4,7,5,0,75,0,9,0,65,8,49,43,4,51,44,74,6,20
213321,2390,2644,2208,496,50,1526,136,436,2016,492,50,1469,5,192,4,0,57,131,0,2,4,8,0,70,2,7,5,52,0,2,5,9,0,69,3,6,6,48,0,2,1,3,0,76,1,14,2,73,6,57,37,1,62,36,28,31,41
213330,24,35,35,12,0,23,0,0,35,12,0,23,0,0,0,0,0,0,0,0,3,0,0,97,0,0,0,97,0,0,3,0,0,97,0,0,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
213349,7043,8885,7593,1563,565,4974,491,1292,6488,1551,496,4439,2,1105,12,69,535,489,0,2,7,9,0,73,3,4,1,59,0,2,8,10,0,72,3,4,1,57,0,1,4,7,0,82,2,3,0,74,25,73,1,20,79,1,57,39,4
213358,1158,1511,1177,221,324,616,16,334,1067,215,273,579,0,110,6,51,37,16,0,2,11,4,0,58,3,8,15,64,0,1,11,5,0,60,4,5,15,61,0,3,11,2,0,48,1,19,16,75,6,59,35,6,59,35,6,60,34
213367,4313,5940,3583,593,256,2556,178,2357,2879,592,146,2141,0,704,1,110,415,178,0,4,15,12,0,58,3,4,3,68,0,5,18,17,0,50,3,3,3,64,0,3,11,5,0,71,2,5,2,74,33,58,9,10,82,8,68,22,10
213376,1321,4013,4013,1422,731,114,1746,0,1732,993,454,69,216,2281,429,277,45,1530,0,1,7,7,0,62,1,21,0,58,0,1,7,7,0,62,1,21,0,58,.,.,.,.,.,.,.,.,.,.,21,33,46,21,33,46,.,.,.
213385,2661,2619,2619,634,12,1939,34,0,2550,634,12,1904,0,69,0,0,35,34,0,4,5,7,0,67,4,4,9,51,0,4,5,7,0,67,4,4,9,51,.,.,.,.,.,.,.,.,.,.,37,63,0,37,63,0,.,.,.
213400,1510,2599,2040,302,318,1164,256,559,809,179,77,553,0,1231,123,241,611,256,0,2,21,4,0,47,17,8,0,50,0,2,17,5,0,53,15,8,0,53,0,4,33,4,0,23,26,10,0,40,17,16,67,19,21,60,8,0,92
213446,65,103,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,1,37,6,0,56,0,0,0,53,.,.,.,.,.,.,.,.,.,.,0,1,37,6,0,56,0,0,0,53,100,0,0,.,.,.,100,0,0
213455,104,504,504,471,0,33,0,0,42,39,0,3,0,462,432,0,30,0,0,2,11,21,0,39,6,22,0,97,0,2,11,21,0,39,6,22,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
213473,99,220,220,109,0,111,0,0,129,87,0,42,0,91,22,0,69,0,0,8,27,9,0,56,0,0,0,81,0,8,27,9,0,56,0,0,0,81,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
213491,52,65,65,42,0,23,0,0,21,14,0,7,0,44,28,0,16,0,0,0,5,8,0,85,3,0,0,97,0,0,5,8,0,85,3,0,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
213507,1818,2125,1761,417,52,1233,59,364,1695,416,50,1225,4,66,1,2,8,55,0,2,3,6,0,84,3,1,1,56,0,3,3,6,0,83,3,1,1,55,0,1,2,3,0,87,2,4,0,63,9,74,17,2,82,16,43,36,21
213525,3967,8971,8971,2032,358,4105,2476,0,2454,979,138,1158,179,6517,1053,220,2947,2297,1,3,7,26,0,53,7,3,0,66,1,3,7,26,0,53,7,3,0,66,.,.,.,.,.,.,.,.,.,.,66,20,13,66,20,13,.,.,.
213534,633,724,724,313,79,332,0,0,656,313,50,293,0,68,0,29,39,0,1,1,9,54,0,27,7,1,0,70,1,1,9,54,0,27,7,1,0,70,.,.,.,.,.,.,.,.,.,.,0,1,99,0,1,99,.,.,.
213543,6678,7656,5535,1360,57,3866,252,2121,5076,1335,51,3673,17,459,25,6,193,235,0,7,4,9,0,58,3,5,14,46,0,8,4,9,0,60,4,5,9,46,0,5,3,7,0,54,0,3,28,47,5,40,55,1,44,55,16,27,57
213570,481,864,864,436,8,420,0,0,864,436,8,420,0,0,0,0,0,0,0,1,18,34,0,28,4,16,0,80,0,1,18,34,0,28,4,16,0,80,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
213589,339,492,492,244,4,244,0,0,378,195,4,179,0,114,49,0,65,0,0,4,38,20,0,14,6,18,0,8,0,4,38,20,0,14,6,18,0,8,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
213598,1948,2214,1996,464,84,1444,4,218,1743,458,72,1213,0,253,6,12,231,4,0,0,85,5,0,1,3,3,3,69,0,0,84,6,0,1,3,3,3,68,0,0,91,0,0,1,0,6,1,72,23,76,2,14,84,2,97,0,3
213613,2953,3579,2981,647,197,1862,275,598,2392,635,161,1591,5,589,12,36,271,270,1,1,7,3,0,85,1,2,0,64,1,1,7,3,0,86,1,2,0,63,1,3,6,4,0,84,1,2,0,70,48,51,1,43,55,1,68,32,0
213622,123,136,136,10,0,126,0,0,132,10,0,122,0,4,0,0,4,0,0,1,5,1,0,85,4,4,0,93,0,1,5,1,0,85,4,4,0,93,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
213631,222,395,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,2,22,3,0,72,0,1,2,53,.,.,.,.,.,.,.,.,.,.,0,2,22,3,0,72,0,1,2,53,9,91,0,.,.,.,9,91,0
213659,2811,6303,6303,1116,411,3234,1542,0,1811,640,173,962,36,4492,476,238,2272,1506,0,2,5,14,0,65,1,12,0,65,0,2,5,14,0,65,1,12,0,65,.,.,.,.,.,.,.,.,.,.,28,40,32,28,40,32,.,.,.
213668,1033,1098,1098,340,14,732,12,0,1092,340,13,731,8,6,0,1,1,4,0,2,15,13,0,58,4,5,3,54,0,2,15,13,0,58,4,5,3,54,.,.,.,.,.,.,.,.,.,.,2,18,81,2,18,81,.,.,.
213774,576,998,997,158,89,453,297,1,479,136,63,280,0,518,22,26,173,297,1,4,31,10,0,41,4,10,0,78,1,4,31,10,0,41,4,10,0,78,0,0,0,100,0,0,0,0,0,100,27,58,15,27,58,15,100,0,0
213783,1590,2110,2097,438,134,1160,365,13,1554,422,106,1018,8,543,16,28,142,357,0,1,10,5,0,77,3,3,1,65,0,1,10,5,0,77,3,3,1,65,0,0,8,0,0,92,0,0,0,92,63,35,2,64,34,2,38,46,15
213826,2538,2888,1963,417,114,1305,127,925,1736,414,99,1204,19,227,3,15,101,108,0,3,3,8,0,72,2,10,1,70,0,3,2,8,0,71,2,12,1,67,0,2,5,7,0,74,2,6,3,77,8,50,42,4,57,39,16,34,50
213914,389,389,389,113,96,180,0,0,389,113,96,180,0,0,0,0,0,0,0,1,4,1,0,86,5,2,0,93,0,1,4,1,0,86,5,2,0,93,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
213932,142,200,200,0,0,200,0,0,200,0,0,200,0,0,0,0,0,0,1,7,26,6,0,55,7,1,0,85,1,7,26,6,0,55,7,1,0,85,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
213987,3023,4049,3463,769,176,2396,122,586,2431,609,104,1718,0,1032,160,72,678,122,1,1,6,4,0,78,1,5,4,60,1,1,6,4,0,78,1,5,4,60,0,2,3,3,0,81,0,3,8,58,10,23,67,0,21,79,67,33,0
213996,3407,3703,2724,619,104,1801,200,979,2469,615,101,1752,1,255,4,3,49,199,0,3,4,6,0,80,3,1,3,63,0,3,3,6,0,80,3,1,3,60,0,3,7,5,0,80,2,1,2,72,9,43,48,2,37,61,28,61,11
214023,9,8,8,4,1,3,0,0,8,4,1,3,0,0,0,0,0,0,0,0,50,13,0,38,0,0,0,38,0,0,50,13,0,38,0,0,0,38,.,.,.,.,.,.,.,.,.,.,0,100,0,0,100,0,.,.,.
214041,6510,8697,7242,1196,744,4984,318,1455,5288,1165,375,3720,28,1954,31,369,1264,290,0,3,8,10,0,76,1,1,1,62,0,3,9,11,0,74,1,1,1,60,0,1,5,6,0,85,2,1,1,73,66,31,3,66,31,3,69,26,4
214069,2310,2587,1996,354,93,1526,23,591,1491,351,43,1097,0,505,3,50,429,23,0,2,3,3,0,81,4,7,0,70,0,2,3,3,0,82,4,5,0,68,0,3,2,3,0,78,3,11,0,77,14,60,26,11,65,24,25,44,31
214111,6207,16424,16424,2479,1019,7816,5110,0,3959,1021,305,2387,246,12465,1458,714,5429,4864,0,6,14,8,0,60,4,6,1,58,0,6,14,8,0,60,4,6,1,58,.,.,.,.,.,.,.,.,.,.,70,9,20,70,9,20,.,.,.
214148,380,396,367,67,22,278,0,29,355,66,20,269,0,12,1,2,9,0,0,4,13,8,1,60,8,5,1,100,0,4,13,9,1,59,8,5,1,100,0,0,14,3,0,76,3,3,0,97,0,100,0,0,100,0,0,100,0
214157,2591,2979,2158,444,183,1434,97,821,1820,416,152,1249,3,338,28,31,185,94,0,2,3,11,0,69,1,10,3,65,0,3,3,12,0,69,2,8,4,61,0,2,4,8,0,67,1,18,1,74,19,79,2,7,91,2,51,48,1
214166,1312,3024,2985,260,139,854,1732,39,1028,248,113,615,52,1957,12,26,239,1680,0,1,2,1,0,52,0,43,2,66,0,1,2,1,0,51,0,43,2,67,0,0,3,0,0,82,0,8,8,46,5,32,63,5,31,63,10,82,8
214175,2374,2295,2271,553,18,1635,65,24,2114,539,18,1557,0,157,14,0,78,65,0,4,4,10,0,71,3,7,2,60,0,4,4,10,0,71,3,7,2,60,0,0,4,8,0,63,0,25,0,58,23,74,3,22,75,3,100,0,0
214272,1966,2946,2041,416,177,1333,115,905,1467,414,106,947,0,574,2,71,386,115,0,2,22,6,0,57,3,10,1,66,0,2,28,7,0,55,3,4,1,63,0,2,10,3,0,61,1,22,0,74,19,73,8,17,83,0,24,51,24
214290,729,922,922,633,0,289,0,0,922,633,0,289,0,0,0,0,0,0,0,0,12,1,0,86,0,0,0,7,0,0,12,1,0,86,0,0,0,7,.,.,.,.,.,.,.,.,.,.,0,83,17,0,83,17,.,.,.
214379,5701,12025,12025,1889,1149,7278,1709,0,4020,1156,378,2420,66,8005,733,771,4858,1643,0,3,13,24,0,54,3,1,1,66,0,3,13,24,0,54,3,1,1,66,.,.,.,.,.,.,.,.,.,.,26,55,19,26,55,19,.,.,.
214476,69,68,68,6,0,62,0,0,54,6,0,48,0,14,0,0,14,0,0,0,1,0,3,96,0,0,0,78,0,0,1,0,3,96,0,0,0,78,.,.,.,.,.,.,.,.,.,.,0,100,0,0,100,0,.,.,.
214528,348,436,436,130,0,306,0,0,337,115,0,222,0,99,15,0,84,0,0,3,36,13,0,25,2,21,0,6,0,3,36,13,0,25,2,21,0,6,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
214564,1946,1407,0,0,0,0,0,1407,0,0,0,0,0,0,0,0,0,0,0,18,5,5,0,61,2,2,8,79,.,.,.,.,.,.,.,.,.,.,0,18,5,5,0,61,2,2,8,79,1,15,83,.,.,.,1,15,83
214582,356,905,905,538,101,263,3,0,372,176,62,133,1,533,362,39,130,2,0,1,65,3,0,15,5,10,0,88,0,1,65,3,0,15,5,10,0,88,.,.,.,.,.,.,.,.,.,.,15,60,25,15,60,25,.,.,.
214883,734,1516,1384,30,339,1012,3,132,273,5,55,213,0,1111,25,284,799,3,0,3,56,10,0,19,1,9,1,73,1,3,56,10,0,20,2,9,0,72,0,5,58,11,1,13,0,8,3,79,100,0,0,100,0,0,100,0,0
214892,343,511,511,200,157,154,0,0,511,200,157,154,0,0,0,0,0,0,0,3,14,1,0,79,2,1,0,59,0,3,14,1,0,79,2,1,0,59,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
214944,523,871,871,585,3,283,0,0,595,433,1,161,0,276,152,2,122,0,0,2,30,16,1,47,4,0,0,18,0,2,30,16,1,47,4,0,0,18,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
214971,176,202,137,19,15,103,0,65,127,18,15,94,0,10,1,0,9,0,1,5,9,7,0,56,4,8,9,74,1,4,7,9,0,58,6,4,12,76,0,9,14,3,0,52,0,17,5,71,45,51,3,62,38,0,9,80,11
215008,117,94,94,23,0,71,0,0,94,23,0,71,0,0,0,0,0,0,0,1,2,1,1,95,0,0,0,2,0,1,2,1,1,95,0,0,0,2,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215044,113,210,210,28,0,182,0,0,210,28,0,182,0,0,0,0,0,0,0,2,43,8,0,23,6,18,0,75,0,2,43,8,0,23,6,18,0,75,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215053,242,267,267,76,11,163,17,0,246,76,11,159,0,21,0,0,4,17,0,3,13,5,0,68,6,3,0,70,0,3,13,5,0,68,6,3,0,70,.,.,.,.,.,.,.,.,.,.,14,86,0,14,86,0,.,.,.
215062,25109,30659,13057,2316,118,8621,2002,17602,10213,2285,117,7742,69,2844,31,1,879,1933,0,19,7,7,0,39,4,5,18,56,0,24,8,9,0,38,5,5,11,55,0,15,6,6,0,41,3,6,24,56,64,18,18,88,7,5,46,27,27
215105,1577,1746,1493,307,79,1103,4,253,1442,306,78,1058,0,51,1,1,45,4,0,3,20,12,0,50,1,11,2,66,0,3,21,14,0,50,1,9,2,65,0,2,10,3,0,54,0,23,7,68,100,0,0,100,0,0,100,0,0
215114,1129,1742,1372,295,166,422,489,370,872,280,156,383,53,500,15,10,39,436,0,5,10,3,0,64,6,9,3,57,0,4,9,3,0,64,6,11,3,55,0,10,15,3,0,62,5,3,3,66,13,13,74,3,13,85,52,15,33
215123,3336,3336,0,0,0,0,0,3336,0,0,0,0,0,0,0,0,0,0,0,16,14,2,0,50,13,4,0,64,.,.,.,.,.,.,.,.,.,.,0,16,14,2,0,50,13,4,0,64,1,0,99,.,.,.,1,0,99
215132,2326,2580,1491,317,63,1031,80,1089,1392,316,61,1015,0,99,1,2,16,80,0,25,8,3,0,48,4,9,3,67,0,32,7,4,0,43,5,9,1,65,0,17,8,3,0,56,2,9,4,70,5,80,15,0,100,0,11,53,37
215239,10608,19265,19265,3258,722,12429,2856,0,4669,1498,277,2731,163,14596,1760,445,9698,2693,0,10,41,15,0,24,3,4,3,69,0,10,41,15,0,24,3,4,3,69,.,.,.,.,.,.,.,.,.,.,100,0,0,100,0,0,.,.,.
215266,1451,2331,2331,384,96,916,935,0,1376,384,91,831,70,955,0,5,85,865,0,2,9,4,0,46,3,34,1,59,0,2,9,4,0,46,3,34,1,59,.,.,.,.,.,.,.,.,.,.,1,26,73,1,26,73,.,.,.
215275,1416,1557,1557,373,153,991,40,0,1383,371,112,898,2,174,2,41,93,38,0,4,6,6,0,78,4,2,1,57,0,4,6,6,0,78,4,2,1,57,.,.,.,.,.,.,.,.,.,.,23,75,2,23,75,2,.,.,.
215284,2297,2459,2459,531,122,1793,13,0,2350,529,112,1709,0,109,2,10,84,13,0,2,4,5,0,80,2,5,1,44,0,2,4,5,0,80,2,5,1,44,.,.,.,.,.,.,.,.,.,.,0,0,99,0,0,99,.,.,.
215293,29458,35479,24877,4359,1406,14515,4597,10602,18927,4332,1024,13522,49,5950,27,382,993,4548,0,10,5,5,0,65,4,3,9,56,0,11,5,5,0,69,4,1,4,55,0,7,5,5,0,54,3,7,20,59,2,20,78,1,24,76,6,12,83
215309,27,38,38,1,2,35,0,0,23,1,1,21,0,15,0,1,14,0,0,0,3,3,0,95,0,0,0,89,0,0,3,3,0,95,0,0,0,89,.,.,.,.,.,.,.,.,.,.,0,8,92,0,8,92,.,.,.
215336,61,62,62,13,0,49,0,0,62,13,0,49,0,0,0,0,0,0,0,0,31,2,0,68,0,0,0,98,0,0,31,2,0,68,0,0,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215381,720,1318,1318,645,192,481,0,0,1318,645,192,481,0,0,0,0,0,0,0,1,7,3,0,71,3,11,3,8,0,1,7,3,0,71,3,11,3,8,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215390,231,246,246,119,114,13,0,0,124,69,52,3,0,122,50,62,10,0,0,1,7,3,5,80,3,1,0,56,0,1,7,3,5,80,3,1,0,56,.,.,.,.,.,.,.,.,.,.,56,0,44,56,0,44,.,.,.
215415,2190,2430,2430,588,310,1412,120,0,2190,588,276,1325,1,240,0,34,87,119,0,1,7,1,0,58,4,28,0,44,0,1,7,1,0,58,4,28,0,44,.,.,.,.,.,.,.,.,.,.,67,33,0,67,33,0,.,.,.
215424,149,213,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,2,20,2,0,71,3,0,2,49,.,.,.,.,.,.,.,.,.,.,0,2,20,2,0,71,3,0,2,49,75,25,0,.,.,.,75,25,0
215442,3279,4280,3143,530,320,2222,71,1137,2487,523,206,1758,0,656,7,114,464,71,0,1,13,6,0,71,4,2,3,62,0,2,13,6,0,70,4,2,3,61,0,1,14,4,0,75,2,1,3,63,40,53,6,29,66,5,72,17,11
215479,48,64,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,3,0,97,0,0,0,86,0,0,0,3,0,97,0,0,0,86,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215530,55,106,106,42,0,64,0,0,50,31,0,19,0,56,11,0,45,0,0,0,1,0,0,94,5,0,0,97,0,0,1,0,0,94,5,0,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215585,2299,5532,5532,949,448,2698,1437,0,1224,386,113,670,55,4308,563,335,2028,1382,1,2,9,36,0,49,3,0,0,68,1,2,9,36,0,49,3,0,0,68,.,.,.,.,.,.,.,.,.,.,53,27,19,53,27,19,.,.,.
215594,263,387,387,41,0,346,0,0,300,33,0,267,0,87,8,0,79,0,0,1,8,12,0,74,2,2,0,79,0,1,8,12,0,74,2,2,0,79,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215619,35,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,95,0,0,0,63,.,.,.,.,.,.,.,.,.,.,0,2,2,0,0,95,0,0,0,63,100,0,0,.,.,.,100,0,0
215637,350,375,375,158,3,214,0,0,375,158,3,214,0,0,0,0,0,0,0,5,31,10,0,46,5,2,0,51,0,5,31,10,0,46,5,2,0,51,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215655,3817,5755,4670,593,214,3815,48,1085,3823,586,162,3075,0,847,7,52,740,48,0,1,5,4,0,74,7,3,7,47,0,1,5,4,0,74,8,2,8,44,0,2,8,3,0,73,2,7,5,57,33,54,13,25,61,14,67,22,11
215682,547,535,535,233,0,302,0,0,535,233,0,302,0,0,0,0,0,0,0,1,13,3,0,80,2,0,0,7,0,1,13,3,0,80,2,0,0,7,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215691,632,864,503,85,15,383,20,361,365,73,15,276,1,138,12,0,107,19,0,2,30,10,0,41,4,13,1,68,0,1,32,14,0,33,5,13,1,64,0,3,26,4,0,51,2,12,1,75,6,89,5,0,92,8,16,84,1
215743,2618,3406,2682,375,137,1333,837,724,1479,356,104,1018,1,1203,19,33,315,836,0,2,5,3,0,81,2,6,0,64,0,2,5,1,0,84,2,4,1,63,0,2,5,9,1,69,2,13,0,68,26,42,32,17,43,40,59,38,2
215770,6036,7925,4585,999,309,3128,149,3340,4005,948,242,2813,2,580,51,67,315,147,0,3,10,7,0,68,2,6,3,58,0,3,6,8,0,76,3,2,2,53,0,4,14,6,0,58,1,11,5,66,39,55,6,8,84,8,83,15,3
215798,1711,1798,1568,373,38,1047,110,230,1375,330,32,1006,7,193,43,6,41,103,0,1,5,5,0,80,3,4,1,48,0,1,5,5,0,81,3,2,1,45,0,0,3,4,0,76,1,15,1,66,7,81,12,8,83,9,0,67,33
215813,60,66,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,74,0,3,15,18,.,.,.,.,.,.,.,.,.,.,0,6,2,0,0,74,0,3,15,18,30,3,67,.,.,.,30,3,67
215886,89,104,104,42,0,62,0,0,50,27,0,23,0,54,15,0,39,0,0,0,1,3,0,94,2,0,0,76,0,0,1,3,0,94,2,0,0,76,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215929,4899,5493,3866,654,54,2706,452,1627,3354,652,45,2653,4,512,2,9,53,448,0,4,4,10,0,73,2,5,2,59,0,3,2,11,0,75,2,6,1,58,0,6,7,8,0,68,2,4,5,62,24,74,2,6,92,2,67,30,3
215947,2182,3518,3083,400,122,1185,1376,435,1562,398,93,1066,5,1521,2,29,119,1371,0,1,5,3,0,63,2,26,0,74,0,1,5,3,0,60,2,28,0,74,0,3,5,5,0,80,2,5,0,72,7,34,58,3,35,62,35,28,36
215974,305,397,397,11,0,386,0,0,273,11,0,262,0,124,0,0,124,0,0,3,13,2,0,77,3,2,1,85,0,3,13,2,0,77,3,2,1,85,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215983,36,42,42,8,0,34,0,0,42,8,0,34,0,0,0,0,0,0,0,2,7,0,0,90,0,0,0,81,0,2,7,0,0,90,0,0,0,81,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
215992,216,218,218,76,55,87,0,0,187,59,50,78,0,31,17,5,9,0,0,0,15,1,1,78,5,1,0,63,0,0,15,1,1,78,5,1,0,63,.,.,.,.,.,.,.,.,.,.,61,39,0,61,39,0,.,.,.
216010,5426,6891,5804,1279,346,3793,386,1087,4906,1266,275,3359,6,898,13,71,434,380,0,2,13,6,0,73,4,1,1,55,0,1,14,6,0,72,5,1,1,53,0,2,7,5,0,81,2,2,2,65,20,76,4,9,88,3,78,16,6
216038,8783,9984,7964,1481,698,5622,163,2020,7085,1477,547,5059,2,879,4,151,563,161,0,1,4,3,0,85,4,2,1,60,0,1,5,3,0,84,4,2,2,56,0,1,3,2,0,87,2,4,0,78,70,28,2,69,29,1,74,22,3
216047,204,218,43,5,5,33,0,175,43,5,5,33,0,0,0,0,0,0,0,7,3,10,0,71,1,0,8,14,0,9,0,14,0,70,5,0,2,0,0,6,4,9,0,71,1,0,9,17,0,0,100,0,0,100,0,0,100
216074,194,518,518,358,0,160,0,0,259,179,0,80,0,259,179,0,80,0,1,2,34,2,0,53,6,2,0,97,1,2,34,2,0,53,6,2,0,97,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
216083,453,486,486,99,65,322,0,0,419,88,42,289,0,67,11,23,33,0,0,1,3,2,0,91,2,0,0,66,0,1,3,2,0,91,2,0,0,66,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
216162,245,369,369,0,0,369,0,0,369,0,0,369,0,0,0,0,0,0,0,0,9,14,0,77,0,0,0,91,0,0,9,14,0,77,0,0,0,91,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
216223,91,100,100,45,0,55,0,0,100,45,0,55,0,0,0,0,0,0,0,0,24,27,0,39,7,3,0,95,0,0,24,27,0,39,7,3,0,95,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
216278,2463,2311,2304,577,29,1663,35,7,2232,577,28,1622,5,72,0,1,41,30,0,2,6,7,0,80,3,2,1,58,0,2,6,7,0,79,3,2,1,57,0,0,0,0,0,100,0,0,0,100,0,34,66,0,34,66,0,86,14
216287,1510,1534,1534,376,25,1130,3,0,1533,376,25,1130,2,1,0,0,0,1,0,18,8,13,0,34,9,4,15,52,0,18,8,13,0,34,9,4,15,52,.,.,.,.,.,.,.,.,.,.,43,57,0,43,57,0,.,.,.
216296,1311,1413,1413,533,100,657,123,0,1275,533,96,645,1,138,0,4,12,122,0,2,10,14,0,69,4,0,0,15,0,2,10,14,0,69,4,0,0,15,.,.,.,.,.,.,.,.,.,.,36,64,0,36,64,0,.,.,.
216311,189,140,140,38,0,102,0,0,140,38,0,102,0,0,0,0,0,0,0,0,0,0,0,97,0,0,3,0,0,0,0,0,0,97,0,0,3,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
216339,34192,40300,29215,4944,2402,21170,699,11085,25831,4886,2129,18781,35,3384,58,273,2389,664,0,12,13,8,0,53,4,5,6,56,0,12,14,8,0,54,4,3,4,55,0,11,11,6,0,49,3,10,10,58,34,60,6,36,64,1,29,51,20
216348,18,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,63,0,0,11,21,.,.,.,.,.,.,.,.,.,.,0,0,26,0,0,63,0,0,11,21,5,95,0,.,.,.,5,95,0
216357,780,817,793,276,44,472,1,24,790,276,44,469,1,3,0,0,3,0,0,1,15,3,0,71,4,5,0,48,0,1,16,3,0,70,4,5,0,47,0,0,4,0,0,79,0,17,0,54,0,0,100,0,0,100,0,0,100
216366,8701,9803,4366,703,386,3213,64,5437,3501,678,182,2640,1,865,25,204,573,63,0,6,10,10,0,56,10,5,3,72,0,8,14,12,0,53,7,3,2,73,0,4,7,8,0,58,13,6,4,71,20,60,20,14,79,7,25,44,31
216436,226,226,226,80,34,112,0,0,226,80,34,112,0,0,0,0,0,0,0,0,43,4,0,50,3,0,0,8,0,0,43,4,0,50,3,0,0,8,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
216445,246,246,246,89,26,131,0,0,246,89,26,131,0,0,0,0,0,0,1,1,1,2,0,95,0,0,0,5,1,1,1,2,0,95,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
216454,218,225,225,102,19,104,0,0,225,102,19,104,0,0,0,0,0,0,0,0,0,1,0,97,1,0,0,10,0,0,0,1,0,97,1,0,0,10,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
