UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07
366252,R,32443954,R,152948698,R,0,R,247554538,R,122857721,R,90473246,R,119132887,R,5563930,R,4809297,R,754633,R,124696817,R,34466133,R,291941559,R,61382288,R,4910148,R,0,R,392700128,R,239751430,R,178264447,R,170206562,R,-2636423,R,5421462,R,119275355,R,0,R,124696817,R,7419864,R,404281,R,5794465,R,0,R,0,R,0,R,13618610,R,5457617,R,0,R,5457617,R,0,R,0,R,0,R,586355,R,586355,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,4871262,R,4871262,R,0,R,85384603,R,85384603,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,29971000,R,29971000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4677743,R,4677743,R,0,R,0,R,14568878,R,14568878,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10257025,R,10137570,R,11255,R,108200,R,9967501,R,9848046,R,11255,R,108200,R,289524,R,289524,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,4891625,R,4282844,R,608781,Z,0,R,0,R,0,R,23989252,R,23989252,R,0,R,0,R,0,R,0,Z,0,Z,0,R,4524321,R,4524321,R,0,R,0,R,178264447,R,177536211,R,620036,R,108200,R,0,R,245908,R,-245908,Z,0,R,178264447,R,177782119,R,374128,R,108200,R,79068813,R,31604974,R,0,R,0,R,0,R,0,R,18099694,R,8463614,R,15060271,R,5507814,R,34085464,R,10137948,R,20286180,R,4533007,R,0,R,0,R,0,R,0,R,0,R,3606140,R,0,R,170206562,R,60247357,R,29913692,R,18627996,R,13724625,R,2447575,R,45245317,1,R,29397927,R,33873816,R,4475889,R,1536739,R,3809002,R,-1002042,R,132190,R,4939135,R,175286066,R,5421462,R,119275355,R,67684297,R,90473246,R,170206562
366261,R,9202659,R,445446,R,0,R,10131537,R,336574,R,0,R,9763117,R,31846,R,0,R,31846,R,9794963,R,783459,R,0,R,499570,R,0,R,0,R,1283029,R,837583,R,4424152,R,2201760,R,-2198785,R,23607,R,7571571,R,2199785,R,9794963,R,664025,R,0,R,0,R,0,R,0,R,0,R,664025,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3583295,R,3583295,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,817719,R,817719,Z,0,Z,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,R,23138,R,23138,R,0,R,0,R,4424152,R,4424152,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,4424152,R,4424152,R,0,R,0,R,1383056,R,1056256,R,0,R,0,R,0,R,0,R,689006,R,0,R,9120,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,R,120578,R,0,R,2201760,R,1056256,R,42341,R,278904,R,98624,R,0,R,725635,2,A,,A,,A,,A,,A,,A,,A,,R,2223392,R,4424152,R,23607,R,7571571,R,928878,R,0,R,2201760
366368,R,585137,R,7282769,R,0,R,17240676,R,6813816,R,3507226,R,8851810,R,1575050,R,317148,R,1257902,R,10426860,R,329461,R,1317845,R,1043212,R,122909,R,11384608,R,14198035,R,6915266,R,8232120,R,9034331,R,0,R,-802211,R,11229071,R,0,R,10426860,R,0,R,22059,R,0,R,0,R,1575050,R,523889,R,2120998,R,1165500,R,0,R,1165500,R,0,R,0,R,0,R,22059,R,22059,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,585137,R,585137,R,0,R,558304,R,558304,R,0,R,4679736,R,4679736,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2018777,R,1529377,R,489400,R,0,R,2018777,R,1529377,R,489400,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,643100,R,603557,R,39543,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,358369,R,358369,R,0,R,0,R,532138,R,1056027,R,-523889,R,0,R,8232120,R,8227066,R,5054,R,0,R,0,R,0,R,0,R,0,R,8232120,R,8227066,R,5054,R,0,R,2055032,R,1389989,R,570942,R,428743,R,0,R,0,R,0,R,0,R,586118,R,391002,R,3605817,R,1444312,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2216422,R,755101,R,9034331,R,4409147,R,916768,R,1571423,R,595924,R,122245,R,1418824,1,R,564684,R,585137,R,20453,R,0,R,39453,R,-19000,R,0,R,-807265,R,8227066,R,-802211,R,11229071,R,2837730,R,3507226,R,9034331
366535,R,0,R,1172803,R,0,R,1285026,R,305782,R,0,R,979244,R,0,R,0,R,0,R,979244,R,305967,R,1217799,R,1360931,R,0,R,0,R,2884697,R,1711894,R,3828702,R,3515440,R,0,R,313262,R,950280,R,-284298,R,979244,R,1124989,R,141576,R,0,R,0,R,51024,R,78347,R,1395936,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,3623941,R,3623941,R,0,R,0,R,1761,R,1761,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,R,203000,R,203000,R,0,R,0,R,3828702,R,3828702,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,3828702,R,3828702,R,0,R,0,R,1329292,R,1011513,R,0,R,0,R,0,R,0,R,322500,R,221010,R,126052,R,79363,R,531739,R,232910,R,0,R,0,R,0,A,,A,,A,,A,,R,1205857,R,0,R,3515440,R,1544796,R,90433,R,26921,R,33485,R,0,R,1819805,2,A,,A,,A,,A,,A,,A,,A,,R,828844,R,2309583,R,313262,R,950280,R,148440,R,0,R,3515440
366571,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,45999,R,0,R,0,R,0,R,0,R,0,R,45999,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,83800,R,83800,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,83800,R,83800,Z,0,Z,0,R,0,R,0,R,0,R,0,R,83800,R,83800,R,0,R,0,R,237385,R,206142,R,0,R,0,R,0,R,0,R,6354,R,2184,R,6354,R,2184,R,14513,R,13513,A,,A,,R,0,A,,A,,A,,A,,R,0,R,0,R,264606,R,224023,R,40016,R,357,R,210,R,0,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
368771,R,644538,R,137233,R,13889,R,10086216,R,6416431,Z,0,R,3669785,R,0,R,0,R,0,R,3669785,R,0,R,0,R,691164,Z,0,Z,0,R,691164,R,553931,R,6202226,R,6191945,R,20000,R,30281,R,3639504,R,0,R,3669785,R,1640810,R,28691,Z,0,Z,0,Z,0,Z,0,R,1669501,R,1669501,R,0,R,1669501,R,1640810,R,1640810,R,0,R,28691,R,28691,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,4326118,R,4326118,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1669501,R,1669501,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,206607,R,206607,Z,0,Z,0,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,6202226,R,6202226,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,6202226,R,6202226,R,0,R,0,R,481134,R,481134,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,2402418,R,2142192,Z,0,Z,0,Z,0,A,,A,,A,,A,,R,3308393,R,260256,R,6191945,R,2883582,R,115105,R,0,R,145120,R,0,R,3048138,2,A,,A,,A,,A,,A,,A,,A,,R,30281,R,1201202,R,30281,R,3639504,R,3669785,R,0,R,6191945
369002,R,8257731,R,1843109,R,0,R,11224707,R,60952,R,0,R,11046682,R,117073,Z,0,R,117073,R,11163755,R,450000,R,4797942,R,1533329,R,0,R,0,R,6781271,R,4938162,R,6608258,R,6565649,R,0,R,42609,R,11121146,R,0,R,11163755,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5266883,R,5266883,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,50000,R,0,R,50000,R,0,R,0,R,0,R,0,R,0,R,50000,R,0,R,50000,R,0,Z,0,Z,0,Z,0,Z,0,R,1134039,R,1134039,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,157336,R,157336,R,0,R,0,R,6608258,R,6558258,R,50000,Z,0,R,0,R,19998,R,-19998,Z,0,R,6608258,R,6578256,R,30002,R,0,R,2050497,R,1625758,R,0,R,0,R,0,R,0,R,1264831,R,208652,R,584682,R,357032,R,2665639,R,1270758,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6565649,R,3462200,R,834804,R,598164,R,142490,R,0,R,1527991,2,A,,A,,A,,A,,A,,A,,A,,R,12607,R,6578256,R,42609,R,11121146,R,11163755,R,0,R,6565649
374024,R,2563105,R,3939246,R,0,R,7189563,R,2413510,R,2201611,R,4738933,R,37120,R,0,R,37120,R,4776053,R,1770000,R,2404971,R,425855,R,0,R,38100,R,4638926,R,699680,R,4096835,R,3913333,R,0,R,183502,R,4592551,R,0,R,4776053,R,0,R,0,R,0,R,0,R,0,R,103019,R,103019,R,103019,R,0,R,103019,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,103019,R,103019,R,0,R,0,R,0,R,0,R,3760584,R,3760584,Z,0,Z,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,71250,R,71250,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19519,R,6750,R,12769,R,0,R,19519,R,6750,R,12769,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,142294,R,142294,Z,0,Z,0,R,33934,R,33934,R,69254,R,69254,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,4096835,R,4084066,R,12769,R,0,R,0,R,0,Z,0,Z,0,R,4096835,R,4084066,R,12769,R,0,R,1708954,R,1076142,R,0,Z,0,R,0,Z,0,R,570651,R,329431,R,348765,R,219621,R,1284963,R,545356,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,3913333,R,2170550,R,324506,R,119119,R,97828,R,108022,R,1093308,2,A,,A,,A,,A,,A,,A,,A,,R,178317,R,4091650,R,183502,R,4592551,R,4738933,R,2201611,R,3913333
375230,R,0,R,478054,R,0,R,2638318,R,12522,R,0,R,2625796,R,0,R,0,R,0,R,2625796,R,0,R,0,R,1073842,R,0,R,0,R,1073842,R,595788,R,2942075,R,2319650,R,0,R,622425,R,2003371,R,0,R,2625796,R,1462071,R,37354,R,392915,R,0,R,0,R,0,R,1892340,R,1854986,R,0,R,1854986,R,1462071,R,1462071,R,0,R,0,R,0,R,0,R,392915,R,392915,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,597330,R,597330,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1462071,R,1462071,R,0,R,0,R,392915,R,392915,R,0,R,0,R,0,R,0,R,0,R,0,R,355587,R,355587,R,0,R,0,R,355587,R,355587,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10106,R,10106,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,124066,R,124066,R,0,R,0,R,2942075,R,2942075,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,2942075,R,2942075,R,0,R,0,R,956491,R,844445,R,0,R,0,R,0,R,0,R,0,R,0,R,12898,R,0,R,1350261,R,41604,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2319650,R,886049,R,28314,R,129488,R,82672,R,0,R,1193127,2,A,,A,,A,,A,,A,,A,,A,,R,622425,R,2942075,R,622425,R,2003371,R,2003371,R,0,R,2319650
375416,R,0,R,472723,R,0,R,2694870,R,2420328,R,0,R,274542,R,0,R,0,R,0,R,274542,R,21579,R,0,R,1536437,R,49758,R,0,R,1607774,R,1135051,R,2417813,R,2830653,R,0,R,-412840,R,-79726,R,767108,R,274542,R,918670,R,0,R,0,R,0,R,75133,R,84613,R,1078416,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,2192861,R,2192861,Z,0,Z,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,,A,,A,,R,224952,R,224952,R,0,R,0,R,2417813,R,2417813,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,2417813,R,2417813,R,0,R,0,R,1321570,R,500241,R,0,R,0,R,0,R,0,R,250906,R,138003,R,148999,R,124463,R,421082,R,173656,R,0,R,0,R,0,A,,A,,A,,A,,R,688096,R,0,R,2830653,R,936363,R,58575,R,463063,R,11020,R,0,R,1361632,2,A,,A,,A,,A,,A,,A,,A,,R,467734,R,2361262,R,-412840,R,-79726,R,-218704,R,0,R,2830653
376385,R,1171133,R,6781403,R,0,R,10179216,R,1846050,R,1188390,R,8333166,R,0,R,0,R,0,R,8333166,R,1813412,R,7285534,R,4673177,R,0,R,135839,R,13907962,R,7126559,R,3085331,R,3394229,R,-41278,R,-350176,R,8683342,R,0,R,8333166,R,2236613,R,45210,R,41188,R,0,R,6455,R,0,R,2329466,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3010557,R,3010557,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,74774,R,74774,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,3085331,R,3085331,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,3085331,R,3085331,R,0,R,0,R,1835147,R,729194,R,0,R,0,R,0,R,0,R,176541,R,102369,R,395571,R,321400,R,986970,R,466607,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3394229,R,1619570,R,77585,R,1099140,R,530133,R,67801,R,0,2,A,,A,,A,,A,,A,,A,,A,,R,-350176,R,3085331,R,-350176,R,8683342,R,0,R,1188390,R,3394229
377111,R,0,R,403594,R,0,R,1063858,R,1156232,R,0,R,-92374,R,0,R,0,R,0,R,-92374,R,37942,R,0,R,2636618,R,0,R,0,R,2674560,R,2270966,R,2244423,R,2688906,R,0,R,-444483,R,-110502,R,462611,R,-92374,R,682850,R,147533,R,0,R,0,R,7178,R,51903,R,889464,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,2063069,R,2063069,R,0,R,0,R,981,R,981,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,R,180373,R,180373,R,0,R,0,R,2244423,R,2244423,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,2244423,R,2244423,R,0,R,0,R,1150971,R,616156,R,0,R,0,R,0,R,0,R,446859,R,65028,R,171403,R,130768,R,502758,R,246745,R,0,R,0,R,0,A,,A,,A,,A,,R,416915,R,0,R,2688906,R,1058697,R,44576,R,188252,R,3878,R,0,R,1393503,2,A,,A,,A,,A,,A,,A,,A,,R,459923,R,2271991,R,-444483,R,-110502,R,207523,R,0,R,2688906
381255,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,428214,R,309405,R,42147,R,0,R,0,R,0,R,779766,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1240106,R,1240106,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,1240106,R,1240106,R,0,R,0,R,0,R,0,R,0,R,0,R,1240106,R,1240106,R,0,R,0,R,1045370,R,527888,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,225227,R,0,A,,A,,R,0,A,,A,,A,,A,,R,195939,R,0,R,1466536,R,527888,R,123477,R,56774,R,2771,R,1641,R,753985,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
381282,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,176995,R,698931,R,499,R,0,R,0,R,0,R,876425,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1183467,R,1183467,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,1183467,R,1183467,R,0,R,0,R,0,R,0,R,0,R,0,R,1183467,R,1183467,R,0,R,0,R,1333496,R,542769,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,288908,R,0,A,,A,,R,0,A,,A,,A,,A,,R,254118,R,0,R,1876522,R,542769,R,138986,R,101217,R,1740,R,1648,R,1090162,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
381325,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,525579,R,1044921,R,25991,R,0,R,0,R,0,R,1596491,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1856738,R,1856738,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,1856738,R,1856738,R,0,R,0,R,0,R,0,R,0,R,0,R,1856738,R,1856738,R,0,R,0,R,1308109,R,623979,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,285050,R,0,A,,A,,R,0,A,,A,,A,,A,,R,264824,R,0,R,1857983,R,623979,R,183247,R,61366,R,33,R,3351,R,986007,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
