unitid,institution_name,year,enrollment_headcount_total,enrollment_headcount_undergrad,enrollment_headcount_graduate,pct_international_all,pct_international_undergraduate,pct_international_graduate,staff_headcount_total,staff_headcount_instructional,revenue_total,expenses_total,loss_amount,net_tuition_per_fte,state_funding,federal_grants_contracts_pell_adjusted,endowment_value,discount_rate,liquidity,leverage,cut_records,cut_types,latest_cut_announcement_date,financial_warning_count
239716,Saint Norbert College,2021,2026,1927,99,0.01184600197433366,0.01245459263103269,0,681,162,111757319,111757319,0,20185.413894324854,0,4496047,183935678,0.4253580183005381,0.4255649583535209,0.09948686722401334,1,department_closure,2025-03-17,1
239716,Saint Norbert College,2022,2076,1981,95,0.01541425818882466,0.01615345784957092,0,674,163,67870283,67870283,0,19776.240575396827,0,5431276,173050862,0.4625219726180817,0.43959385723081007,0.09480899625736144,1,department_closure,2025-03-17,1
239716,Saint Norbert College,2023,2323,2237,86,0.01592767972449418,0.01654000894054537,0,619,157,94600729,94600729,0,18721.395055499495,0,756225,170287239,0.4753335648471771,0.40284419187256926,0.09616468061098886,1,department_closure,2025-03-17,1
239716,Saint Norbert College,2024,2317,2228,89,0.01855848079413034,0.01885098743267504,0.01123595505617977,537,126,98514090,98514090,0,18268.06727828746,0,663644,188795538,0.49711110896105065,0.401866811558943,0.07907194228144655,1,department_closure,2025-03-17,1
197151,School of Visual Arts,2014,4978,4170,808,0.27983125753314586,0.2630695443645084,0.36633663366336633,1433,903,,,,,,,,,,,1,staff_layoff,2025-08-22,1
197151,School of Visual Arts,2015,4723,3892,831,0.3544357399957654,0.34018499486125386,0.42117930204572807,1717,1168,147877856,138727634,9150222,33061.45132541133,0,,,,,0.8440381937356064,1,staff_layoff,2025-08-22,1
197151,School of Visual Arts,2016,4886,4036,850,0.380065493246009,0.3629831516352824,0.4611764705882353,1781,1188,154255349,144092123,10163226,33561.06554433221,0,,,,,0.8243047536439836,1,staff_layoff,2025-08-22,1
197151,School of Visual Arts,2017,4841,4058,783,0.4118983681057633,0.3989650073928043,0.4789272030651341,1751,1180,157163218,152007364,5155854,35171.572806614604,0,,,,,0.8155957587321245,1,staff_layoff,2025-08-22,1
197151,School of Visual Arts,2018,4501,3778,723,0.45078871361919576,0.43885653785071466,0.5131396957123098,1736,1125,159080771,156370678,2710093,36760.05736182071,0,,,,,0.7875367914553741,1,staff_layoff,2025-08-22,1
197151,School of Visual Arts,2019,4541,3839,702,0.4809513323056595,0.4709559781193019,0.5356125356125356,1674,1102,169551560,161994626,7556934,37949.93629124005,0,,,,,0.7807415804363155,1,staff_layoff,2025-08-22,1
197151,School of Visual Arts,2020,4732,3979,753,0.5240912933220625,0.5106810756471475,0.5949535192563081,1555,992,180239717,164682435,15557282,,0,,,,,0.7126400877548293,1,staff_layoff,2025-08-22,1
197151,School of Visual Arts,2021,3937,3395,542,0.5270510541021082,0.5163475699558174,0.5940959409594095,1723,1194,142292742,164176190,-21883448,36593.45415201515,0,,,,,0.7233979767402688,1,staff_layoff,2025-08-22,1
197151,School of Visual Arts,2022,4229,3630,599,0.54268148498463,0.5338842975206611,0.5959933222036727,1635,1124,193811272,181769792,12041480,40916.15019286403,0,,,,,0.716369374248135,1,staff_layoff,2025-08-22,1
197151,School of Visual Arts,2023,4366,3699,667,0.5515345854328905,0.5420383887537172,0.6041979010494752,1587,986,208220446,196096666,12123780,42896.764480612735,0,,,,,0.8725976180557778,1,staff_layoff,2025-08-22,1
197151,School of Visual Arts,2024,4198,3557,641,0.5333492139113863,0.5215068878268203,0.5990639625585024,1506,940,210938754,201443686,9495068,44094.38385583807,0,,,,,0.8561747700100312,1,staff_layoff,2025-08-22,1
143048,School of the Art Institute of Chicago,2014,3836,3010,826,0.26042752867570385,0.2700996677740864,0.225181598062954,1142,748,135248315,135248315,0,27684.330615687377,0,771133,189848000,0.2251522012624667,,,1,staff_layoff,2025-11-17,2
143048,School of the Art Institute of Chicago,2015,3937,3070,867,0.2941325882651765,0.304885993485342,0.2560553633217993,1199,784,153700914,153700914,0,29124.658174097665,0,360643,,0.22311107928027657,,,1,staff_layoff,2025-11-17,2
143048,School of the Art Institute of Chicago,2016,4847,3889,958,0.317309676088302,0.32321933659038316,0.29331941544885176,1275,843,148111538,148111538,0,32268.23641145529,0,304726,187122000,0.23046280894966553,,,1,staff_layoff,2025-11-17,2
143048,School of the Art Institute of Chicago,2017,3911,3103,808,0.31654308361032985,0.32484692233322593,0.28465346534653463,1289,851,152786617,152786617,0,33410.147816025456,0,555098,212289000,0.23499806955611177,,,1,staff_layoff,2025-11-17,2
143048,School of the Art Institute of Chicago,2018,3996,3165,831,0.3308308308308308,0.32954186413902053,0.33574007220216606,1151,708,160044020,160044020,0,33978.93049763692,0,601986,224396000,0.2386267480449072,,,1,staff_layoff,2025-11-17,2
143048,School of the Art Institute of Chicago,2019,3998,3175,823,0.3379189594797399,0.33984251968503937,0.330498177399757,1163,729,160805679,160805679,0,34942.29348127601,0,411931,240188000,0.24543210687229572,,,1,staff_layoff,2025-11-17,2
143048,School of the Art Institute of Chicago,2020,3862,3109,753,0.3252200932159503,0.3258282405918302,0.32270916334661354,1047,692,160789889,160789889,0,,0,425408,252178000,0.24767245972109983,,,1,staff_layoff,2025-11-17,2
143048,School of the Art Institute of Chicago,2021,3512,2796,716,0.31121867881548976,0.31258941344778257,0.3058659217877095,1050,695,145069731,145069731,0,35612.60960960961,0,5392001,352315000,0.26016604430093976,,,1,staff_layoff,2025-11-17,2
143048,School of the Art Institute of Chicago,2022,3843,3031,812,0.3034087952120739,0.302540415704388,0.3066502463054187,1052,691,159171220,159171220,0,36683.21436915888,0,5878453,312399000,0.2562497839647512,,,1,staff_layoff,2025-11-17,2
143048,School of the Art Institute of Chicago,2023,3736,2985,751,0.3091541755888651,0.30318257956448913,0.33288948069241014,1089,688,169085333,169085333,0,38226.22034900917,0,1354716,360556000,0.25601881616945316,,,1,staff_layoff,2025-11-17,2
143048,School of the Art Institute of Chicago,2024,3597,2912,685,0.3060884070058382,0.2967032967032967,0.345985401459854,1096,681,161747345,161747345,0,37286.50107460854,0,1060276,416852000,0.2682042801495731,,,1,staff_layoff,2025-11-17,2
172264,Siena Heights University,2014,3405,3050,355,0.00323054331864904,0.00262295081967213,0.00845070422535211,493,271,34814009,34814009,0,10369.767735665697,0,5186257,10482054,0,0.4457639494171527,0.37375512927137816,1,institution_closure,2025-06-30,3
172264,Siena Heights University,2015,3408,3079,329,0.02934272300469483,0.02955505034101981,0.02735562310030395,462,241,40647725,40647725,0,10890.794708476236,0,5163344,10904696,0,0.45887154810207714,0.35839779525082577,1,institution_closure,2025-06-30,3
172264,Siena Heights University,2016,3370,3105,265,0.01543026706231454,0.01481481481481481,0.02264150943396226,448,227,41153386,41153386,0,11456.095949855351,0,5043816,10875808,0,0.458956959759972,0.3355185982959755,1,institution_closure,2025-06-30,3
172264,Siena Heights University,2017,3286,3011,275,0.01156421180766889,0.01228827632015941,0.00363636363636363,445,230,44040133,44040133,0,11921.911045943303,0,5077996,12422717,0,0.47697863666295304,0.3044246576391361,1,institution_closure,2025-06-30,3
172264,Siena Heights University,2018,3143,2868,275,0.01177219217308304,0.01290097629009763,0,432,216,39142802,39142802,0,12193.739508700102,0,4950165,13627897,0,0.4526836453596584,0.3348158837156284,1,institution_closure,2025-06-30,3
172264,Siena Heights University,2019,2985,2690,295,0.01474036850921273,0.01635687732342007,0,422,200,39361946,39361946,0,12449.59590120862,0,1171166,14901903,0.38175027018622176,0.4599233620753915,0.33252772491627725,1,institution_closure,2025-06-30,3
172264,Siena Heights University,2020,3152,2819,333,0.02538071065989847,0.023767293366442,0.03903903903903904,401,193,36698252,36698252,0,,0,1197840,15312547,0.3834758357601445,0.4335377655573796,0.3849786493812629,1,institution_closure,2025-06-30,3
172264,Siena Heights University,2021,2528,2287,241,0.01977848101265823,0.02186270222999562,0,409,190,45404485,45404485,0,13418.070397111913,0,8464460,19488255,0.4221001139042675,0.4868417721767428,0.2934244469508003,1,institution_closure,2025-06-30,3
172264,Siena Heights University,2022,2352,2119,233,0.02423469387755102,0.02642756016989145,0.00429184549356223,367,162,39312090,39312090,0,12857.233116883115,0,6615689,17219189,0.4596746051977379,0.4815485140313832,0.2884663404650941,1,institution_closure,2025-06-30,3
172264,Siena Heights University,2023,2233,2042,191,0.02821316614420063,0.03036238981390793,0.00523560209424083,362,152,42560497,42560497,0,12389.133554817276,0,1217013,13293717,0.49413409677536585,0.5811246788899048,0.19709599930733823,1,institution_closure,2025-06-30,3
172264,Siena Heights University,2024,2192,2002,190,0.03239051094890511,0.03296703296703297,0.02631578947368421,337,142,35737922,35737922,0,12217.01749837978,0,1484951,14838766,0.5010907281228285,0.5479164230567111,0.2140831787397723,1,institution_closure,2025-06-30,3
123572,Sonoma State University,2014,9550,8692,858,0.01664921465968586,0.01737229636447308,0.00932400932400932,1262,537,174637128,,,6952.027169149868,51944029,7624098,32328202,0.23239150407057207,0.10161712485657332,0.5621543401506335,1,department_closure,2025-01-22,2
123572,Sonoma State University,2015,9614,8702,912,0.01965883087164552,0.02079981613422201,0.0087719298245614,1291,545,184547668,,,6540.551088159351,55864557,6916983,35177462,0.2915974646167634,-0.23820862182428157,0.9161598797025292,1,department_closure,2025-01-22,2
123572,Sonoma State University,2016,9926,9053,873,0.02024984888172476,0.02142936043300563,0.00801832760595647,1311,575,193541809,192904592,637217,6541.230166385339,59632585,6613192,36254032,0.2991088963157039,-0.2409597604566887,0.9517638392072076,1,department_closure,2025-01-22,2
123572,Sonoma State University,2017,10041,9244,797,0.02260731002888158,0.02336650800519255,0.013801756587202,1307,559,201050656,203981572,-2930916,6096.201545778835,67108603,6705146,36441358,0.34298936353602955,-0.2396509643693168,1.0100343475234277,1,department_closure,2025-01-22,2
123572,Sonoma State University,2018,10468,9464,1004,0.02292701566679404,0.02324598478444632,0.0199203187250996,1339,580,248175615,250534694,-2359079,5614.74296518741,103480096,7155100,36885947,0.3447671774032718,-1.1265379425257789,1.8843347688412189,1,department_closure,2025-01-22,2
123572,Sonoma State University,2019,10360,9406,954,0.02837837837837838,0.0279608760365724,0.03249475890985325,1338,558,244245037,248975250,-4730213,5613.055412226585,93040317,7594901,39079332,0.34433611501334804,-1.059065691285787,1.6763322355943735,1,department_closure,2025-01-22,2
123572,Sonoma State University,2020,9885,9012,873,0.03196762771876581,0.03184642698624056,0.03321878579610538,1241,508,271782978,282939073,-11156095,,100870535,8112863,41676331,0.3602519288764234,-1.107992365989308,1.7565557716314564,1,department_closure,2025-01-22,2
123572,Sonoma State University,2021,8775,7878,897,0.03133903133903134,0.03135313531353135,0.03121516164994426,1170,509,238237122,249776866,-11539744,5676.64023668639,82296803,8749600,45936172,0.3734439961092465,-1.1409955493787192,1.7896408840709508,1,department_closure,2025-01-22,2
123572,Sonoma State University,2022,8173,7274,899,0.02924262816591215,0.02914489964256255,0.0300333704115684,1145,480,284174277,200752720,83421557,5796.469793676711,103928623,10762259,49382194,0.3882882952455863,-0.9628150515017284,1.4317219969407995,1,department_closure,2025-01-22,2
123572,Sonoma State University,2023,7372,6531,841,0.00678241996744438,0.00551217271474506,0.01664684898929845,1058,458,278872071,231770811,47101260,5946.846013591911,109902675,11083473,50615917,0.38607714448026326,-0.8754752518406658,1.3778693543225191,1,department_closure,2025-01-22,2
123572,Sonoma State University,2024,6695,6040,655,0.00716952949962658,0.00529801324503311,0.02442748091603053,1087,450,248635513,219829578,28805935,5979.625766871166,106240151,9948961,51580176,0.40377791413740566,-0.829487871650517,1.38290457966001,1,department_closure,2025-01-22,2
149231,Southern Illinois University Edwardsville,2024,14122,10167,3955,0.08306188925081433,0.03413002852365496,0.2088495575221239,2263,843,364260617,356055496,8205121,10083.139143730888,71370609,18460866,40186050,0.19866972602622787,0.09878013706725988,0.2788840060146179,1,department_closure,2025-03-18,2
149231,Southern Illinois University-Edwardsville,2014,15879,12506,3373,0.02852824485169091,0.01095474172397249,0.09368514675363178,2508,907,356736372,,,8226.254716981131,59693603,12317133,20853020,0.15481474816591348,0.08381881678312739,0.3982739335056836,1,department_closure,2025-03-18,2
149231,Southern Illinois University-Edwardsville,2015,16103,12828,3275,0.03223001925107123,0.01184908013719987,0.11206106870229007,2399,844,366957639,,,8502.688217067247,58657655,15817932,20447000,0.1444731162271779,0.11205586751545528,0.3730165078590367,1,department_closure,2025-03-18,2
149231,Southern Illinois University-Edwardsville,2016,16467,13163,3304,0.03206412825651302,0.01359872369520626,0.10562953995157386,2381,862,339321741,360206057,-20884316,8856.777622377622,16419900,18959358,19245000,0.1372019110953435,0.0901613775948322,0.3761583257872605,1,department_closure,2025-03-18,2
149231,Southern Illinois University-Edwardsville,2017,16432,13294,3138,0.03067185978578383,0.01376560854520836,0.1022944550669216,2390,852,374974924,382002684,-7027760,9205.23526494172,31102400,20267643,22378000,0.1334247209973543,0.0929230689974112,0.36069364999897624,1,department_closure,2025-03-18,2
149231,Southern Illinois University-Edwardsville,2018,16021,12972,3049,0.02840022470507459,0.01333641689793401,0.09248934076746476,2431,863,435244047,390989948,44254099,9082.164858631588,81274309,19680964,23680000,0.1905467529883259,0.04037522100474612,0.4120695468567843,1,department_closure,2025-03-18,2
149231,Southern Illinois University-Edwardsville,2019,15518,12387,3131,0.0309318211109679,0.01566158068943247,0.09134461833280104,2472,883,358094059,342760876,15333183,9928.93656882862,54848300,18188495,26560211,0.15302148108077288,0.03889123029076211,0.3790775926840846,1,department_closure,2025-03-18,2
149231,Southern Illinois University-Edwardsville,2020,15204,11861,3343,0.03288608260983951,0.01719922434870584,0.0885432246485193,2443,899,370296043,360712012,9584031,,58491000,17756278,27381215,0.14618279124254807,0.02899514650211744,0.37759043298138045,1,department_closure,2025-03-18,2
149231,Southern Illinois University-Edwardsville,2021,15058,11379,3679,0.03068136538716961,0.01731259337375867,0.07203044305517804,2401,926,427558831,435379129,-7820298,10171.864532902997,58491000,18470557,36849269,0.1338247882558964,0.04945009279057776,0.3630584564361138,1,department_closure,2025-03-18,2
149231,Southern Illinois University-Edwardsville,2022,15277,11257,4020,0.05452641225371473,0.0266500843919339,0.1325870646766169,2271,880,419690261,418584737,1105524,10621.781999461062,62318400,18152239,33704893,0.11877278831621405,0.05131838655886314,0.34445345639721014,1,department_closure,2025-03-18,2
149231,Southern Illinois University-Edwardsville,2023,14563,10527,4036,0.078349241227769,0.03144295620784649,0.20069375619425173,2233,861,334863788,332150962,2712826,10217.02653155228,65492631,16583349,35482415,0.16295315753681294,0.07989858816401346,0.308064301514627,1,department_closure,2025-03-18,2
183026,Southern New Hampshire University,2014,55135,37244,17891,0.02450349143012605,0.01565352808506068,0.04292661114526857,4272,2387,316322473,316322473,0,10380.846312319736,0,562059,19802869,0.13500383172230504,0.3989947496598413,0.5371239111815616,1,staff_layoff,2025-06-25,0
183026,Southern New Hampshire University,2015,83830,59186,24644,0.01916974830013122,0.01035717906261616,0.04033436130498295,7018,4500,451031027,451031027,0,9825.250705210396,0,1496835,21811715,0.1028043450512865,0.4753552381513758,0.4682496764091055,1,staff_layoff,2025-06-25,0
183026,Southern New Hampshire University,2016,100304,72585,27719,0.01725753708725474,0.00841771715919267,0.0404054980338396,8296,5301,533750383,533750383,0,9924.850551140731,0,2179836,23975222,0.08549052336507214,0.4293603494131817,0.5247720886941667,1,staff_layoff,2025-06-25,0
183026,Southern New Hampshire University,2017,121208,92032,29176,0.01079961718698435,0.00570453755215577,0.02687140115163147,8889,5959,646455292,646455292,0,10540.082220227723,0,2319917,29333198,0.07870661328376304,0.5050993669692009,0.4490661610444483,1,staff_layoff,2025-06-25,0
183026,Southern New Hampshire University,2018,139865,106439,33426,0.00622743359668251,0.00357951502738657,0.01465924729252677,9601,6440,751814464,751814464,0,10269.838426470587,0,3032689,35067286,0.07526765089775501,0.5471021587541276,0.4078360318968561,1,staff_layoff,2025-06-25,0
183026,Southern New Hampshire University,2019,153883,119733,34150,0.00527023777805215,0.00386693726875631,0.01019033674963396,9631,6256,844377176,844377176,0,9994.964830806626,0,2225989,39055520,0.08494127034961847,0.590084039560668,0.3651090460004696,1,staff_layoff,2025-06-25,0
183026,Southern New Hampshire University,2020,167841,137294,30547,0.00622017266341358,0.00512039856075283,0.01116312567518905,10300,6479,912437480,912437480,0,,0,7480057,42185446,0.08366471502613693,0.6338917414675647,0.3263795923419065,1,staff_layoff,2025-06-25,0
183026,Southern New Hampshire University,2021,198776,164723,34053,0.00507606552098845,0.00440739908816619,0.00831057469239127,11564,7166,1124834344,1124834344,0,9765.670178194492,0,19822603,57110079,0.045616376650657,0.6526834616039835,0.3025072402342592,1,staff_layoff,2025-06-25,0
183026,Southern New Hampshire University,2022,223520,185470,38050,0.00596814602720114,0.0050196797325713,0.01059132720105124,12999,8172,1187590090,1187590090,0,9665.57472154282,0,96507715,54413950,0.04508648032716759,0.6771819245649561,0.28296884130967087,1,staff_layoff,2025-06-25,0
183026,Southern New Hampshire University,2023,251081,215698,35383,0.00710527678318948,0.00516462832293298,0.01893564706214849,14416,9531,1324150150,1324150150,0,9821.563547747415,0,9338902,58574978,0.03975949329338944,0.6931095224923544,0.2680368319989638,1,staff_layoff,2025-06-25,0
183026,Southern New Hampshire University,2024,255134,212123,43011,0.0072863671639217,0.00577966557139018,0.01471716537629908,14914,9887,1480231395,1480231395,0,11081.757257657013,0,9916654,64647512,0.04420143265844079,0.7196996223929986,0.2412604096819752,1,staff_layoff,2025-06-25,0
199698,St Andrews University,2014,670,625,45,0.10597014925373134,0.1088,0.06666666666666667,202,55,14695168,14695168,0,10121.407216494845,0,1124902,8447113,0.5002940605739622,-0.2544119955243041,0.7968266312147199,1,institution_closure,2025-04-25,0
199698,St Andrews University,2015,678,633,45,0.10619469026548672,0.10742496050552924,0.08888888888888889,218,59,19261198,19261198,0,10674.695271453593,0,1103747,8204474,0.5023565129435931,0.07050892022239662,0.47981756234622785,1,institution_closure,2025-04-25,0
199698,St Andrews University,2016,750,696,54,0.136,0.13936781609195403,0.0925925925925926,224,59,14261439,14261439,0,9709.57476635514,0,1095829,8342595,0.48823344245880174,0.07158994897126637,0.5431251019869577,1,institution_closure,2025-04-25,0
175005,St Catherine University,2014,5808,4103,1705,0.00946969696969697,0.01242992932000974,0.00234604105571847,924,494,105388174,105388174,0,17130.243620099973,0,5103651,74887264,0.2784986288686387,0.32427639136840913,0.3210457319099254,1,department_closure,2024-05-24,2
175005,St Catherine University,2015,5806,4019,1787,0.00809507406131588,0.01069917890022393,0.00223838836038052,949,513,98660241,98660241,0,17717.848596168984,0,6635984,80333293,0.2826282400701639,0.31346859903890445,0.3409459137978802,1,department_closure,2024-05-24,2
175005,St Catherine University,2016,6033,3810,2223,0.00812199569036963,0.01049868766404199,0.00404858299595141,940,514,90361967,90361967,0,18076.65266977709,0,6673151,74767468,0.2898533520121306,0.3145811164176882,0.34994861491529017,1,department_closure,2024-05-24,2
175005,St Catherine University,2017,5970,3747,2223,0.00770519262981574,0.00907392580731251,0.00539811066126855,959,520,123602364,123602364,0,18405.870170827857,0,8347443,88372712,0.29899257687871444,0.3136392231074643,0.31604135708907266,1,department_closure,2024-05-24,2
175005,St Catherine University,2018,5973,3827,2146,0.00719906244768123,0.00783903841128821,0.00605778191985088,908,497,109059678,109059678,0,18877.312900743786,0,6436064,93559626,0.2992301287112673,0.3081241354652222,0.31651027611532184,1,department_closure,2024-05-24,2
175005,St Catherine University,2019,5758,3973,1785,0.00590482806530045,0.00654417316889,0.00448179271708683,924,512,106481713,106481713,0,19027.201535033422,0,8100737,93358622,0.29389637806292174,0.3022489913397006,0.336537658783922,1,department_closure,2024-05-24,2
175005,St Catherine University,2020,5295,3822,1473,0.00717658168083097,0.00549450549450549,0.01154107264086897,886,478,108402631,108402631,0,,0,7971441,97100006,0.3108784680905148,0.2952874749670435,0.32970512223225923,1,department_closure,2024-05-24,2
175005,St Catherine University,2021,5054,3501,1553,0.00712307083498219,0.0062839188803199,0.00901481004507405,863,468,157032861,157032861,0,19246.290616621984,0,11134439,143896086,0.3186782835616413,0.27927176076282434,0.2681919602589413,1,department_closure,2024-05-24,2
175005,St Catherine University,2022,4592,3008,1584,0.00740418118466898,0.0069813829787234,0.0082070707070707,830,435,85115027,85115027,0,19774.768669778296,0,6727085,133127196,0.3353061308365123,0.2701802761398089,0.270633951993156,1,department_closure,2024-05-24,2
175005,St Catherine University,2023,4261,2887,1374,0.00445904717202534,0.00346380325597506,0.00655021834061135,815,429,85954187,85954187,0,19811.031348955035,0,3335881,129354437,0.3492786004473224,0.25926315743812334,0.2875774814547199,1,department_closure,2024-05-24,2
175005,St Catherine University,2024,4300,2942,1358,0.0055813953488372,0.00441876274643099,0.008100147275405,763,422,123352643,123352643,0,19900.010913626444,0,4118792,156154341,0.3553848506130837,0.22902001086881213,0.3180630018371173,1,department_closure,2024-05-24,2
195173,St Francis College,2014,3039,2966,73,0.05725567620927937,0.05495616992582602,0.1506849315068493,556,358,53268452,53268452,0,13934.677860210855,160463,0,77618460,0.31237852190011567,0.5353870987861538,0.32129144202012017,1,department_closure,2023-03-20,0
195173,St Francis College,2015,2953,2859,94,0.05248899424314256,0.05141657922350472,0.0851063829787234,550,347,47704133,47704133,0,14405.830259691382,159336,0,,0.3144011180261329,0.5290811724554225,0.31069200296604027,1,department_closure,2023-03-20,0
195173,St Francis College,2016,2844,2740,104,0.04887482419127988,0.04635036496350365,0.1153846153846154,551,344,45155360,45155360,0,15549.14165329053,145830,0,70931170,0.33583680602975224,0.5092066501000753,0.31717892894348776,1,department_closure,2023-03-20,0
195173,St Francis College,2017,2827,2745,82,0.05801202688362221,0.05573770491803279,0.13414634146341464,582,359,56818879,56818879,0,16822.891463414635,167507,0,75753294,0.3299748714720064,0.5097719161767607,0.3027343856502115,1,department_closure,2023-03-20,0
195173,St Francis College,2018,2551,2433,118,0.06468051744413955,0.06452938758734073,0.06779661016949153,580,370,51338404,51338404,0,15976.343438914028,280046,0,73938182,0.3713959792252829,0.47288804904899207,0.3154974708440541,1,department_closure,2023-03-20,0
195173,St Francis College,2019,2642,2504,138,0.08516275548826646,0.08586261980830671,0.07246376811594203,597,368,46279592,46279592,0,13713.397707979626,250491,0,70327667,0.4456629375684372,0.4030790576379427,0.3546807961706587,1,department_closure,2023-03-20,0
195173,St Francis College,2020,2804,2697,107,0.08630527817403709,0.08602150537634409,0.09345794392523364,597,376,38026415,38026415,0,,270717,0,58784548,0.4995369662603537,0.20253910806423797,0.5701228375043218,1,department_closure,2023-03-20,0
