cut_id,program_name,cut_type,announcement_date,institution_name_collegecuts,institution_city,institution_state_abbr,institution_state_full,institution_control,institution_unitid,matched_unitid,match_method,source_url,source_publication
discovered-6de954dd0b1959c7,Official Amazon HR document reveals a spike in employees put on PIPs during a time of record layoffs - Business Insider,staff_layoff,2024-03-20,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMirgFBVV95cUxQVmQtR3FRLXJScnVyQ09zTEl3dWE3UVBIeEtBdy1wVEZ1eXlEd3hwOUllVzNkVGcyU2pWVV8wX3BlNEp6MlhsUWNXLUsybGdUQWZ4RTZzMUlXS0VkeEZTY2tjc3M5ZDBZcFRqOVVQOFhEd0dYZzlTWHRCcjYzQUVIN21CR2pNVThMdG82QjA3TXpHM2tWOXRnRnBrTUtsdWQ2bGlzUHZMWDJaM0o1NVE?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Business Insider
discovered-a45a2b61f2082729,FIDM Braces for More Layoffs After Skema Deal Crumbles - Vernon Proper,staff_layoff,2024-03-21,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMihwFBVV95cUxNNS1IT2JNeFpJcV9Va0hFclNHc3ZKM3BZempQTEpKOWlDc2tqLWFpSXRacjFfNnduNUtBdEVyYzFaWG9SaHlSWnRtQmo4SlVmXzBldUp6S1l3VHU3T1hnUjZ2UmpfdHpFc3BaLUc5djg1ZENQbkdXWHRVckNiQm9DQ3E1cWlUbWc?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Vernon Proper
discovered-716eeb914c36a88a,Layoffs coming at fuel-cell maker HyAxiom sited in South Windsor and East Hartford Connecticut - CT Insider,staff_layoff,2024-03-22,,,,CT,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMipgFBVV95cUxQUm5tbU9qZmxNQWRkeF9kLWNpeUdyUXp5d2RaeG1rd01hYXFVbWI4dXNrVGl4d3pXNjYxWGJ5eUs5QmJJQm1QYk1rQlJweXJZSGFTbFJfVnEwbXE2cVIzUjRmQkRnY3pDY3VhM1Z2QWs2RS1xV0pON1RBeFFCSG9kbzJPZXludFpyZ3J6b3JSOUZTanZWSUliT2c2YW1OZjkxZTVHa3hR?oc=5&hl=en-US&gl=US&ceid=US%3Aen,CT Insider
discovered-9cb01ee2cb2820b6,South Hadley schools expect layoffs to approach 30 positions - Daily Hampshire Gazette,staff_layoff,2024-03-22,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPbmpPbDZsLXVuVldJN0RWeGNkM1Uzd2dqazFpelkzdGNRVC1mUlBuNWdyTVFrTXM2WlBPRGxKWnNWVHoxcWljeUVzOGpBelJEVksxVkZ3QldVVW1KcGpHMVVlaU1KS3IwanQ2VEZOeFZHbDlwVWhLblQyRnBEV2lRSTJnNmxLMUN3eWhQbGNxTU15MTF5RjZOcWxuYmw3WHB0b2Via2NDT29wdW8?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Daily Hampshire Gazette
discovered-e6fb39b3246e2208,This layoff could have been an email. Is there a good way to lose your job as a remote worker? - CBC,staff_layoff,2024-03-22,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMieEFVX3lxTFBDSTFpdHk5anFWUzBPS2xNN0tPeHljTHFvZWdaYjhtdklnOXFBRUpiS2V0Zi1hc2VtUnZydjhPaGExVVdpZFN6MmdSMWlNazh2cV9FVi1yY1VDMXNYQTZ3TWN3SVZMZEN5WXFoaTFTNHJqRXRtWTQ4Ng?oc=5&hl=en-US&gl=US&ceid=US%3Aen,CBC
discovered-7182bc525d80ec5d,I moved from Minnesota to California for a dream job and got laid off 4 months later - Business Insider,staff_layoff,2024-03-24,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiigFBVV95cUxNUUZQenpydFByNDVnUnVkcFNuX0V3SFctZHRndDlUMlV2UG1vOWxoQ3l2VC1icDhSX3RiUFV4N2ZSWUdvYWoycHdhVFVyVTVmX3dTcTNTejhkMVUwQnhobzhneHdPQkRhZ3l2dmxRXzFuZFc4UUdtU0RaXy1IT2IydExTWkp1RVNsZ2c?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Business Insider
discovered-57ce6ca419796ba0,"Citigroup to end sweeping overhaul this week after 5,000 layoffs - Reuters",staff_layoff,2024-03-25,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMinAFBVV95cUxNa0V0N1g1a2YySXVTNW5uZlJvUUxzTnBlYzdHSXh0c2xydnBpZzktMWZPTHRZUE9jZWYzNzg0TlduWHFqMWt3Y2xRdHc4Tk50YnV5cDk4ekVjVzJNNlVNVWdZYXZRZHZVNmpzWkk0WmV2SU1oVU8wRzhBQzlOdnlnYXQxYTd0UnhWVVM0dk5IRmRScWxRN09PaVJ5alc?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Reuters
discovered-405fdec86fbad29b,Teacher layoffs are growing — and won’t be going away anytime soon - K-12 Dive,staff_layoff,2024-03-26,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMifEFVX3lxTFBHVUVpejBfeWFMSzZDN2VZek4tVktfYWpGRWdEQmdzV2c4Z0JMSXpCN1Rxbm51UDVwZHZOUWtkcFV6TGlzRUdsWEc3cHdjV1p5MXJjVTcwcE9HczBTWnRQMDdMWGU4eWdqTDFNWHFheFVBMkt5LXhwSXRad3E?oc=5&hl=en-US&gl=US&ceid=US%3Aen,K-12 Dive
discovered-b57f1d1df97f1f4f,Proposed Ammanford campus closure discussed in passionate meeting - southwalesguardian.co.uk,campus_closure,2024-03-28,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQUk9GS1FvVWdMei1aSzlrTjgybTdBeFRFcWk2NlhsOGxwNDZnWTFNRXZsX0VWU0w3dnVWLWNVOHpzRklYcDlhVERSZ25oM1VsVWlYTXNYRmdLVmJ3UmlNQ1lIYkptNVJuQTlZaHZja0M2WjJYRGx5TTNvd0k3Y1JjVlhHd0NZZzZYZ2lTVm5PRUJIRFFZcVVuTjF1Q0E1cHU4N2NPLWdaR0g?oc=5&hl=en-US&gl=US&ceid=US%3Aen,southwalesguardian.co.uk
discovered-c4772719ad9f8a3b,The best places to cry in Wellington if you just got laid off - The Spinoff,staff_layoff,2024-03-28,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPS2M2a19iTS16ejBFUEpnT0cxQ3FjUlQtYWd6cUhjWkxVNk1vQlF5VU5GcEVkS3Y3eDhKeDJILTFFTmNQVWVYUllMOFBybkVRbHB6cmdZN0NZMURHakl1dS1RdENPOEZxRG95akdfWlhJOVZFWUxYeHhxcWlpR2k1THR0M1ZnMkJ1QjNKbDhSQ2tQX3AzYWh2cGZBcmFIaUtsTXVvUUt4VXp3eUxmTzhFSDZVQUxFWFdNVHRLLWJFdEo0dHhTdm02b1B6S1laYUZy?oc=5&hl=en-US&gl=US&ceid=US%3Aen,The Spinoff
discovered-16247297f79eb11a,An $88 billion auto giant laid off 400 workers remotely in a move likened to ending a marriage by video call - Business Insider,staff_layoff,2024-03-29,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOLWZPTzZnWEMzSjJEX3MxSVdnbXB0RHprdjByMjMwcmdVX1M5d3daNHRvcTlVLTNJVU11ZG4teDVadktiVzdwdkJOZzFkb1BIQ0RaXzFKRHZrU2hyZU11cW4wNDY4NFB3MWVQSVowMTZxeHAtSWNFWDZ4U2Q4WXdFWl9CLUIzNi0tWm81TmRJWG9yVE5FQ1NnMzhVTTJLeDl6dXYyV0N1VHpNUQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Business Insider
discovered-fc58725a5fdb651d,"Mass layoffs hit auto industry as job cuts mount, profits surge - World Socialist Web Site",staff_layoff,2024-03-29,,,,,,,,discovered_unmatched,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5UWXlUTkFETEVCbktNY05xbFRsY193dy10YkNNZzlXT2R0U1oyQUV1U2hWcjZLVlpyM1BELWtrNThXMXJwc0Y4Z1JlOE1KeVFySlZVeXZEWmZPcm8xVERHLU5Cam1xV05D?oc=5&hl=en-US&gl=US&ceid=US%3Aen,World Socialist Web Site
