UNITID,FTE12MN,UNDUP,UNDUPUG,E12FT,E12PT,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12GRADFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,E12GRADPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON
420042,16,35,27,35,0,0,0,27,0,8,27,0,0,27,0,8,0,0,0,0,0,0,0,9,3,6,23,0,9,51,0,43,0,11,0,4,22,0,7,56,0,44,0,0,13,13,25,0,13,38,0,38,51,11,37,59,11,30,25,13,63
420130,297,297,297,297,0,58,0,239,0,0,297,58,0,239,0,0,0,0,0,0,0,0,0,2,74,10,0,9,3,2,0,94,0,2,74,10,0,9,3,2,0,94,,,,,,,,,,,0,12,88,0,12,88,,,
420246,507,691,0,618,73,0,0,0,0,691,0,0,0,0,0,618,0,0,0,0,0,73,0,5,14,15,0,53,5,5,2,87,,,,,,,,,,,0,5,14,15,0,53,5,5,2,87,43,57,0,,,,43,57,0
420255,235,235,235,235,0,152,0,83,0,0,235,152,0,83,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,4,0,0,0,100,0,0,0,0,0,4,,,,,,,,,,,0,0,100,0,0,100,,,
420325,109,109,109,109,0,21,9,79,0,0,109,21,9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,0,0,100,0,0,100,,,
420343,1024,1374,1374,1121,253,724,0,650,0,0,1121,614,0,507,0,0,253,110,0,143,0,0,0,3,14,41,0,38,2,2,0,4,0,3,14,41,0,38,2,2,0,4,,,,,,,,,,,0,0,100,0,0,100,,,
420370,383,521,521,521,0,350,51,72,48,0,521,350,51,72,48,0,0,0,0,0,0,0,0,2,81,10,0,7,0,0,0,74,0,2,81,10,0,7,0,0,0,74,,,,,,,,,,,39,0,61,39,0,61,,,
420398,8609,25141,25141,3923,21218,3736,2623,14018,4764,0,3923,1668,296,1737,222,0,21218,2068,2327,12281,4542,0,0,4,7,65,0,19,4,1,0,59,0,4,7,65,0,19,4,1,0,59,,,,,,,,,,,35,27,38,35,27,38,,,
420431,1092,2688,2688,407,2281,525,367,1317,479,0,407,71,94,236,6,0,2281,454,273,1081,473,0,0,0,51,2,0,42,2,2,0,64,0,0,51,2,0,42,2,2,0,64,,,,,,,,,,,34,29,37,34,29,37,,,
420440,783,2238,2238,629,1609,451,49,636,1102,0,629,317,14,276,22,0,1609,134,35,360,1080,0,0,1,2,4,0,85,3,4,1,65,0,1,2,4,0,85,3,4,1,65,,,,,,,,,,,58,21,21,58,21,21,,,
420468,258,321,321,271,50,162,0,159,0,0,271,126,0,145,0,0,50,36,0,14,0,0,1,5,12,19,0,51,5,6,0,61,1,5,12,19,0,51,5,6,0,61,,,,,,,,,,,0,0,100,0,0,100,,,
420538,851,1650,1650,595,1055,280,212,670,488,0,595,190,90,298,17,0,1055,90,122,372,471,0,1,1,0,4,0,90,3,0,0,63,1,1,0,4,0,90,3,0,0,63,,,,,,,,,,,28,44,27,28,44,27,,,
420556,557,1461,1461,310,1151,310,0,366,785,0,310,130,0,120,60,0,1151,180,0,246,725,0,1,1,0,25,0,33,2,39,0,66,1,1,0,25,0,33,2,39,0,66,,,,,,,,,,,13,32,55,13,32,55,,,
420705,67,191,0,79,112,0,0,0,0,191,0,0,0,0,0,79,0,0,0,0,0,112,1,8,39,4,1,23,0,0,25,35,,,,,,,,,,,1,8,39,4,1,23,0,0,25,35,94,6,0,,,,94,6,0
420723,272,889,889,130,759,127,54,249,459,0,130,45,16,67,2,0,759,82,38,182,457,0,1,1,1,21,0,69,3,2,1,54,1,1,1,21,0,69,3,2,1,54,,,,,,,,,,,2,29,69,2,29,69,,,
420981,458,754,754,754,0,433,0,321,0,0,754,433,0,321,0,0,0,0,0,0,0,0,0,24,18,12,0,36,0,9,0,87,0,24,18,12,0,36,0,9,0,87,,,,,,,,,,,61,37,2,61,37,2,,,
421513,92,92,92,82,10,33,0,59,0,0,82,33,0,49,0,0,10,0,0,10,0,0,0,0,20,5,0,24,1,50,0,93,0,0,20,5,0,24,1,50,0,93,,,,,,,,,,,0,52,48,0,52,48,,,
421610,136,192,192,186,6,56,0,136,0,0,186,56,0,130,0,0,6,0,0,6,0,0,3,1,3,13,0,79,2,0,0,93,3,1,3,13,0,79,2,0,0,93,,,,,,,,,,,0,0,100,0,0,100,,,
421665,51,63,63,28,35,16,0,47,0,0,28,9,0,19,0,0,35,7,0,28,0,0,5,0,3,3,0,84,5,0,0,98,5,0,3,3,0,84,5,0,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
421708,1281,1555,1555,1167,388,68,530,957,0,0,1167,37,339,791,0,0,388,31,191,166,0,0,2,4,10,28,1,42,12,1,0,87,2,4,10,28,1,42,12,1,0,87,,,,,,,,,,,0,100,0,0,100,0,,,
421717,12,45,45,18,27,24,0,21,0,0,18,5,0,13,0,0,27,19,0,8,0,0,0,0,7,7,0,84,2,0,0,36,0,0,7,7,0,84,2,0,0,36,,,,,,,,,,,0,0,100,0,0,100,,,
421771,46,72,72,51,21,26,0,46,0,0,51,21,0,30,0,0,21,5,0,16,0,0,0,3,35,6,0,56,0,1,0,99,0,3,35,6,0,56,0,1,0,99,,,,,,,,,,,0,0,100,0,0,100,,,
421841,351,504,504,504,0,137,101,266,0,0,504,137,101,266,0,0,0,0,0,0,0,0,0,1,28,27,0,27,3,4,11,48,0,1,28,27,0,27,3,4,11,48,,,,,,,,,,,0,0,100,0,0,100,,,
421878,496,681,681,496,185,57,170,454,0,0,496,52,120,324,0,0,185,5,50,130,0,0,0,11,34,35,0,17,1,1,1,91,0,11,34,35,0,17,1,1,1,91,,,,,,,,,,,5,0,95,5,0,95,,,
421896,277,277,277,277,0,130,0,147,0,0,277,130,0,147,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,62,0,0,0,100,0,0,0,0,0,62,,,,,,,,,,,0,3,97,0,3,97,,,
422020,300,380,380,380,0,123,103,154,0,0,380,123,103,154,0,0,0,0,0,0,0,0,3,12,2,58,1,21,1,2,0,4,3,12,2,58,1,21,1,2,0,4,,,,,,,,,,,0,8,92,0,8,92,,,
422695,409,507,486,486,21,10,196,280,0,21,486,10,196,280,0,0,0,0,0,0,0,21,0,16,9,46,1,11,16,2,0,85,0,15,9,47,1,10,16,2,0,85,0,38,10,5,5,24,19,0,0,81,28,0,72,25,0,75,100,0,0
422835,476,476,476,476,0,223,0,253,0,0,476,223,0,253,0,0,0,0,0,0,0,0,0,2,9,64,1,11,1,12,0,82,0,2,9,64,1,11,1,12,0,82,,,,,,,,,,,0,0,100,0,0,100,,,
423120,519,1080,1080,1002,78,353,112,615,0,0,1002,348,111,543,0,0,78,5,1,72,0,0,0,0,5,93,0,2,0,0,0,92,0,0,5,93,0,2,0,0,0,92,,,,,,,,,,,11,36,53,11,36,53,,,
423397,998,998,998,998,0,440,0,558,0,0,998,440,0,558,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,25,0,0,0,100,0,0,0,0,0,25,,,,,,,,,,,0,0,100,0,0,100,,,
423412,34,50,50,50,0,49,0,1,0,0,50,49,0,1,0,0,0,0,0,0,0,0,0,0,44,50,0,6,0,0,0,18,0,0,44,50,0,6,0,0,0,18,,,,,,,,,,,0,0,100,0,0,100,,,
423643,4300,4092,0,3923,169,0,0,0,0,4092,0,0,0,0,0,3923,0,0,0,0,0,169,0,17,3,13,0,58,4,1,3,61,,,,,,,,,,,0,17,3,13,0,58,4,1,3,61,2,0,98,,,,2,0,98
423652,263,729,729,194,535,156,51,192,330,0,194,64,25,90,15,0,535,92,26,102,315,0,2,2,0,20,1,53,5,17,0,70,2,2,0,20,1,53,5,17,0,70,,,,,,,,,,,13,41,46,13,41,46,,,
425250,105,121,121,72,49,39,0,82,0,0,72,24,0,48,0,0,49,15,0,34,0,0,0,2,55,17,0,26,0,0,0,85,0,2,55,17,0,26,0,0,0,85,,,,,,,,,,,0,21,79,0,21,79,,,
425986,153,298,298,142,156,129,0,169,0,0,142,83,0,59,0,0,156,46,0,110,0,0,0,0,23,17,0,38,0,21,0,89,0,0,23,17,0,38,0,21,0,89,,,,,,,,,,,0,54,46,0,54,46,,,
426314,7019,17233,12808,7166,10067,1428,2093,8902,385,4425,4003,530,852,2590,31,3163,8805,898,1241,6312,354,1262,0,4,9,18,1,53,5,5,6,18,0,4,9,20,1,53,5,5,5,15,0,5,9,14,0,55,4,4,8,27,92,6,2,91,7,2,94,3,3
427308,159,179,179,179,0,80,0,99,0,0,179,80,0,99,0,0,0,0,0,0,0,0,0,68,0,0,0,32,0,0,0,97,0,68,0,0,0,32,0,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
427335,54,117,117,117,0,112,0,5,0,0,117,112,0,5,0,0,0,0,0,0,0,0,0,9,17,2,0,22,26,25,0,100,0,9,17,2,0,22,26,25,0,100,,,,,,,,,,,0,0,100,0,0,100,,,
427894,49,91,91,91,0,24,0,67,0,0,91,24,0,67,0,0,0,0,0,0,0,0,0,10,69,10,0,10,0,1,0,1,0,10,69,10,0,10,0,1,0,1,,,,,,,,,,,0,0,100,0,0,100,,,
427973,370,399,399,182,217,110,0,289,0,0,182,110,0,72,0,0,217,0,0,217,0,0,1,4,29,13,1,42,9,2,0,12,1,4,29,13,1,42,9,2,0,12,,,,,,,,,,,0,0,100,0,0,100,,,
427982,238,296,296,197,99,125,0,171,0,0,197,125,0,72,0,0,99,0,0,99,0,0,1,1,59,11,0,21,5,1,0,37,1,1,59,11,0,21,5,1,0,37,,,,,,,,,,,0,0,100,0,0,100,,,
427991,567,886,886,551,335,482,0,98,306,0,551,436,0,78,37,0,335,46,0,20,269,0,0,2,11,65,0,18,2,0,0,50,0,2,11,65,0,18,2,0,0,50,,,,,,,,,,,0,0,100,0,0,100,,,
428000,76,103,103,103,0,11,0,92,0,0,103,11,0,92,0,0,0,0,0,0,0,0,0,1,8,42,0,27,1,5,17,73,0,1,8,42,0,27,1,5,17,73,,,,,,,,,,,0,100,0,0,100,0,,,
428019,164,278,278,48,230,38,0,35,205,0,48,16,0,32,0,0,230,22,0,3,205,0,15,0,9,3,1,43,29,0,0,51,15,0,9,3,1,43,29,0,0,51,,,,,,,,,,,0,0,100,0,0,100,,,
428055,183,231,231,231,0,79,0,152,0,0,231,79,0,152,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,74,0,0,0,100,0,0,0,0,0,74,,,,,,,,,,,0,0,100,0,0,100,,,
428125,72,76,76,72,4,15,0,61,0,0,72,14,0,58,0,0,4,1,0,3,0,0,0,7,22,66,3,3,0,0,0,34,0,7,22,66,3,3,0,0,0,34,,,,,,,,,,,0,0,100,0,0,100,,,
428170,1399,1449,1449,1221,228,464,203,773,9,0,1221,376,166,677,2,0,228,88,37,96,7,0,0,1,47,31,0,9,1,11,0,89,0,1,47,31,0,9,1,11,0,89,,,,,,,,,,,11,0,89,11,0,89,,,
428259,84,178,98,86,92,0,31,65,2,80,29,0,9,19,1,57,69,0,22,46,1,23,1,20,11,7,0,54,3,2,1,78,1,4,12,9,0,68,3,2,0,86,1,40,10,5,0,36,4,1,3,68,66,31,2,90,9,1,38,59,4
428392,1284,3309,3309,621,2688,636,303,622,1748,0,621,304,106,200,11,0,2688,332,197,422,1737,0,2,1,1,21,0,62,6,7,0,58,2,1,1,21,0,62,6,7,0,58,,,,,,,,,,,19,28,52,19,28,52,,,
429085,85,125,0,55,70,0,0,0,0,125,0,0,0,0,0,55,0,0,0,0,0,70,0,40,13,13,1,23,2,3,5,72,,,,,,,,,,,0,40,13,13,1,23,2,3,5,72,27,66,6,,,,27,66,6
429094,150,183,0,137,46,0,0,0,0,183,0,0,0,0,0,137,0,0,0,0,0,46,1,21,3,8,2,51,2,10,1,84,,,,,,,,,,,1,21,3,8,2,51,2,10,1,84,0,1,99,,,,0,1,99
429128,358,1192,1192,11,1181,152,0,368,672,0,11,2,0,9,0,0,1181,150,0,359,672,0,0,10,14,59,0,6,3,8,0,93,0,10,14,59,0,6,3,8,0,93,,,,,,,,,,,45,55,0,45,55,0,,,
430184,1125,2241,1905,300,1941,102,331,1470,2,336,215,13,57,145,0,85,1690,89,274,1325,2,251,0,2,69,6,0,15,4,2,1,71,0,2,68,7,0,16,5,2,0,69,0,4,71,5,0,12,4,2,2,79,100,0,0,100,0,0,99,1,0
430227,72,115,115,88,27,49,0,66,0,0,88,40,0,48,0,0,27,9,0,18,0,0,1,3,53,1,0,22,16,5,0,99,1,3,53,1,0,22,16,5,0,99,,,,,,,,,,,0,0,100,0,0,100,,,
430245,773,882,882,882,0,403,0,479,0,0,882,403,0,479,0,0,0,0,0,0,0,0,0,1,11,65,0,19,3,0,0,86,0,1,11,65,0,19,3,0,0,86,,,,,,,,,,,1,69,30,1,69,30,,,
430306,57,85,85,63,22,67,0,18,0,0,63,50,0,13,0,0,22,17,0,5,0,0,1,0,7,0,0,92,0,0,0,73,1,0,7,0,0,92,0,0,0,73,,,,,,,,,,,0,0,100,0,0,100,,,
430403,270,270,270,270,0,43,0,227,0,0,270,43,0,227,0,0,0,0,0,0,0,0,0,3,55,21,0,13,2,6,0,94,0,3,55,21,0,13,2,6,0,94,,,,,,,,,,,0,0,100,0,0,100,,,
430564,33,179,179,42,137,122,0,57,0,0,42,26,0,16,0,0,137,96,0,41,0,0,0,15,14,23,0,45,0,0,3,66,0,15,14,23,0,45,0,0,3,66,,,,,,,,,,,0,0,100,0,0,100,,,
430582,343,480,480,480,0,439,0,41,0,0,480,439,0,41,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,50,,,,,,,,,,,0,0,100,0,0,100,,,
430670,469,426,75,426,0,16,6,53,0,351,75,16,6,53,0,351,0,0,0,0,0,0,0,2,0,91,0,5,0,1,0,60,0,0,0,100,0,0,0,0,0,76,0,3,0,89,0,6,0,2,0,57,0,0,100,0,0,100,0,0,100
430704,136,136,25,127,9,0,9,16,0,111,23,0,9,14,0,104,2,0,0,2,0,7,1,35,1,10,0,15,7,3,28,68,0,40,0,20,0,0,12,0,28,72,1,34,2,8,0,18,5,4,28,68,0,100,0,0,100,0,0,100,0
430795,161,161,161,161,0,154,0,7,0,0,161,154,0,7,0,0,0,0,0,0,0,0,0,1,5,1,0,91,3,0,0,70,0,1,5,1,0,91,3,0,0,70,,,,,,,,,,,0,0,100,0,0,100,,,
430883,22,35,35,35,0,3,0,32,0,0,35,3,0,32,0,0,0,0,0,0,0,0,0,0,23,0,0,77,0,0,0,94,0,0,23,0,0,77,0,0,0,94,,,,,,,,,,,0,0,100,0,0,100,,,
430908,36,52,52,34,18,15,0,37,0,0,34,9,0,25,0,0,18,6,0,12,0,0,0,0,2,2,0,96,0,0,0,88,0,0,2,2,0,96,0,0,0,88,,,,,,,,,,,0,0,100,0,0,100,,,
430935,455,754,754,516,238,184,155,415,0,0,516,148,109,259,0,0,238,36,46,156,0,0,0,0,0,100,0,0,0,0,0,26,0,0,0,100,0,0,0,0,0,26,,,,,,,,,,,0,0,100,0,0,100,,,
430971,100,138,138,138,0,73,0,65,0,0,138,73,0,65,0,0,0,0,0,0,0,0,1,2,86,0,1,9,2,0,0,82,1,2,86,0,1,9,2,0,0,82,,,,,,,,,,,0,0,100,0,0,100,,,
431017,315,331,331,80,251,68,0,31,232,0,80,54,0,26,0,0,251,14,0,5,232,0,3,2,29,14,0,49,3,0,0,38,3,2,29,14,0,49,3,0,0,38,,,,,,,,,,,0,0,100,0,0,100,,,
431071,26,58,58,34,24,36,0,22,0,0,34,22,0,12,0,0,24,14,0,10,0,0,2,7,17,7,0,62,5,0,0,60,2,7,17,7,0,62,5,0,0,60,,,,,,,,,,,0,0,100,0,0,100,,,
431105,42,111,111,42,69,63,0,48,0,0,42,20,0,22,0,0,69,43,0,26,0,0,0,3,49,14,0,26,7,1,0,92,0,3,49,14,0,26,7,1,0,92,,,,,,,,,,,0,0,100,0,0,100,,,
431123,361,603,603,603,0,353,0,250,0,0,603,353,0,250,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3,0,0,0,100,0,0,0,0,0,3,,,,,,,,,,,0,0,100,0,0,100,,,
431141,1872,2073,2073,2005,68,849,298,926,0,0,2005,823,298,884,0,0,68,26,0,42,0,0,1,8,6,44,1,32,4,4,0,62,1,8,6,44,1,32,4,4,0,62,,,,,,,,,,,0,0,100,0,0,100,,,
431187,136,153,153,153,0,107,0,46,0,0,153,107,0,46,0,0,0,0,0,0,0,0,1,1,6,21,0,63,5,4,0,8,1,1,6,21,0,63,5,4,0,8,,,,,,,,,,,0,0,100,0,0,100,,,
431196,94,131,131,131,0,18,0,113,0,0,131,18,0,113,0,0,0,0,0,0,0,0,0,0,44,7,0,37,13,0,0,92,0,0,44,7,0,37,13,0,0,92,,,,,,,,,,,0,0,100,0,0,100,,,
431266,66,118,118,63,55,104,0,14,0,0,63,56,0,7,0,0,55,48,0,7,0,0,0,1,63,3,1,27,5,0,0,97,0,1,63,3,1,27,5,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
431275,37,54,54,6,48,14,0,40,0,0,6,2,0,4,0,0,48,12,0,36,0,0,0,0,11,0,0,89,0,0,0,87,0,0,11,0,0,89,0,0,0,87,,,,,,,,,,,0,0,100,0,0,100,,,
431284,87,146,146,125,21,103,0,43,0,0,125,85,0,40,0,0,21,18,0,3,0,0,0,4,20,49,0,21,4,0,1,100,0,4,20,49,0,21,4,0,1,100,,,,,,,,,,,0,100,0,0,100,0,,,
431558,278,502,502,474,28,368,0,121,13,0,474,352,0,116,6,0,28,16,0,5,7,0,0,1,14,40,0,39,4,0,3,73,0,1,14,40,0,39,4,0,3,73,,,,,,,,,,,0,0,100,0,0,100,,,
431600,183,233,233,206,27,19,0,214,0,0,206,19,0,187,0,0,27,0,0,27,0,0,0,3,21,4,0,64,5,3,0,79,0,3,21,4,0,64,5,3,0,79,,,,,,,,,,,0,30,70,0,30,70,,,
431716,371,467,467,467,0,170,0,297,0,0,467,170,0,297,0,0,0,0,0,0,0,0,0,2,14,20,0,60,3,0,0,55,0,2,14,20,0,60,3,0,0,55,,,,,,,,,,,0,0,100,0,0,100,,,
431983,103,103,103,103,0,23,0,80,0,0,103,23,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,0,0,100,0,0,100,,,
432117,184,321,321,210,111,49,0,272,0,0,210,32,0,178,0,0,111,17,0,94,0,0,0,0,49,6,0,42,2,0,0,98,0,0,49,6,0,42,2,0,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
432269,63,135,135,135,0,54,0,81,0,0,135,54,0,81,0,0,0,0,0,0,0,0,1,1,5,87,0,6,1,0,0,17,1,1,5,87,0,6,1,0,0,17,,,,,,,,,,,0,0,100,0,0,100,,,
432348,162,162,0,162,0,0,0,0,0,162,0,0,0,0,0,162,0,0,0,0,0,0,1,1,7,6,0,75,0,6,2,44,,,,,,,,,,,1,1,7,6,0,75,0,6,2,44,0,21,79,,,,0,21,79
432384,462,647,647,647,0,256,59,332,0,0,647,256,59,332,0,0,0,0,0,0,0,0,0,4,9,71,0,10,5,0,0,80,0,4,9,71,0,10,5,0,0,80,,,,,,,,,,,0,10,90,0,10,90,,,
432524,114,131,131,128,3,67,5,58,1,0,128,67,5,56,0,0,3,0,0,2,1,0,0,1,33,17,0,40,6,3,0,66,0,1,33,17,0,40,6,3,0,66,,,,,,,,,,,0,0,100,0,0,100,,,
433004,538,694,471,694,0,0,94,377,0,223,471,0,94,377,0,223,0,0,0,0,0,0,1,46,11,25,4,7,3,1,1,72,1,43,10,32,4,6,2,1,1,75,1,53,13,8,5,10,7,2,1,68,0,0,100,0,0,100,0,0,100
433013,1055,1108,1108,1108,0,49,404,655,0,0,1108,49,404,655,0,0,0,0,0,0,0,0,3,25,8,42,2,17,2,1,1,67,3,25,8,42,2,17,2,1,1,67,,,,,,,,,,,0,89,11,0,89,11,,,
433040,40,43,43,43,0,12,0,31,0,0,43,12,0,31,0,0,0,0,0,0,0,0,0,0,37,19,0,40,5,0,0,93,0,0,37,19,0,40,5,0,0,93,,,,,,,,,,,0,0,100,0,0,100,,,
433068,351,638,638,518,120,272,0,321,45,0,518,251,0,260,7,0,120,21,0,61,38,0,0,3,13,12,1,64,7,0,1,38,0,3,13,12,1,64,7,0,1,38,,,,,,,,,,,0,0,100,0,0,100,,,
433101,722,1201,1201,865,336,650,0,551,0,0,865,493,0,372,0,0,336,157,0,179,0,0,1,2,33,25,0,25,5,10,0,88,1,2,33,25,0,25,5,10,0,88,,,,,,,,,,,0,0,100,0,0,100,,,
433138,80,200,200,116,84,102,0,98,0,0,116,41,0,75,0,0,84,61,0,23,0,0,2,2,2,1,0,93,2,0,0,78,2,2,2,1,0,93,2,0,0,78,,,,,,,,,,,0,0,100,0,0,100,,,
433174,324,550,550,66,484,6,51,474,19,0,66,0,0,66,0,0,484,6,51,408,19,0,0,2,13,5,1,49,6,24,0,87,0,2,13,5,1,49,6,24,0,87,,,,,,,,,,,16,38,47,16,38,47,,,
433387,135698,236992,167263,236992,0,5280,60694,101289,0,69729,167263,5280,60694,101289,0,69729,0,0,0,0,0,0,1,4,12,13,0,58,3,8,0,62,1,4,12,14,1,57,3,8,0,58,1,4,11,10,0,62,3,8,0,70,100,0,0,100,0,0,100,0,0
433420,369,462,453,462,0,55,98,300,0,9,453,55,98,300,0,9,0,0,0,0,0,0,0,10,8,35,1,41,4,1,0,14,0,9,8,35,1,42,4,1,0,13,0,33,11,22,0,33,0,0,0,56,4,82,14,2,83,14,100,0,0
433536,415,632,614,378,254,138,116,360,0,18,361,60,71,230,0,17,253,78,45,130,0,1,1,0,67,5,0,18,3,5,0,90,1,0,67,5,0,18,2,6,0,90,0,0,50,6,11,22,11,0,0,89,65,28,8,64,28,8,100,0,0
433660,14287,18327,15924,13296,5031,2927,1662,10837,498,2403,12299,2824,1154,8037,284,997,3625,103,508,2800,214,1406,0,2,6,24,0,60,3,2,2,58,0,2,6,25,0,59,3,2,2,56,0,3,8,19,0,61,3,3,2,67,15,67,18,9,72,18,53,32,15
434016,123,307,307,81,226,75,0,151,81,0,81,25,0,47,9,0,226,50,0,104,72,0,70,0,1,0,0,21,8,0,0,66,70,0,1,0,0,21,8,0,0,66,,,,,,,,,,,9,38,53,9,38,53,,,
434061,4080,7617,7617,4053,3564,1540,1003,3942,1132,0,4053,1128,572,2040,313,0,3564,412,431,1902,819,0,1,2,39,4,1,46,4,3,1,61,1,2,39,4,1,46,4,3,1,61,,,,,,,,,,,13,27,60,13,27,60,,,
434140,768,1038,1038,1038,0,291,285,462,0,0,1038,291,285,462,0,0,0,0,0,0,0,0,0,8,5,64,0,16,6,0,0,78,0,8,5,64,0,16,6,0,0,78,,,,,,,,,,,0,38,62,0,38,62,,,
434159,496,705,705,705,0,384,2,317,2,0,705,384,2,317,2,0,0,0,0,0,0,0,0,1,55,18,0,10,2,13,0,21,0,1,55,18,0,10,2,13,0,21,,,,,,,,,,,0,0,100,0,0,100,,,
434274,48,122,122,103,19,101,0,21,0,0,103,86,0,17,0,0,19,15,0,4,0,0,0,2,27,9,0,50,11,0,0,80,0,2,27,9,0,50,11,0,0,80,,,,,,,,,,,0,0,100,0,0,100,,,
434283,33,66,66,63,3,22,0,44,0,0,63,21,0,42,0,0,3,1,0,2,0,0,0,5,50,15,0,26,2,3,0,97,0,5,50,15,0,26,2,3,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
434308,271,616,616,616,0,273,0,343,0,0,616,273,0,343,0,0,0,0,0,0,0,0,0,2,74,7,2,12,3,0,0,94,0,2,74,7,2,12,3,0,0,94,,,,,,,,,,,0,0,100,0,0,100,,,
434344,228,340,340,340,0,125,0,215,0,0,340,125,0,215,0,0,0,0,0,0,0,0,0,1,9,13,0,72,5,0,0,97,0,1,9,13,0,72,5,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
434362,31,35,35,35,0,19,0,16,0,0,35,19,0,16,0,0,0,0,0,0,0,0,11,0,6,6,0,77,0,0,0,3,11,0,6,6,0,77,0,0,0,3,,,,,,,,,,,0,0,100,0,0,100,,,
434432,9,26,26,26,0,5,4,17,0,0,26,5,4,17,0,0,0,0,0,0,0,0,0,4,4,8,0,85,0,0,0,96,0,4,4,8,0,85,0,0,0,96,,,,,,,,,,,0,100,0,0,100,0,,,
434441,78,102,0,102,0,0,0,0,0,102,0,0,0,0,0,102,0,0,0,0,0,0,0,28,10,10,0,44,0,4,4,80,,,,,,,,,,,0,28,10,10,0,44,0,4,4,80,0,0,100,,,,0,0,100
434469,882,640,640,510,130,387,0,123,130,0,510,387,0,123,0,0,130,0,0,0,130,0,0,0,2,98,0,0,0,0,0,88,0,0,2,98,0,0,0,0,0,88,,,,,,,,,,,0,0,100,0,0,100,,,
434496,85,160,160,160,0,132,0,28,0,0,160,132,0,28,0,0,0,0,0,0,0,0,1,1,16,6,0,76,1,1,0,98,1,1,16,6,0,76,1,1,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
434584,154,646,646,68,578,78,9,188,371,0,68,18,4,43,3,0,578,60,5,145,368,0,63,9,2,1,8,8,0,8,0,51,63,9,2,1,8,8,0,8,0,51,,,,,,,,,,,20,10,71,20,10,71,,,
434672,9075,22592,22592,4102,18490,3962,2612,12330,3688,0,4102,1740,678,1570,114,0,18490,2222,1934,10760,3574,0,0,6,39,7,0,35,4,2,7,63,0,6,39,7,0,35,4,2,7,63,,,,,,,,,,,45,19,36,45,19,36,,,
434751,56,140,140,51,89,23,25,78,14,0,51,14,9,28,0,0,89,9,16,50,14,0,75,0,0,2,0,9,14,0,0,76,75,0,0,2,0,9,14,0,0,76,,,,,,,,,,,9,58,33,9,58,33,,,
434821,547,922,922,922,0,567,0,355,0,0,922,567,0,355,0,0,0,0,0,0,0,0,1,1,84,6,0,8,0,0,0,94,1,1,84,6,0,8,0,0,0,94,,,,,,,,,,,0,0,100,0,0,100,,,
434830,349,325,325,221,104,153,0,172,0,0,221,111,0,110,0,0,104,42,0,62,0,0,0,2,48,1,0,47,0,2,0,98,0,2,48,1,0,47,0,2,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
434900,549,552,552,388,164,150,2,400,0,0,388,103,2,283,0,0,164,47,0,117,0,0,0,0,0,100,0,0,0,0,0,76,0,0,0,100,0,0,0,0,0,76,,,,,,,,,,,0,0,100,0,0,100,,,
434937,46,46,46,46,0,10,14,22,0,0,46,10,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,0,0,100,0,0,100,,,
