UNITID,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1SWINSP,F1SWRSRP,F1SWPBSP,F1SWACSP,F1SWSTSP,F1SWISPP,F1SWOTEP,F1SWCREP,F1ENDMFT,F1SAFBPC,F1SALRPC,F1EQUITR,F2CORREV,F2TUFEPC,F2GVGCPC,F2PGGCPC,F2INVRPC,F2OTRVPC,F2TUFEFT,F2GVGCFT,F2PGGCFT,F2INVRFT,F2OTRVFT,F2COREXP,F2INSTFT,F2RSRCFT,F2PBSVFT,F2ACSPFT,F2STSVFT,F2INSUFT,F2OTEXFT,F2INSTPC,F2RSRCPC,F2PBSVPC,F2ACSPPC,F2STSVPC,F2INSUPC,F2OTEXPC,F2SWINSP,F2SWRSRP,F2SWPBSP,F2SWACSP,F2SWSTSP,F2SWISPP,F2SWOTEP,F2SWCREP,F2ENDMFT,F2SAFBPC,F2SALRPC,F2EQUITR,F3CORREV,F3TUFEPC,F3GVGCPC,F3PGGCPC,F3INVRPC,F3SSEAPC,F3OTRVPC,F3TUFEFT,F3GVGCFT,F3PGGCFT,F3INVRFT,F3SSEAFT,F3OTRVFT,F3COREXP,F3INSTFT,F3RSRCFT,F3PBSVFT,F3ACSPFT,F3STSVFT,F3INSUFT,F3OTEXFT,F3INSTPC,F3RSRCPC,F3PBSVPC,F3ACSPPC,F3STSVPC,F3INSUPC,F3OTEXPC,F3SWINSP,F3SWRSRP,F3SWPBSP,F3SWACSP,F3SWSTSP,F3SWISPP,F3SWOTEP,F3SWCREP,F3SAFBPC,F3SALRPC,F3EQUITR
480091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139856867,100,0,0,0,0,15531,0,0,0,0,73576146,886,0,0,352,1413,5520,0,11,0,0,4,17,68,0,94,,,78,40,4,100,23,,33,31,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6440429,94,0,0,0,6,0,17173,0,0,0,1020,0,4883478,3000,0,0,588,1708,2091,6408,22,0,0,4,12,15,46,80,,,83,83,85,0,44,51,44,
480161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165998,100,0,0,0,0,0,15091,0,0,0,0,0,45505,455,0,0,1409,455,1818,0,11,0,0,34,11,44,0,80,,,97,100,100,,97,97,97,
480198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5899394,53,2,5,23,17,17095,676,1472,7286,5533,5186033,7636,0,17,1665,7012,11855,0,27,0,0,6,25,42,0,77,,0,63,61,37,,55,35569,54,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8068572,99,0,0,1,0,0,16597,0,0,212,0,0,8056122,10835,0,0,1319,2105,2524,0,65,0,0,8,13,15,0,39,,,9,83,69,0,46,55,46,28
480310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038978,90,0,0,0,8,2,11569,0,0,0,987,271,1273420,10254,0,0,0,1326,4142,0,65,0,0,0,8,26,0,32,,,,88,27,,36,40,36,
480471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12903362,98,0,0,2,0,0,11192,0,0,237,0,0,6993506,2899,0,0,0,3269,26,0,47,0,0,0,53,0,0,40,,,,40,40,,40,50,40,
480523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293901,100,0,0,0,0,0,7436,0,0,0,0,0,958987,1463,0,0,2,485,3560,1,27,0,0,0,9,65,0,68,,,100,100,6,0,31,36,31,
480532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604581,100,0,0,0,0,0,7030,0,0,0,0,0,476023,1111,0,0,0,623,3800,1,20,0,0,0,11,69,0,55,,,,100,6,0,26,32,26,
480550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878986,100,0,0,0,0,0,8292,0,0,0,0,0,594841,1582,0,0,1,623,3405,1,28,0,0,0,11,61,0,71,,,100,100,7,0,35,43,35,
480569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6114012,100,0,0,0,0,6638,0,0,0,15,720002,294,0,0,467,0,22,0,38,0,0,60,0,3,0,1,,,0,,0,,0,,10,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6279133,100,0,0,0,0,0,16744,0,0,0,0,0,11437289,4814,0,0,5217,13137,4368,2963,16,0,0,17,43,14,10,81,,,23,25,19,0,30,36,30,60
480727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244916,59,30,7,0,3,11938,6121,1382,38,600,1478723,15827,0,0,5616,802,1605,0,66,0,0,24,3,7,0,50,,,50,50,44,,49,,52,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3148135,93,0,0,0,0,7,7640,0,0,0,0,580,3036358,1398,0,0,874,1457,1078,3121,18,0,0,11,18,14,39,100,,,100,100,100,0,61,61,61,32
480790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103452212,95,0,0,5,0,0,56446,0,162,2711,0,0,100363212,29107,687,0,10389,3885,13479,0,51,1,0,18,7,23,0,44,56,,20,50,33,,37,46,38,49
480824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8399344,60,0,0,0,0,40,6114,0,0,0,0,4154,6475151,2942,0,0,0,1499,3476,0,37,0,0,0,19,44,0,53,,,,63,9,,35,42,35,37
480833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13791600,65,0,0,0,0,35,7262,0,0,0,0,3960,10522190,3523,0,0,0,1285,3753,0,41,0,0,0,15,44,0,54,,,,58,5,,33,40,33,31
480842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295953,94,0,0,0,6,0,7953,0,0,0,502,0,277427,927,0,0,1143,714,2143,3000,12,0,0,14,9,27,38,80,,,0,0,87,0,33,33,33,
480851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093040,100,0,0,0,0,0,20885,0,0,0,0,46,2020556,5144,0,0,276,1431,147,13207,25,0,0,1,7,1,65,90,,,90,73,87,0,30,33,30,53
480879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168943,70,0,0,0,30,0,14532,0,0,0,6342,0,1040699,9086,0,0,893,1810,6360,435,49,0,0,5,10,34,2,47,,,100,69,17,0,40,40,40,
480888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8123202,99,0,0,1,0,0,30904,0,0,339,0,0,8093029,12076,0,0,2251,559,16241,0,39,0,0,7,2,52,0,43,,,43,100,33,,39,39,39,
480903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788429,100,0,0,0,0,0,8913,0,0,0,0,0,6250010,2535,0,0,805,539,1114,1345,40,0,0,13,9,18,21,66,,,72,93,9,0,45,49,45,
480921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082956,92,0,0,0,8,0,8929,0,0,0,828,0,732833,3042,0,0,0,598,2962,0,46,0,0,0,9,45,0,90,,,,9,51,,65,66,65,
480967,12677139,1,33,0,67,0,0,0,458,22938,0,46643,0,0,0,8282901,10259,1052,0,2103,3471,28876,0,22,2,0,5,8,63,0,54,40,,69,77,58,,59,,75,57,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684337,81,0,0,0,11,8,10050,0,0,0,1338,1054,474197,1678,0,0,1651,0,1313,3981,19,0,0,19,0,15,46,100,,,100,,100,0,54,55,54,
480985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933770,69,28,0,2,1,6140,2509,19,163,81,1915040,2440,0,0,32,4554,319,1480,28,0,0,0,52,4,17,100,,,0,94,0,0,76,,77,76,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114437,87,0,0,0,13,0,7776,0,0,0,1212,0,893601,1503,0,0,1492,1181,3030,0,21,0,0,21,16,42,0,67,,,62,48,15,,41,41,41,
481003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829291,100,0,0,0,0,0,12301,0,0,0,0,0,2108475,2173,0,0,737,794,2664,2799,24,0,0,8,9,29,31,56,,0,87,59,88,54,68,68,68,
481021,1956960,82,12,0,2,0,0,3,46083,6630,0,1347,0,0,1854,1655289,24860,0,0,0,0,13281,9153,53,0,0,0,0,28,19,38,,,,,61,0,37,,57,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4336462,10,19,61,11,0,21751,43236,138422,24826,0,3247396,41501,55704,0,5161,7316,61233,0,24,33,0,3,4,36,0,35,55,,35,36,55,,49,496175,56,47,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481049,174215,43,0,0,53,0,0,3,2696,0,0,3312,0,0,215,293478,7268,0,0,1369,254,1139,451,69,0,0,13,2,11,4,100,,,0,0,0,0,69,,87,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170778,63,3,9,0,25,6896,348,994,0,2726,1931106,2540,0,0,2632,1632,1881,1069,26,0,0,27,17,19,11,48,,,9,86,59,0,41,,42,41,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581116,89,0,0,0,11,0,8463,0,0,0,1063,0,129438,2122,0,0,0,0,0,0,100,0,0,0,0,0,0,73,,,,,,,73,73,73,
481085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923000,100,0,0,0,0,0,17206,0,0,0,0,0,2310000,6066,0,0,2610,136,877,443,60,0,0,26,1,9,4,58,,,64,58,71,2,58,58,58,
481094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955215,45,0,0,0,0,55,32592,0,0,0,0,39547,9703663,21010,0,0,1765,5703,41839,0,30,0,0,3,8,60,0,46,,,33,76,33,,41,46,41,-132
481100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910887,80,0,0,0,15,5,10547,0,0,0,1972,682,834231,6958,94,0,1464,1840,1598,136,58,1,0,12,15,13,1,100,0,,0,0,0,0,58,58,58,
481128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852993,86,0,0,0,14,0,10687,0,0,0,1675,0,618858,2217,0,0,897,1570,2019,2266,25,0,0,10,18,23,25,65,,,29,29,29,0,30,30,30,
481146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981666,100,0,0,0,0,0,11827,0,0,0,0,0,962650,2985,0,0,1327,927,6359,0,26,0,0,11,8,55,0,92,,,83,59,17,100,47,47,47,
481155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2677449,56,24,0,0,19,9316,4044,0,0,3167,4995684,13348,0,0,8102,5565,3822,0,43,0,0,26,18,12,0,45,,,24,43,37,,38,,44,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481182,178301,13,53,0,34,0,0,0,632,2488,0,1572,0,0,0,170235,1462,0,0,2801,0,217,0,33,0,0,63,0,5,0,68,,,56,,0,,57,,73,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481191,1825411,13,0,0,70,0,0,17,1965,0,0,10274,0,0,2481,1622491,5967,0,0,4367,0,0,2751,46,0,0,33,0,0,21,85,,,69,,,0,62,,86,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105199,100,0,0,0,0,0,6388,0,0,0,0,0,387000,2035,0,0,78,43,81,0,91,0,0,3,2,4,0,46,,,33,87,71,,47,50,47,
481225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742597,6,0,92,2,0,3920,0,59155,1465,0,1292501,6249,0,422,3895,1111,36193,0,13,0,1,8,2,76,0,92,,0,99,100,48,,59,7167,56,56,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601670,100,0,0,0,0,0,15304,0,0,0,0,0,1223863,5754,0,0,368,558,520,0,80,0,0,5,8,7,0,67,,,64,47,38,,63,63,63,
481252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862608,100,0,0,0,0,0,19879,0,0,0,0,0,2434678,7934,0,150,509,635,6351,1328,47,0,1,3,4,38,8,56,,0,89,81,26,0,42,47,42,66
481289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418663,99,0,0,0,0,1,22325,0,0,0,0,280,2425521,8873,0,0,1956,31,151,11658,39,0,0,9,0,1,51,100,,,3,15,3,0,39,45,39,90
481298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532770,100,0,0,0,0,0,13661,0,0,0,0,0,334714,4373,0,0,0,0,4210,0,51,0,0,0,0,49,0,53,,,,,74,,64,64,64,
481313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667229,94,0,0,0,6,0,6748,0,0,0,427,0,544845,3390,0,20,33,77,2338,0,58,0,0,1,1,40,0,19,,0,94,89,53,,34,34,34,
481331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101046,46,0,0,0,6,48,7036,0,0,0,896,7360,507977,2790,0,0,1503,74,2688,0,40,0,0,21,1,38,0,96,,,100,100,100,,99,99,99,
481340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779539,100,0,0,0,0,0,18560,0,0,0,0,0,608000,6548,71,0,2381,4762,714,0,45,0,0,16,33,5,0,100,0,,75,1,2,,58,58,58,
481368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715478,99,0,0,0,1,0,14814,0,0,0,91,0,840077,10652,0,0,1875,1120,2680,1174,61,0,0,11,6,15,7,41,,,0,0,0,0,25,25,25,
481386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8883744,91,0,0,1,0,8,16691,0,0,94,0,1495,6622793,4288,31,9,1462,1132,2123,4583,31,0,0,11,8,16,34,95,100,0,87,96,96,0,62,63,61,35
481401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6555458,11,0,65,0,24,2378,0,14255,0,5365,6524199,4533,0,0,2590,5828,3634,5308,21,0,0,12,27,17,24,55,,,55,55,69,0,44,,49,44,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929675,51,0,43,3,3,9834,4,8135,579,554,1575637,4162,0,0,0,5077,6258,103,27,0,0,0,33,40,1,70,,,,0,22,0,28,,29,28,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952542,100,0,0,0,0,0,18079,0,0,0,0,0,1890281,9192,0,0,2278,787,5246,0,53,0,0,13,4,30,0,75,,,32,100,42,,61,65,61,
481438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298813,32,14,16,0,39,15826,7025,7750,0,19385,3987762,19794,0,562,3215,15676,7001,121,43,0,1,7,34,15,0,78,,0,0,0,20,0,36,,41,36,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458923,86,0,0,0,14,0,17122,0,0,1,2830,0,246166,3058,0,0,2443,1554,3648,0,29,0,0,23,15,34,0,100,,,41,58,55,,65,65,65,
481456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236761,71,0,0,0,29,0,11180,0,0,0,4604,0,230354,5195,0,888,916,2060,6298,0,34,0,6,6,13,41,0,53,,100,49,100,100,,81,81,81,
481465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881669,93,0,0,0,7,0,9077,0,0,0,673,0,757545,1618,0,0,208,67,2033,0,41,0,0,5,2,52,0,99,,,23,72,33,,60,60,60,
481474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610713,79,0,0,0,6,15,19484,0,0,0,1543,3603,2610713,8277,0,0,768,2296,9434,3854,34,0,0,3,9,38,16,63,,,61,41,10,61,40,40,40,
481483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3446086,95,0,0,0,5,0,12700,0,0,0,657,0,1805028,3894,263,0,1102,345,1392,0,56,4,0,16,5,20,0,91,0,,78,65,71,,80,82,80,
481517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841515,76,0,0,0,24,0,11359,0,0,0,3613,0,1639288,4998,0,0,3662,924,1164,2579,38,0,0,27,7,9,19,52,,,33,42,54,0,36,40,36,
481526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923009,93,0,0,0,6,0,15779,0,0,27,1090,0,2438903,4193,0,145,0,2322,5352,2086,30,0,1,0,16,38,15,93,,0,,74,63,0,64,68,64,
481535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393362,0,0,69,0,31,0,0,36637,0,16548,2815776,0,53186,0,0,0,9387,0,0,85,0,0,0,15,0,,85,,,,75,,84,,99,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30179,78,0,0,0,22,0,1954,0,0,0,561,0,155020,12500,0,0,417,1,1,0,97,0,0,3,0,0,0,68,,,0,100,100,,66,66,66,
481678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205606,87,0,0,0,5,8,10205,0,0,0,538,962,954694,6752,0,0,0,576,1941,0,73,0,0,0,6,21,0,33,,,,82,60,,42,50,42,
481720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304711,79,21,0,0,0,0,13616,3520,0,0,0,31,1812620,6210,0,0,93,1402,13524,2622,26,0,0,0,6,57,11,87,,,0,75,0,0,27,29,27,33
481739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824605,84,0,0,0,5,11,9982,0,0,0,650,1319,897979,9855,0,0,0,887,2273,0,76,0,0,0,7,17,0,28,,,,85,34,,33,38,33,
481748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647493,82,0,0,0,6,12,10207,0,0,0,748,1526,1490453,8969,0,0,0,471,1852,0,79,0,0,0,4,16,0,31,,,,86,58,,38,44,38,
481775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4574013,75,25,0,0,0,1,11610,3814,7,0,0,126,4217128,4948,0,0,325,2469,6602,0,34,0,0,2,17,46,0,59,,,94,66,28,,47,51,47,47
481845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938835,81,0,0,0,4,15,10965,0,0,0,541,2100,1027682,11609,0,0,0,864,2420,0,78,0,0,0,6,16,0,33,,,,85,54,,39,46,39,
481863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771812,100,0,0,0,0,0,7281,0,0,0,0,0,659267,1682,0,0,13,534,3989,1,27,0,0,0,9,64,0,60,,,100,100,5,0,29,33,29,
481890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894283,100,0,0,0,0,0,8280,0,0,0,0,0,760997,2116,0,0,0,623,4307,1,30,0,0,0,9,61,0,71,,,,100,6,0,34,41,34,
481906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585351,100,0,0,0,0,0,8362,0,0,0,0,0,595461,2683,0,0,0,743,5080,2,32,0,0,0,9,60,0,71,,,,100,5,0,34,39,34,
481960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575012,99,0,0,1,0,0,15587,0,0,93,0,0,2558367,1286,0,0,231,1221,527,7955,11,0,0,2,11,5,71,78,,,69,77,87,0,23,24,23,67
482015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14009672,100,0,0,0,0,0,12794,0,0,36,0,0,9481151,3919,0,0,146,2015,1328,1275,45,0,0,2,23,15,15,29,,,83,76,66,0,42,50,42,34
482060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500609,93,0,0,0,2,6,9995,0,0,0,181,628,3505222,4306,0,0,1448,2570,956,1539,40,0,0,13,24,9,14,57,,,0,54,0,41,41,43,41,
482097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768259,99,0,0,0,1,0,7443,0,0,0,43,0,5174940,5363,0,0,445,457,428,1431,66,0,0,5,6,5,18,30,,,86,86,63,0,32,38,32,
