UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
243665,R,24209818,R,92867298,R,31301277,R,124168575,R,148378393,R,23673961,Z,0,R,7414951,R,7414951,R,3921004,R,129627486,R,133548490,R,140963441,R,14543179,R,-13329378,R,32124060,R,13329378,R,-15578326,R,16545734,R,7515812,R,3161850,R,111637192,R,24658578,R,26743443,R,173716875,R,64761498,Z,0,Z,0,R,97627103,R,116596954,R,-18969851,R,57306674,R,-21791089,R,16545734,R,8702338,R,33339153,Z,0,R,4314852,R,2509483,R,1805369,R,3317073,R,0,R,0,R,0,R,0,R,49673416,Z,0,Z,0,R,29070886,R,4562215,Z,0,Z,0,R,2702133,R,8133,R,11610320,R,47953687,R,97627103,R,0,R,0,R,41744,R,-41744,R,0,R,97627103,R,15810782,R,12965979,R,19611093,R,9254867,R,7927124,R,5392090,R,6984009,R,4847731,R,6727287,R,3544324,R,19647496,R,6809357,R,4351605,R,4563403,R,1440904,Z,0,Z,0,Z,0,Z,0,R,30974155,R,5465594,R,116596954,R,49720846,R,12358141,R,25635723,R,2795278,R,130115,R,25956851,1,R,3902100,R,85510211,R,14543179,R,23673961,2,A,,A,,A,,A,,R,4562215,R,51655,R,0,R,1887018,R,1110998,R,0,R,7611886,R,3260281,R,0,R,3260281,R,4351605,R,1678838,R,1678838,R,0,R,51655,R,51655,Z,0,R,0,Z,0,Z,0,R,640727,R,640727,Z,0,R,889061,R,889061,Z,0,R,0,R,0,R,0,1,R,53760376,R,60231788,R,6471412,R,2499697,R,6889530,R,-9889496,R,6971681,R,0,R,97627103,R,-4940939,R,-18969851,R,18890136,R,0,R,116596954
243780,R,613899162,R,2739817756,R,4801825878,R,7541643634,R,8155542796,R,47914492,R,78846406,R,330104987,R,408951393,R,877178591,R,120293339,R,997471930,R,1406423323,R,69906723,R,2084031603,R,1544839725,R,1004230325,R,2094025589,R,6727127242,R,180235558,R,259155567,R,4366903272,R,961136204,R,208331319,R,5975761920,R,2940553923,Z,0,Z,0,R,3103287662,R,2516129650,R,587158012,R,6139969230,R,0,R,6727127242,R,952016775,R,370560186,R,26024257,R,197967585,R,170635,R,197796950,R,277721381,R,0,R,165354561,R,0,R,190112,R,1989834857,R,18415042,R,335325542,R,10609681,R,31882712,R,0,R,0,R,170102672,R,375592384,R,8875442,R,950803475,R,2940638332,R,6402123,R,98130036,R,58117171,R,0,R,162649330,R,3103287662,R,1055599231,R,584800938,R,450227224,R,190611539,R,200324771,R,94114200,R,164774266,R,68141022,R,76834903,R,35546473,R,227428717,R,113977029,R,52758561,R,284933249,R,78376602,R,0,R,0,R,0,R,0,R,3248728,R,0,R,2516129650,R,1165567803,R,334277091,R,118297834,R,225818027,R,30970679,R,641198216,1,R,1425754,R,47192709,R,21436422,R,32518911,1,R,1822974,R,26701256,R,8173896,R,9235698,R,30017092,R,5152778,R,0,R,0,R,56051999,R,75691868,R,166913737,R,100003776,R,14151400,R,114155176,R,52758561,R,20529206,R,17984275,R,2544931,R,3524074,R,3087207,R,436867,R,0,R,0,R,0,R,0,R,0,R,0,R,38334926,R,33582685,R,4752241,R,51766970,R,45349609,R,6417361,1,R,3675737850,R,3971950988,R,296213138,R,64910792,R,356450996,R,-117379141,R,-7769509,R,137532178,R,2811081264,R,654100932,R,7474920612,R,4719790871,R,1371279593,R,2662631644
244437,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,29518132,R,5095380,R,410944,R,4075079,R,0,R,4075079,R,1555014,A,,R,841686,A,,R,726658,R,42222893,R,0,R,66436453,R,0,R,36108010,R,0,R,0,R,0,R,1463477,R,0,R,104007940,R,146230833,R,0,R,990722,R,0,R,0,R,990722,R,147221555,R,48737951,R,33510016,R,0,R,0,R,148426,R,34471,R,23476004,R,10917831,R,17350365,R,8436219,R,21671889,R,11534863,R,30801926,R,3186563,R,275556,A,,A,,A,,A,,R,8096570,R,0,R,153469694,R,64708956,R,20449275,R,12036356,R,10334532,R,2240772,R,43699803,1,R,11552432,R,58466046,R,1735151,R,20521243,1,R,-3455863,R,39568031,R,22488541,R,6693035,R,36108009,R,587993,R,0,R,0,R,0,R,4399264,R,41095266,R,10293340,R,0,R,10293340,R,30801926,R,7655968,R,7655968,R,0,R,233185,R,233185,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2404187,R,2404187,R,0,1,R,2543725,R,2797220,R,253495,R,42789,R,258490,R,-69768,R,21984,A,,A,,A,,A,,A,,A,,A,
244446,R,9789716,R,35241757,R,0,R,35241757,R,45031473,R,9630574,R,0,R,4989557,R,4989557,R,0,R,24341772,R,24341772,R,29331329,R,1780022,R,35129838,R,764767,R,0,R,-12343909,R,23550696,R,1205855,R,3122429,R,43958944,R,15634136,R,2673112,R,66594476,R,31352719,R,0,R,0,R,38034386,R,37050498,R,983888,R,22578879,R,-12071,R,23550696,R,4637519,R,51998,R,0,R,0,R,0,R,0,R,0,A,,R,2336490,A,,R,294945,R,7320952,R,0,R,15433647,R,0,R,12494719,R,0,R,12298,R,331625,R,2803,R,203654,R,28478746,R,35799698,R,0,R,2208947,R,0,R,25741,R,2234688,R,38034386,R,10967857,R,8263354,R,0,R,0,R,0,R,0,R,1085779,R,649703,R,3139620,R,2226532,R,11321178,R,3536444,R,4765755,R,0,R,0,A,,A,,A,,A,,R,5770309,R,1,R,37050498,R,14676034,R,6100804,R,9002553,R,2166237,R,0,R,5104870,1,R,4414967,R,22731089,R,567712,R,6996614,1,R,1011630,R,751416,R,1212310,R,2353512,R,7580064,R,198837,R,0,R,0,R,0,R,0,R,7778901,R,3013146,R,0,R,3013146,R,4765755,R,2984481,R,2984481,R,0,R,28664,R,28664,R,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,1,R,1,R,0,2,A,,A,,A,,A,,A,,A,,A,,R,1250800,R,35799698,R,971871,R,23550697,R,23550697,R,0,R,37450698
245625,R,10670942,R,18712275,R,0,R,18712275,R,29383217,R,521737,R,0,R,1566309,R,1566309,R,0,R,2848510,R,2848510,R,4414819,R,825570,R,18712275,R,393555,R,297665,R,5261070,R,24664565,R,0,R,0,R,29344997,R,5857562,R,0,R,35202559,R,16490284,R,0,R,0,R,13815577,R,13858586,R,-43009,R,24707574,R,0,R,24664565,R,2145918,R,452836,R,870615,R,0,R,0,R,0,R,0,A,,R,0,A,,R,880491,R,4349860,R,0,R,3313344,R,2530133,R,1640346,R,703459,R,0,R,193765,R,325214,R,313183,R,9019444,R,13369304,R,446275,R,0,R,0,R,-2,R,446273,R,13815577,R,5400080,R,2847530,R,0,R,0,R,723760,R,244646,R,1930583,R,374772,R,1340190,R,490576,R,3026670,R,1107687,R,1089768,R,0,R,0,A,,A,,A,,A,,R,347535,R,223600,R,13858586,R,5288811,R,2016326,R,1432471,R,1319772,R,0,R,3801206,1,R,-362822,R,2736510,R,290634,R,521737,1,R,640211,R,0,R,0,R,0,R,1612871,R,27415,R,703459,R,0,R,0,R,178822,R,2522567,R,1432799,R,0,R,1432799,R,1089768,R,729340,R,729340,R,0,R,0,R,0,R,0,R,703459,R,703459,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,1,R,278230,R,297655,R,19425,R,0,R,19425,R,0,R,0,R,72557,R,11078860,R,-43009,R,24707574,R,8052017,R,0,R,11006303
245999,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2058628,R,518542,R,2870647,R,104800,R,104800,R,0,A,,A,,R,0,A,,R,1560246,R,7112863,R,0,R,4833438,R,76869079,R,1021897,R,53258,R,0,R,0,R,4649527,R,0,R,87427199,R,94540062,A,,A,,A,,R,13000,R,13000,R,94553062,R,34949799,R,15420222,Z,0,Z,0,R,150,Z,0,R,8942019,R,3922663,R,8428276,R,4601143,R,18188144,R,4409007,R,1075155,A,,A,,A,,A,,A,,A,,R,6162564,R,1041786,R,77746107,R,29394821,R,13501286,R,7263392,R,9160750,R,870149,R,17555709,1,R,5484546,R,40385093,R,1442547,R,8504965,1,R,17308,R,-263949,R,65894,R,121998,R,1005239,R,16658,R,53258,Z,0,Z,0,R,580244,R,1655399,R,580244,R,0,R,580244,R,1075155,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,580244,R,580244,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
246017,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,124202,R,0,R,0,R,0,R,0,R,0,A,,A,,R,1268963,A,,R,0,R,1393165,R,0,R,8148713,R,16011603,R,736635,R,11800,R,0,R,0,R,1013841,R,3556573,R,29479165,R,30872330,A,,A,,A,,R,0,R,0,R,30872330,R,16076643,R,7054691,R,0,R,0,R,0,R,0,R,3043018,R,2164099,R,2058485,R,1167288,R,2341585,R,1113999,R,802156,A,,A,,A,,A,,A,,A,,R,7738140,R,490947,R,32060027,R,11991024,R,3842666,R,3689217,R,2554890,R,0,R,9982230,1,R,2888264,R,15033163,R,1055894,R,3319147,1,R,98254,R,149627,R,27843,R,79216,R,594335,R,142300,R,29395,R,0,R,242404,R,32968,R,1041402,R,239246,R,0,R,239246,R,802156,R,238588,R,238588,R,0,R,658,R,658,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
246071,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,73920,R,0,R,127974,R,0,R,0,R,0,A,,A,,R,0,A,,R,0,R,201894,R,35172,R,0,R,0,R,502826,R,198122,R,0,R,0,R,0,R,0,R,736120,R,938014,A,,A,,A,,R,0,R,0,R,938014,R,365802,R,365802,R,0,R,0,R,0,R,0,R,146552,R,85302,R,32762,R,32762,R,63820,R,37054,R,0,A,,A,,A,,A,,A,,A,,R,359637,R,0,R,968573,R,520920,R,303055,R,0,R,0,R,0,R,144598,1,R,109575,R,10988136,R,24396,R,206936,1,R,12121,R,143482,R,23809,R,16162,R,405734,R,98581,R,198122,R,0,R,0,R,2460,R,704897,R,704897,R,0,R,704897,R,0,R,405734,R,405734,R,0,R,98581,R,98581,R,0,R,198122,R,198122,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2460,R,2460,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
246354,R,14386860,R,133386577,R,63982198,R,197368775,R,211755635,R,0,R,10013164,R,7551839,R,17565003,R,113982765,R,0,R,113982765,R,131547768,R,0,R,71714691,R,5794874,R,0,R,2698302,R,80207867,R,28308860,R,0,R,188358692,R,11100905,R,5111589,R,232880046,R,99493469,R,0,R,0,R,89505350,R,83390264,R,6115086,R,74092781,R,0,R,80207867,R,6004719,R,4957944,R,95639,R,439653,R,139674,R,299979,R,465845,R,0,R,0,R,0,R,1364506,R,13328306,R,0,R,17206077,R,34193196,R,20257830,R,3705430,R,0,R,137608,R,76903,R,0,R,75577044,R,88905350,R,0,R,600000,R,0,R,0,R,600000,R,89505350,R,33462397,R,17380748,R,0,R,0,R,125390,R,0,R,3693834,R,2071870,R,14657370,R,7195524,R,10100033,R,4639541,R,14625244,R,617954,R,367488,R,0,R,0,R,0,R,0,R,6108042,R,0,R,83390264,R,31655171,R,8822759,R,4539174,R,7388072,R,4015434,R,26969654,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,19070630,R,775941,R,1948643,R,0,R,1084233,R,8416711,R,31296158,R,16670914,R,0,R,16670914,R,14625244,R,6942065,R,6942065,R,0,R,332665,R,332665,R,0,R,689645,R,689645,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8706539,R,8706539,R,0,2,A,,A,,A,,A,,A,,A,,A,,R,6115086,R,89505350,R,6115086,R,74092781,R,8493176,R,123995929,R,83390264
246813,R,14113033,R,66841817,R,2883820,R,69725637,R,83838670,R,11843731,R,1140795,R,3070474,R,4211269,R,0,R,29846364,R,29846364,R,34057633,R,2370913,R,69632096,R,0,R,0,R,-10378241,R,59253855,R,2883821,R,5957986,R,85689139,R,19469091,R,0,R,114000037,R,44508286,R,0,R,0,R,56329473,R,36997869,R,19331604,R,37341373,R,2580878,R,59253855,R,7422699,R,88745,R,0,R,0,R,0,R,0,R,0,A,,R,680736,A,,R,1,R,8192181,R,0,R,15254154,R,0,R,9176165,R,2888706,R,696206,R,1518631,R,0,R,0,R,29533862,R,37726043,R,0,R,18603430,R,0,R,0,R,18603430,R,56329473,R,20157835,R,10990388,R,0,R,0,R,0,R,0,R,3400000,R,1721948,R,3938778,R,2164151,R,5062554,R,1836166,R,4438702,R,0,R,0,A,,A,,A,,A,,R,0,R,0,R,36997869,R,16712653,R,8803137,R,3773443,R,3975573,R,0,R,3733063,1,R,-1919410,R,-27924413,R,892177,R,1039809,1,R,-2568921,R,-1975884,R,1478736,R,2325982,R,6432937,R,237000,R,0,R,0,R,0,R,0,R,6669937,R,2231235,R,0,R,2231235,R,4438702,R,2025735,R,2025735,R,0,R,200500,R,200500,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5000,R,5000,R,0,2,A,,A,,A,,A,,A,,A,,A,,R,2551168,R,37726043,R,450327,R,49781037,R,2343185,R,0,R,40994730
247083,R,4099268,R,1854,R,0,R,1854,R,4101122,R,1390842,R,122221,R,129439,R,251660,R,6499042,R,417875,R,6916917,R,7168577,R,1049475,R,1854,R,0,R,0,R,-2727942,R,-2726088,R,0,R,0,R,0,R,153650,R,0,R,153650,R,151796,R,0,R,0,R,10472378,R,6897621,R,3574757,R,-6300845,R,0,R,-2726088,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,5019102,A,,R,0,R,5019102,R,0,R,4372588,R,0,R,0,R,0,R,0,R,0,R,976802,R,103886,R,5453276,R,10472378,R,0,R,0,R,0,R,0,R,0,R,10472378,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6891430,R,2367652,R,0,R,0,R,0,A,,A,,A,,A,,R,6191,R,0,R,6897621,R,2367652,R,809663,R,3714115,R,6191,R,0,R,0,1,R,-123722,R,4187279,R,319559,R,1126627,1,R,-50499,R,2355763,R,729916,R,262980,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,R,3574757,R,10472378,R,3574757,R,-2726088,R,-2727942,R,0,R,6897621
247603,R,26863921,R,45507319,R,0,R,45507319,R,72371240,R,542101,R,0,R,3188062,R,3188062,R,0,R,5566201,R,5566201,R,8754263,R,1196881,R,45258124,R,158865,R,0,R,17545208,R,62962197,R,19959805,R,0,R,39344019,R,17493813,R,2337437,R,79135074,R,33627755,R,0,R,0,R,36382429,R,34277144,R,2105285,R,58687635,R,2169277,R,62962197,R,12583570,R,3264746,R,4109950,Z,0,Z,0,Z,0,R,449274,A,,Z,0,A,,R,0,R,20407540,Z,0,R,3894377,R,4020000,R,5601134,Z,0,Z,0,R,0,R,537498,R,594443,R,14647452,R,35054992,R,0,R,0,R,0,R,1327437,R,1327437,R,36382429,R,8912057,R,4897044,Z,0,Z,0,Z,0,Z,0,R,1713857,R,489704,R,2944734,R,2252648,R,4958600,R,2154693,R,5952478,R,0,R,0,A,,A,,A,,A,,R,9795418,R,0,R,34277144,R,9794089,R,3028151,R,3932865,R,2338122,R,11283,R,15172634,1,R,471975,R,4042396,R,1196881,R,542101,2,A,,A,,A,,A,,R,3835814,R,1765020,R,1140574,R,0,R,0,R,0,R,6741408,R,788930,R,0,R,788930,R,5952478,R,473358,R,473358,R,0,R,197232,R,197232,R,0,R,118340,R,118340,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,1,R,3309839,R,3283756,R,-26083,R,535683,R,287426,R,0,R,-849192,R,35054992,R,35054992,R,2105285,R,62962197,R,45507319,R,0,R,19629692
247737,R,37246192,Z,0,Z,0,Z,0,R,37246192,R,2213251,Z,0,Z,0,Z,0,Z,0,R,360550,R,360550,R,360550,R,148160,R,39429,Z,0,Z,0,R,38911304,R,38950733,Z,0,Z,0,Z,0,R,3200031,Z,0,R,3200031,R,3151103,Z,0,Z,0,R,78812984,R,68908040,R,9904944,R,26876604,R,2169185,R,38950733,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,R,0,R,0,R,7522368,R,6637400,R,0,R,0,R,64653216,R,0,R,0,R,0,R,0,R,78812984,R,78812984,R,0,R,0,R,0,R,0,R,0,R,78812984,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,0,Z,0,R,6276670,R,4639423,Z,0,Z,0,Z,0,A,,A,,A,,A,,R,62631370,R,0,R,68908040,R,4639423,R,1119997,R,0,R,69328,R,0,R,63079292,1,R,624227,R,11934478,R,7881,R,2140499,1,R,-11286,R,211148,R,140279,R,72752,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,R,78812984,R,68908040,R,9904944,R,37246192,R,37246192,R,0,R,68908040
247834,R,340103472,R,765566547,R,154836552,R,920403099,R,1260506571,R,50990421,R,25382974,R,52771922,R,78154896,R,498515876,R,157498693,R,656014569,R,734169465,R,34657503,R,330156004,R,26440214,R,0,R,186073806,R,542670024,R,75790496,R,0,R,844732341,R,94915918,R,6467163,R,1021905918,R,217117785,R,20921943,R,0,R,344306839,R,340440222,R,3866617,R,538803407,R,0,R,542670024,R,46506720,R,3654392,R,1347193,R,136861,R,0,R,136861,R,4764534,R,0,R,762341,R,0,R,604162,R,57776203,R,0,R,65897755,R,158610825,R,35823290,R,3548220,R,0,R,63600,R,22341506,R,245440,R,286530636,R,344306839,R,0,R,0,R,0,R,0,R,0,R,344306839,R,160549016,R,97531337,R,0,R,0,R,790563,R,461624,R,43091943,R,23754940,R,29920434,R,16886044,R,57411589,R,24301641,R,23949038,R,5841265,R,1939044,R,0,R,0,R,0,R,0,R,18886374,R,0,R,340440222,R,164874630,R,54188711,R,26346933,R,29825067,R,17541826,R,47663055,1,R,8234323,R,65943440,R,2717438,R,30264099,1,R,10652050,R,92252741,R,31251894,R,20726322,R,34900069,R,1017531,R,11415144,R,0,R,1913519,R,0,R,49246263,R,25297225,R,0,R,25297225,R,23949038,R,15454948,R,15454948,R,0,R,172325,R,172325,R,0,R,9669952,R,9669952,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,1,R,15742479,R,18943843,R,3201364,R,1001426,R,2310353,R,-261815,R,151400,R,3866617,R,344306839,R,3866617,R,542670024,R,26440214,R,511186381,R,340440222
247940,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6075549,R,2242955,R,682569,R,0,R,0,R,0,R,0,A,,R,340952,A,,R,231016,R,9573041,R,0,R,10243600,R,0,R,13531249,R,2915276,R,0,R,125542,R,81828,R,332954,R,27230449,R,36803490,R,5556118,R,0,R,0,R,34465,R,5590583,R,42394073,R,15882076,R,7632619,R,0,R,0,R,317986,R,211912,R,2639617,R,1973396,R,2516589,R,1378999,R,3750517,R,1779225,R,3906172,R,0,R,0,A,,A,,A,,A,,R,1450113,R,0,R,30463070,R,12976151,R,3847499,R,3575491,R,2525740,R,204717,R,7333472,1,R,-613978,R,8921960,R,55833,R,860749,1,R,-379930,R,-472016,R,1518636,R,1315415,R,7049176,R,205428,R,3096316,R,0,R,10373,R,2521123,R,12882416,R,8976244,R,0,R,8976244,R,3906172,R,5572499,R,5572499,R,0,R,12055,R,12055,R,0,R,932866,R,932866,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2458824,R,2458824,R,0,2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
248606,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,486359,R,73259,R,27390,R,0,R,0,R,0,A,,A,,R,163250,A,,R,203772,R,954030,R,0,R,839093,R,12326825,R,663025,R,0,R,0,R,0,R,486052,R,888261,R,15203256,R,16157286,A,,A,,A,,R,345970,R,345970,R,16503256,R,3556115,R,2738838,R,0,R,0,R,0,R,0,R,1854036,R,1523652,R,1180365,R,947892,R,1830254,R,1075669,R,798148,A,,A,,A,,A,,A,,A,,R,5141338,R,925259,R,14360256,R,7211310,R,2359382,R,963253,R,1253580,R,339717,R,2233014,1,R,2076582,R,28286761,R,856311,R,9033348,1,R,95008,R,-180465,R,62298,R,83672,R,654958,R,25125,R,18400,R,0,R,0,R,472167,R,1170650,R,372502,R,0,R,372502,R,798148,R,191525,R,191525,R,0,R,25125,R,25125,R,0,R,18400,R,18400,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,137452,R,137452,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
248624,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,438980,R,227622,R,1257105,R,0,R,0,R,0,A,,A,,R,0,A,,R,0,R,1923707,R,0,R,885105,R,0,R,493909,R,245832,R,0,R,4936567,R,0,R,1,R,6561414,R,8485121,A,,A,,A,,R,438980,R,438980,R,8924101,R,5496184,R,2211362,R,0,R,0,R,0,R,0,R,443767,R,229434,R,589986,R,251521,R,1027840,R,260960,R,0,A,,A,,A,,A,,A,,A,,R,1095155,R,0,R,8652932,R,2953277,R,2588285,R,956504,R,257689,R,61425,R,1835752,1,R,987000,R,9255500,R,260000,R,1851506,1,R,108154,R,1622481,R,767594,R,328314,R,493909,R,231275,R,124411,R,0,R,0,R,0,R,849595,R,849595,R,0,R,849595,R,0,R,493909,R,493909,R,0,R,231275,R,231275,R,0,R,124411,R,124411,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
248633,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,504477,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,A,,R,0,R,504477,R,0,R,150535,R,4926,R,175580,R,60008,R,0,R,22775,R,6815,R,0,R,420639,R,925116,A,,A,,A,,R,0,R,0,R,925116,R,549599,R,272714,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,266871,R,122469,R,76735,A,,A,,A,,A,,A,,A,,R,168630,R,0,R,1061835,R,395183,R,296375,R,12367,R,0,R,0,R,357910,1,R,138817,R,11433000,R,364293,R,2200906,1,R,29813,R,844035,R,354032,R,223816,R,175580,R,0,R,60008,R,0,R,0,R,16727,R,252315,R,175580,R,0,R,175580,R,76735,R,175580,R,175580,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
