UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
230940,"R",6226,"A",,"R",0,"G",208,"G",0,"R",225,"G",0,"A",,2
230959,"R",83092,"A",,"R",6542,"G",2770,"G",273,"G",2770,"G",273,"A",,2
230977,"R",10760,"R",34765,"A",,"G",397,"A",,"G",397,"A",,"A",,3
230995,"R",71947,"A",,"R",27841,"G",2398,"G",1160,"G",2398,"G",1160,"A",,2
231004,"A",,"R",41400,"A",,"G",46,"A",,"G",46,"A",,"A",,1
231059,"R",65817,"A",,"R",5732,"G",2194,"G",239,"G",2194,"G",239,"A",,2
231068,"A",,"A",,"R",8055,"A",,"G",336,"A",,"G",336,"A",,-2
231077,"R",6515,"A",,"R",1373,"G",217,"G",57,"G",217,"G",57,"A",,2
231086,"R",15076,"A",,"Z",0,"G",503,"A",,"G",503,"A",,"A",,2
231095,"R",3935,"A",,"A",,"G",131,"A",,"G",131,"A",,"A",,2
231147,"A",,"A",,"R",5039,"A",,"G",210,"A",,"G",210,"R",445,-2
231165,"R",38334,"A",,"A",,"G",1278,"A",,"G",1278,"A",,"A",,2
231174,"R",320330,"A",,"R",20284,"G",10678,"G",845,"G",10678,"G",845,"R",571,2
231280,"A",,"R",31050,"A",,"G",35,"A",,"G",35,"A",,"A",,1
231411,"R",19716,"A",,"A",,"G",657,"A",,"G",657,"A",,"A",,2
231420,"R",24909,"A",,"R",267,"G",830,"G",11,"G",830,"G",11,"A",,2
231536,"R",85123,"A",,"A",,"G",2837,"A",,"G",2837,"A",,"A",,2
231554,"R",25425,"A",,"R",310,"G",848,"G",13,"G",848,"G",13,"A",,2
231581,"R",55436,"A",,"A",,"G",1848,"A",,"G",1848,"A",,"A",,2
231624,"R",186401,"A",,"R",36253,"G",6213,"G",1511,"G",6213,"G",1511,"R",608,2
231651,"R",55947,"A",,"R",46938,"G",1865,"G",1956,"G",1865,"G",1956,"R",784,2
231688,"A",,"R",39600,"A",,"G",44,"A",,"G",44,"A",,"A",,1
231697,"R",78345,"A",,"A",,"G",2612,"A",,"G",2612,"A",,"A",,2
231712,"R",150287,"A",,"R",2827,"G",5010,"G",118,"G",5010,"G",118,"A",,2
231721,"A",,"R",54428,"A",,"G",60,"A",,"G",60,"A",,"A",,1
231785,"R",18705,"A",,"A",,"G",624,"A",,"G",624,"A",,"A",,2
231828,"R",17688,"A",,"A",,"G",590,"A",,"G",590,"A",,"A",,2
231837,"R",24178,"A",,"R",6689,"G",806,"G",279,"G",806,"G",279,"A",,2
231873,"R",21678,"A",,"A",,"G",723,"A",,"G",723,"A",,"A",,2
231882,"R",71198,"A",,"A",,"G",2373,"A",,"G",2373,"A",,"A",,2
231970,"A",,"A",,"R",15682,"A",,"G",653,"A",,"G",653,"R",583,-2
232016,"R",9922,"A",,"A",,"G",331,"A",,"G",331,"A",,"A",,2
232025,"R",29606,"A",,"R",678,"G",987,"G",28,"G",987,"G",28,"Z",0,2
232043,"R",36581,"A",,"R",8336,"G",1219,"G",347,"G",1219,"G",347,"A",,2
232052,"R",14669,"A",,"A",,"G",489,"A",,"G",489,"A",,"A",,2
232089,"R",43170,"A",,"A",,"G",1439,"A",,"G",1439,"A",,"A",,2
232186,"R",625403,"A",,"R",151663,"G",20847,"G",6319,"G",20847,"G",6319,"R",445,2
232195,"R",135103,"A",,"A",,"G",4503,"A",,"G",4503,"A",,"A",,2
232256,"R",33299,"A",,"A",,"G",1110,"A",,"G",1110,"A",,"A",,2
232265,"R",106178,"A",,"R",13234,"G",3539,"G",551,"G",3539,"G",551,"R",278,2
232308,"R",19640,"A",,"R",4813,"G",655,"G",201,"G",655,"G",201,"A",,2
232414,"R",224065,"A",,"A",,"G",7469,"A",,"G",7469,"A",,"A",,2
232423,"R",569295,"A",,"R",33831,"G",18977,"G",1410,"G",18977,"G",1410,"R",55,2
232450,"R",166304,"A",,"A",,"G",5543,"A",,"G",5543,"A",,"A",,2
232502,"R",11778,"A",,"A",,"G",393,"A",,"G",393,"A",,"A",,2
232557,"R",1251494,"A",,"R",578857,"G",41716,"G",24119,"G",41716,"G",24119,"R",643,2
232566,"R",135527,"A",,"R",8955,"G",4518,"G",373,"G",4518,"G",373,"A",,2
232575,"R",120351,"A",,"A",,"G",4012,"A",,"G",4012,"A",,"A",,2
232609,"R",64518,"A",,"R",7348,"G",2151,"G",306,"G",2151,"G",306,"R",128,2
232618,"R",3197,"A",,"A",,"G",107,"A",,"G",107,"A",,"A",,2
232672,"R",37401,"A",,"R",4343,"G",1247,"G",181,"G",1247,"G",181,"R",70,2
232681,"R",117938,"A",,"R",5700,"G",3931,"G",238,"G",3931,"G",238,"A",,2
232706,"R",69692,"A",,"R",19812,"G",2323,"G",826,"G",2323,"G",826,"A",,2
232724,"R",624,"A",,"A",,"G",21,"A",,"G",21,"A",,"A",,2
232788,"R",52354,"A",,"A",,"G",1745,"A",,"G",1745,"A",,"A",,2
232797,"R",60400,"A",,"R",1312,"G",1342,"G",36,"G",1342,"G",36,"A",,2
232867,"R",86635,"A",,"A",,"G",2888,"A",,"G",2888,"A",,"A",,2
232885,"R",9513,"A",,"A",,"G",317,"A",,"G",317,"A",,"A",,2
232919,"R",19008,"A",,"A",,"G",634,"A",,"G",634,"A",,"A",,2
232937,"R",147032,"A",,"R",11691,"G",4901,"G",487,"G",4901,"G",487,"R",20,2
232946,"R",1037581,"A",,"A",,"G",34586,"A",,"G",34586,"A",,"A",,2
232982,"R",524759,"A",,"R",63178,"G",17492,"G",2632,"R",17305,"R",2866,"R",277,2
233019,"R",61573,"A",,"A",,"G",2052,"A",,"G",2052,"A",,"A",,2
233037,"R",23400,"A",,"A",,"G",780,"A",,"G",780,"A",,"A",,2
233082,"R",4415,"A",,"A",,"G",147,"A",,"G",147,"A",,"A",,2
233091,"R",17620,"R",36680,"A",,"G",432,"A",,"G",432,"A",,"A",,3
233116,"R",90081,"A",,"A",,"G",3003,"A",,"G",3003,"A",,"A",,2
233277,"R",262870,"A",,"R",19766,"G",8762,"G",824,"G",8762,"G",824,"A",,2
233286,"A",,"R",77425,"A",,"G",86,"A",,"G",86,"A",,"A",,1
233295,"R",40855,"A",,"A",,"G",1362,"A",,"G",1362,"A",,"A",,2
233301,"R",20089,"A",,"R",532,"G",670,"G",22,"G",670,"G",22,"A",,2
233310,"R",55448,"A",,"A",,"G",1848,"A",,"G",1848,"A",,"A",,2
233329,"R",16230,"A",,"A",,"G",541,"A",,"G",541,"A",,"A",,2
233338,"R",31035,"A",,"A",,"G",1035,"A",,"G",1035,"A",,"A",,2
233356,"R",11561,"A",,"A",,"G",385,"A",,"G",385,"A",,"A",,2
233374,"R",101123,"A",,"R",5543,"G",3371,"G",231,"G",3371,"G",231,"R",460,2
233408,"R",8624,"A",,"A",,"G",287,"A",,"G",287,"A",,"A",,2
233426,"R",68816,"A",,"A",,"G",2294,"A",,"G",2294,"A",,"A",,2
233480,"A",,"R",29200,"A",,"G",32,"A",,"G",32,"A",,"A",,1
233541,"R",58906,"A",,"R",24360,"G",1964,"G",1015,"G",1964,"G",1015,"R",1068,2
233611,"R",19472,"A",,"A",,"G",649,"A",,"G",649,"A",,"A",,2
233639,"R",97910,"A",,"A",,"G",3264,"A",,"G",3264,"A",,"A",,2
233648,"R",53597,"A",,"A",,"G",1787,"A",,"G",1787,"A",,"A",,2
233657,"A",,"R",51750,"A",,"G",58,"A",,"G",58,"A",,"A",,1
233666,"A",,"R",22446,"A",,"G",25,"A",,"G",25,"A",,"A",,1
233684,"R",171824,"A",,"R",56128,"G",3818,"G",1559,"G",3818,"G",1559,"A",,2
233718,"R",17794,"A",,"R",399,"G",593,"G",17,"G",593,"G",17,"A",,2
233754,"R",195395,"A",,"A",,"G",6513,"A",,"G",6513,"A",,"A",,2
233772,"R",560180,"A",,"A",,"G",18673,"A",,"G",18673,"A",,"A",,2
233842,"A",,"A",,"R",3463,"A",,"G",144,"A",,"R",162,"A",,-2
233897,"R",50690,"A",,"A",,"G",1690,"A",,"G",1690,"A",,"A",,2
233903,"R",48752,"A",,"A",,"G",1625,"A",,"G",1625,"A",,"A",,2
233921,"R",762947,"A",,"R",136962,"G",25432,"G",5707,"G",25432,"G",5707,"R",702,2
233949,"R",148834,"A",,"A",,"G",4961,"A",,"G",4961,"A",,"A",,2
234030,"R",658605,"A",,"R",108192,"G",21954,"G",4508,"R",21423,"R",4378,"R",1861,2
234076,"R",484099,"A",,"R",152790,"G",16137,"G",6366,"G",16137,"G",6366,"R",1639,2
234085,"R",57552,"A",,"A",,"G",1918,"A",,"G",1918,"A",,"A",,2
234119,"A",,"R",54576,"A",,"G",61,"A",,"G",61,"A",,"A",,1
234137,"R",7958,"A",,"R",1738,"G",265,"G",72,"G",265,"G",72,"A",,2
234155,"R",135047,"A",,"R",8116,"G",4502,"G",338,"R",4486,"R",358,"A",,2
234164,"R",39210,"A",,"R",9990,"G",1307,"G",416,"G",1307,"G",416,"A",,2
234173,"R",47282,"A",,"A",,"G",1576,"A",,"G",1576,"A",,"A",,2
234191,"A",,"R",129553,"A",,"G",144,"A",,"G",144,"A",,"A",,1
234207,"R",53719,"A",,"R",0,"G",1791,"G",0,"G",1791,"G",0,"R",375,2
234216,"R",556,"A",,"A",,"G",19,"A",,"G",19,"A",,"A",,2
234225,"A",,"R",66644,"A",,"G",74,"A",,"G",74,"A",,"A",,1
234359,"A",,"R",160613,"A",,"G",178,"A",,"G",178,"A",,"A",,1
234377,"R",58896,"A",,"A",,"G",1963,"A",,"G",1963,"A",,"A",,2
234401,"A",,"R",50868,"A",,"G",57,"A",,"G",57,"A",,"A",,1
234492,"R",57636,"A",,"A",,"G",1281,"A",,"G",1281,"A",,"A",,2
234650,"A",,"R",51104,"A",,"G",57,"A",,"G",57,"A",,"A",,1
234669,"R",480588,"A",,"A",,"G",10680,"A",,"G",10680,"A",,"A",,2
234696,"R",88614,"A",,"A",,"G",1969,"A",,"G",1969,"A",,"A",,2
234711,"R",81084,"A",,"A",,"G",1802,"A",,"G",1802,"A",,"A",,2
234739,"R",8604,"A",,"A",,"G",287,"A",,"G",287,"A",,"A",,2
234784,"R",14154,"A",,"A",,"G",472,"A",,"G",472,"A",,"A",,2
234827,"R",469868,"A",,"R",16718,"G",10442,"G",464,"G",10442,"G",464,"A",,2
234845,"R",102460,"A",,"A",,"G",2277,"A",,"G",2277,"A",,"A",,2
234915,"R",27572,"A",,"R",21378,"G",613,"G",594,"G",613,"G",594,"A",,2
234924,"A",,"R",149624,"A",,"G",166,"A",,"G",166,"A",,"A",,1
234933,"R",372384,"A",,"A",,"G",8275,"A",,"G",8275,"A",,"A",,2
234951,"R",183875,"A",,"A",,"G",4086,"A",,"G",4086,"A",,"A",,2
234979,"R",231866,"A",,"A",,"G",5153,"A",,"G",5153,"A",,"A",,2
235024,"R",23067,"A",,"R",58,"G",769,"G",2,"G",769,"G",2,"A",,2
235088,"A",,"R",394200,"A",,"G",438,"A",,"G",438,"A",,"A",,1
235097,"R",483757,"A",,"R",35508,"G",10750,"G",986,"G",10750,"G",986,"R",181,2
235103,"R",304442,"A",,"A",,"G",6765,"A",,"G",6765,"A",,"A",,2
235149,"R",293790,"A",,"A",,"G",6529,"A",,"G",6529,"A",,"A",,2
235158,"A",,"R",119572,"A",,"G",133,"A",,"G",133,"A",,"A",,1
235167,"R",175561,"A",,"R",10852,"G",3901,"G",301,"G",3901,"G",301,"A",,2
235237,"R",204706,"A",,"A",,"G",4549,"A",,"G",4549,"A",,"A",,2
235307,"A",,"R",170250,"A",,"G",189,"A",,"G",189,"A",,"A",,1
235316,"R",156910,"A",,"R",33292,"G",5230,"G",1387,"G",5230,"G",1387,"R",483,2
235334,"R",77426,"A",,"A",,"G",1721,"A",,"G",1721,"A",,"A",,2
235343,"R",335290,"A",,"A",,"G",7451,"A",,"G",7451,"A",,"A",,2
235352,"A",,"R",49937,"A",,"G",55,"A",,"G",55,"A",,"A",,1
235422,"R",22025,"A",,"R",9105,"G",734,"G",379,"G",734,"G",379,"A",,2
235431,"R",255210,"A",,"A",,"G",5671,"A",,"G",5671,"A",,"A",,2
235501,"R",17172,"A",,"A",,"G",572,"A",,"G",572,"A",,"A",,2
235510,"R",20449,"A",,"A",,"G",454,"A",,"G",454,"A",,"A",,2
235529,"R",12993,"A",,"A",,"G",289,"A",,"G",289,"A",,"A",,2
235547,"R",10003,"A",,"R",13745,"G",222,"G",382,"R",225,"R",357,"R",636,2
235583,"A",,"R",184853,"A",,"G",205,"A",,"G",205,"A",,"A",,1
235671,"R",129572,"A",,"A",,"G",2879,"A",,"G",2879,"A",,"A",,2
235699,"R",122857,"A",,"A",,"G",2730,"A",,"G",2730,"A",,"A",,2
235750,"R",110438,"A",,"A",,"G",2454,"A",,"G",2454,"A",,"A",,2
235769,"R",6665,"A",,"A",,"G",222,"A",,"R",200,"A",,"A",,2
235954,"A",,"R",36900,"A",,"G",41,"A",,"G",41,"A",,"A",,1
236018,"A",,"R",134400,"A",,"G",149,"A",,"G",149,"A",,"A",,1
236027,"A",,"R",86204,"A",,"G",96,"A",,"G",96,"A",,"A",,1
236072,"R",199778,"A",,"A",,"G",4440,"A",,"G",4440,"A",,"A",,2
236133,"R",26977,"A",,"R",5066,"G",899,"G",211,"G",899,"G",211,"A",,2
236188,"R",267412,"A",,"A",,"G",5942,"A",,"G",5942,"A",,"A",,2
236212,"A",,"R",996793,"A",,"G",1108,"A",,"R",1149,"A",,"A",,1
236230,"R",91550,"A",,"R",8452,"G",3052,"G",352,"G",3052,"G",352,"R",17,2
236258,"R",88445,"A",,"A",,"G",1965,"A",,"G",1965,"A",,"A",,2
236328,"R",73007,"A",,"R",3808,"G",2434,"G",159,"R",2281,"R",125,"R",73,2
236382,"R",118715,"A",,"A",,"G",2638,"A",,"G",2638,"A",,"A",,2
236452,"R",38073,"A",,"R",5833,"G",1269,"G",243,"G",1269,"G",243,"A",,2
236504,"R",195272,"A",,"A",,"G",4339,"A",,"G",4339,"A",,"A",,2
236513,"R",262649,"A",,"A",,"G",5837,"A",,"G",5837,"A",,"A",,2
236531,"R",4329,"A",,"A",,"G",144,"A",,"G",144,"A",,"A",,2
236577,"R",149827,"A",,"R",25673,"G",3329,"G",713,"G",3329,"G",713,"A",,2
236595,"R",198348,"A",,"R",49765,"G",4408,"G",1382,"G",4408,"G",1382,"R",650,2
236610,"R",219097,"A",,"A",,"G",4869,"A",,"G",4869,"A",,"A",,2
236638,"R",171854,"A",,"A",,"G",3819,"A",,"G",3819,"A",,"A",,2
236656,"R",181488,"A",,"A",,"G",4033,"A",,"G",4033,"A",,"A",,2
236692,"R",321352,"A",,"A",,"G",7141,"A",,"G",7141,"A",,"A",,2
236708,"R",230246,"A",,"A",,"G",5117,"A",,"G",5117,"A",,"A",,2
236744,"A",,"R",96375,"A",,"G",107,"A",,"G",107,"A",,"A",,1
236753,"R",293313,"A",,"A",,"G",6518,"A",,"G",6518,"A",,"A",,2
236887,"R",184062,"A",,"A",,"G",4090,"A",,"G",4090,"A",,"A",,2
236896,"R",72888,"A",,"R",8416,"G",1620,"G",234,"G",1620,"G",234,"A",,2
236939,"R",668343,"A",,"R",82971,"G",22278,"G",3457,"G",22278,"G",3457,"R",1710,2
236948,"R",1357853,"A",,"R",384846,"G",30175,"G",10690,"G",30175,"R",12828,"R",3923,2
236975,"R",129495,"A",,"A",,"G",2878,"A",,"G",2878,"A",,"A",,2
236993,"R",10346,"A",,"A",,"G",345,"A",,"G",345,"A",,"A",,2
237011,"R",606923,"A",,"R",19156,"G",13487,"G",532,"G",13487,"G",532,"A",,2
237039,"R",137443,"A",,"A",,"G",3054,"A",,"G",3054,"A",,"A",,2
237057,"R",46102,"A",,"A",,"G",1537,"A",,"R",1446,"A",,"A",,2
237066,"R",75562,"A",,"R",6504,"G",2519,"G",271,"G",2519,"G",271,"A",,2
237109,"R",159347,"A",,"A",,"G",3541,"A",,"G",3541,"A",,"A",,2
237118,"R",31247,"A",,"R",5637,"G",1042,"G",235,"G",1042,"R",125,"A",,2
237127,"A",,"R",19000,"A",,"G",21,"A",,"G",21,"A",,"A",,1
237136,"R",6953,"A",,"R",39,"G",232,"G",2,"G",232,"G",2,"A",,2
237145,"A",,"R",26892,"A",,"G",30,"A",,"G",30,"A",,"A",,1
237172,"A",,"R",148335,"A",,"G",165,"A",,"G",165,"A",,"A",,1
237181,"R",20397,"A",,"R",426,"G",680,"G",18,"G",680,"R",24,"A",,2
237215,"R",39274,"A",,"A",,"G",1309,"A",,"G",1309,"A",,"A",,2
237242,"A",,"R",57100,"A",,"G",63,"A",,"G",63,"A",,"A",,1
237303,"A",,"R",125841,"A",,"G",140,"A",,"G",140,"A",,"A",,1
237312,"R",48207,"A",,"R",6767,"G",1607,"G",282,"G",1607,"R",198,"R",344,2
237321,"A",,"R",146036,"A",,"G",162,"A",,"G",162,"A",,"A",,1
237330,"R",65532,"A",,"R",6198,"G",2184,"G",258,"G",2184,"G",258,"A",,2
237358,"R",28363,"A",,"A",,"G",945,"A",,"G",945,"A",,"A",,2
237367,"R",96421,"A",,"R",3454,"G",3214,"G",144,"G",3214,"G",144,"A",,2
237385,"R",37628,"A",,"A",,"G",1254,"A",,"G",1254,"A",,"A",,2
237437,"R",32488,"A",,"A",,"G",722,"A",,"G",722,"A",,"A",,2
237473,"A",,"R",133892,"A",,"G",149,"A",,"G",149,"A",,"A",,1
237491,"A",,"R",40278,"A",,"G",45,"A",,"G",45,"A",,"A",,1
237525,"R",261245,"A",,"R",51097,"G",8708,"G",2129,"G",8708,"G",2129,"R",1024,2
237543,"A",,"R",104810,"A",,"G",116,"A",,"G",116,"A",,"A",,1
237552,"R",7215,"A",,"A",,"G",160,"A",,"G",160,"A",,"A",,2
237561,"A",,"R",76817,"A",,"G",85,"A",,"G",85,"A",,"A",,1
237570,"A",,"R",31050,"A",,"G",35,"A",,"G",35,"A",,"A",,1
237598,"R",11548,"A",,"A",,"G",257,"A",,"G",257,"A",,"A",,2
237613,"A",,"R",59780,"A",,"G",66,"A",,"G",66,"A",,"A",,1
237640,"R",11869,"A",,"R",740,"G",396,"G",31,"G",396,"G",31,"A",,2
237686,"R",63077,"A",,"A",,"G",2103,"A",,"G",2103,"A",,"A",,2
237701,"R",38239,"A",,"A",,"G",1275,"A",,"G",1275,"A",,"A",,2
237729,"A",,"R",157185,"A",,"G",175,"A",,"G",175,"A",,"A",,1
237783,"R",13421,"A",,"R",4980,"G",447,"G",208,"G",447,"G",208,"A",,2
237792,"R",98852,"A",,"R",4094,"G",3295,"G",171,"G",3295,"G",171,"Z",0,2
237817,"R",39680,"A",,"A",,"G",1323,"A",,"G",1323,"A",,"A",,2
237844,"A",,"R",104289,"A",,"G",116,"A",,"G",116,"A",,"A",,1
237880,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",815,-2
237899,"R",66564,"A",,"R",804,"G",2219,"G",34,"G",2219,"G",34,"A",,2
237905,"A",,"R",38090,"R",160,"G",42,"G",7,"G",42,"G",7,"A",,1
237932,"R",67420,"A",,"R",5115,"G",2247,"G",213,"G",2247,"G",213,"A",,2
237950,"R",32731,"A",,"A",,"G",1091,"A",,"G",1091,"A",,"A",,2
237969,"R",40014,"A",,"R",2568,"G",1334,"G",107,"G",1334,"G",107,"A",,2
237978,"R",4480,"A",,"A",,"G",100,"A",,"R",150,"A",,"A",,2
237987,"R",6877,"A",,"A",,"G",153,"A",,"G",153,"A",,"A",,2
237996,"R",20753,"A",,"A",,"G",461,"A",,"G",461,"A",,"A",,2
238005,"A",,"R",72458,"A",,"G",81,"A",,"G",81,"A",,"A",,1
238014,"R",40885,"A",,"A",,"G",1363,"A",,"G",1363,"A",,"A",,2
238032,"R",682874,"A",,"R",100417,"G",22762,"G",4184,"G",22762,"G",4184,"R",1802,2
238078,"R",31506,"A",,"R",4252,"G",1050,"G",177,"G",1050,"G",177,"R",150,2
238096,"A",,"R",45814,"A",,"G",51,"A",,"G",51,"A",,"A",,1
238166,"A",,"R",112994,"A",,"G",126,"A",,"G",126,"A",,"A",,1
238175,"A",,"R",150682,"A",,"G",167,"A",,"G",167,"A",,"A",,1
238193,"R",42092,"A",,"R",8514,"G",1403,"G",355,"G",1403,"G",355,"A",,2
238263,"R",272072,"A",,"R",934,"G",9069,"G",39,"G",9069,"G",39,"A",,2
238324,"R",8787,"A",,"R",811,"G",293,"G",34,"G",293,"G",34,"A",,2
238333,"R",39330,"A",,"A",,"G",1311,"A",,"G",1311,"A",,"A",,2
238397,"R",49119,"A",,"A",,"G",1637,"A",,"G",1637,"A",,"A",,2
238430,"R",49498,"A",,"R",24140,"G",1650,"G",1006,"G",1650,"G",1006,"A",,2
238458,"R",89817,"A",,"R",6468,"G",2994,"G",270,"G",2994,"G",270,"R",209,2
238476,"R",93064,"A",,"R",2881,"G",3102,"G",120,"G",3102,"G",120,"A",,2
238573,"R",4440,"A",,"R",100,"G",148,"G",4,"G",148,"G",4,"A",,2
238616,"R",97442,"A",,"R",48516,"G",3248,"G",2022,"G",3248,"G",2022,"R",513,2
238661,"R",55079,"A",,"R",14199,"G",1836,"G",592,"G",1836,"G",592,"R",8,2
238722,"R",158475,"A",,"A",,"G",5283,"A",,"G",5283,"A",,"A",,2
238759,"R",129192,"A",,"A",,"G",4306,"A",,"G",4306,"A",,"A",,2
238786,"A",,"R",87898,"A",,"G",98,"A",,"G",98,"A",,"A",,1
238810,"A",,"R",61595,"A",,"G",68,"A",,"G",68,"A",,"A",,1
238892,"R",19705,"A",,"A",,"G",438,"A",,"G",438,"A",,"A",,2
238980,"R",62589,"A",,"R",16086,"G",2086,"G",670,"G",2086,"G",670,"A",,2
239008,"R",47550,"A",,"A",,"G",1585,"A",,"G",1585,"A",,"A",,2
239017,"R",83222,"A",,"A",,"G",2774,"A",,"R",1541,"A",,"A",,2
239071,"R",24025,"A",,"R",1969,"G",801,"G",82,"R",864,"R",77,"Z",0,2
239080,"R",40993,"A",,"R",8171,"G",1366,"G",340,"G",1366,"G",340,"A",,2
239105,"R",256102,"A",,"R",33910,"G",8537,"G",1413,"G",8537,"G",1413,"R",1156,2
239169,"A",,"A",,"R",7752,"A",,"G",323,"A",,"G",323,"R",817,-2
239220,"R",60861,"A",,"A",,"G",2029,"A",,"G",2029,"A",,"A",,2
239248,"R",306487,"A",,"A",,"G",10216,"A",,"G",10216,"A",,"A",,2
239309,"R",19538,"A",,"A",,"G",651,"A",,"R",626,"A",,"A",,2
239318,"R",115860,"A",,"R",4780,"G",2575,"G",133,"G",2575,"G",133,"A",,2
239372,"R",85322,"A",,"A",,"G",2844,"A",,"G",2844,"A",,"A",,2
239390,"R",21501,"A",,"R",8940,"G",717,"G",373,"G",717,"G",373,"R",11,2
239424,"A",,"A",,"R",1713,"A",,"G",71,"A",,"G",71,"R",27,-2
239442,"R",24257,"A",,"A",,"G",809,"A",,"G",809,"A",,"A",,2
239460,"R",94544,"A",,"A",,"G",3151,"A",,"G",3151,"A",,"A",,2
239488,"R",178300,"A",,"A",,"G",5943,"A",,"G",5943,"A",,"A",,2
239512,"R",17687,"A",,"A",,"G",590,"A",,"G",590,"A",,"A",,2
239628,"R",26695,"A",,"A",,"G",890,"A",,"G",890,"A",,"A",,2
239637,"A",,"A",,"R",2566,"A",,"G",107,"A",,"G",107,"A",,-2
239716,"R",63622,"A",,"R",373,"G",2121,"G",16,"G",2121,"G",16,"A",,2
239743,"R",8932,"A",,"R",6145,"G",298,"G",256,"G",298,"G",256,"A",,2
239877,"A",,"R",55766,"A",,"G",62,"A",,"G",62,"A",,"A",,1
239910,"R",42535,"A",,"A",,"G",1418,"A",,"G",1418,"A",,"A",,2
239929,"R",23793,"A",,"A",,"G",793,"A",,"G",793,"A",,"A",,2
240055,"R",277841,"A",,"A",,"G",9261,"A",,"G",9261,"A",,"A",,2
240107,"R",53130,"A",,"R",20110,"G",1771,"G",838,"G",1771,"G",838,"Z",0,2
240116,"R",115324,"A",,"A",,"G",3844,"A",,"G",3844,"A",,"A",,2
240125,"R",121327,"A",,"A",,"G",4044,"A",,"G",4044,"A",,"A",,2
240170,"R",90694,"A",,"A",,"G",3023,"A",,"R",3025,"A",,"A",,2
240189,"R",310116,"A",,"R",19970,"G",10337,"G",832,"G",10337,"G",832,"R",7,2
240198,"R",60133,"A",,"A",,"G",2004,"A",,"G",2004,"A",,"A",,2
240213,"A",,"A",,"R",1692,"A",,"G",71,"A",,"G",71,"R",13,-2
240240,"A",,"R",171830,"A",,"G",191,"A",,"G",191,"A",,"A",,1
240268,"R",283713,"A",,"R",5935,"G",9457,"G",247,"G",9457,"G",247,"R",64,2
240277,"R",150309,"A",,"R",2826,"G",5010,"G",118,"G",5010,"G",118,"A",,2
240329,"R",285887,"A",,"R",15526,"G",9530,"G",647,"G",9530,"G",647,"R",207,2
240338,"R",32942,"A",,"R",1714,"G",1098,"G",71,"G",1098,"G",71,"A",,2
240365,"R",299820,"A",,"R",13435,"G",9994,"G",560,"G",9994,"G",560,"R",56,2
240374,"R",111424,"A",,"R",2388,"G",3714,"G",100,"G",3714,"G",100,"A",,2
240392,"R",78802,"A",,"R",7246,"G",2627,"G",302,"G",2627,"G",302,"A",,2
240417,"R",222505,"A",,"R",15994,"G",7417,"G",666,"G",7417,"G",666,"R",15,2
240426,"R",63243,"A",,"R",2183,"G",2108,"G",91,"G",2108,"G",91,"A",,2
240444,"R",848273,"A",,"R",153271,"G",28276,"G",6386,"G",28276,"G",6386,"R",3512,2
240453,"R",604134,"A",,"R",74736,"G",20138,"G",3114,"G",20138,"G",3114,"R",194,2
240462,"R",221043,"A",,"R",10100,"G",7368,"G",421,"G",7368,"G",421,"A",,2
240471,"R",158261,"A",,"R",7340,"G",5275,"G",306,"G",5275,"G",306,"A",,2
240480,"R",254509,"A",,"R",5140,"G",8484,"G",214,"G",8484,"G",214,"R",19,2
240505,"R",74768,"A",,"A",,"G",2492,"A",,"G",2492,"A",,"A",,2
240514,"R",34257,"A",,"A",,"G",1142,"A",,"R",1427,"A",,"A",,2
240596,"R",29783,"A",,"A",,"G",993,"A",,"G",993,"A",,"A",,2
240620,"R",84880,"A",,"A",,"G",2829,"A",,"G",2829,"A",,"A",,2
240657,"R",38978,"A",,"A",,"G",1299,"A",,"G",1299,"A",,"A",,2
240666,"R",60362,"A",,"A",,"G",2012,"A",,"G",2012,"A",,"A",,2
240693,"R",56445,"A",,"A",,"G",1882,"A",,"G",1882,"A",,"A",,2
240709,"A",,"R",48500,"A",,"G",54,"A",,"G",54,"A",,"A",,1
240718,"R",48349,"A",,"A",,"G",1612,"A",,"G",1612,"A",,"A",,2
240727,"R",277831,"A",,"R",32940,"G",9261,"G",1373,"G",9261,"G",1373,"R",510,2
240736,"R",30888,"A",,"A",,"G",1030,"A",,"G",1030,"A",,"A",,2
240745,"R",48966,"A",,"A",,"G",1632,"A",,"G",1632,"A",,"A",,2
240754,"R",93495,"A",,"R",4993,"G",3117,"G",208,"G",3117,"G",208,"A",,2
240790,"R",22223,"A",,"A",,"G",741,"A",,"R",990,"A",,"A",,2
240879,"R",17510,"A",,"A",,"G",584,"A",,"G",584,"A",,"A",,2
240985,"R",13091,"A",,"A",,"G",436,"A",,"G",436,"A",,"A",,2
241100,"R",17001,"A",,"R",1191,"G",567,"G",50,"G",567,"G",50,"A",,2
241128,"R",21101,"A",,"R",807,"G",703,"G",34,"G",703,"G",34,"A",,2
241146,"R",32592,"A",,"A",,"G",1086,"A",,"G",1086,"A",,"A",,2
241182,"R",26175,"A",,"A",,"G",873,"A",,"G",873,"A",,"A",,2
